,LY75 (4065)
ACH-000004,-0.19397938329400308
ACH-000005,-0.08330118161977068
ACH-000007,-0.03204469691341521
ACH-000009,-0.0525025343917024
ACH-000011,-0.004432696195579036
ACH-000012,-0.03503531713292038
ACH-000013,0.020512847048548718
ACH-000014,0.20234518175789976
ACH-000015,0.00357750800568096
ACH-000017,0.02087114745188256
ACH-000018,-0.12542255573786926
ACH-000019,-0.0655322754347652
ACH-000021,0.10463825274803304
ACH-000022,-0.039144025618379145
ACH-000025,0.10660001647842683
ACH-000028,0.0003361329896000183
ACH-000030,0.06243508804602652
ACH-000035,-0.008357920215082363
ACH-000036,-0.02296857566457887
ACH-000037,0.06482071342717557
ACH-000039,0.04705180014584186
ACH-000040,-0.06226696053061548
ACH-000041,0.05158403627739416
ACH-000042,0.07414475177520033
ACH-000045,-0.048097331179961615
ACH-000047,-0.05478441263954722
ACH-000052,-0.07148766268486421
ACH-000053,-0.031535732609628685
ACH-000054,0.041224609025504684
ACH-000055,0.10136970640267197
ACH-000060,0.04419740337285747
ACH-000067,0.07052485685745513
ACH-000070,0.0024309159265160462
ACH-000075,-0.08390807852533004
ACH-000078,0.05609262780210332
ACH-000082,0.02364692632582285
ACH-000085,-0.07438183926135504
ACH-000086,0.02801811508285517
ACH-000087,-0.09084401477021684
ACH-000092,-0.04711935118394737
ACH-000095,-0.04376548093046787
ACH-000097,-0.04103011328967757
ACH-000098,-0.061442965404677925
ACH-000099,0.002114067508586164
ACH-000108,0.04686177615704398
ACH-000113,-0.019637664230299827
ACH-000116,-0.08152650957838584
ACH-000118,0.07308623002854953
ACH-000120,0.08689121754005867
ACH-000123,0.0066568031192010615
ACH-000127,0.04175097511925251
ACH-000128,0.04617566059618475
ACH-000132,-0.1115495158377332
ACH-000133,0.004790987445142989
ACH-000137,0.07038079470998057
ACH-000138,-0.05922873708913775
ACH-000142,-0.15355980912584902
ACH-000143,-0.014607519171775494
ACH-000146,0.03149037564551148
ACH-000148,0.0814590246907667
ACH-000150,0.09593925045086936
ACH-000152,-0.06272951250815216
ACH-000153,0.12375141781917758
ACH-000159,-0.04326209463565196
ACH-000160,-0.026326144513580386
ACH-000163,0.07904349981484453
ACH-000167,-0.0016855063756178205
ACH-000168,0.02094781067755092
ACH-000169,0.04904681981165665
ACH-000178,0.03021650737413132
ACH-000183,0.13888307342208786
ACH-000188,0.010631743173520544
ACH-000189,-0.014880792285176872
ACH-000190,-0.026956310396391084
ACH-000198,-0.03262178633319228
ACH-000203,-0.08291003534795732
ACH-000204,0.0008915440632850269
ACH-000206,-0.006429896170326211
ACH-000207,0.021567188824207398
ACH-000208,0.06007274574863066
ACH-000210,0.17895341069853926
ACH-000211,-0.034816257893972274
ACH-000215,0.029403739694497975
ACH-000221,-0.08041965787177563
ACH-000222,0.09070848345187292
ACH-000223,-0.08894104978972722
ACH-000226,-0.01355947710419462
ACH-000227,-0.15010488615791232
ACH-000228,-0.12401165690344698
ACH-000231,-0.015049029065900112
ACH-000232,0.014833089013959813
ACH-000233,0.04801897155555723
ACH-000234,-0.07259839951352003
ACH-000235,0.009207076830329999
ACH-000237,0.05286529872303287
ACH-000238,-0.057776465622929235
ACH-000242,0.1529806032270304
ACH-000243,0.05741005394543116
ACH-000244,-0.14380621260558055
ACH-000246,0.02975462458827002
ACH-000248,-0.11758527191535025
ACH-000250,0.005650563876685118
ACH-000251,0.20638323904171607
ACH-000252,0.019809623298400813
ACH-000253,-0.002922050455730729
ACH-000255,-0.01080776812880146
ACH-000256,0.03307742450234706
ACH-000257,0.15974166052078154
ACH-000258,0.03463061996560294
ACH-000259,0.05782400991820168
ACH-000260,-0.04988927795667937
ACH-000261,0.05633543985615514
ACH-000262,0.17185334844578004
ACH-000263,0.008286640722025547
ACH-000264,0.06842697967058221
ACH-000265,0.07226723276571148
ACH-000266,0.017041221859575385
ACH-000272,0.046036588729507714
ACH-000274,-0.03852012253507585
ACH-000277,-0.048544978063930926
ACH-000278,-0.19080374656691185
ACH-000279,-0.003585801494438047
ACH-000280,0.07276529821430383
ACH-000281,-0.02034262011616177
ACH-000288,-0.006486383776199581
ACH-000291,0.034157485737674416
ACH-000293,0.03335059343486518
ACH-000294,-0.01933051227655397
ACH-000295,-0.14208609943884462
ACH-000296,0.0775871342924904
ACH-000302,0.0035545777053499986
ACH-000304,0.0028655706082364764
ACH-000307,-0.05154663060062655
ACH-000308,0.028281315881920118
ACH-000310,0.062468591795431835
ACH-000311,0.05104619328219795
ACH-000312,0.02710459805030196
ACH-000315,0.07351493742722758
ACH-000316,-0.009649351445180284
ACH-000317,0.16332129490805775
ACH-000318,-0.0975205492370684
ACH-000319,0.1864141189963247
ACH-000320,-0.046917866090434766
ACH-000322,-0.05066427016456263
ACH-000323,0.10073576179918163
ACH-000324,-0.030911609447126256
ACH-000329,0.0463118707553835
ACH-000330,-0.07572241431565048
ACH-000331,0.01034978158709119
ACH-000332,0.031007325006892763
ACH-000334,0.06745187406005973
ACH-000335,0.21937197715400975
ACH-000336,0.12237298222357285
ACH-000337,-0.1249727747561436
ACH-000338,-0.1880208111045113
ACH-000339,0.025038327186289254
ACH-000341,0.006715980517202894
ACH-000348,0.00751264498872213
ACH-000350,-0.02846615674259925
ACH-000352,0.07007657077429919
ACH-000356,-0.0015527937329323626
ACH-000361,-0.17144259306280452
ACH-000362,0.00415401179730685
ACH-000363,-0.03568060721310288
ACH-000364,0.08315485266947266
ACH-000365,0.06406994253382363
ACH-000366,0.03803657744578488
ACH-000368,0.018036418798807425
ACH-000374,0.07689539378985358
ACH-000375,0.11420863348423635
ACH-000376,0.01913804460570003
ACH-000381,-0.04114588413681048
ACH-000383,0.01146058469992671
ACH-000387,-0.007880920131832043
ACH-000389,0.017006086513397547
ACH-000390,-0.0034680402671837147
ACH-000393,-0.026545094625148008
ACH-000395,0.09512879133188053
ACH-000396,-0.2388439993889705
ACH-000397,-0.0706400791051409
ACH-000401,0.0399639396711869
ACH-000402,0.015431559481096731
ACH-000403,-0.06570430105223253
ACH-000404,-0.016652363196863994
ACH-000406,0.042990182612587226
ACH-000407,-0.003951478175764456
ACH-000408,-0.06771003266552279
ACH-000410,-0.02236179987195953
ACH-000411,0.0470751352140476
ACH-000414,0.05525380919869138
ACH-000415,-0.05319166977004467
ACH-000416,-0.003753806725486196
ACH-000420,0.03195739842527564
ACH-000421,0.020935923006108092
ACH-000424,0.040082634064685055
ACH-000425,0.02525327090580319
ACH-000426,0.020969008586340668
ACH-000427,-0.0515121509377293
ACH-000433,0.026669188968528816
ACH-000435,-0.048377219600267016
ACH-000436,0.03150582283365193
ACH-000444,0.045297909822305735
ACH-000445,-0.010697227884514928
ACH-000448,0.10016950287213858
ACH-000450,0.13984225878575773
ACH-000452,0.030783759453572774
ACH-000454,0.027325074196418348
ACH-000458,0.07574593912106031
ACH-000459,-0.07992539982721028
ACH-000460,0.001558223866531415
ACH-000461,-0.03931063509732927
ACH-000463,0.02360756665759666
ACH-000464,0.07673150685830632
ACH-000466,0.01804163875972909
ACH-000467,0.005481911449087688
ACH-000468,0.03002785966479618
ACH-000469,0.018325308348825838
ACH-000470,0.09768967108597036
ACH-000471,-0.05583168241498665
ACH-000472,0.008251056906569834
ACH-000473,0.04943214794823207
ACH-000475,-0.011552908417810872
ACH-000476,0.016580850625009854
ACH-000477,0.039512731555611226
ACH-000479,0.16287672303446266
ACH-000480,-0.09919659667541368
ACH-000481,0.04118364023256209
ACH-000483,-0.01913322778598335
ACH-000484,0.0262208684902913
ACH-000485,0.025841245387456455
ACH-000486,-0.06664576289637404
ACH-000487,0.03033004499485172
ACH-000488,0.00878675479808563
ACH-000490,0.04679384926334014
ACH-000491,0.0003937010677438158
ACH-000495,-0.007592899214075466
ACH-000496,0.043158232231103585
ACH-000499,0.15931910429761514
ACH-000500,-0.11786698271042648
ACH-000502,0.021110720204997043
ACH-000503,-0.09099942729050016
ACH-000505,0.08639535074926047
ACH-000507,0.0854293382722706
ACH-000510,-0.07063416924298968
ACH-000511,0.07106619770674179
ACH-000512,-0.060739089660948174
ACH-000516,-0.059916170996581065
ACH-000517,0.049691742770087775
ACH-000518,-0.03668682465270351
ACH-000520,0.07083658310003764
ACH-000521,0.02616693609156509
ACH-000522,0.02647197422945226
ACH-000524,-0.020402345596009376
ACH-000527,0.01363981456803044
ACH-000528,-0.01970497405496448
ACH-000537,0.046974922434719374
ACH-000541,-0.0960953325271663
ACH-000542,0.03883328586197222
ACH-000544,-0.032940087374776536
ACH-000545,0.013611405524950656
ACH-000547,-0.018097343088742484
ACH-000548,-0.05592652343457763
ACH-000549,-0.057683778211324026
ACH-000550,-0.06280358605132158
ACH-000552,-0.03559574445163016
