,MGP (4256)
ACH-000004,-0.16330450886929254
ACH-000005,0.01828540627603257
ACH-000007,0.2799690225265173
ACH-000009,0.06515143556851423
ACH-000011,-0.10610453139589844
ACH-000012,0.0449303881559383
ACH-000013,-0.04141620004066001
ACH-000014,0.09890137887984353
ACH-000015,0.06687690029764999
ACH-000017,0.0534197392358643
ACH-000018,0.2041894505689872
ACH-000019,-0.1302812936963936
ACH-000021,-0.08631548454876661
ACH-000022,-0.010469692693507749
ACH-000025,0.048315075289442434
ACH-000028,0.11769093463595842
ACH-000030,-0.013234620985295379
ACH-000035,0.0612158395313169
ACH-000036,0.27700141496947656
ACH-000037,-0.04450349327890233
ACH-000039,0.1252952594322191
ACH-000040,-0.055818075663435884
ACH-000041,0.01703865937690657
ACH-000042,0.02452004485353307
ACH-000045,0.051196043524084564
ACH-000047,0.11201152823300596
ACH-000052,0.07467489782916399
ACH-000053,0.021095607363561888
ACH-000054,0.031081968808928825
ACH-000055,-0.11462335166885175
ACH-000060,-0.034359484369371765
ACH-000067,0.06265654541698329
ACH-000070,-0.06382149895366765
ACH-000075,0.14042277506225267
ACH-000078,-0.03406332466264577
ACH-000082,0.02436250923017617
ACH-000085,-0.2946511834164624
ACH-000086,0.016215904834752902
ACH-000087,-0.1262853688730913
ACH-000092,0.1155603029078522
ACH-000095,-0.025466477547819617
ACH-000097,0.03983609540022304
ACH-000098,-0.004428521772162917
ACH-000099,0.009652625795027757
ACH-000108,0.034880927195389905
ACH-000113,0.040785223139363024
ACH-000116,0.10359771265862804
ACH-000118,-0.09440374528320823
ACH-000120,0.10333187692019233
ACH-000123,0.037873532626310456
ACH-000127,-0.032038067392185364
ACH-000128,0.02099976390459454
ACH-000132,0.08354956700198775
ACH-000133,0.09020535208123648
ACH-000137,0.12111715369656327
ACH-000138,-0.03291521007255166
ACH-000142,0.058921156988660836
ACH-000143,0.08250674693622115
ACH-000146,-0.0021065103954999
ACH-000148,0.035780924836022465
ACH-000150,-0.09917675483856693
ACH-000152,0.002774800185634701
ACH-000153,-0.06866751967315747
ACH-000159,0.022517614220646118
ACH-000160,0.0030590698712177947
ACH-000163,-0.06046501359053477
ACH-000167,0.11409379641550485
ACH-000168,-0.025532945572147664
ACH-000169,0.08759594640231806
ACH-000178,-0.11853094502320015
ACH-000183,0.09014019602182154
ACH-000188,-0.05317201517229971
ACH-000189,0.015320238745122996
ACH-000190,-0.14072464114009886
ACH-000198,-0.008738775468397905
ACH-000203,0.3447083559434352
ACH-000204,0.012988088645260359
ACH-000206,0.03763717858259138
ACH-000207,0.20668873996167372
ACH-000208,0.03646967154755286
ACH-000210,-0.08374490799566045
ACH-000211,0.0025178237926352658
ACH-000215,0.004136564864728454
ACH-000221,0.17936511752640674
ACH-000222,-0.08784810864182323
ACH-000223,-0.06978681087281043
