,AGAP5 (729092)
ACH-000004,-0.6446063364298706
ACH-000005,-0.6401052505389438
ACH-000007,-0.5668316152073031
ACH-000009,-0.42189408746100093
ACH-000011,-0.6105430668788524
ACH-000012,-0.520471128133246
ACH-000013,-0.4866006764383892
ACH-000014,-0.4434456454862496
ACH-000015,-0.5439891618432974
ACH-000017,-0.4234412150786424
ACH-000018,-0.4186124332770486
ACH-000019,-0.20076156815818136
ACH-000021,-0.5312798828529682
ACH-000022,-0.35937642134908965
ACH-000025,-0.5562341178453227
ACH-000028,-0.3965927482436332
ACH-000030,-0.7213146507070006
ACH-000035,-0.6323821140910336
ACH-000036,-0.5830820942192225
ACH-000037,-0.34324996632557103
ACH-000039,-0.4778618981444476
ACH-000040,-0.5500152686298325
ACH-000041,-0.3309997994142998
ACH-000042,-0.5796491167193516
ACH-000045,-0.4772148824339874
ACH-000047,-0.4096411735921507
ACH-000052,-0.4611260558305736
ACH-000053,-0.5479268755073622
ACH-000054,-0.36108707576947263
ACH-000055,-0.4263764745606803
ACH-000060,-0.4900154016873538
ACH-000067,-0.8814454742354969
ACH-000070,-0.3740499179910683
ACH-000075,-0.4156927182582129
ACH-000078,-0.4716891849354842
ACH-000082,-0.4514997651035099
ACH-000085,-0.4225680711914303
ACH-000086,-0.7290724807966765
ACH-000087,-0.5244785061130788
ACH-000092,-0.588896194937577
ACH-000095,-0.4437229490935625
ACH-000097,-0.4859720858663557
ACH-000098,-0.5405192914743726
ACH-000099,-0.4863840798416765
ACH-000108,-0.4812429643059734
ACH-000113,-0.44867591063853857
ACH-000116,-0.4294474569140016
ACH-000118,-0.5091693092930473
ACH-000120,-0.3630886895096376
ACH-000123,-0.438752998873334
ACH-000127,-0.4260700130111703
ACH-000128,-0.2700072512248731
ACH-000132,-0.6093451966398821
ACH-000133,-0.4721192008033626
ACH-000137,-0.5539863380280922
ACH-000138,-0.454134658448335
ACH-000142,-0.5580264509742714
ACH-000143,-0.5174919143223674
ACH-000146,-0.4550429310480868
ACH-000148,-0.6056746861844738
ACH-000150,-0.6002975150202935
ACH-000152,-0.5929759475034888
ACH-000153,-0.3728916328383348
ACH-000159,-0.5158340509174754
ACH-000160,-0.48350507465826
ACH-000163,-0.6081948397455197
ACH-000167,-0.641292426664149
ACH-000168,-0.6587362071482789
ACH-000169,-0.4643098502647142
ACH-000178,-0.33607107657635266
ACH-000183,-0.5144954889212257
ACH-000188,-0.4029063571091752
ACH-000189,-0.5370245597050731
ACH-000190,-0.5989768369990885
ACH-000198,-0.4328178185652281
ACH-000203,-0.9390947190535112
ACH-000204,-0.4488310944592661
ACH-000206,-0.3395479239789325
ACH-000207,-0.5175753369757174
ACH-000208,-0.32752261263098176
ACH-000210,-0.5613062982386882
ACH-000211,-0.5986559100151383
ACH-000215,-0.5220847890028073
ACH-000221,-0.4192876083677168
ACH-000222,-0.4385814233239034
ACH-000223,-0.618944922150449
ACH-000226,-0.4627302409070528
ACH-000227,-0.6135070859321671
ACH-000228,-0.530829856471647
ACH-000231,-0.5470493038404135
ACH-000232,-0.5279232384963704
ACH-000233,-0.4523511009194411
ACH-000234,-0.3520058861064668
ACH-000235,-0.412304481999597
ACH-000237,-0.5907776655129326
ACH-000238,-0.4067275927162818
ACH-000242,-0.3180521982701722
ACH-000243,-0.3415948647481668
ACH-000244,-0.41142816058103415
ACH-000246,-0.4695678457826252
ACH-000248,-0.570760458549527
ACH-000250,-0.4554571361408484
ACH-000251,-0.2322137058385524
ACH-000252,-0.6579333851961235
ACH-000253,-0.6250393838846316
ACH-000255,-0.5713713277313521
ACH-000256,-0.5767704849592046
ACH-000257,-0.42072973023904203
ACH-000258,-0.5096630198358473
ACH-000259,-0.3706475131990181
ACH-000260,-0.2660412117865848
ACH-000261,-0.5484829924286739
ACH-000262,-0.5419988332580495
ACH-000263,-0.5200510294141282
ACH-000264,-0.4507833454670533
ACH-000265,-0.3036107194350037
ACH-000266,-0.4062579931616756
ACH-000272,-0.43243381978570783
ACH-000274,-0.4958499226588154
ACH-000277,-0.2964540412055928
ACH-000278,-0.3212612413502897
ACH-000279,-0.4332437577398353
ACH-000280,-0.6546281225647966
ACH-000281,-0.4957312378933875
ACH-000288,-0.5557448657606738
ACH-000291,-0.32501908332893525
ACH-000293,-0.5735391633068403
ACH-000294,-0.5610516557306318
ACH-000295,-0.8165896232494443
ACH-000296,-0.6018152310968934
ACH-000302,-0.5685879906730757
ACH-000304,-0.3863944472955633
ACH-000307,-0.5689919156771723
ACH-000308,-0.3607845192268293
ACH-000310,-0.29106881931193923
ACH-000311,-0.4706529057937848
ACH-000312,-0.4754878946870607
ACH-000315,-0.3772205714961846
ACH-000316,-0.5683317257941497
ACH-000317,-0.3508974488153239
ACH-000318,-0.4650139383844384
ACH-000319,-0.5798661686017648
ACH-000320,-0.5500046052646039
ACH-000322,-0.6362530419493428
ACH-000323,-0.7389575066036771
ACH-000324,-0.5744414498499121
ACH-000329,-0.4328679959022069
ACH-000330,-0.5909183690741153
ACH-000331,-0.4731368363663718
ACH-000332,-0.3910799041567256
ACH-000334,-0.5767761194306147
ACH-000335,-0.5112997344494465
ACH-000336,-0.4808507924210558
ACH-000337,-0.4814584691869401
ACH-000338,-0.5657070147598627
ACH-000339,-0.3409163574950431
ACH-000341,-0.4667598060973192
ACH-000348,-0.4957465234248836
ACH-000350,-0.38349171736767895
ACH-000352,-0.3395272333197798
ACH-000356,-0.5691324328043535
ACH-000361,-0.519970020454125
ACH-000362,-0.4508141179543447
ACH-000363,-0.2290460815549357
ACH-000364,-0.479364910939024
ACH-000365,-0.4946424652650655
ACH-000366,-0.5514971362694892
ACH-000368,-0.5600182947761487
ACH-000374,-0.770017220288167
ACH-000375,-0.5906949839056873
ACH-000376,-0.7473770669644106
ACH-000381,-0.7033337708809836
ACH-000383,-0.5050745403009493
ACH-000387,-0.5548938997062288
ACH-000389,-0.5512107266550981
ACH-000390,-0.5522576699767463
ACH-000393,-0.3512426848942142
ACH-000395,-0.533129680725864
ACH-000396,-0.7046814142446279
ACH-000397,-0.4315309490012653
ACH-000401,-0.3817699265391941
ACH-000402,-0.5883464659861952
ACH-000403,-0.5495569573823789
ACH-000404,-0.5005485792663665
ACH-000406,-0.5057409892757196
ACH-000407,-0.5164696359906079
ACH-000408,-0.6396558526520982
ACH-000410,-0.451837941955416
ACH-000411,-0.4149190234683402
ACH-000414,-0.3413440432227756
ACH-000415,-0.8896185200288571
ACH-000416,-0.4930337342834204
ACH-000420,-0.5745509170771229
ACH-000421,-0.4052774616501694
ACH-000424,-0.4289257375960539
ACH-000425,-0.7244094976700854
ACH-000426,-0.3659768575260651
ACH-000427,-0.5052002097523439
ACH-000433,-0.292180410336882
ACH-000435,-0.8834171321184127
ACH-000436,-0.4604001533920801
ACH-000444,-0.3850922787461722
ACH-000445,-0.6610388767027762
ACH-000448,-0.4763875183095164
ACH-000450,-0.5107541585839971
ACH-000452,-0.5384217206057517
ACH-000454,-0.4760695146434458
ACH-000458,-0.5148499468542015
ACH-000459,-0.27338221153360953
ACH-000460,-0.5819744059816601
ACH-000461,-0.6639017516822117
ACH-000463,-0.4539849267189745
ACH-000464,-0.5051534296623172
ACH-000466,-0.6097272900613081
ACH-000467,-0.3555684086379994
ACH-000468,-0.4947625957818994
ACH-000469,-0.5933498808154344
ACH-000470,-0.6187262227578343
ACH-000471,-0.3695183849668893
ACH-000472,-0.6037636427158772
ACH-000473,-0.36332256100615656
ACH-000475,-0.33222590805202284
ACH-000476,-0.6192731414852363
ACH-000477,-0.24995789080103384
ACH-000479,-0.36740349015692775
ACH-000480,-0.5156585479227276
ACH-000481,-0.6265885424644351
ACH-000483,-0.5298553836542019
