,SPERT (220082)
ACH-000004,0.060072019895086225
ACH-000005,-0.01779994316750158
ACH-000007,-0.003191652983563888
ACH-000009,0.17103831777015432
ACH-000011,0.04672664531029566
ACH-000012,-0.035436739397082764
ACH-000013,-0.1233528040482996
ACH-000014,-0.03799593706265148
ACH-000015,0.04495450768699245
ACH-000017,0.04369467972423801
ACH-000018,0.1382383233125919
ACH-000019,0.052564265849032434
ACH-000021,-0.056818537037994186
ACH-000022,-0.07489600911718665
ACH-000025,0.1121364235436988
ACH-000028,0.12375376563622732
ACH-000030,0.002748969662125968
ACH-000035,-0.030262203727542732
ACH-000036,0.07923604423038884
ACH-000037,-0.1078977161886218
ACH-000039,0.08714462120834264
ACH-000040,-0.1093182369000396
ACH-000041,0.0247505430533557
ACH-000042,-0.004912022460685449
ACH-000045,0.15706771013214862
ACH-000047,-0.023037400044420925
ACH-000052,-0.03889385329276854
ACH-000053,0.053975981557686785
ACH-000054,-0.008770151309010855
ACH-000055,-0.0003719412880795212
ACH-000060,-0.019604659687396192
ACH-000067,0.11180587432278047
ACH-000070,0.004088174253905814
ACH-000075,-0.024726745532890226
ACH-000078,-0.07454699824197349
ACH-000082,-0.0041301141759464005
ACH-000085,0.036296121760107485
ACH-000086,-0.08905686981455471
ACH-000087,0.2621243022271349
ACH-000092,0.07063364381044193
ACH-000095,-0.024519324512837056
ACH-000097,0.08111442281423836
ACH-000098,0.10875883945171376
ACH-000099,-0.0554657712579956
ACH-000108,-0.10139386811227953
ACH-000113,0.0957900757831753
ACH-000116,-0.051797966365048416
ACH-000118,-0.005455616970909639
ACH-000120,-0.03210503407148086
ACH-000123,0.08463338573668812
ACH-000127,0.016028426047390115
ACH-000128,-0.018335946469429088
ACH-000132,-0.2649308583992093
ACH-000133,0.042741440866574006
ACH-000137,-0.09874143500538414
ACH-000138,0.08060489658659807
ACH-000142,-0.034271877863200566
ACH-000143,0.1828465542895502
ACH-000146,0.03147897273762616
ACH-000148,0.03861506421921438
ACH-000150,0.0040683535292084785
ACH-000152,0.018835974814859692
ACH-000153,0.18430738460964527
ACH-000159,-0.09503576462542468
ACH-000160,0.05682242171360985
ACH-000163,-0.13657629372543034
ACH-000167,0.1591468731734691
ACH-000168,-0.12104434001274235
ACH-000169,-0.04133050835044826
ACH-000178,0.02882427915102465
ACH-000183,0.09348628974220108
ACH-000188,-0.016481904494583074
ACH-000189,0.002443734764423559
