,SUPT6H (6830)
ACH-000776,-1.1715180819813331
ACH-000777,-1.285990185861582
ACH-000778,-1.4154382520413749
ACH-000781,-1.1735498205716317
ACH-000782,-1.4556765340870446
ACH-000783,-1.3118914047816703
ACH-000784,-1.2173599362969056
ACH-000785,-1.4247104630874352
ACH-000787,-1.106563532752618
ACH-000788,-1.1562890905220875
ACH-000791,-1.2798522826167844
ACH-000792,-1.318389936530023
ACH-000794,-1.2489710814547994
ACH-000796,-1.2450020231069017
ACH-000798,-1.1481880429547733
ACH-000799,-1.3508816818169225
ACH-000800,-1.1769143283844252
ACH-000802,-1.1960112259980915
ACH-000804,-1.5981800524649374
ACH-000805,-1.2163496866009549
ACH-000809,-0.7243888932342258
ACH-000810,-1.5883640963524142
ACH-000811,-1.2315931591216718
ACH-000817,-1.1015385132168805
ACH-000819,-1.1654479776686062
ACH-000820,-0.9097160413384744
ACH-000821,-1.442323635452498
ACH-000822,-1.2864138275881642
ACH-000823,-1.4881372056419968
ACH-000824,-1.141176056572021
ACH-000827,-1.216451592027474
ACH-000829,-1.2999898917794441
ACH-000831,-1.3856194603548426
ACH-000832,-1.1824949190227778
ACH-000833,-1.1386869440293494
ACH-000834,-1.015042936997267
ACH-000835,-1.4184727366607803
ACH-000836,-0.8349555620544921
ACH-000837,-1.3752686850756382
ACH-000838,-1.354683628315669
ACH-000839,-1.2703335186534113
ACH-000840,-1.3094091320589891
ACH-000841,-1.2516015674421204
ACH-000843,-1.4864664389753122
ACH-000846,-1.2916860627931313
ACH-000847,-1.1893061233372522
ACH-000848,-1.0590335456794335
ACH-000849,-1.30641207612553
ACH-000851,-1.2898990957052665
ACH-000855,-1.0641072400243174
ACH-000856,-1.3471500723267082
ACH-000858,-1.1177652313574271
ACH-000859,-1.0669158874427955
ACH-000861,-1.2052143290464603
ACH-000862,-1.2645432662200988
ACH-000865,-1.1468675831460877
ACH-000866,-1.325936940622784
ACH-000867,-1.205285958473301
ACH-000869,-1.0754915225655215
ACH-000872,-1.1206763278225906
ACH-000873,-1.0640359482302244
ACH-000876,-1.4631040544465994
ACH-000878,-1.1259656446828024
ACH-000880,-1.3825225796041547
ACH-000881,-1.1701475323252888
ACH-000882,-1.0566176366417868
ACH-000884,-1.276101031495395
ACH-000885,-1.2685810329308724
ACH-000887,-1.2789660939444545
ACH-000889,-1.3267931132059536
ACH-000896,-1.1333748285179095
ACH-000898,-1.3756507800766349
ACH-000900,-1.2149119860803024
ACH-000901,-1.2490543556099072
ACH-000905,-1.0986695620798599
ACH-000906,-1.2752453538551196
ACH-000907,-1.3539424661701664
ACH-000910,-1.20301782750161
ACH-000911,-1.1873939011820036
ACH-000912,-1.4193120492972595
ACH-000913,-1.3780656479822218
ACH-000915,-1.2117017278597444
ACH-000916,-0.8758989994019056
ACH-000917,-1.237935631255595
ACH-000920,-1.2313901780627041
ACH-000921,-1.3170351334165955
ACH-000924,-1.2980477966192825
ACH-000926,-1.2390167421813654
ACH-000928,-1.3526098568740788
ACH-000929,-1.3125575496670676
ACH-000932,-1.3127552552134163
ACH-000935,-1.0482584424954593
ACH-000936,-1.0224983835492558
ACH-000937,-1.1608926673479096
ACH-000938,-1.3149033336392644
ACH-000939,-1.1257274303051708
ACH-000941,-1.3133785567872387
ACH-000943,-1.2242350371072286
ACH-000946,-1.2080407420197323
ACH-000947,-1.2881511979861164
ACH-000948,-1.3021697410870825
ACH-000950,-1.1758145538193263
ACH-000953,-1.416407786159077
ACH-000954,-1.0217508702137246
ACH-000957,-1.3447308387726995
ACH-000958,-1.378546776388578
ACH-000960,-1.1671613007039547
ACH-000963,-1.253184164843849
ACH-000968,-1.2355203526582497
ACH-000969,-1.4085699288422633
ACH-000972,-1.3738725915301742
ACH-000973,-1.1843027562633517
ACH-000974,-1.4077925400444529
ACH-000978,-0.9832708185191804
ACH-000984,-1.1210162979996077
ACH-000986,-1.1058963283625514
ACH-000988,-1.5129021585877602
ACH-000993,-1.4853613758267907
ACH-000994,-1.3805922970854116
ACH-000996,-1.3893903772344565
ACH-001001,-1.435946664711944
ACH-001020,-0.9224910684452091
ACH-001028,-1.1913221553180164
ACH-001031,-1.4067194445693247
ACH-001038,-1.294870191123736
ACH-001048,-1.217638226669689
ACH-001050,-1.201054293870948
ACH-001053,-0.7675786602405072
ACH-001054,-1.1442832685194786
ACH-001061,-1.1619551921480131
ACH-001067,-0.9759557277507991
ACH-001075,-1.3459913316708507
ACH-001096,-1.300155173632926
ACH-001111,-1.4178202707554235
ACH-001119,-1.2100665307152565
ACH-001128,-0.4623684518983272
ACH-001134,-1.3850644848289455
ACH-001151,-1.2505825923244844
ACH-001163,-1.371518973774525
ACH-001164,-0.9387373138742248
ACH-001183,-1.4103292955964313
ACH-001192,-1.2083573375758268
ACH-001193,-1.477301770795502
ACH-001196,-1.2736507587196897
ACH-001197,-1.03749028877314
ACH-001205,-1.3341894484861565
ACH-001211,-1.0061693340692293
ACH-001212,-1.2467709574991346
ACH-001228,-1.1687696092924251
ACH-001232,-1.4030881649955758
ACH-001239,-1.0774686022471698
ACH-001270,-1.39764855053503
ACH-001274,-1.3677298249607848
ACH-001275,-1.2490409514945209
ACH-001277,-1.001359266787726
ACH-001278,-1.5226463070681784
ACH-001280,-1.2794101138191265
ACH-001283,-1.392031032154586
ACH-001289,-1.199921741458701
ACH-001300,-1.394840085316006
ACH-001301,-1.1855034888617069
ACH-001302,-1.0584748190232447
ACH-001306,-1.095649535258251
ACH-001318,-1.253621493616332
ACH-001322,-1.2655601029005052
ACH-001328,-1.2898499466571616
ACH-001332,-1.2957931378997989
ACH-001336,-1.2376030254825778
ACH-001346,-1.2176979307559652
ACH-001353,-1.1831440488438238
ACH-001354,-1.6133476775625777
ACH-001367,-0.972910654088318
ACH-001368,-1.3717048586430898
ACH-001374,-0.8557542845800306
ACH-001377,-1.375665744383823
ACH-001380,-1.201237049673154
ACH-001391,-1.2671498220982589
ACH-001408,-1.3825331307207056
ACH-001430,-0.9373169309581296
ACH-001431,-1.1206976961912158
ACH-001450,-1.3006727695085611
ACH-001496,-1.0294914340695334
ACH-001500,-1.0329464793219567
ACH-001523,-1.4064409157853082
ACH-001532,-1.3979265285678404
ACH-001550,-0.995472119284927
ACH-001552,-1.2047415648498094
ACH-001554,-1.317238268116444
ACH-001654,-1.005326023350083
ACH-001735,-1.354042949973886
ACH-001736,-1.3329259471349062
ACH-001737,-1.0512427126585469
ACH-001740,-0.9472422096974225
ACH-001745,-1.0611809371203205
ACH-001765,-1.187982261824894
