,CRYGB (1419)
ACH-000459,-0.18338741301546005
ACH-000460,-0.2695319497968211
ACH-000461,-0.2461860519398792
ACH-000463,-0.35263555844962363
ACH-000464,-0.18015408897009172
ACH-000466,-0.2141665883525908
ACH-000467,-0.293358317449226
ACH-000468,-0.24289611626974436
ACH-000469,-0.20660739165086447
ACH-000470,-0.3424924125793435
ACH-000471,-0.2366510810182057
ACH-000472,-0.19619070071982955
ACH-000473,-0.09381537500855916
ACH-000475,-0.3448909869185305
ACH-000476,-0.15982119639535255
ACH-000477,-0.10642564012506832
ACH-000479,-0.02333031999735474
ACH-000480,-0.2318126055787685
ACH-000481,-0.2412494563324617
ACH-000483,-0.11117784210431804
ACH-000484,-0.3143625057397336
ACH-000485,-0.3532332962492595
ACH-000486,-0.2820226021068576
ACH-000487,-0.414144881209676
ACH-000488,-0.2628838749890349
ACH-000490,-0.25355102967339305
ACH-000491,-0.3135085119190704
ACH-000495,-0.2812691008460313
ACH-000496,-0.3447157387763992
ACH-000499,-0.11780994996321925
ACH-000500,-0.2653633304186446
ACH-000502,-0.21231502101804148
ACH-000503,-0.16506204550662595
ACH-000505,-0.20988164130444634
ACH-000507,-0.18151819330844796
ACH-000510,-0.2474127288078135
ACH-000511,-0.3535856730194761
ACH-000512,-0.5899258370109656
ACH-000516,-0.2961504633453859
ACH-000517,-0.2348051946671536
ACH-000518,-0.4468307583931708
ACH-000520,-0.4154440564689504
ACH-000521,-0.4162119178392312
ACH-000522,-0.2957365494142233
ACH-000524,-0.1046621637316308
ACH-000527,-0.2082933225663463
ACH-000528,-0.3422638894185359
ACH-000537,-0.1482548199601644
ACH-000541,-0.215553416637779
ACH-000542,-0.21943164825169129
ACH-000544,-0.264614807876418
ACH-000545,-0.21360578573510086
ACH-000547,-0.2637248502645525
ACH-000548,-0.3026305537182604
ACH-000549,-0.2425787899609697
ACH-000550,-0.3352886297049021
ACH-000552,-0.3222634045555674
ACH-000556,-0.18041859658912088
ACH-000557,-0.2956111142170882
ACH-000569,-0.12114586419810168
ACH-000570,-0.15549265675852944
ACH-000571,-0.14402880778436009
ACH-000573,-0.31038786735106194
ACH-000576,-0.22323686347052396
ACH-000579,-0.4944093291313074
ACH-000580,-0.221104340102637
ACH-000584,-0.2019140415939989
ACH-000585,-0.24215987869675254
ACH-000588,-0.08618515481200001
ACH-000589,-0.17459599709724954
ACH-000591,-0.3826997682098592
ACH-000593,-0.270373893653957
ACH-000600,-0.3169683826219123
ACH-000601,-0.14586387110663446
ACH-000605,-0.26251820406192594
ACH-000606,-0.1927125194392267
ACH-000608,-0.17375137700039786
ACH-000614,-0.2383162426075109
ACH-000616,-0.25943185775000605
ACH-000618,-0.24871874975726174
ACH-000619,-0.2623121335636225
ACH-000620,-0.13626674187537366
ACH-000621,-0.3451493128538867
ACH-000622,-0.3247742864803267
ACH-000623,-0.2915722461706483
ACH-000624,-0.2847392585798468
ACH-000627,-0.38117097900840025
ACH-000630,-0.1866643035421743
ACH-000631,-0.2999386179049069
ACH-000632,-0.2655039874173671
ACH-000633,-0.3009809855371207
ACH-000637,-0.2789598076548241
ACH-000638,-0.11411369657485955
ACH-000646,-0.11361214737524206
ACH-000647,-0.20277733229138534
ACH-000648,-0.4249353675926744
ACH-000649,-0.3809330900339212
ACH-000651,-0.1944009214102376
ACH-000652,-0.2916554339126329
ACH-000653,-0.12446913138968765
ACH-000657,-0.17671322198749692
ACH-000658,-0.17694989265957076
ACH-000661,-0.2958660586719993
ACH-000662,-0.11175503007542263
ACH-000663,-0.1977529531347179
ACH-000665,-0.26535773252702394
ACH-000671,-0.2521419653757965
ACH-000672,-0.4544599099887222
ACH-000673,-0.3084934108293632
ACH-000676,-0.22275754841416825
ACH-000677,-0.2420390970867349
ACH-000681,-0.16324038945415695
ACH-000683,-0.2295848374966547
ACH-000684,-0.1471792891113561
ACH-000688,-0.14579112981975448
ACH-000693,-0.19907032216559373
ACH-000694,-0.19491983746536964
ACH-000695,-0.4326761127879204
ACH-000696,-0.24234304790076835
ACH-000697,-0.4693954425851421
ACH-000699,-0.13980139346878312
ACH-000701,-0.3984881481293325
ACH-000706,-0.19388048716778786
ACH-000711,-0.1820021894911468
ACH-000713,-0.12598426434751064
ACH-000714,-0.2995054213546401
ACH-000718,-0.15061006000853358
ACH-000720,-0.19334611410103986
ACH-000721,-0.3022521976312156
ACH-000724,-0.1233972104605974
ACH-000725,-0.3318210812382632
ACH-000732,-0.2787441240294583
ACH-000734,-0.2396794998285877
ACH-000735,-0.22514269267261453
ACH-000736,-0.2534150192938519
ACH-000738,-0.11605845507167885
ACH-000746,-0.2279486489687315
ACH-000747,-0.2708239157635388
ACH-000748,-0.2752044436278993
ACH-000753,-0.28456415911407
ACH-000756,-0.2576042941761555
ACH-000757,-0.16651107669741327
ACH-000758,-0.2338887086018656
ACH-000760,-0.2922729193419359
ACH-000762,-0.1555764290582448
ACH-000763,-0.2360998909642814
ACH-000764,-0.3464283078702909
ACH-000765,-0.3762108229515126
ACH-000766,-0.3101526383062867
ACH-000767,-0.1822123221167999
ACH-000768,-0.16141242844265585
ACH-000769,-0.4553946300140742
ACH-000770,-0.3332401426161438
ACH-000771,-0.2758631094350891
ACH-000773,-0.4547898913466184
ACH-000776,-0.20219294670060334
ACH-000777,-0.24380336396032815
ACH-000778,-0.12696541031849348
ACH-000781,-0.17119613434205996
ACH-000782,-0.2247145958104878
ACH-000783,-0.3186606591375359
ACH-000784,-0.3022050808991933
ACH-000785,-0.0349017997479567
ACH-000787,-0.28046053808534016
ACH-000788,-0.2389005742682913
ACH-000791,-0.2604051129326189
ACH-000792,-0.15238254294733647
ACH-000794,-0.23714893898395575
ACH-000796,-0.3661618589690247
ACH-000798,-0.3180855846503193
ACH-000799,-0.33995940343166425
ACH-000800,-0.4069899500186046
ACH-000802,-0.2867372327682927
ACH-000804,-0.3782680812115177
ACH-000805,-0.3722230655473239
ACH-000809,-0.2308433560605217
ACH-000810,-0.3591081280422288
ACH-000811,-0.21267008699812187
ACH-000817,-0.19197545760771065
ACH-000819,-0.1334231616012245
ACH-000820,-0.4062583105014333
ACH-000821,0.010086770473936428
ACH-000822,-0.1823975189888421
ACH-000823,-0.2560744318023849
ACH-000824,-0.2880293548913516
ACH-000827,-0.21988850190581288
ACH-000829,-0.20098360970879914
ACH-000831,-0.37514040159292944
ACH-000832,-0.21581129754027886
ACH-000833,-0.23138327192808905
ACH-000834,-0.23807044821889334
ACH-000835,-0.2658118864109506
ACH-000836,-0.2893208777768023
ACH-000837,-0.24892542552417585
ACH-000838,-0.12392431455235398
ACH-000839,-0.3534199568647242
ACH-000840,-0.13748805106672038
ACH-000841,-0.34051492998585586
ACH-000843,-0.3194740677926835
ACH-000846,-0.10377358947961886
ACH-000847,-0.2655220982886253
ACH-000848,-0.287358903270711
ACH-000849,-0.3344759690286365
ACH-000851,-0.1776704835518098
ACH-000855,-0.09223926576668333
ACH-000856,-0.28824570295658825
ACH-000858,-0.2737186197287579
ACH-000859,-0.3030422899414586
ACH-000861,-0.29007975980131107
ACH-000862,-0.3107081478817085
ACH-000865,-0.3517615329645094
ACH-000866,-0.11793485680550612
ACH-000867,-0.3216649220664021
ACH-000869,-0.1291346397280198
ACH-000872,-0.17177962194724508
ACH-000873,-0.25982750555328826
ACH-000876,-0.1616316554282862
ACH-000878,-0.3909095428035912
ACH-000880,-0.28316306473111724
ACH-000881,-0.2406577561265437
ACH-000882,-0.22559866170401602
ACH-000884,-0.2532736827033026
ACH-000885,-0.3009503467127425
ACH-000887,-0.2450612197497384
ACH-000889,-0.3432233099844005
ACH-000896,-0.12624870844094047
ACH-000898,-0.2957595638225697
ACH-000900,-0.09075087258164928
ACH-000901,-0.22971779667905004
ACH-000905,-0.3349391540302817
ACH-000906,-0.2841934448581779
ACH-000907,-0.14116360299705255
ACH-000910,-0.44803035982318334
ACH-000911,-0.19201696765470747
ACH-000912,-0.22000860216164006
ACH-000913,-0.266854456184764
ACH-000915,-0.13235095896741286
ACH-000916,-0.4469081604795987
ACH-000917,-0.3616369996376947
ACH-000920,-0.3911250246608863
ACH-000921,-0.2275844123228964
ACH-000924,-0.36846511828015577
ACH-000926,-0.3009234323850547
ACH-000928,-0.11257264046605944
ACH-000929,-0.16210989883898516
ACH-000932,-0.16861312666900113
ACH-000935,-0.3066136456263863
ACH-000936,-0.22154300870234306
ACH-000937,-0.14819358419269998
ACH-000938,-0.3823961360606276
ACH-000939,-0.17701066285877676
ACH-000941,-0.30209110205164125
ACH-000943,-0.24808475125735344
ACH-000946,-0.29682854721592633
ACH-000947,-0.2950791580689576
ACH-000948,-0.2284442476885571
ACH-000950,-0.04933568083499111
ACH-000953,-0.2641139032468084
ACH-000954,-0.5733184124937338
ACH-000957,-0.000966237860624234
ACH-000958,-0.4101952386463542
ACH-000960,-0.3284567649478117
ACH-000963,-0.3706176516683981
ACH-000968,-0.055124865178299856
ACH-000969,-0.2114511138210908
ACH-000972,-0.15122540836013873
ACH-000973,-0.2105554394925181
ACH-000974,-0.31883101563983235
ACH-000978,0.014573969551188126
ACH-000984,-0.2636118905011524
ACH-000986,-0.2673239014599049
ACH-000988,-0.1428794260612148
ACH-000993,-0.3044946976258834
ACH-000994,-0.20559266403088125
ACH-000996,-0.1722382376895707
ACH-001001,-0.2373925076893632
ACH-001020,-0.18841127848182398
ACH-001028,-0.3080009334316917
ACH-001031,-0.2620161254375579
ACH-001038,-0.21654470534428208
ACH-001048,-0.4874600247131374
ACH-001050,-0.20905595906592744
ACH-001053,-0.4142764391622392
ACH-001054,-0.3622981495911711
ACH-001061,-0.26852177526988563
ACH-001067,-0.1932458181862033
ACH-001075,-0.3001433336792849
ACH-001096,-0.3437833754327568
ACH-001111,-0.33276602534971644
ACH-001119,-0.14808821831298474
ACH-001128,0.06653481640586835
ACH-001134,-0.3472427057380332
ACH-001151,-0.15615529457026964
ACH-001163,-0.3379168041362895
ACH-001164,-0.04600652589384962
ACH-001183,-0.3270605283679922
ACH-001192,-0.3101143152735494
ACH-001193,-0.10962370599115533
ACH-001196,-0.4083171395420757
ACH-001197,-0.2646759491514504
ACH-001205,-0.2520613095617751
ACH-001211,-0.32065208362700776
ACH-001212,-0.33607937499280505
ACH-001228,-0.29533508802482306
ACH-001232,-0.2814129721423789
ACH-001239,-0.3092807727248743
ACH-001270,0.20347748824014775
ACH-001274,-0.4086226427373645
ACH-001275,-0.32930248111864
ACH-001277,-0.3816850834096777
ACH-001278,-0.11200829897138882
ACH-001280,-0.17492567850858778
ACH-001283,-0.2937748606492079
ACH-001289,-0.15566826093233696
ACH-001300,-0.18427437961753496
ACH-001301,-0.2345559823759138
ACH-001302,-0.37751812338421387
ACH-001306,-0.2614505425841713
ACH-001318,-0.3823129113872002
ACH-001322,-0.3306892788750203
ACH-001328,-0.1601420909863345
ACH-001332,-0.136943772959975
ACH-001336,-0.2733679187196837
ACH-001346,-0.24776313341185066
ACH-001353,-0.27260776635340955
ACH-001354,-0.2550525227034828
ACH-001367,-0.10462188309722724
ACH-001368,-0.2323971918567761
ACH-001374,-0.3104167460289649
ACH-001377,-0.14660958723806158
ACH-001380,-0.21596302167903494
ACH-001391,-0.21894250034638665
ACH-001408,-0.16998943348573428
ACH-001430,-0.2922958330732027
ACH-001431,-0.28286918159712976
ACH-001450,-0.20201847960021974
ACH-001496,-0.30070542037912396
ACH-001500,-0.3464003398620698
ACH-001523,-0.22337366786885365
ACH-001532,-0.30635455732315675
ACH-001550,-0.15755023781220007
ACH-001552,-0.21808044952632066
ACH-001554,-0.13622926638521618
ACH-001654,-0.18426651857437235
ACH-001735,-0.3841834257415144
ACH-001736,-0.33856363676130075
ACH-001737,-0.03189952991664495
ACH-001740,-0.20776113955006167
ACH-001745,-0.2027229601583039
ACH-001765,-0.1866962877882941
