,RALGAPA2 (57186)
ACH-000004,0.12344349573349725
ACH-000005,0.15741328859355647
ACH-000007,0.15236744972415853
ACH-000009,0.28196719335051884
ACH-000011,0.01795417364634119
ACH-000012,-0.08631101494064147
ACH-000013,0.1475576594260604
ACH-000014,0.1249621138609686
ACH-000015,0.17970337836326436
ACH-000017,0.05465881287531407
ACH-000018,0.2910384441720201
ACH-000019,0.048807397931134894
ACH-000021,0.16608541303010224
ACH-000022,0.09054038980633336
ACH-000025,0.19464698508991676
ACH-000028,-0.13889743196998244
ACH-000030,0.106451644053644
ACH-000035,0.07425369157754308
ACH-000036,0.051428184339034184
ACH-000037,0.16918080988780154
ACH-000039,0.022164729724453432
ACH-000040,0.05311241382332309
ACH-000041,0.12794724445997746
ACH-000042,0.03773568494126199
ACH-000045,0.012582435679638954
ACH-000047,0.2396859191381907
ACH-000052,0.032273031482590614
ACH-000053,0.04208674136299025
ACH-000054,0.08372321519408751
ACH-000055,0.05408526456333889
ACH-000060,0.24763946306089166
ACH-000067,0.08453812811680676
ACH-000070,0.11195624023045818
ACH-000075,0.13267349358991068
ACH-000078,0.21006056381145047
ACH-000082,0.13670458793532925
ACH-000085,0.2774551941835427
ACH-000086,0.008334753500351821
ACH-000087,0.11121340072043956
ACH-000092,0.19875493484442816
ACH-000095,0.0039805154239331356
ACH-000097,0.014186009111937325
ACH-000098,0.07352818202851237
ACH-000099,0.08703281510021027
ACH-000108,0.014152058658982202
ACH-000113,0.1688745536404523
ACH-000116,0.058069098844698686
ACH-000118,0.03170588051882898
ACH-000120,0.2059594061136165
ACH-000123,-0.02742112281320792
ACH-000127,0.16434485854087813
ACH-000128,0.05897474400867336
ACH-000132,-0.0568151554822452
ACH-000133,-0.028231746500600324
ACH-000137,0.12251981485115312
ACH-000138,0.22011542580137045
ACH-000142,0.2617548068171771
ACH-000143,-0.03200749045539776
ACH-000146,-0.06029414815125345
ACH-000148,-0.018580971742127843
ACH-000150,-0.04400624074356599
ACH-000152,0.0781951187734362
ACH-000153,0.08190031989253233
ACH-000159,0.091545036911756
ACH-000160,-0.06256829792339398
ACH-000163,0.028437573912829608
ACH-000167,-0.1838990980490564
ACH-000168,0.015684526340225022
ACH-000169,0.10364215302794567
ACH-000178,-0.06372275146762606
ACH-000183,0.13296543894421262
ACH-000188,0.1605859090507099
ACH-000189,0.2378638796068392
ACH-000190,0.1802571616191301
ACH-000198,0.1849077214075136
ACH-000203,0.002968157110488105
ACH-000204,0.07619660086407437
ACH-000206,3.8630082226780406e-05
ACH-000207,0.16607939035721014
ACH-000208,0.2408515075572277
ACH-000210,0.08698429616925943
ACH-000211,0.025982152057163376
ACH-000215,-0.001680964612519984
ACH-000221,0.0719356433037189
ACH-000222,0.03490543192492944
ACH-000223,0.14801120052406533
ACH-000226,-0.021336020122451383
ACH-000227,0.2116822358674054
ACH-000228,-0.02548484643647194
ACH-000231,-0.0136184473013838
ACH-000232,0.07651937878992343
ACH-000233,0.11548066762993628
ACH-000234,-0.017440195551280468
ACH-000235,-0.021580457968405017
ACH-000237,0.017625809147127545
ACH-000238,0.040713925527061004
ACH-000242,-0.061995792633795385
ACH-000243,0.041487112862156436
ACH-000244,0.01898922800524064
ACH-000246,0.03491361304568103
ACH-000248,0.21062841079716604
ACH-000250,0.11523681360492792
ACH-000251,-0.05107528979002093
ACH-000252,0.0862730688268168
ACH-000253,0.21884499308735592
ACH-000255,0.048918571271904784
ACH-000256,0.09033685805381823
ACH-000257,0.02596741820161508
ACH-000258,0.21677557232362815
ACH-000259,0.18643678760628454
ACH-000260,0.0267989816731228
ACH-000261,0.012594217484294658
ACH-000262,0.1654948957347069
ACH-000263,0.229281433592049
