,UGT2B11 (10720)
ACH-000004,-0.3029099850595043
ACH-000005,-0.19532417686564452
ACH-000007,-0.1549535542207452
ACH-000009,-0.14128086489605665
ACH-000011,-0.15018039468497932
ACH-000012,-0.15094097516411065
ACH-000013,-0.10346535375107956
ACH-000014,-0.16509960044386396
ACH-000015,-0.0959944358255364
ACH-000017,-0.33928937790844144
ACH-000018,-0.3575771762559626
ACH-000019,-0.4371317141010287
ACH-000021,-0.1780651641734526
ACH-000022,-0.2743632056750588
ACH-000025,-0.18522548417299106
ACH-000028,-0.2792035837646847
ACH-000030,-0.2113540315622465
ACH-000035,-0.11841090422436178
ACH-000036,-0.3363871017937546
ACH-000037,-0.2017899646125481
ACH-000039,-0.2664856013999896
ACH-000040,-0.2133747867059126
ACH-000041,-0.2401542893462809
ACH-000042,-0.26077119756592754
ACH-000045,-0.2597159068057222
ACH-000047,-0.10715269000925168
ACH-000052,-0.1908619384725619
ACH-000053,-0.14696925281934312
ACH-000054,-0.27291552294038923
ACH-000055,-0.2322124106189856
ACH-000060,-0.3503948687148726
ACH-000067,-0.3450214020457407
ACH-000070,-0.23763365963240865
ACH-000075,-0.2685670063513497
ACH-000078,-0.3060716391004165
ACH-000082,-0.19362701343059413
ACH-000085,-0.1336465519973053
ACH-000086,-0.0543949744095704
ACH-000087,-0.2596563444063537
ACH-000092,-0.14335160226735513
ACH-000095,-0.5091337861631889
ACH-000097,-0.31896166649864793
ACH-000098,-0.24194109383129794
ACH-000099,-0.31282614608580306
ACH-000108,-0.16443264659321544
ACH-000113,-0.19445635363045868
ACH-000116,-0.2974331412727616
ACH-000118,-0.06886885943727572
ACH-000120,-0.14305577443901848
ACH-000123,-0.1754924373395063
ACH-000127,-0.3672119631725117
ACH-000128,-0.3723950126392528
ACH-000132,-0.16141125407876705
ACH-000133,-0.1104277327208142
ACH-000137,-0.16060722264998126
ACH-000138,-0.10379642259355236
ACH-000142,-0.455238305670973
ACH-000143,-0.3095403610967288
ACH-000146,-0.21556119006931715
ACH-000148,-0.16559437612904626
ACH-000150,-0.17676965855190596
ACH-000152,-0.3376317632700306
ACH-000153,-0.19120351250032425
ACH-000159,-0.27072019344629633
ACH-000160,-0.1844108568255289
ACH-000163,-0.0949604896382172
ACH-000167,-0.16173992327645867
ACH-000168,-0.2858354259108008
ACH-000169,-0.19557235400413706
ACH-000178,-0.2155234043287341
ACH-000183,-0.15116702578296362
ACH-000188,-0.3811789794755561
ACH-000189,-0.4745514798345981
ACH-000190,0.02197286886890033
ACH-000198,-0.2612870276291785
ACH-000203,0.14165431328271091
ACH-000204,-0.1313861808478526
ACH-000206,-0.3481868585650421
ACH-000207,-0.2241535154348638
ACH-000208,-0.07482744542777486
ACH-000210,-0.010105062747600693
ACH-000211,-0.2592741217617113
ACH-000215,-0.31447562253278943
ACH-000221,-0.2260232910617417
ACH-000222,-0.2688167648187431
ACH-000223,-0.21662219690126427
ACH-000226,-0.2285822784225553
ACH-000227,-0.3967042270491354
ACH-000228,-0.2174309826698772
ACH-000231,-0.2489050229689633
ACH-000232,-0.22454045914221485
ACH-000233,-0.20645064042750605
ACH-000234,-0.3014278502555993
ACH-000235,-0.2728283612731145
ACH-000237,-0.30685704214730913
ACH-000238,-0.2469332201907881
ACH-000242,-0.29143684040532586
ACH-000243,-0.25817658690272793
ACH-000244,-0.20179100341659365
ACH-000246,-0.24808108209808216
ACH-000248,-0.6440212674506148
ACH-000250,-0.3098040753724322
ACH-000251,-0.20829355465920069
ACH-000252,-0.3239198582258113
ACH-000253,-0.22151203787385607
ACH-000255,-0.2516224276607995
ACH-000256,-0.2824104670099059
ACH-000257,-0.110223156054456
ACH-000258,-0.31107680635150003
ACH-000259,-0.32727621873638435
ACH-000260,-0.14977707274784144
ACH-000261,-0.2691090364718872
ACH-000262,-0.3332198912920529
ACH-000263,-0.4090848457784891
ACH-000264,-0.18028067421568225
ACH-000265,-0.3708697698110957
ACH-000266,-0.2220665863660104
ACH-000272,-0.2601044159323483
ACH-000274,-0.23951823911945386
ACH-000277,-0.33423214212611385
ACH-000278,-0.2760876376078825
ACH-000279,-0.09372980315094864
ACH-000280,-0.1416413572213665
ACH-000281,-0.2525794594405483
ACH-000288,-0.20114088822951165
ACH-000291,-0.11785006976350723
ACH-000293,-0.239145652069519
ACH-000294,-0.11472955818256833
ACH-000295,-0.34365455892556485
ACH-000296,-0.4129035251947441
ACH-000302,-0.3391197108165804
ACH-000304,-0.2246698480110207
ACH-000307,-0.2702908543854517
ACH-000308,-0.2327754097809536
ACH-000310,-0.2550051114814732
ACH-000311,-0.22274400860024648
ACH-000312,-0.2981136564348979
ACH-000315,-0.16869439111425233
ACH-000316,-0.3457741953140058
ACH-000317,-0.2279684074210896
ACH-000318,-0.25957314552975097
ACH-000319,-0.12123290943425613
ACH-000320,-0.3401223597414736
ACH-000322,-0.3721149719566357
ACH-000323,-0.6018386981106885
ACH-000324,-0.32990948931698183
ACH-000329,-0.31410693640938303
ACH-000330,-0.26419704541030103
ACH-000331,-0.09009481731434188
ACH-000332,-0.3446420827783773
ACH-000334,-0.2182682726980371
ACH-000335,-0.2032724212438288
ACH-000336,-0.239800874104568
ACH-000337,-0.17553353072367622
ACH-000338,0.00714655844571697
ACH-000339,-0.2447487289638218
ACH-000341,-0.1692855031439181
ACH-000348,-0.25079393411720835
ACH-000350,-0.19258049852291856
ACH-000352,-0.2889332943251609
ACH-000356,-0.31114031084324645
ACH-000361,-0.4740709257941667
ACH-000362,-0.2456136748872377
ACH-000363,-0.4237919578984281
ACH-000364,-0.08771245590321405
ACH-000365,-0.21561411879600048
ACH-000366,-0.12858125813123933
ACH-000368,-0.3422422943289347
ACH-000374,-0.2592947590526488
ACH-000375,-0.032298099014202435
ACH-000376,-0.12140197167305801
ACH-000381,-0.2068328551486828
ACH-000383,-0.2630892516297858
ACH-000387,-0.2307830222786178
ACH-000389,-0.2707100644531913
ACH-000390,-0.2358348970725601
ACH-000393,-0.264826877034899
ACH-000395,-0.35155053117078394
ACH-000396,-0.4478312741467542
ACH-000397,-0.2816469655134308
ACH-000401,-0.24745160460329524
ACH-000402,-0.11577822604824747
ACH-000403,-0.4024247672940921
ACH-000404,-0.06751880358320853
ACH-000406,-0.17968634306577766
ACH-000407,-0.19221669790001294
ACH-000408,-0.3263474950229437
ACH-000410,-0.08684384513232833
ACH-000411,-0.4912064627877278
ACH-000414,-0.3047907603390709
ACH-000415,-0.2942769102454077
ACH-000416,-0.21428693515281455
ACH-000420,-0.2767099890286401
ACH-000421,-0.16419640345239958
ACH-000424,-0.4225553873028667
ACH-000425,-0.26065441452579186
ACH-000426,-0.3280060131899491
ACH-000427,-0.3438000748744669
ACH-000433,-0.2075706026311031
ACH-000435,-0.1121903322852908
ACH-000436,-0.2115013674068795
ACH-000444,-0.16508107543991932
ACH-000445,-0.2823190485293476
ACH-000448,-0.3149637654583886
ACH-000450,-0.22862956814659724
ACH-000452,-0.20638381642390305
ACH-000454,-0.4329420933532227
ACH-000458,-0.13652091914575235
ACH-000459,-0.04951160038536874
ACH-000460,-0.1910677046385772
ACH-000461,-0.171452170798604
ACH-000463,-0.15705475247783
ACH-000464,-0.11259412849143945
ACH-000466,-0.10021280539510584
ACH-000467,-0.17116604410568004
ACH-000468,-0.26530414697666715
ACH-000469,-0.2553972521766785
ACH-000470,-0.29509767818083266
ACH-000471,-0.13792032496993134
ACH-000472,-0.2448315422873261
ACH-000473,-0.21046361613758932
ACH-000475,-0.23498179111726106
ACH-000476,-0.3468408366051592
ACH-000477,-0.11643678719306536
ACH-000479,-0.1884491051606995
ACH-000480,-0.10753637697265496
ACH-000481,-0.1639331444874165
ACH-000483,-0.1541168072877756
ACH-000484,0.011326537184740805
ACH-000485,-0.28243598277857873
ACH-000486,-0.2790204093850809
ACH-000487,-0.3291191671771725
ACH-000488,-0.19264762379185787
ACH-000490,-0.0631885360043335
ACH-000491,-0.2516580569912076
ACH-000495,-0.2015925818609401
