,RPUSD4 (84881)
ACH-000701,-0.4837376252130786
ACH-000706,-0.6526955949972713
ACH-000711,-0.4474419289867351
ACH-000713,-0.3373164248104015
ACH-000714,0.015899891074721912
ACH-000718,-0.414998918814998
ACH-000720,-0.4998404578173156
ACH-000721,-0.5082951857291921
ACH-000724,-0.09673752473454117
ACH-000725,-0.35594942733212664
ACH-000732,-0.8718285494343578
ACH-000734,-0.5769314252530907
ACH-000735,-0.3816815527050452
ACH-000736,-0.4741114913394608
ACH-000738,-0.8971993635795862
ACH-000746,-0.657013502269947
ACH-000747,-0.7186341100364199
ACH-000748,-0.3747979216180156
ACH-000753,-0.5298063685426502
ACH-000756,-0.34751838827281034
ACH-000757,-0.6509101884842036
ACH-000758,-0.7122968891216584
ACH-000760,-0.5697734147086555
ACH-000762,-0.5343616854056223
ACH-000763,-0.21472969340823989
ACH-000764,-0.22576627126122345
ACH-000765,-0.5954677962721928
ACH-000766,-0.20077945428795346
ACH-000767,-0.42535494912609184
ACH-000768,-0.4728297943233302
ACH-000769,-0.5647004522179512
ACH-000770,-0.190539277915436
ACH-000771,-0.6154687351187165
ACH-000773,-0.21188424823484647
ACH-000776,-0.6373967245350141
ACH-000777,-0.5183052100716893
ACH-000778,-0.3505631663764463
ACH-000781,-0.3857701633658441
ACH-000782,-0.4529773137569071
ACH-000783,-0.2390084532633935
ACH-000784,-0.7192424373691501
ACH-000785,-0.3871940163081602
ACH-000787,-0.44007599517151386
ACH-000788,-0.35461569112651
ACH-000791,-0.3226387315280952
ACH-000792,-0.2739706690660849
ACH-000794,-0.4669055046551392
ACH-000796,-0.34418360838883405
ACH-000798,-0.4528800051651946
ACH-000799,-0.3702702608745016
ACH-000800,-0.5206963831582376
ACH-000802,-0.5581617072610575
ACH-000804,-0.5693468827820294
ACH-000805,-0.7519213620234495
ACH-000809,-0.5582640461725029
ACH-000810,-0.3525962881718525
ACH-000811,-0.2155282367032268
ACH-000817,-0.32715744087056353
ACH-000819,-0.3649722482892232
ACH-000820,-0.5256438185453904
ACH-000821,-0.22067897757979635
ACH-000822,-0.34083577534862397
ACH-000823,-0.6455891546725405
ACH-000824,-0.2558444726985368
ACH-000827,-0.3204019286276921
ACH-000829,-0.21988279658249266
ACH-000831,-0.5959372160655383
ACH-000832,-0.6757397930740668
ACH-000833,-0.4327925745944455
ACH-000834,-0.7890909837483394
ACH-000835,-0.581506873690683
ACH-000836,-0.33021243256083344
ACH-000837,-0.5380099564330759
ACH-000838,-0.3395223796280875
ACH-000839,-0.19679829654641573
ACH-000840,-0.2761673972881635
ACH-000841,-0.3510698397212253
ACH-000843,-0.3794955813879657
ACH-000846,-0.39624712111308
ACH-000847,-0.5496041348535674
ACH-000848,-0.7363639912966132
ACH-000849,-0.6059148355002226
ACH-000851,-0.4180860864844359
ACH-000855,-0.7263109652933639
ACH-000856,-0.5046300127494122
ACH-000858,-0.6624071980403843
ACH-000859,-0.6630677188506243
ACH-000861,-0.37008922680495904
ACH-000862,-0.5073497465038244
ACH-000865,-0.8635375995293229
ACH-000866,-0.4543616485916036
ACH-000867,-0.2875038926760191
ACH-000869,-0.37503641333860255
ACH-000872,-0.6360893873773742
ACH-000873,-0.7953993831193975
ACH-000876,-0.7730893694906952
ACH-000878,-0.496484000802747
ACH-000880,-0.2643732936310697
ACH-000881,-0.31900541925670683
ACH-000882,-0.7374942186572018
ACH-000884,-0.5310881723784204
ACH-000885,-0.3767933111904112
ACH-000887,-0.5043943140673749
ACH-000889,-0.5831382338580728
ACH-000896,-0.4966591426030485
ACH-000898,-0.3714919530314961
ACH-000900,-0.5941226338665225
ACH-000901,-0.3125907357887047
ACH-000905,-0.4503898303606488
ACH-000906,-0.543960907204702
ACH-000907,-0.6016526281086337
ACH-000910,-0.6663719453120056
ACH-000911,-0.5018495684940778
ACH-000912,-0.3499708820519692
ACH-000913,-0.5559938087061027
ACH-000915,-0.5569875344352205
ACH-000916,-0.6857945319893222
ACH-000917,-0.6764824815866476
ACH-000920,-0.2766409225955532
ACH-000921,-0.3067312358137436
ACH-000924,-0.5103445154617656
ACH-000926,-0.4852143552938441
ACH-000928,-0.4816125455724509
ACH-000929,-0.4919242196965568
ACH-000932,-0.5805762741218189
ACH-000935,-0.5693933120140037
ACH-000936,-0.527017839460094
ACH-000937,-0.5078769502474553
ACH-000938,-0.6528616810114741
ACH-000939,-0.717389673461651
ACH-000941,-0.4467002261760904
ACH-000943,-0.6394086565884702
ACH-000946,-0.25499471237582066
ACH-000947,-0.7364318865715008
ACH-000948,-0.6307134249389452
ACH-000950,-0.5787284283489954
ACH-000953,-0.13623632225260549
ACH-000954,-0.3649065600132405
ACH-000957,-0.39284562589820415
ACH-000958,-0.40116787645858504
ACH-000960,-0.3420081132700817
ACH-000963,-0.3014009656709655
ACH-000968,-0.7385293170527603
ACH-000969,-0.7782080239706529
ACH-000972,-0.29619735008219145
ACH-000973,-0.4210673640253895
ACH-000974,-0.3615568096252865
ACH-000978,-0.2860918274931652
ACH-000984,-0.5829715992327775
ACH-000986,-0.5361295038729403
ACH-000988,-0.07258529978551202
ACH-000993,-0.2480194688271304
ACH-000994,-0.9803697033730352
ACH-000996,-0.18664893010164774
ACH-001001,-0.41477455497094295
ACH-001020,-0.3698632125267305
ACH-001028,-0.5656811579846969
ACH-001031,-0.2353017753209982
ACH-001038,-0.510278617534689
ACH-001048,-0.4132833964999156
ACH-001050,-0.2305758723677501
ACH-001053,-0.30732380327059194
ACH-001054,-0.5127415326288742
ACH-001061,-0.6521258192649599
ACH-001067,-0.24467679304693535
ACH-001075,-0.4800735111108463
ACH-001096,-0.4183722712493436
ACH-001111,-0.4135225211541608
ACH-001119,-0.4089610777406391
ACH-001128,-0.5987187395908143
ACH-001134,-0.464483279802317
ACH-001151,-0.19496352855552854
ACH-001163,-0.5709529552001698
ACH-001164,-0.6047250521007272
ACH-001183,-0.39682600478143054
ACH-001192,-0.2530661952818253
ACH-001193,-0.51696353463143
ACH-001196,-0.2846931214313293
ACH-001197,-0.06747163048371847
ACH-001205,-0.2565375570466056
ACH-001211,-0.21824710165665012
ACH-001212,-0.35638812505718914
ACH-001228,-0.3721194581324324
ACH-001232,-0.4078614927069511
ACH-001239,-0.475947794243571
ACH-001270,-0.3973362581986586
ACH-001274,-0.5167340569935795
ACH-001275,-0.6120750853998355
ACH-001277,-0.4932011887492122
ACH-001278,-0.6129761964202688
ACH-001280,-0.4785666752228229
ACH-001283,-0.6126309562050487
ACH-001289,-0.3913700489964838
ACH-001300,-0.6772481032811688
ACH-001301,-0.21388830894906646
ACH-001302,-0.4006639139626811
ACH-001306,-0.3616244254062004
ACH-001318,-0.4583303887267482
ACH-001322,-0.2617607596202801
ACH-001328,-0.5559114287139386
ACH-001332,-0.6750503840868746
ACH-001336,-0.4854272139236165
ACH-001346,-0.5846449145607315
ACH-001353,-0.201799910288056
ACH-001354,-0.3162562438830983
ACH-001367,-0.5647563525825491
ACH-001368,-0.3084592978248726
ACH-001374,-0.8562518864362819
ACH-001377,-0.6167801288690804
ACH-001380,-0.43081372447774174
ACH-001391,-0.3224063869567993
ACH-001408,-0.4656039823783182
ACH-001430,-0.2753786145297617
ACH-001431,-0.3055232851466209
ACH-001450,-0.8455588844607435
ACH-001496,-0.4572059260656498
ACH-001500,-0.6303062436661451
ACH-001523,-0.7019798403900089
ACH-001532,-0.4424065229757239
ACH-001550,-0.7399485538272335
ACH-001552,-0.3128288606461693
ACH-001554,-0.5841962200939592
ACH-001654,-0.4174717285172011
ACH-001735,-0.07495936569253067
ACH-001736,-0.5664762098676034
ACH-001737,-0.1656098026277572
ACH-001740,-0.47456938541425103
ACH-001745,-0.2421745002347832
ACH-001765,-0.30254402232840416
