,TPD52L3 (89882)
ACH-000004,-0.5291618505981116
ACH-000005,-0.34743417617450045
ACH-000007,0.0607984895852552
ACH-000009,-0.11658378848201033
ACH-000011,-0.008581003848243425
ACH-000012,0.011939466893800436
ACH-000013,0.07208128742662145
ACH-000014,0.020293975922749737
ACH-000015,-0.024366087777235743
ACH-000017,0.05104432701635864
ACH-000018,-0.05876029843917398
ACH-000019,0.013460103194915172
ACH-000021,-0.00868204124280192
ACH-000022,0.06073877149320817
ACH-000025,0.0
ACH-000028,0.055819373735253065
ACH-000030,0.04072436968879085
ACH-000035,-0.019932633284019736
ACH-000036,-0.0005301667259504996
ACH-000037,-0.08290063807688045
ACH-000039,0.032795848878706464
ACH-000040,-0.06138228963740991
ACH-000041,0.09193339774877696
ACH-000042,0.1031180199277678
ACH-000045,-0.02867716172200255
ACH-000047,-0.053073620127921835
ACH-000052,0.31209928108086976
ACH-000053,-0.04536285128002364
ACH-000054,0.04460495780204456
ACH-000055,0.009305461809224496
ACH-000060,0.06850030140589826
ACH-000067,0.06536976380555032
ACH-000070,0.14751024787232142
ACH-000075,0.13776173284490142
ACH-000078,0.08863944393811403
ACH-000082,0.03644589767727422
ACH-000085,0.14622262340881867
ACH-000086,0.09172108187073992
ACH-000087,-0.30949451345604256
ACH-000092,-0.05099857701146018
ACH-000095,0.02267110528966797
ACH-000097,0.1172410420608266
ACH-000098,0.10621833757622877
ACH-000099,-0.13372900802551907
ACH-000108,0.0628621408382649
ACH-000113,0.006419957409539577
ACH-000116,0.13597181246255094
ACH-000118,0.1093857426919952
ACH-000120,-0.27493064699813485
ACH-000123,0.0584918819827881
ACH-000127,0.011298557109376887
ACH-000128,-0.003818189648625045
ACH-000132,0.008972205494537807
ACH-000133,0.048348474120807484
ACH-000137,-0.013269656539918004
ACH-000138,-0.004340273868076917
ACH-000142,0.14816323625009234
ACH-000143,-0.1774950083366591
ACH-000146,0.0021157388866157125
ACH-000148,-0.0734459393377122
ACH-000150,-0.10676311442338804
ACH-000152,0.061159269380053415
ACH-000153,0.11386143296796712
ACH-000159,-0.028989535247544967
ACH-000160,0.07403497734350781
ACH-000163,0.06544346771241004
ACH-000167,-0.1225026076730792
ACH-000168,0.04298571965602936
ACH-000169,0.028093871874288242
ACH-000178,0.0965508644987966
ACH-000183,-0.07004171144146648
ACH-000188,0.07327173512449832
ACH-000189,-0.2048831721152488
ACH-000190,0.18585209092656665
ACH-000198,-0.05054227866587401
ACH-000203,0.3116378324395819
ACH-000204,-0.09298561345148446
ACH-000206,0.12361095897229996
ACH-000207,0.0009931594551594195
ACH-000208,-0.0270322441998522
ACH-000210,0.1150021994417882
ACH-000211,-0.015911846995497133
ACH-000215,-0.05254599435212539
ACH-000221,0.04934892314226077
ACH-000222,0.0610480901686395
ACH-000223,0.020618324619645717
ACH-000226,0.16089921154601106
ACH-000227,0.07959696672272921
ACH-000228,0.20961598662060946
ACH-000231,0.04170792211406014
ACH-000232,0.02996816430159405
ACH-000233,-0.019785337333832087
ACH-000234,0.09170098587237248
ACH-000235,0.034884880109355684
ACH-000237,-0.13297206363888575
ACH-000238,0.023746633432743237
ACH-000242,-0.14810929661619535
ACH-000243,-0.016213213723509368
ACH-000244,0.13690713450764547
ACH-000246,-0.005405080885444891
ACH-000248,0.13804243681409908
ACH-000250,0.07880870112858311
ACH-000251,0.06999435308643298
ACH-000252,0.03917439693991413
ACH-000253,-0.1664378100397712
ACH-000255,0.014736411426665284
ACH-000256,0.0020874103119797216
ACH-000257,0.048931757532811454
ACH-000258,0.01503621022960974
ACH-000259,0.06324613029350386
ACH-000260,-0.002826988421367706
ACH-000261,0.041741276817469364
ACH-000262,0.13517780918963798
ACH-000263,0.019202442456661133
ACH-000264,0.09125519110513464
ACH-000265,-0.14821449040396426
ACH-000266,-0.013419398220684
ACH-000272,-0.021218183179240627
ACH-000274,0.020830336434243767
ACH-000277,-0.062298707771541915
ACH-000278,-0.03115743851112988
ACH-000279,0.12550104673116255
ACH-000280,0.15821547709315548
ACH-000281,-0.029164623747900933
ACH-000288,0.14672644876458985
ACH-000291,0.011828086919416829
ACH-000293,-0.07531309960141963
ACH-000294,-0.07432944657453262
ACH-000295,0.06466679832322075
ACH-000296,0.15895316303259402
ACH-000302,-0.0027019364670835427
ACH-000304,-0.0971756983076128
ACH-000307,0.031397797715608376
ACH-000308,-0.03828251902829576
ACH-000310,0.007219546383612441
ACH-000311,-0.029948022350363444
ACH-000312,0.023679652187238786
ACH-000315,0.25273312129227243
ACH-000316,0.046343597840873836
ACH-000317,0.07291924488463918
ACH-000318,0.1230128003156247
ACH-000319,0.11595517356510154
ACH-000320,0.1886176716825549
ACH-000322,0.07075061078163328
ACH-000323,0.04371311694408296
ACH-000324,-0.040130863639383584
ACH-000329,0.08830305485561075
ACH-000330,0.17781420580247548
ACH-000331,0.1058812951962175
ACH-000332,0.11227063795630916
ACH-000334,0.11330030621480988
ACH-000335,0.020981157787591742
ACH-000336,-0.16340372254720076
ACH-000337,0.031769384502718795
ACH-000338,0.052988271440153736
ACH-000339,0.046927993905433465
ACH-000341,-0.011343950430968823
ACH-000348,0.0589202709987329
ACH-000350,-0.12446814610096615
ACH-000352,0.06929616274088128
ACH-000356,0.07807247052861765
ACH-000361,0.09127066852533422
ACH-000362,-0.06616978252018997
ACH-000363,0.022920329619511636
ACH-000364,0.017212894402836732
ACH-000365,0.0114912682394952
ACH-000366,0.04818504725816162
ACH-000368,0.057211058818043774
ACH-000374,-0.01789555204645368
ACH-000375,-0.05604214174077359
ACH-000376,0.10297475264773977
ACH-000381,0.01401027151059328
ACH-000383,0.011335927890977652
ACH-000387,-0.02750728420717161
ACH-000389,-0.03956654734712884
ACH-000390,-0.012064860252605204
ACH-000393,-0.08952363256245813
ACH-000395,0.1827073127433226
ACH-000396,0.34916028814523564
ACH-000397,0.0795979349560229
ACH-000401,0.05531948176014844
ACH-000402,0.13248759441555788
ACH-000403,-0.05996764684810772
ACH-000404,-0.027982077291047427
ACH-000406,-0.04895274597000533
ACH-000407,0.034958969176989416
ACH-000408,0.22865859031462346
ACH-000410,0.044339554500585465
ACH-000411,-0.13111939234801062
ACH-000414,0.091802431035133
ACH-000415,0.11496508878519235
ACH-000416,0.015123922946915397
ACH-000420,-0.08523743873057459
ACH-000421,-0.032218787576195874
ACH-000424,0.06616582935146052
ACH-000425,0.08402281683312983
ACH-000426,0.08763926517455074
ACH-000427,0.06639227105742676
ACH-000433,0.07243659319610286
ACH-000435,0.20375905528817184
ACH-000436,0.10768013937425128
ACH-000444,0.0658282505113815
ACH-000445,-0.13829941300981718
ACH-000448,0.005984988350099071
ACH-000450,0.1414060324575086
ACH-000452,0.10331674088428612
ACH-000454,0.09003991444262396
ACH-000458,0.10074242413723893
ACH-000459,-0.04075038897019199
ACH-000460,-0.06455003145319094
ACH-000461,0.24185705452547904
ACH-000463,0.0020676593313225444
ACH-000464,0.13726043400487714
ACH-000466,0.0818477345441527
ACH-000467,0.0061637606573818424
ACH-000468,0.05417438422055673
ACH-000469,-0.0592754304783407
ACH-000470,0.005032714234325512
ACH-000471,0.07374356736044567
ACH-000472,-0.05324951954987287
ACH-000473,0.038757995506667066
ACH-000475,-0.010957514408375214
ACH-000476,0.13537242714286202
ACH-000477,-0.10380251750266124
ACH-000479,-0.0599245136303825
ACH-000480,0.014515233797698856
ACH-000481,0.06245160670931714
ACH-000483,-0.023812332057886985
ACH-000484,-0.02159662492367935
ACH-000485,0.02680716801424136
ACH-000486,0.10711401249028274
ACH-000487,0.05243341701287925
ACH-000488,-0.018601477201227297
ACH-000490,0.09431443102564717
ACH-000491,0.07761132876983078
ACH-000495,-0.0696886615554987
ACH-000496,0.13229844411331526
ACH-000499,0.043486142005411496
ACH-000500,-0.2387702498618166
ACH-000502,-0.01502834814256574
ACH-000503,0.08401345538670821
ACH-000505,0.03428177633454229
ACH-000507,0.02227184083404217
ACH-000510,0.0259986156002237
ACH-000511,0.03259883632249177
ACH-000512,-0.002629561617433191
ACH-000516,0.03315518409465649
ACH-000517,0.03236163073961186
ACH-000518,0.0334342248608181
ACH-000520,0.12460078580577015
ACH-000521,-0.12092469157745897
ACH-000522,0.14195292602291198
ACH-000524,0.03358115941517184
ACH-000527,0.07258504815289231
ACH-000528,-0.08860891688742321
ACH-000537,0.07861041424866012
ACH-000541,-0.11682902601076064
ACH-000542,0.0
ACH-000544,0.041425144259868485
ACH-000545,0.11374438396448157
ACH-000547,0.0696632767607521
ACH-000548,0.10453816960592256
ACH-000549,0.060998510153598126
ACH-000550,0.10683361659882068
ACH-000552,0.17369831411607128
ACH-000556,-0.01759414305311805
ACH-000557,-0.09198264947850744
ACH-000569,0.04659045182102055
ACH-000570,0.114367263677044
ACH-000571,0.01786824229584808
ACH-000573,-0.01829799026245975
ACH-000576,-0.09413202176289516
ACH-000579,-0.17196001645672046
ACH-000580,-0.03331013074128366
ACH-000584,0.011624978539209671
ACH-000585,0.04251678957711488
ACH-000588,0.11407574029341977
ACH-000589,0.07937568459726238
ACH-000591,0.09269241891729688
ACH-000593,-0.07168182849851204
ACH-000600,-0.018752478380398768
ACH-000601,-0.06310743759504897
ACH-000605,0.07985153354937992
ACH-000606,0.0829772016477338
ACH-000608,0.011716996831029513
ACH-000614,-0.07960416874814452
ACH-000616,-0.03196872291185588
ACH-000618,0.03251580985545209
ACH-000619,0.006726910021314466
ACH-000620,0.027476288282898914
ACH-000621,0.02828175290683344
ACH-000622,-0.06841703978428057
ACH-000623,-0.006431020123319707
ACH-000624,-0.07073588002654556
ACH-000627,0.1630131126183358
ACH-000630,0.10480169753348703
ACH-000631,0.08496143606726594
ACH-000632,0.17338997684490595
ACH-000633,0.033104410713518787
ACH-000637,-0.2551639730774687
ACH-000638,0.17127980997309233
ACH-000646,0.007507895883357373
ACH-000647,0.03196290293210877
ACH-000648,-0.10678168672714927
ACH-000649,0.02880933501035618
ACH-000651,-0.0038417717780885735
ACH-000652,0.09493891177966998
ACH-000653,0.03754817852601591
ACH-000657,0.10189819602522132
ACH-000658,-0.09447622594720062
ACH-000661,0.09257230422995792
ACH-000662,0.061626051193354216
ACH-000663,-0.012647413352998186
ACH-000665,0.06545117638973715
ACH-000671,0.07246815420697328
ACH-000672,0.1776470633146796
ACH-000673,0.0762263220729176
ACH-000676,-0.03308875762262637
