,HNRNPC (3183)
ACH-000168,-0.6056246754529958
ACH-000169,-0.6244637821255872
ACH-000178,-0.7441230830699105
ACH-000183,-0.8015618141193491
ACH-000188,-0.6270031481933112
ACH-000189,-0.8101165990965881
ACH-000190,-0.6384892319579092
ACH-000198,-0.8928069855321686
ACH-000203,-0.5611033768097965
ACH-000204,-0.7410773215783536
ACH-000206,-0.6813523113802865
ACH-000207,-0.5112185615352158
ACH-000208,-0.9451055523238596
ACH-000210,-0.8622224998398744
ACH-000211,-0.7054777950041765
ACH-000215,-0.5695455159775727
ACH-000221,-0.6447888458710648
ACH-000222,-0.547642497211409
ACH-000223,-0.7701635674639604
ACH-000226,-0.9422455107186096
ACH-000227,-0.6238162294260519
ACH-000228,-0.7940186805402216
ACH-000231,-0.7492359221716264
ACH-000232,-0.8066297247407916
ACH-000233,-0.6274896140572715
ACH-000234,-0.639682024524683
ACH-000235,-0.5263594927366612
ACH-000237,-0.4924010681107368
ACH-000238,-0.8131557548257623
ACH-000242,-0.7943691664958317
ACH-000243,-0.6414971461704749
ACH-000244,-0.8098139420776399
ACH-000246,-0.8558290497860752
ACH-000248,-0.6615596918859639
ACH-000250,-0.7579123455614521
ACH-000251,-0.7303802837015587
ACH-000252,-0.8165682124428169
ACH-000253,-0.5712688657538568
ACH-000255,-0.8267208062868038
ACH-000256,-0.5582147808150539
ACH-000257,-0.7543759950967424
ACH-000258,-0.4171178885592824
ACH-000259,-0.7080398628383507
ACH-000260,-0.7689861738102444
ACH-000261,-0.7324779076149707
ACH-000262,-0.8420679405967834
ACH-000263,-0.6692484220952662
ACH-000264,-0.7808866262530669
ACH-000265,-0.7700820191376933
ACH-000266,-0.5326914343015008
ACH-000272,-0.4033848551433737
ACH-000274,-0.6462927724132539
ACH-000277,-0.4799458838196975
ACH-000278,-0.7514573629267717
ACH-000279,-0.8233660981974178
ACH-000280,-0.6664352628071611
ACH-000281,-0.736208895413761
ACH-000288,-0.8620018596647993
ACH-000291,-0.7747570801445723
ACH-000293,-0.7102248346697455
ACH-000294,-0.6125510882107645
ACH-000295,-0.8496838175367007
ACH-000296,-1.0173257005985024
ACH-000302,-0.8235869061276497
ACH-000304,-0.7980640420169678
ACH-000307,-0.7131937981503966
ACH-000308,-0.8169708046734757
ACH-000310,-0.6215207123353244
ACH-000311,-0.6192165245609826
ACH-000312,-0.609973488355958
ACH-000315,-0.58635196959757
ACH-000316,-0.6640363361193174
ACH-000317,-0.8660203730259365
ACH-000318,-0.5482821719873441
ACH-000319,-0.7134098313441436
ACH-000320,-0.6408754352139227
ACH-000322,-0.9203589531696674
ACH-000323,-0.5109397826526076
ACH-000324,-0.7805392158400295
ACH-000329,-0.5169906379624045
ACH-000330,-0.6827474518479115
ACH-000331,-0.7078334637894514
ACH-000332,-0.7340139656871637
ACH-000334,-0.4453998877781405
ACH-000335,-1.045735235714328
ACH-000336,-0.4215975106902661
ACH-000337,-0.7911235050867351
ACH-000338,-1.1485157219607611
ACH-000339,-0.5997406172799822
ACH-000341,-0.5947866326085209
ACH-000348,-0.5334638514269441
ACH-000350,-0.7087092301258643
ACH-000352,-0.6800468658943226
ACH-000356,-0.9107289577145856
ACH-000361,-1.1215392149709051
ACH-000362,-0.5496747332979801
ACH-000363,-0.6362497006988899
ACH-000364,-0.7676873393808836
ACH-000365,-0.7389672003048955
ACH-000366,-0.5471154741290938
ACH-000368,-0.8444237400577854
ACH-000374,-0.9105688523496772
ACH-000375,-0.5719819374495008
ACH-000376,-0.8534308528520591
ACH-000381,-0.5779686477963265
ACH-000383,-0.6094137058542239
ACH-000387,-0.6870482034776777
ACH-000389,-0.8513335822178418
ACH-000390,-0.5034952152387356
ACH-000393,-0.7446622800884746
ACH-000395,-0.7771964557598625
ACH-000396,-0.6063846278265658
ACH-000397,-0.4892921437852953
ACH-000401,-0.7537130320966056
ACH-000402,-0.7646292971125519
ACH-000403,-0.9062178318210432
ACH-000404,-0.7946165310878568
ACH-000406,-0.5877816113623388
ACH-000407,-0.8277367471379012
ACH-000408,-0.5451313992928543
ACH-000410,-0.4329443515445147
ACH-000411,-0.743878412563438
ACH-000414,-0.7344432112584116
ACH-000415,-0.6995763608829645
ACH-000416,-0.6119091535840445
ACH-000420,-0.8312438233624464
ACH-000421,-0.7897601400285216
ACH-000424,-0.8022629397945865
ACH-000425,-0.7598144161763973
ACH-000426,-0.42313906059052375
ACH-000427,-0.7897245572538193
ACH-000433,-0.974588006558242
ACH-000435,-0.6613598795797527
ACH-000436,-0.7262325826788654
ACH-000444,-0.6865741057871316
ACH-000445,-0.8485758084405934
ACH-000448,-0.8355964253554592
ACH-000450,-0.7909456431550782
ACH-000452,-0.572388641920178
ACH-000454,-0.904175766021688
ACH-000458,-0.9170006213465371
ACH-000459,-0.9791150274471748
ACH-000460,-0.6832838998108876
ACH-000461,-0.4476074187507719
ACH-000463,-0.8253268194806724
ACH-000464,-0.4138388022806598
ACH-000466,-0.5657013881231621
ACH-000467,-0.6225263034339169
ACH-000468,-0.39231232627682733
ACH-000469,-0.5818034876052718
ACH-000470,-0.5896872066844789
ACH-000471,-0.7703678236034953
ACH-000472,-0.6432297897892412
ACH-000473,-0.6942158193645953
ACH-000475,-0.5738521043473088
ACH-000476,-0.85990779042577
ACH-000477,-0.4480704098426346
ACH-000479,-0.6701676681963922
ACH-000480,-0.83035618543725
ACH-000481,-0.49189470350973
ACH-000483,-0.7500324658847635
ACH-000484,-0.6677414369488046
ACH-000485,-0.7082602967434068
ACH-000486,-0.7628770063875584
ACH-000487,-0.7983627697696285
ACH-000488,-0.8047007490225417
ACH-000490,-0.7324609755916622
ACH-000491,-0.5192507328119127
ACH-000495,-0.9255223664902372
ACH-000496,-0.4829850592568531
ACH-000499,-0.8950567806397469
ACH-000500,-1.0942564963799235
ACH-000502,-0.6612802628381589
ACH-000503,-0.8748029009263242
ACH-000505,-0.6307224415011555
ACH-000507,-0.9690589857151068
ACH-000510,-0.7927038831748908
ACH-000511,-0.8083159346734334
ACH-000512,-0.8159374925503642
ACH-000516,-0.7707024950098107
ACH-000517,-0.4850773955711539
ACH-000518,-0.9177928045492691
ACH-000520,-0.892729209825547
ACH-000521,-0.4731148896763384
ACH-000522,-0.6167324776205206
ACH-000524,-0.6452484594461328
ACH-000527,-0.6539859333119521
ACH-000528,-0.5901125278470859
ACH-000537,-0.5906634647191418
ACH-000541,-0.9708546726613864
ACH-000542,-0.8380709745074604
ACH-000544,-0.8054401706309738
ACH-000545,-0.8074336231362693
ACH-000547,-0.97600680662399
ACH-000548,-0.6950737794690229
ACH-000549,-1.0248156119537164
ACH-000550,-0.4753215796273955
ACH-000552,-0.7610657540170574
ACH-000556,-0.6760255898764307
ACH-000557,-0.6382479941548633
ACH-000569,-0.9546949774657972
ACH-000570,-0.7852016480102819
ACH-000571,-0.6724761963767397
ACH-000573,-0.6767591876257296
ACH-000576,-0.7738673269145274
ACH-000579,-0.90360263058985
ACH-000580,-0.6275732533946172
ACH-000584,-0.7361409103272524
ACH-000585,-0.6557757586797547
ACH-000588,-0.6837670201022671
ACH-000589,-0.8102392186074943
ACH-000591,-0.7298033972181506
ACH-000593,-0.4417091523411513
ACH-000600,-0.7708834018757181
ACH-000601,-0.8156428843622853
ACH-000605,-0.6974426098686826
ACH-000606,-0.8303506306603493
ACH-000608,-1.0582721200584555
ACH-000614,-0.4845693854383881
ACH-000616,-0.8015090735492424
ACH-000618,-0.7894493412488633
ACH-000619,-0.7705403531002453
ACH-000620,-0.7029750735059629
ACH-000621,-0.8341901208063326
ACH-000622,-0.7485567117586199
ACH-000623,-0.7123201192668238
ACH-000624,-0.7104949831123992
ACH-000627,-0.7621358095363683
ACH-000630,-0.6021872733635873
ACH-000631,-1.0025402737141351
ACH-000632,-0.7711418681932019
ACH-000633,-0.8553437825954915
ACH-000637,-0.8763141307551744
ACH-000638,-0.8514341087721796
ACH-000646,-0.7043060909823919
ACH-000647,-0.6096898298783617
ACH-000648,-0.7904720695461466
ACH-000649,-0.6756068530596343
ACH-000651,-0.7667457245088556
ACH-000652,-0.8054996018652871
ACH-000653,-0.865084194841771
ACH-000657,-0.7517273057785656
ACH-000658,-0.44440669906853
ACH-000661,-0.754735188751313
ACH-000662,-1.1268191249490886
ACH-000663,-0.3891082900765057
ACH-000665,-0.7760010306446333
ACH-000671,-0.9852210362201268
ACH-000672,-0.811630744883603
ACH-000673,-0.5560072578567066
ACH-000676,-0.6487351347340512
ACH-000677,-0.530254461123715
ACH-000681,-0.5420370396584437
ACH-000683,-0.6364324893236672
ACH-000684,-0.6506896166194139
ACH-000688,-0.8124070084237601
ACH-000693,-0.5055758079621895
ACH-000694,-0.8913043244527858
ACH-000695,-0.5274579041407366
ACH-000696,-0.8544682189992402
ACH-000697,-0.8922657035899374
ACH-000699,-0.4599075765051669
ACH-000701,-0.5064557627315888
ACH-000706,-0.5154871967940694
ACH-000711,-0.7758144583412102
ACH-000713,-0.7860366644508451
ACH-000714,-0.851677445392462
ACH-000718,-0.6195737067632839
ACH-000720,-0.722663359776681
ACH-000721,-0.5936431367813815
ACH-000724,-0.6246161556975631
ACH-000725,-0.7009397229190799
ACH-000732,-0.6088175982284715
ACH-000734,-0.7100983424647572
ACH-000735,-0.4108219614239391
ACH-000736,-0.6374196571652901
ACH-000738,-0.6631318875125054
ACH-000746,-0.6588007477713258
ACH-000747,-0.8622230430644912
ACH-000748,-0.4021004870619889
ACH-000753,-0.8471906622379901
ACH-000756,-0.9228667447741804
ACH-000757,-0.8202755919767182
ACH-000758,-0.8388501968253479
ACH-000760,-0.76721645223115
ACH-000762,-0.5386062223578157
ACH-000763,-0.5891936703300543
ACH-000764,-1.0356737037746522
ACH-000765,-0.7066577064441752
ACH-000766,-0.6424111586502221
ACH-000767,-0.9204996469321206
ACH-000768,-0.6191676893321542
ACH-000769,-0.6549709900866715
ACH-000770,-0.7326285657446541
ACH-000771,-0.7979734812777176
ACH-000773,-0.8293013409538956
ACH-000776,-0.7982545103767665
ACH-000777,-0.65693028345316
ACH-000778,-0.3903210441599089
ACH-000781,-0.6952647403962725
ACH-000782,-0.9120563410146062
ACH-000783,-0.92911929375931
ACH-000784,-0.9130011419589162
ACH-000785,-0.6462894701290375
ACH-000787,-0.687495302429042
ACH-000788,-0.5061697655964311
ACH-000791,-0.5209948399147207
ACH-000792,-0.5431230381652612
ACH-000794,-0.6228061600591612
ACH-000796,-0.8343926433132713
ACH-000798,-0.8853067348902045
ACH-000799,-0.9240711263745591
ACH-000800,-0.806249788039007
ACH-000802,-0.6689837884686293
ACH-000804,-0.6036075094536417
ACH-000805,-0.7345000672983132
ACH-000809,-0.6273692557363998
ACH-000810,-0.5823912405748422
ACH-000811,-0.4563624615493366
ACH-000817,-0.982721554519428
ACH-000819,-0.7522113246994881
ACH-000820,-0.6737217066884847
ACH-000821,-0.5611155105906445
ACH-000822,-0.479066626974395
ACH-000823,-0.8244510514892973
ACH-000824,-0.640258189995921
ACH-000827,-0.6943211577866952
ACH-000829,-0.5963886049309967
ACH-000831,-0.9034759996413652
ACH-000832,-0.6945624997176696
ACH-000833,-0.8133741808469929
ACH-000834,-0.6933066316347224
ACH-000835,-0.6769730646860099
ACH-000836,-0.3757147801472746
ACH-000837,-0.4177681191344508
ACH-000838,-0.6089579983392188
ACH-000839,-0.6242222153302381
ACH-000840,-0.4381551912055757
ACH-000841,-0.7315961944310845
ACH-000843,-0.8672338898189074
ACH-000846,-0.7653061303038311
ACH-000847,-0.5843552900537871
ACH-000848,-0.8340871165320325
ACH-000849,-0.8385455545269034
ACH-000851,-0.9035201541230156
ACH-000855,-0.6269783857084694
ACH-000856,-0.9130554954845279
ACH-000858,-0.8452610306233324
ACH-000859,-0.67153699551578
ACH-000861,-0.8178287679119335
ACH-000862,-0.4701197959293732
ACH-000865,-0.8668672177770542
ACH-000866,-0.818124898694652
ACH-000867,-0.8092501509561848
ACH-000869,-0.6837969040562245
ACH-000872,-0.8012635282607597
ACH-000873,-1.0402933105148076
ACH-000876,-0.7450681949644885
ACH-000878,-0.8931576428071998
ACH-000880,-0.5649986628976046
ACH-000881,-0.5956088317419682
ACH-000882,-0.5134793718714387
ACH-000884,-0.8906368743717161
ACH-000885,-0.7667397442171361
ACH-000887,-0.7996807908853917
ACH-000889,-0.8095398460509949
ACH-000896,-0.688972073227272
ACH-000898,-0.7748966020936194
ACH-000900,-0.9373063232293276
ACH-000901,-0.650643388391978
ACH-000905,-0.7027230421313405
ACH-000906,-0.6486285324364125
ACH-000907,-0.8864844576234934
ACH-000910,-0.4670140724289197
ACH-000911,-0.8200328528095783
ACH-000912,-0.8744534211585021
ACH-000913,-0.8031677842482214
ACH-000915,-0.7416843255939277
ACH-000916,-0.7865733679906984
ACH-000917,-0.7691721609514619
ACH-000920,-0.5150874357799597
ACH-000921,-0.8523326249711222
ACH-000924,-0.6544350527166098
ACH-000926,-0.6982415047222452
ACH-000928,-0.8045492990352412
ACH-000929,-0.5172992436611478
ACH-000932,-0.8206070210018025
ACH-000935,-0.8621638461354215
ACH-000936,-0.8632717092255963
ACH-000937,-0.700918109372078
ACH-000938,-0.5798393990935927
ACH-000939,-0.41662219929148375
ACH-000941,-0.9419022468457438
ACH-000943,-0.6694628919708034
ACH-000946,-0.9923985260011604
ACH-000947,-0.8017059218755018
ACH-000948,-0.7709556909404368
ACH-000950,-0.6670532858726655
ACH-000953,-0.9183814126917109
ACH-000954,-1.2951685390572245
ACH-000957,-0.9489204671623016
ACH-000958,-0.8586139590826775
ACH-000960,-0.5452443479640853
ACH-000963,-0.7280171468618324
ACH-000968,-0.6991828568364626
ACH-000969,-0.7973688059552195
ACH-000972,-1.3075362920725246
ACH-000973,-0.6066678461716157
ACH-000974,-0.8416782199807868
ACH-000978,-0.7083076516524934
ACH-000984,-0.8142393884562178
ACH-000986,-0.7926988844267522
ACH-000988,-0.5434757475999186
ACH-000993,-0.8654233923880584
ACH-000994,-1.0320278115253827
ACH-000996,-0.9710045693874996
ACH-001001,-0.7178649608626076
ACH-001020,-0.6927061276860726
ACH-001028,-0.7158266361177028
ACH-001031,-0.8979393033325417
ACH-001038,-0.8206710135775668
ACH-001048,-0.8979254639618267
ACH-001050,-0.5188373940621746
ACH-001053,-0.9070762804515702
ACH-001054,-0.7383293302367029
ACH-001061,-0.9674288944332421
ACH-001067,-0.9123519822881796
ACH-001075,-1.0910058961167224
ACH-001096,-0.9313374111151016
ACH-001111,-0.8059148356055127
ACH-001119,-0.9657405071941912
ACH-001128,-0.0444841775659343
ACH-001134,-0.5684122478182503
ACH-001151,-0.5162091341188696
ACH-001163,-0.8064140551686206
ACH-001164,-0.6373759744876865
ACH-001183,-0.5322130132280001
ACH-001192,-0.7765386526930191
ACH-001193,-0.8868981707922441
ACH-001196,-0.7293594063222839
ACH-001197,-0.9937971547154428
ACH-001205,-0.7662143194836076
ACH-001211,-0.5274760899302909
ACH-001212,-0.8683302370181804
ACH-001228,-0.7833826589329703
ACH-001232,-0.7638256273118038
ACH-001239,-0.6278655454699879
ACH-001270,-0.9243410454691738
ACH-001274,-0.8408068075542369
ACH-001275,-0.5968491751671156
ACH-001277,-0.6474113530714353
ACH-001278,-0.7657897831318461
ACH-001280,-0.7225028609519759
ACH-001283,-0.7749061350096522
ACH-001289,-0.7858159602887567
ACH-001300,-0.5866626471139421
ACH-001301,-0.9370452644034792
ACH-001302,-0.9137538986791404
ACH-001306,-0.5943983861703074
ACH-001318,-0.7295149216629754
ACH-001322,-1.1346077353579431
ACH-001328,-0.6093811206021145
ACH-001332,-0.7176210908184795
ACH-001336,-0.9178300606147306
ACH-001346,-0.8000709082736218
ACH-001353,-0.6759821807924112
ACH-001354,-1.1138476625246456
ACH-001367,-0.9265678126311844
ACH-001368,-0.7824075443734386
ACH-001374,-0.6154599762125974
ACH-001377,-0.7015624571501206
ACH-001380,-0.9221219264500404
ACH-001391,-0.5787633865171187
ACH-001408,-0.8458025773865746
ACH-001430,-0.8040039519227125
ACH-001431,-0.7396858978273604
ACH-001450,-0.8154753666061406
ACH-001496,-0.5761415841433821
ACH-001500,-0.4900208595162946
ACH-001523,-0.8271208890683351
ACH-001532,-0.7730572371653058
ACH-001550,-0.4263959064190904
ACH-001552,-0.8226260941301273
ACH-001554,-0.8368875512573442
ACH-001654,-0.7349605291899542
ACH-001735,-0.8178327665527153
ACH-001736,-0.7710043668285996
ACH-001737,-0.5116851623596578
ACH-001740,-0.7578488588247417
ACH-001745,-0.6458057088069891
ACH-001765,-0.6473222104684128
