,MGAT4B (11282)
ACH-000004,0.051351925665950586
ACH-000005,0.10303735883978483
ACH-000007,-0.14298476883802527
ACH-000009,-0.03121949675213078
ACH-000011,0.017136738376939555
ACH-000012,-0.008572643557304197
ACH-000013,0.01616557455789426
ACH-000014,0.023125533124516758
ACH-000015,-0.05919975968917233
ACH-000017,0.05336105343538481
ACH-000018,0.0005338189907906916
ACH-000019,0.0044066119552818965
ACH-000021,-0.02910057508782252
ACH-000022,-0.09959307199605384
ACH-000025,0.018812482561737058
ACH-000028,-0.10559614497581002
ACH-000030,0.02035789485206168
ACH-000035,0.051853439767183485
ACH-000036,0.08146284484799468
ACH-000037,-0.06056487833926365
ACH-000039,-0.25570102568036746
ACH-000040,0.002864480400568541
ACH-000041,0.0666818119953421
ACH-000042,-0.0430113286092808
ACH-000045,0.05101689067705545
ACH-000047,0.03439797384501882
ACH-000052,0.08065168365579428
ACH-000053,-0.0029242916725721025
ACH-000054,-0.026788773235175947
ACH-000055,-0.07068655413675287
ACH-000060,-0.012451586158544895
ACH-000067,0.1675820686335431
ACH-000070,0.09121815572821293
ACH-000075,-0.17707269050324498
ACH-000078,-0.07311354002529534
ACH-000082,-0.03267506480537193
ACH-000085,0.17437150909083113
ACH-000086,-0.11183376092510522
ACH-000087,0.00382076016045244
ACH-000092,-0.08397459162781153
ACH-000095,-0.05971211432786591
ACH-000097,-0.04987682199752903
ACH-000098,-0.11998471185312401
ACH-000099,-0.1053759854488364
ACH-000108,-0.13378778386872528
ACH-000113,0.034493826023610584
ACH-000116,0.02365519873935866
ACH-000118,-0.008088896985921832
ACH-000120,-0.05255568701249736
ACH-000123,-0.15849253400957586
ACH-000127,0.025765699543642825
ACH-000128,-0.08779048154687265
ACH-000132,-0.1336211101410086
ACH-000133,0.1622257551720321
ACH-000137,0.1255246467220225
ACH-000138,-0.011675838825391652
ACH-000142,0.04496780573870241
ACH-000143,0.06452396806988314
ACH-000146,-0.062362184310353175
ACH-000148,0.047639649772790726
ACH-000150,-0.2775723436300624
ACH-000152,-0.09682674660253164
ACH-000153,0.05931999328602424
ACH-000159,0.0016287251758829292
ACH-000160,0.08529143585885363
ACH-000163,-0.1233608468746242
ACH-000167,0.3293720000176436
ACH-000168,-0.057302779381819616
ACH-000169,-0.06291645708888854
ACH-000178,-0.01343520456728552
ACH-000183,-0.05528520141986047
ACH-000188,-0.08338217518413624
ACH-000189,0.22211229271941207
ACH-000190,0.05842724154339455
ACH-000198,0.11971302423261936
ACH-000203,-0.26485620306238394
ACH-000204,-0.03918059301493063
ACH-000206,0.03802159701960356
ACH-000207,0.12000917082900725
ACH-000208,-0.01659204951602316
ACH-000210,-0.25359545753976537
ACH-000211,0.015331104533487369
ACH-000215,0.00898211643641812
ACH-000221,0.05777280896455081
ACH-000222,-0.1064909691169342
ACH-000223,-0.09117831681174143
ACH-000226,0.007043262615878228
ACH-000227,0.07707380386394476
ACH-000228,-0.016688673825578603
ACH-000231,-0.0207041461409484
ACH-000232,-0.1408733117351603
ACH-000233,-0.06411404430204022
ACH-000234,-0.1269038793174614
ACH-000235,-0.10763022196957517
ACH-000237,-0.0477574423796395
ACH-000238,-0.10440633017012876
ACH-000242,0.2440807090211117
ACH-000243,-0.08527964561905188
ACH-000244,-0.02293299261201696
ACH-000246,-0.044106554539365454
ACH-000248,0.0966003532141948
ACH-000250,-0.10761194286949176
ACH-000251,0.04644003898059476
ACH-000252,-0.013127088263045851
ACH-000253,-0.014523272736321056
ACH-000255,0.07186042103055991
ACH-000256,0.1800642922029604
ACH-000257,-0.16103303878671782
ACH-000258,-0.03733794710747471
ACH-000259,-0.02557553116853191
ACH-000260,0.017741394055343182
ACH-000261,-0.03154989840602865
ACH-000262,-0.17968909849136314
