,PSMB4 (5692)
ACH-000302,-1.332221277653118
ACH-000304,-1.3160718077267115
ACH-000307,-1.32964250082376
ACH-000308,-1.2009961290991005
ACH-000310,-1.19963202859521
ACH-000311,-1.1716747502545937
ACH-000312,-1.2684778041378253
ACH-000315,-1.3643094824141453
ACH-000316,-1.5220139931203407
ACH-000317,-1.1659737293096477
ACH-000318,-1.4165209065653117
ACH-000319,-1.3378018780886634
ACH-000320,-1.2739856523579904
ACH-000322,-1.5414821575882014
ACH-000323,-1.4422343109754372
ACH-000324,-1.249839685870193
ACH-000329,-1.378991720780982
ACH-000330,-1.0955912644598051
ACH-000331,-1.3469305764274562
ACH-000332,-1.31416978644923
ACH-000334,-1.7752376992447758
ACH-000335,-1.5519570916857548
ACH-000336,-1.3333581180701093
ACH-000337,-0.8845167019316127
ACH-000338,-1.4254322426072563
ACH-000339,-1.3328010191079147
ACH-000341,-1.6366882401770386
ACH-000348,-1.6375439611898566
ACH-000350,-1.1417113729239143
ACH-000352,-1.3885207279836196
ACH-000356,-1.4064112450483863
ACH-000361,-1.201104917733929
ACH-000362,-1.4965003559066608
ACH-000363,-1.289842462036306
ACH-000364,-1.4037494833025337
ACH-000365,-1.54015870196626
ACH-000366,-1.187366179944065
ACH-000368,-1.2819628666445888
ACH-000374,-1.3265886802856723
ACH-000375,-1.53653693008681
ACH-000376,-1.3917529871610672
ACH-000381,-1.2477033096258212
ACH-000383,-1.4741021272709665
ACH-000387,-1.3891750168254369
ACH-000389,-1.5036166469183132
ACH-000390,-1.1558049336657474
ACH-000393,-1.271397276756118
ACH-000395,-1.4142313888549758
ACH-000396,-1.4632523855187785
ACH-000397,-1.4977626417127845
ACH-000401,-1.1479919791895483
ACH-000402,-1.4929164537270825
ACH-000403,-1.4478401552467193
ACH-000404,-1.3022808076574053
ACH-000406,-1.3083459130712407
ACH-000407,-1.2726316398883204
ACH-000408,-1.3548300543015952
ACH-000410,-1.1285429167468854
ACH-000411,-1.264106389973217
ACH-000414,-1.0921209570682104
ACH-000415,-1.415761184756814
ACH-000416,-1.3333614576941832
ACH-000420,-1.188490986807999
ACH-000421,-1.4297350774805109
ACH-000424,-1.3925243675743657
ACH-000425,-1.1818096528078283
ACH-000426,-1.5546243821413517
ACH-000427,-1.4508752699032934
ACH-000433,-1.2688065160556874
ACH-000435,-1.0392350281135971
ACH-000436,-1.442398806887068
ACH-000444,-1.144773900264806
ACH-000445,-1.3015342120096371
ACH-000448,-1.1890403983266054
ACH-000450,-1.2313337940732767
ACH-000452,-1.2744475943863611
ACH-000454,-1.4269929245304351
ACH-000458,-1.4100427164065248
ACH-000459,-1.6844923392823559
ACH-000460,-1.2884466021340095
ACH-000461,-1.3880857472967443
ACH-000463,-1.1136178893566993
ACH-000464,-1.2266435448437925
ACH-000466,-1.6752782904767918
ACH-000467,-1.211806863084708
ACH-000468,-1.328167322793692
ACH-000469,-1.275427819164238
ACH-000470,-1.4131395485087974
ACH-000471,-1.2332109964604014
ACH-000472,-1.3576410805426438
ACH-000473,-1.2724550420689684
ACH-000475,-1.2500530176275153
ACH-000476,-1.1867303298005272
ACH-000477,-1.5883749603128223
ACH-000479,-1.2246346311306953
ACH-000480,-1.315786729812266
ACH-000481,-1.4023446700487456
ACH-000483,-1.5723153160618497
ACH-000484,-1.1837662291586484
ACH-000485,-1.2049972661571322
ACH-000486,-1.3867153942204538
ACH-000487,-1.4168524344547
ACH-000488,-1.3630957613683286
ACH-000490,-1.1792712777280727
ACH-000491,-1.4076108850466045
ACH-000495,-1.0565885949541716
ACH-000496,-1.095255503114948
ACH-000499,-1.394560020436571
ACH-000500,-1.3696752928170888
ACH-000502,-1.3716797887497438
ACH-000503,-1.1918969492151896
ACH-000505,-1.2709652586943572
ACH-000507,-1.3005301516387984
ACH-000510,-1.3687716842141584
ACH-000511,-1.3051369986244414
ACH-000512,-1.3339737741030322
ACH-000516,-1.2488466270381149
ACH-000517,-1.365010513482196
ACH-000518,-1.4808013196032728
ACH-000520,-1.157769078973645
ACH-000521,-1.2851694390188309
ACH-000522,-1.2076399711489352
ACH-000524,-1.1867528739901891
ACH-000527,-1.242082436715898
ACH-000528,-1.2870260982619894
ACH-000537,-1.2133875016618492
ACH-000541,-1.1923460306723277
ACH-000542,-1.3062379890462663
ACH-000544,-1.1589157180713772
ACH-000545,-1.2347968895318853
ACH-000547,-1.0670847389555067
ACH-000548,-1.4156708273675052
ACH-000549,-1.6361047394089456
ACH-000550,-1.3749831857444967
ACH-000552,-1.382223887983103
ACH-000556,-1.1840577835816593
ACH-000557,-1.3307642831237891
ACH-000569,-1.405597262065343
ACH-000570,-1.2341805690107743
ACH-000571,-1.294526947711666
ACH-000573,-1.0581319910656783
ACH-000576,-1.2685822504922055
ACH-000579,-1.3696633307102908
ACH-000580,-1.4645210063033485
ACH-000584,-1.4189678297566906
ACH-000585,-1.3368539360745442
ACH-000588,-1.0101155742390049
ACH-000589,-1.230810986481148
ACH-000591,-1.2187346784973825
ACH-000593,-1.1367734358060573
ACH-000600,-1.1936330281968794
ACH-000601,-1.198345602348465
ACH-000605,-1.449644709494319
ACH-000606,-1.3469641891084592
ACH-000608,-1.266962164210023
ACH-000614,-1.700834117056912
ACH-000616,-1.2616051763001042
ACH-000618,-1.530014708400976
ACH-000619,-1.5297826856744219
ACH-000620,-1.3192902049365598
ACH-000621,-1.1222485457123414
ACH-000622,-1.2738864730031132
ACH-000623,-1.2712172353587274
ACH-000624,-1.2939596466902676
ACH-000627,-1.2836328730605189
ACH-000630,-1.250818052910355
ACH-000631,-1.1022077563300583
ACH-000632,-1.3142246618505025
ACH-000633,-1.0901708864053474
ACH-000637,-1.3199532670048002
ACH-000638,-1.241386481381334
ACH-000646,-1.5838009923282017
ACH-000647,-1.190996106378344
ACH-000648,-1.1013828562853307
ACH-000649,-1.2682131960811631
ACH-000651,-1.475880210914131
ACH-000652,-1.536301213603129
ACH-000653,-1.4242369747868133
ACH-000657,-1.4202244985397279
ACH-000658,-1.5141777728278891
ACH-000661,-1.3590374027835674
ACH-000662,-1.2511717073231166
ACH-000663,-1.315465489258357
ACH-000665,-1.225889464564947
ACH-000671,-1.297548875382426
ACH-000672,-1.355693392491416
ACH-000673,-1.4059348867012251
ACH-000676,-1.216142308347674
ACH-000677,-1.5542490315624136
ACH-000681,-1.1744025959890794
ACH-000683,-1.2511900065114323
ACH-000684,-1.2158934543152609
ACH-000688,-1.5844986747190404
ACH-000693,-1.3074341027061922
ACH-000694,-1.2613822746617784
ACH-000695,-1.2928904990902843
ACH-000696,-1.4013310632819642
ACH-000697,-1.227494859246795
ACH-000699,-1.5065294257676518
ACH-000701,-1.431155536491851
ACH-000706,-1.0931391264347206
ACH-000711,-1.2485767991886216
ACH-000713,-1.2859424558294297
ACH-000714,-1.082892301251113
ACH-000718,-1.2159967573887975
ACH-000720,-1.457841297618674
ACH-000721,-1.196238234439045
ACH-000724,-1.15955328826008
ACH-000725,-1.5244118043806263
ACH-000732,-1.3296311872856368
ACH-000734,-1.393771445900558
ACH-000735,-1.3840726429428742
ACH-000736,-1.3693531042038836
ACH-000738,-1.2804041173528111
ACH-000746,-1.2410105751878688
ACH-000747,-1.3958785462324057
ACH-000748,-1.132877640611666
ACH-000753,-1.2048008175619067
ACH-000756,-1.0057620771220546
ACH-000757,-1.2410147909071951
ACH-000758,-1.2236190657173618
ACH-000760,-1.1018877663268436
ACH-000762,-1.0996149104419959
ACH-000763,-1.4868606205928645
ACH-000764,-1.269966262882018
ACH-000765,-1.5091282415375835
ACH-000766,-1.3136360556868087
ACH-000767,-1.1624758163593285
ACH-000768,-1.3021413849027499
ACH-000769,-1.2688283210553857
ACH-000770,-1.3689956026007215
ACH-000771,-1.3659857684744643
ACH-000773,-1.2438041438206344
ACH-000776,-1.1538508756322945
ACH-000777,-1.3547124949739278
ACH-000778,-1.3897582210388388
ACH-000781,-1.360201395082928
ACH-000782,-1.4348564008019955
ACH-000783,-1.317230560269817
ACH-000784,-1.234700118412676
ACH-000785,-1.3194590216949376
ACH-000787,-1.2423858097159428
ACH-000788,-1.221915373845707
ACH-000791,-1.4141665667793804
ACH-000792,-1.3500077702429512
ACH-000794,-1.2772035029904407
ACH-000796,-1.5005574754042053
ACH-000798,-1.3566214416833904
ACH-000799,-1.299865229430551
ACH-000800,-1.1197190646748834
ACH-000802,-1.3476842785860983
ACH-000804,-1.1314614279197577
ACH-000805,-1.0497050550302065
ACH-000809,-1.208612331781012
ACH-000810,-1.314644983892029
ACH-000811,-1.2238621261777414
ACH-000817,-1.43120005004233
ACH-000819,-1.3725971238062198
ACH-000820,-1.1717693196285892
ACH-000821,-1.6551428481055857
ACH-000822,-1.3851945860416273
ACH-000823,-1.356582052992492
ACH-000824,-1.2115782582240675
ACH-000827,-1.2334281920987409
ACH-000829,-1.2399491743751536
ACH-000831,-1.6594041175738592
ACH-000832,-1.4210044679395233
ACH-000833,-1.4069294307606934
ACH-000834,-1.3731067956332674
ACH-000835,-1.3336110340053653
ACH-000836,-1.506644988137916
ACH-000837,-1.1685398359967099
ACH-000838,-1.1766228733312287
ACH-000839,-1.3171936788467682
ACH-000840,-1.202991688848292
ACH-000841,-1.2372452578104152
ACH-000843,-1.309362886039919
ACH-000846,-1.338376849935779
ACH-000847,-1.1749333204103891
ACH-000848,-1.1832623879008566
ACH-000849,-1.3195269464655142
ACH-000851,-1.2386711710105225
ACH-000855,-1.0794848442894365
ACH-000856,-1.3645868172896671
ACH-000858,-1.401204800730254
ACH-000859,-1.2485619337495573
ACH-000861,-1.4237052799449093
ACH-000862,-1.2484424407459114
ACH-000865,-1.3562166986869668
ACH-000866,-1.304202867314035
ACH-000867,-1.18200402988792
ACH-000869,-1.0227137689448955
ACH-000872,-1.1749497216647236
ACH-000873,-1.3435426611413268
ACH-000876,-1.2347961787154451
ACH-000878,-1.1822278949504874
ACH-000880,-1.2878446787063698
ACH-000881,-1.3186470024444168
ACH-000882,-1.3390144245933346
ACH-000884,-1.338839245845369
ACH-000885,-1.3876053564713509
ACH-000887,-1.1879610592166927
ACH-000889,-1.4479386815002413
ACH-000896,-1.2152187819028466
ACH-000898,-1.5029027476813324
ACH-000900,-1.3320457341856309
ACH-000901,-1.3407597060889267
ACH-000905,-1.2409928445698923
ACH-000906,-1.2585676634312282
ACH-000907,-1.2455915889430196
ACH-000910,-1.1353407777221023
ACH-000911,-1.3788924104899667
ACH-000912,-1.4026321484663191
ACH-000913,-1.4541223571181772
ACH-000915,-1.224058605621961
ACH-000916,-1.1041318305485637
ACH-000917,-1.23501473898508
ACH-000920,-1.2639897911369145
ACH-000921,-1.4884805586255256
ACH-000924,-1.1526365247624932
ACH-000926,-1.2114198985177431
ACH-000928,-1.5050209606958864
ACH-000929,-1.5264806963491768
ACH-000932,-1.429577841957328
ACH-000935,-1.528169383542728
ACH-000936,-1.152116585994836
ACH-000937,-1.2805252169734602
ACH-000938,-1.1389787478748
ACH-000939,-1.409814804294971
ACH-000941,-1.341405138406892
ACH-000943,-1.4957644041417546
ACH-000946,-1.3704621564247472
ACH-000947,-1.2964843842038325
ACH-000948,-1.4184004962785233
ACH-000950,-1.2409917202044365
ACH-000953,-1.2184179466609433
ACH-000954,-1.3348093744848442
ACH-000957,-1.3253641126082392
ACH-000958,-1.2846398034920417
ACH-000960,-1.3241189795336843
ACH-000963,-1.1819727405907403
ACH-000968,-1.3146386501328768
ACH-000969,-1.4202683859644198
ACH-000972,-1.1504054961951966
ACH-000973,-1.4626858558744478
ACH-000974,-1.377750611915446
ACH-000978,-1.254949642390511
ACH-000984,-1.3326694629103837
ACH-000986,-1.3096518126046717
ACH-000988,-1.533216622188715
ACH-000993,-1.6174095008395242
ACH-000994,-1.2614957225357732
ACH-000996,-1.2631461901073102
ACH-001001,-1.2829153505784752
ACH-001020,-1.0629033533124477
ACH-001028,-1.2642871148626589
ACH-001031,-1.4827602549400978
ACH-001038,-1.04870496860436
ACH-001048,-1.1776253863457131
ACH-001050,-1.2531916806323182
ACH-001053,-1.3765205222700156
ACH-001054,-1.317159915992517
ACH-001061,-1.3414446139408418
ACH-001067,-1.4932341412963293
ACH-001075,-1.3866545467360771
ACH-001096,-1.217769276322361
ACH-001111,-1.2080653329562026
ACH-001119,-1.3425780712781623
ACH-001128,-1.1449162211510993
ACH-001134,-1.1683195996856044
ACH-001151,-1.3910920121820434
ACH-001163,-1.328782441406951
ACH-001164,-1.4087605788729098
ACH-001183,-1.2950210249039928
ACH-001192,-1.4870355570217455
ACH-001193,-1.114160883313248
ACH-001196,-1.4692280662215382
ACH-001197,-1.1241493412025512
ACH-001205,-1.3854342592062958
ACH-001211,-1.273815728600028
ACH-001212,-1.2560288159684716
ACH-001228,-1.0724597561101146
ACH-001232,-1.040686522592278
ACH-001239,-1.4427277197886323
ACH-001270,-1.469637798723287
ACH-001274,-1.353637693309948
ACH-001275,-1.2806653680277302
ACH-001277,-1.3079949510938351
ACH-001278,-1.1856641361070197
ACH-001280,-1.1509587839046342
ACH-001283,-1.2053261331201262
ACH-001289,-1.2575018562871878
ACH-001300,-1.4151363510418609
ACH-001301,-1.368782442737026
ACH-001302,-1.4815516663578232
ACH-001306,-1.2655225540194606
ACH-001318,-1.2342626466023836
ACH-001322,-1.30823162141763
ACH-001328,-1.2461417827980883
ACH-001332,-1.3099966636052724
ACH-001336,-1.298044278541181
ACH-001346,-1.3044395003006222
ACH-001353,-1.4309678737600766
ACH-001354,-0.9926565172506928
ACH-001367,-1.3033668841070525
ACH-001368,-1.430278823305209
ACH-001374,-1.3059411285010991
ACH-001377,-1.2090581915352772
ACH-001380,-1.3803243488669468
ACH-001391,-1.1172963372863811
ACH-001408,-1.4412248737238622
ACH-001430,-1.240310741662876
ACH-001431,-1.3981084702224622
ACH-001450,-1.3356767065007134
ACH-001496,-1.250135833499842
ACH-001500,-1.1853565548200384
ACH-001523,-1.2415900661592596
ACH-001532,-1.3837374488542822
ACH-001550,-1.440977265899837
ACH-001552,-1.186899919983072
ACH-001554,-1.422179483714354
ACH-001654,-1.3683148898196835
ACH-001735,-1.4789417597224033
ACH-001736,-1.1554640163007477
ACH-001737,-0.9723593237666116
ACH-001740,-1.340674087792226
ACH-001745,-1.1465122313186364
ACH-001765,-1.1007129870472827
