,HOXD9 (3235)
ACH-000004,-0.1762326183822799
ACH-000005,-0.4696107692457587
ACH-000007,-0.056341928653250765
ACH-000009,-0.1796748208607621
ACH-000011,-0.2390451560269746
ACH-000012,-0.14046600073259569
ACH-000013,-0.09490916119163458
ACH-000014,-0.15119608669538548
ACH-000015,-0.10569337887564556
ACH-000017,-0.2280079731959955
ACH-000018,-0.210194872982314
ACH-000019,-0.09346327923607574
ACH-000021,-0.08826086597868095
ACH-000022,-0.03824533063804927
ACH-000025,-0.1939148830403024
ACH-000028,0.015201371379011263
ACH-000030,-0.2439330047035666
ACH-000035,-0.1511509118006211
ACH-000036,-0.19293513708735788
ACH-000037,-0.17050373928894133
ACH-000039,-0.14709848128913597
ACH-000040,-0.13690164897656018
ACH-000041,-0.08017478848970641
ACH-000042,-0.17583305838186092
ACH-000045,-0.045431681631099036
ACH-000047,-0.2193069952487421
ACH-000052,-0.10657914932557036
ACH-000053,-0.097737810250342
ACH-000054,-0.08127158046116255
ACH-000055,-0.3216280626443364
ACH-000060,-0.2626177130716489
ACH-000067,-0.037890930711646065
ACH-000070,-0.19719612661958094
ACH-000075,0.05194153727786584
ACH-000078,-0.07465908121748219
ACH-000082,-0.16025709046019998
ACH-000085,-0.1950052734848804
ACH-000086,-0.0530147866597555
ACH-000087,-0.11134405321276196
ACH-000092,-0.27955607027180873
ACH-000095,-0.14856907434755706
ACH-000097,-0.1000097144548978
ACH-000098,-0.3945513120989649
ACH-000099,-0.0976763754817947
ACH-000108,-0.2299545836590682
ACH-000113,-0.046742273521534164
ACH-000116,-0.09955492203112316
ACH-000118,-0.14160138987801613
ACH-000120,0.00845988711177321
ACH-000123,-0.08712181499119999
ACH-000127,-0.08901533965493287
ACH-000128,-0.022817869436742792
ACH-000132,-0.2578876251736203
ACH-000133,-0.2321646097235956
ACH-000137,-0.1769546683576662
ACH-000138,0.005130172845722095
ACH-000142,-0.11321152561905587
ACH-000143,-0.3307650494302736
ACH-000146,-0.12795086254187674
ACH-000148,-0.1739514829916947
ACH-000150,-0.06839420801608433
ACH-000152,-0.11503318345714912
ACH-000153,-0.047339651160701816
ACH-000159,-0.07475748123064979
ACH-000160,-0.15223698745512287
ACH-000163,-0.20625623623327372
ACH-000167,-0.2046458485717264
ACH-000168,0.06452762335185908
ACH-000169,-0.1504251368195162
ACH-000178,-0.1498280218114242
ACH-000183,-0.05210940695108805
ACH-000188,-0.10225271761716674
ACH-000189,-0.3634388097856599
ACH-000190,-0.03555150026587065
ACH-000198,-0.15177735283086716
ACH-000203,0.3896201177600546
ACH-000204,-0.3434131148394832
ACH-000206,-0.03727414616662392
ACH-000207,-0.15233002593657546
ACH-000208,-0.34550924375726977
ACH-000210,-0.14689644414084102
ACH-000211,-0.1588859941483147
ACH-000215,-0.2621736195755357
ACH-000221,-0.33557970836520085
ACH-000222,-0.2156448718472541
ACH-000223,-0.20263761154473686
ACH-000226,-0.14177942946598698
ACH-000227,-0.13010831890841615
ACH-000228,-0.018161003262892245
ACH-000231,-0.10333745482261043
ACH-000232,-0.0990022075829766
ACH-000233,-0.10683776213692643
ACH-000234,-0.2309185159896392
ACH-000235,-0.17696667916946834
ACH-000237,-0.20185902447246096
ACH-000238,-0.22446648323834634
ACH-000242,-0.15195163580963458
ACH-000243,-0.11311674102627005
ACH-000244,-0.2026215620387252
ACH-000246,-0.123913332776036
ACH-000248,-0.022315148372512042
ACH-000250,-0.08019559421353542
ACH-000251,-0.20023395680870187
ACH-000252,-0.34142896728292066
ACH-000253,-0.2081490467520242
ACH-000255,-0.12088703315652402
ACH-000256,-0.08813979341624263
ACH-000257,-0.2539530930682666
ACH-000258,-0.13958890234953988
ACH-000259,-0.2423698017905858
ACH-000260,-0.20359691478245587
ACH-000261,-0.1027099301840101
ACH-000262,0.19186887093978705
ACH-000263,0.15334964446327484
ACH-000264,-0.032545967647977805
ACH-000265,-0.09431152905750008
ACH-000266,-0.15642614848386918
ACH-000272,-0.029058895383389998
ACH-000274,-0.13712373451001342
ACH-000277,0.060445380783519465
ACH-000278,-0.16853802163566456
ACH-000279,-0.16514313514140438
ACH-000280,-0.057648748737203076
ACH-000281,-0.1914791728630194
ACH-000288,-0.1082181611620965
ACH-000291,-0.09684576003781738
ACH-000293,-0.017844365558214774
ACH-000294,-0.01508235027888176
ACH-000295,-0.2801938789334788
ACH-000296,-0.11518318588264212
ACH-000302,-0.16077421791219798
ACH-000304,-0.5252057427672633
ACH-000307,-0.1703176739263643
ACH-000308,-0.12389940622647055
ACH-000310,-0.1181718252103902
ACH-000311,-0.07092540181148024
ACH-000312,-0.14457720218162434
ACH-000315,-0.288493688487653
ACH-000316,-0.23439043346233165
ACH-000317,-0.2292632084492075
ACH-000318,-0.07982622981692965
ACH-000319,-0.2579874989007596
ACH-000320,-0.2281444395123915
