,FABP5 (2171)
ACH-000004,-0.2743993519812584
ACH-000005,-0.1020191235868948
ACH-000007,-0.2034990448561998
ACH-000009,-0.3497483512373432
ACH-000011,-0.2955391001231191
ACH-000012,-0.5668194371420483
ACH-000013,-0.19784772071612236
ACH-000014,-0.20769897985613567
ACH-000015,-0.1468870568946185
ACH-000017,-0.09493348399919632
ACH-000018,-0.3499822892928248
ACH-000019,-0.2999406798308591
ACH-000021,-0.3429520567019242
ACH-000022,-0.1554700100152818
ACH-000025,-0.3302530121978653
ACH-000028,-0.11693510188397425
ACH-000030,-0.3989817030069381
ACH-000035,-0.2812171688973367
ACH-000036,-0.31039634772070923
ACH-000037,-0.18411593789557132
ACH-000039,-0.5182809695468242
ACH-000040,-0.2927700613014051
ACH-000041,-0.3805190723527188
ACH-000042,-0.35045314282253753
ACH-000045,-0.36729817967869377
ACH-000047,-0.470751238553209
ACH-000052,-0.3579054938828844
ACH-000053,-0.2304986881255596
ACH-000054,-0.31671873242473875
ACH-000055,-0.4297014097329353
ACH-000060,-0.3646106877826538
ACH-000067,-0.4884871040820738
ACH-000070,-0.32062649687990563
ACH-000075,-0.2859060820417502
ACH-000078,-0.29537838776004904
ACH-000082,-0.2304311097881121
ACH-000085,-0.3709461741282452
ACH-000086,-0.18397696324317048
ACH-000087,-0.5451337826735453
ACH-000092,-0.3071527202261388
ACH-000095,-0.3833020230740556
ACH-000097,-0.2323464529552905
ACH-000098,-0.2186239067517611
ACH-000099,-0.2117852443378212
ACH-000108,-0.23998637447497695
ACH-000113,-0.2763933990467157
ACH-000116,-0.2350621647874014
ACH-000118,-0.18376457035147228
ACH-000120,-0.30640821366275434
ACH-000123,-0.3147257978780538
ACH-000127,-0.2560912768674296
ACH-000128,-0.3107293656924121
ACH-000132,-0.2140273059218948
ACH-000133,-0.3324191732892043
ACH-000137,-0.23155892066257555
ACH-000138,-0.18130787460120126
ACH-000142,-0.3094969340802333
ACH-000143,-0.3207587771816929
ACH-000146,-0.26294040297919524
ACH-000148,-0.2689997095129411
ACH-000150,-0.2668847922751903
ACH-000152,-0.14069858009804773
ACH-000153,-0.6106282526854322
ACH-000159,-0.4278885362181261
ACH-000160,-0.1447680241650635
ACH-000163,-0.394735609673872
ACH-000167,0.037184746242928564
ACH-000168,-0.3885364980982872
ACH-000169,-0.3977455568140431
ACH-000178,-0.3226717660790632
ACH-000183,-0.3487970738183443
ACH-000188,-0.3936278081899819
ACH-000189,-0.5606978990175767
ACH-000190,-0.309135283940289
ACH-000198,-0.3426061104109597
ACH-000203,0.056810049800331636
ACH-000204,-0.06225229192668037
ACH-000206,-0.5383568342901466
ACH-000207,-0.18697520875076012
