,MGAT5B (146664)
ACH-000004,0.3581145331453329
ACH-000005,0.18471943973684893
ACH-000007,0.17203123329338613
ACH-000009,0.2283437218006028
ACH-000011,0.2297779630212195
ACH-000012,0.13451482451258126
ACH-000013,0.1365318926294755
ACH-000014,0.13447881207546544
ACH-000015,0.19556326075835
ACH-000017,0.24787974034367574
ACH-000018,0.2642999440625471
ACH-000019,0.17712697790014004
ACH-000021,0.14775116082265768
ACH-000022,0.12494376623328728
ACH-000025,0.049522742303682116
ACH-000028,0.2648089446279763
ACH-000030,0.20995471751462375
ACH-000035,0.16106815179314846
ACH-000036,0.09703322587885156
ACH-000037,0.07070974844872238
ACH-000039,0.2584413889623649
ACH-000040,0.08299690183519441
ACH-000041,0.08802673458747452
ACH-000042,0.0931860002725382
ACH-000045,0.20923749620646853
ACH-000047,0.15820890128527498
ACH-000052,0.16116951330766208
ACH-000053,0.16737743669090574
ACH-000054,0.1973604985849328
ACH-000055,0.06562299915499455
ACH-000060,0.18063118336362013
ACH-000067,0.2555142273324861
ACH-000070,0.20016908241434564
ACH-000075,0.09466996088921538
ACH-000078,0.15287881758775498
ACH-000082,0.1367333775099387
ACH-000085,0.1462878881392144
ACH-000086,0.1046144436079799
ACH-000087,0.07356410876105386
ACH-000092,0.1761383889146549
ACH-000095,0.232159388925306
ACH-000097,0.2823419580935165
ACH-000098,0.25041882570624313
ACH-000099,0.15802595737557948
ACH-000108,0.13428412560609726
ACH-000113,0.3265554145871443
ACH-000116,0.15184317466069705
ACH-000118,0.08998600887471067
ACH-000120,0.10220999544187433
ACH-000123,0.2293021534878301
ACH-000127,0.1334658891628588
ACH-000128,0.2439456677427721
ACH-000132,0.2360697886216749
ACH-000133,0.10460851325804478
ACH-000137,0.1185299491583364
ACH-000138,0.21755403781101945
ACH-000142,0.1208550800271594
ACH-000143,0.13888064011310094
ACH-000146,0.1734146616877458
ACH-000148,0.17610341473239524
ACH-000150,0.20171876873732625
ACH-000152,0.07073540046719283
ACH-000153,0.5220110485530896
ACH-000159,0.26149723691630994
ACH-000160,0.12757083827842236
ACH-000163,0.2718432069493726
ACH-000167,0.5280355043982173
ACH-000168,0.15815295210604188
ACH-000169,0.18875371126209128
ACH-000178,0.2493274808061594
ACH-000183,-0.012319598561522292
ACH-000188,0.17280004265340518
ACH-000189,0.17473111939689595
ACH-000190,0.026578563854273037
ACH-000198,0.13754731939176895
ACH-000203,0.06519723300194533
ACH-000204,0.11323932315512272
ACH-000206,-0.00029449953968012984
ACH-000207,0.10328741367479773
ACH-000208,0.18002025484035766
ACH-000210,0.22423879540990024
ACH-000211,0.19860301196654984
ACH-000215,0.21627655228492404
ACH-000221,0.20646522934885544
ACH-000222,0.11483930220708755
ACH-000223,0.2161751011150484
ACH-000226,0.12877777750195346
ACH-000227,0.2071336466632823
ACH-000228,0.1616774792593211
ACH-000231,0.10168760369889256
ACH-000232,0.2261880794194782
ACH-000233,0.14158245120754265
ACH-000234,0.15395600364705206
ACH-000235,0.1729397344092336
ACH-000237,0.15652128451298414
ACH-000238,0.2166403021270392
ACH-000242,0.3815523522638503
ACH-000243,0.13531658309053088
ACH-000244,0.366886238810832
ACH-000246,0.2097886579256184
ACH-000248,0.08607759614536788
ACH-000250,0.046468719141356384
ACH-000251,0.11979902956408375
ACH-000252,0.2708596228618002
ACH-000253,0.15320851528217486
ACH-000255,0.08265903164799154
ACH-000256,-0.0103286354235373
ACH-000257,0.17222929251239874
ACH-000258,-0.08959001290910025
ACH-000259,0.19467532524098646
ACH-000260,0.18611376824481413
ACH-000261,0.1725516949008911
ACH-000262,-0.007640421019841402
ACH-000263,-0.0017686507950366195
ACH-000264,0.14724811350944186
ACH-000265,0.17675949828493787
ACH-000266,0.1091389627949554
ACH-000272,0.2300090959159135
ACH-000274,0.07409148383936016
ACH-000277,0.20974614159900495
ACH-000278,0.20473574297811506
ACH-000279,0.1789603922585098
ACH-000280,0.16188345103501667
ACH-000281,-0.07355084715169355
ACH-000288,0.1297280660379702
ACH-000291,0.2138340073145384
ACH-000293,0.16240715886643392
ACH-000294,0.12998559526060344
ACH-000295,0.3587564851575473
ACH-000296,0.12362388505507214
ACH-000302,0.20685658384129496
ACH-000304,0.27610420953445103
ACH-000307,0.11879097992419073
ACH-000308,0.17233300852468475
ACH-000310,0.2515362560477361
ACH-000311,0.03394060355215296
ACH-000312,0.03208417342855998
ACH-000315,0.2433703283219032
ACH-000316,0.16146058666467195
ACH-000317,0.3299376739407364
ACH-000318,0.1420250237748713
ACH-000319,0.1389884226983252
ACH-000320,0.11868180464012355
ACH-000322,0.26133138218020074
ACH-000323,0.18186306178369932
ACH-000324,0.14069493921148649
ACH-000329,0.1120350389175747
ACH-000330,0.2438791462351718
ACH-000331,0.17261829113299065
ACH-000332,0.19880728415320853
ACH-000334,0.37781118348525145
ACH-000335,0.2141263200077566
ACH-000336,0.4019498007715512
ACH-000337,0.03818065277199532
ACH-000338,0.09444912902479004
ACH-000339,0.21491139597776399
ACH-000341,0.12004810327266205
ACH-000348,0.09970759576524676
ACH-000350,0.1455431487700378
ACH-000352,0.17049723710734072
ACH-000356,0.14088092510259556
ACH-000361,0.18088960131831947
ACH-000362,0.1761151982043709
ACH-000363,0.10168633284881436
ACH-000364,0.3164193804906377
ACH-000365,0.17906645462381715
ACH-000366,0.25744964596187303
ACH-000368,0.212136272440988
ACH-000374,0.1476061662476527
ACH-000375,0.21529955424263428
ACH-000376,0.23522823021235026
ACH-000381,0.1788886220351214
ACH-000383,0.21207590225189324
ACH-000387,0.13715303982016488
ACH-000389,-0.04368903519685435
ACH-000390,0.18046946354962048
ACH-000393,0.2385607596273884
ACH-000395,0.14747056916866058
ACH-000396,0.16551155225891864
ACH-000397,0.16186810063067344
ACH-000401,0.4180068655812503
ACH-000402,0.1274697226969154
ACH-000403,0.16187533040460575
ACH-000404,0.14113104783157068
ACH-000406,0.1218048757616169
ACH-000407,0.1271846746629769
ACH-000408,0.1878655848500117
ACH-000410,0.15605348683023368
ACH-000411,0.1484375894842309
ACH-000414,0.20291966220181307
ACH-000415,0.10706418584948063
ACH-000416,0.10464019534659598
ACH-000420,0.2825386619971869
ACH-000421,0.14525674714005765
ACH-000424,0.07271058268665329
ACH-000425,0.18782401657920014
ACH-000426,0.02282480911345567
ACH-000427,0.3860300384584344
ACH-000433,0.01471049295947103
ACH-000435,0.3134638055294039
ACH-000436,0.2398103134517128
ACH-000444,0.20066727698499887
ACH-000445,0.09250157768163136
ACH-000448,0.3229223603548517
ACH-000450,0.3409188037123359
ACH-000452,0.1319149700485033
ACH-000454,0.3291820784001641
ACH-000458,0.13602759627985112
ACH-000459,0.20442059602987675
ACH-000460,0.13412151022059113
ACH-000461,0.2246974560658539
ACH-000463,0.22217288719804704
ACH-000464,0.17969307801266218
ACH-000466,0.107932956469893
ACH-000467,0.1821402328909124
ACH-000468,0.1814345595602539
ACH-000469,0.23167251771208466
ACH-000470,0.07985510069245631
ACH-000471,0.2123390346503452
ACH-000472,0.19356256082438744
ACH-000473,0.4074819992097936
ACH-000475,0.12335616892072428
ACH-000476,0.2197811514491892
ACH-000477,0.3211641017910684
ACH-000479,0.03944119099506506
ACH-000480,0.10481492193833317
ACH-000481,0.3004988287218377
ACH-000483,0.12600390388842472
ACH-000484,0.29107077233924633
ACH-000485,0.1259726516234516
ACH-000486,0.23362720508132065
ACH-000487,0.1611224319491818
ACH-000488,0.08841296065225834
ACH-000490,0.28124729163624074
ACH-000491,0.07896923168487265
ACH-000495,0.3050819948543742
ACH-000496,0.1609790064912934
ACH-000499,0.188157964414232
ACH-000500,-0.14610963436146182
ACH-000502,0.24898103671292204
ACH-000503,0.4075344648704777
ACH-000505,0.1872943029984783
ACH-000507,0.05891115590661361
ACH-000510,0.200018233235538
ACH-000511,0.15620283463270593
ACH-000512,0.13926460594665746
ACH-000516,0.16970396837946827
ACH-000517,0.206050243842641
ACH-000518,0.1443390204491442
ACH-000520,0.13878196233759835
ACH-000521,0.042160745017168016
ACH-000522,0.22784988969899514
ACH-000524,0.2390282163100441
ACH-000527,0.15303466843435393
ACH-000528,0.20298954248437534
ACH-000537,0.14013589640843546
ACH-000541,0.09518203796637577
ACH-000542,0.20376810124587955
ACH-000544,0.0779761214219828
ACH-000545,0.12126152113484576
ACH-000547,0.3023121347348535
ACH-000548,0.1702116723921037
ACH-000549,0.20852326701629165
ACH-000550,0.14097127517298494
ACH-000552,0.18123093445102284
ACH-000556,0.12580565066262994
ACH-000557,0.18458202941778248
ACH-000569,0.20178058789503453
ACH-000570,0.09203636630521986
ACH-000571,0.17001636237642345
ACH-000573,0.12587735684890375
ACH-000576,0.14570304634358802
ACH-000579,0.3455147602864605
ACH-000580,0.14428570535858629
ACH-000584,0.15739825967511942
ACH-000585,0.1173641198149127
ACH-000588,0.24934410378077398
ACH-000589,0.1815877320283963
ACH-000591,0.19412675878301766
ACH-000593,0.05163445191899197
ACH-000600,0.14870123024599288
ACH-000601,0.1443556745786495
ACH-000605,0.2622809251114793
ACH-000606,0.2161299375434008
ACH-000608,0.1464034025397038
ACH-000614,0.256049112764451
ACH-000616,0.28257208232865544
ACH-000618,0.1861194333131413
ACH-000619,0.3399477003695024
ACH-000620,0.31086216810334444
ACH-000621,0.17900841277680055
ACH-000622,0.24839311742444345
ACH-000623,0.07804393422346688
ACH-000624,0.1652461214816728
ACH-000627,0.2443294404305187
ACH-000630,0.16433304423825024
ACH-000631,0.045262110085399286
ACH-000632,0.20871092783575726
ACH-000633,0.05520870349505426
ACH-000637,0.07595891047045797
ACH-000638,0.13751253238377995
ACH-000646,0.07596580964688299
ACH-000647,0.15392318908438504
ACH-000648,0.24150900142531195
ACH-000649,0.19106679943638427
ACH-000651,0.043628080731807316
ACH-000652,0.17579823906486045
ACH-000653,0.04980322626457518
ACH-000657,0.2103656620653446
ACH-000658,0.10655513353329828
ACH-000661,0.1801239525166687
ACH-000662,0.1122153373918029
ACH-000663,0.1534582969089794
ACH-000665,0.2467323770538071
ACH-000671,0.1461218685830883
ACH-000672,-0.1900825681906532
ACH-000673,0.16908663144028696
ACH-000676,0.1255180330799823
ACH-000677,0.2399432061464091
ACH-000681,0.15784980231280124
ACH-000683,0.18853288861422046
ACH-000684,0.3191133617859001
ACH-000688,0.28141049574391946
ACH-000693,0.20666774867970367
ACH-000694,0.16228387722114015
ACH-000695,0.2438536281475048
ACH-000696,0.216577545586466
ACH-000697,0.2386796322897609
ACH-000699,0.269686409892531
ACH-000701,0.3869561088921927
ACH-000706,0.1223766813088016
ACH-000711,0.08805174143749536
ACH-000713,0.28812526452973475
ACH-000714,0.15338735506643514
ACH-000718,0.10226362348481666
ACH-000720,0.1716491458163767
ACH-000721,0.23083574534014986
ACH-000724,0.2476982312952488
ACH-000725,0.2205528253497213
ACH-000732,0.09922257606828806
ACH-000734,0.21392089915652795
ACH-000735,0.2074503715432724
ACH-000736,0.24317964155452465
ACH-000738,0.15883310990357527
ACH-000746,0.26511352705945423
ACH-000747,0.24944582035828586
ACH-000748,0.08048967078230687
ACH-000753,0.1286681290185452
ACH-000756,0.2379496049325189
ACH-000757,0.2068922641936411
ACH-000758,0.24591712390332354
ACH-000760,0.21459376277760214
ACH-000762,0.2445648269778819
ACH-000763,0.09350472492798556
ACH-000764,0.2343270716762084
ACH-000765,0.13936484643692382
ACH-000766,0.17721906851353944
ACH-000767,0.09073456506161934
ACH-000768,0.2687780643360798
ACH-000769,0.21513615520872134
ACH-000770,0.19971638205209435
ACH-000771,0.12691441337515494
ACH-000773,0.018749973966733318
ACH-000776,0.23230977462693786
ACH-000777,0.2286787988104593
ACH-000778,0.11363713224601894
ACH-000781,0.12733512464442873
ACH-000782,0.06422352641410246
ACH-000783,0.21678579801535167
ACH-000784,0.10371298148991548
ACH-000785,0.1491199843890215
ACH-000787,0.18912249904840756
ACH-000788,0.10298337130869924
ACH-000791,0.08449984995048075
