,INPP5F (22876)
ACH-000004,-0.008173666717966294
ACH-000005,0.08478100323034027
ACH-000007,0.06686113189891313
ACH-000009,0.02339179923997604
ACH-000011,0.0629401748784807
ACH-000012,-0.04028899127010899
ACH-000013,0.14561815585435958
ACH-000014,0.1439419517497745
ACH-000015,0.05921102992539321
ACH-000017,0.15393712968332832
ACH-000018,0.02484400285975306
ACH-000019,0.13057287734140385
ACH-000021,0.07133672154391965
ACH-000022,0.10015619334782808
ACH-000025,0.07359733986991139
ACH-000028,-0.0011945903717383527
ACH-000030,0.11649257887170986
ACH-000035,0.10142492696659428
ACH-000036,-0.03836329483898341
ACH-000037,-0.006065812493158659
ACH-000039,0.18157804611407868
ACH-000040,-0.020105268502908426
ACH-000041,0.006884165598490393
ACH-000042,-0.041187117340820735
ACH-000045,0.15532157902941154
ACH-000047,0.2767168977166893
ACH-000052,0.0878218299985128
ACH-000053,0.09258126882020697
ACH-000054,-0.06894255424657407
ACH-000055,0.22072721247383428
ACH-000060,0.05614687204688694
ACH-000067,0.07849918605324864
ACH-000070,-0.15524476987555805
ACH-000075,0.12168490056527898
ACH-000078,0.06050107028889596
ACH-000082,-0.014685419241585526
ACH-000085,0.13529284483017312
ACH-000086,0.07189481725753905
ACH-000087,-0.035590350442325315
ACH-000092,0.10887260323213101
ACH-000095,0.12131443568867299
ACH-000097,0.04952406503594421
ACH-000098,-0.03077382301530925
ACH-000099,0.01150980411727553
ACH-000108,-0.004651606545748123
ACH-000113,0.00509509344306999
ACH-000116,0.09057641739100594
ACH-000118,-0.03980212094905474
ACH-000120,0.04838614274069492
ACH-000123,0.01010611892504124
ACH-000127,0.019596659571154064
ACH-000128,-0.013271872312954435
ACH-000132,-0.0025890553801940623
ACH-000133,0.018424695575679623
ACH-000137,0.09247267511528506
ACH-000138,0.0994345836215643
ACH-000142,-0.005855729339211111
ACH-000143,0.10897333059277056
ACH-000146,0.07311555121201779
ACH-000148,0.016131467056205374
ACH-000150,0.0062696153950521655
ACH-000152,0.1557271403107899
ACH-000153,0.18740028493578245
ACH-000159,0.048675169141290005
ACH-000160,0.11401139227439125
ACH-000163,-0.10969178678856913
ACH-000167,0.022805487310580227
ACH-000168,0.0355100871855782
ACH-000169,-0.020403858558541287
ACH-000178,0.11043523672549346
ACH-000183,0.042831113772534575
ACH-000188,0.020594423549351384
ACH-000189,-0.1454711396622694
ACH-000190,0.09204055665245167
ACH-000198,-0.02340727312538956
ACH-000203,-0.18697199141866988
ACH-000204,0.18118818549612645
ACH-000206,0.13502421520225047
ACH-000207,0.1374647979298921
ACH-000208,-0.09466909152166253
ACH-000210,-0.1438528240042235
ACH-000211,0.06004806386453587
ACH-000215,0.12633718869027344
ACH-000221,0.11408084435153727
ACH-000222,0.14356387789030095
ACH-000223,0.07811249791145372
ACH-000226,0.14970693543584535
ACH-000227,0.042994890203227235
ACH-000228,0.061782503961920573
ACH-000231,0.02061469957991561
ACH-000232,-0.054906419626731436
ACH-000233,0.14067614705635104
ACH-000234,0.12463918093551453
ACH-000235,0.08656641983966203
ACH-000237,0.044291743886908534
ACH-000238,0.06118715099663469
ACH-000242,0.2554509626984068
ACH-000243,0.15325809967545145
ACH-000244,-0.06787204342122098
ACH-000246,-0.013558273450583278
ACH-000248,0.05253850648150411
ACH-000250,0.05692332874668603
ACH-000251,-0.01986651463814441
ACH-000252,0.37401460480937504
ACH-000253,0.11528948191485565
ACH-000255,0.0869526552971228
ACH-000256,0.03871051911396055
ACH-000257,0.07417022421957617
ACH-000258,0.02504890806748622
ACH-000259,0.0518485243122734
ACH-000260,0.14196765814880086
ACH-000261,0.20010967343434186
ACH-000262,-0.0718677639411132
ACH-000263,0.2732873447224569
ACH-000264,0.0968991453675484
ACH-000265,0.11454160886494302
ACH-000266,0.0562549547581008
ACH-000272,0.029014656817765563
ACH-000274,0.0483798629595348
ACH-000277,0.04419350940491214
ACH-000278,0.16941287390295945
ACH-000279,-0.07337819925537163
ACH-000280,0.036360815361788534
ACH-000281,-0.07740270197310897
ACH-000288,-0.05785522610151001
ACH-000291,0.14672846903531986
ACH-000293,0.11401779867440827
ACH-000294,-0.004183985540039831
ACH-000295,0.20015405318758184
ACH-000296,0.013119332723797969
ACH-000302,0.015129081037180362
ACH-000304,0.27709443569188896
ACH-000307,0.14241357138239732
ACH-000308,0.0876219511297099
ACH-000310,-0.011027061327008527
ACH-000311,0.048649873632770055
ACH-000312,0.14816488942666775
ACH-000315,0.16512303102903034
ACH-000316,-0.06768481675068944
ACH-000317,-0.01839281192540915
ACH-000318,0.1261605637635402
ACH-000319,0.11225581591224718
ACH-000320,0.05550217884936818
ACH-000322,0.13007725528339534
