,GRB2 (2885)
ACH-000517,-0.5256703069962374
ACH-000518,-1.0870928323339928
ACH-000520,-0.8920707662016082
ACH-000521,-0.8109497845850551
ACH-000522,-0.7730538322810036
ACH-000524,-0.6155580167083946
ACH-000527,-0.7993477402221189
ACH-000528,-0.6596704547056118
ACH-000537,-1.4495205335707144
ACH-000541,-0.9043787050530632
ACH-000542,-0.6285851754252402
ACH-000544,-0.9971711916745156
ACH-000545,-0.8929213313388621
ACH-000547,-0.2761370502876848
ACH-000548,-1.1909527177855044
ACH-000549,-1.1323741930625053
ACH-000550,-0.28923337651087283
ACH-000552,-0.4941005341673171
ACH-000556,-0.7734885929548739
ACH-000557,0.0838438129945791
ACH-000569,-0.9153615102584408
ACH-000570,-1.2424639485532238
ACH-000571,-0.4502725911458825
ACH-000573,-0.9509850239030144
ACH-000576,-0.17641420579901035
ACH-000579,-0.2842386940743366
ACH-000580,-0.16590985369967712
ACH-000584,-0.8290531959677664
ACH-000585,-1.4596600698658435
ACH-000588,-0.42780818714240537
ACH-000589,-0.2935972607487132
ACH-000591,-1.0613374905279416
ACH-000593,-1.0622047400325818
ACH-000600,-1.0270013020589963
ACH-000601,-0.7087490056719999
ACH-000605,-1.096050561774771
ACH-000606,-0.903940148383048
ACH-000608,-1.3797538123101007
ACH-000614,-0.029379553262641907
ACH-000616,-1.0407268448074358
ACH-000618,-0.8635324147574555
ACH-000619,-1.0418314565287372
ACH-000620,-0.7675286258344167
ACH-000621,-0.6268670649141532
ACH-000622,-0.6395846531757584
ACH-000623,-0.9295664503418288
ACH-000624,-0.6118851589117966
ACH-000627,-0.8582546194887222
ACH-000630,-1.2140891259510544
ACH-000631,-1.0056888349752915
ACH-000632,-0.15822567239697732
ACH-000633,-0.9110409625615492
ACH-000637,-0.9459731928805186
ACH-000638,-0.7825139616222798
ACH-000646,-0.9179255340149116
ACH-000647,-0.5065477445662899
ACH-000648,-0.7641366510550144
ACH-000649,-0.9112392951917756
ACH-000651,-0.2744744911667237
ACH-000652,-1.1663854434346332
ACH-000653,-0.3702831283445924
ACH-000657,-1.2635735863104447
ACH-000658,-0.7817256708093075
ACH-000661,-0.09295423010416634
ACH-000662,-0.5413278788929523
ACH-000663,-1.1737912968815896
ACH-000665,-1.1120234203071844
ACH-000671,-1.0751387065114342
ACH-000672,-0.8305237067625434
ACH-000673,-1.2241240583582738
ACH-000676,-0.19388775849420936
ACH-000677,-0.3934211685287847
ACH-000681,-0.8155749500948479
ACH-000683,-1.206772062123049
ACH-000684,-0.8969141967791627
ACH-000688,-0.7654169202306724
ACH-000693,-0.9436563914591364
ACH-000694,-0.784387075633207
ACH-000695,-0.3512231684824952
ACH-000696,-0.9574068550330264
ACH-000697,-0.6798848272870388
ACH-000699,-0.8750263033799109
ACH-000701,-0.8105977107880736
ACH-000706,-1.1206650413605588
ACH-000711,-1.0746986085892776
ACH-000713,-1.1398466349916163
ACH-000714,-1.0372792546877807
ACH-000718,-0.8010448788415772
ACH-000720,-0.7084306022804642
ACH-000721,-0.7999273316334689
ACH-000724,-1.2272728070470948
ACH-000725,-0.8425696757036099
ACH-000732,-1.2080015496839565
ACH-000734,-1.1435372409176598
ACH-000735,-1.1682720019005566
ACH-000736,-0.5611250121326026
ACH-000738,-1.167355091476685
ACH-000746,-0.6580979727874604
ACH-000747,-0.9258825073373832
ACH-000748,-0.18121396071930698
ACH-000753,-1.2687600724710697
ACH-000756,-0.958358293701048
ACH-000757,-0.7455335230923089
ACH-000758,-0.6591823606000451
ACH-000760,-0.879474567984024
ACH-000762,-1.1445478361869958
ACH-000763,-0.2300062672285176
ACH-000764,-0.3784457258730151
ACH-000765,-0.1681778709940026
ACH-000766,-1.2053708407073915
ACH-000767,-0.36687098583384375
ACH-000768,-0.2039249906295314
ACH-000769,-0.999725474771604
ACH-000770,-0.4857109322488048
ACH-000771,-0.9854138942318714
ACH-000773,-1.006987369337201
ACH-000776,-0.4907662965951367
ACH-000777,-0.9058448601660274
ACH-000778,-1.0499867752882834
ACH-000781,-1.2080663275281207
ACH-000782,-0.8991706725591962
ACH-000783,-0.5075512942569639
ACH-000784,-1.0445919752145028
ACH-000785,-0.6224461751233078
ACH-000787,-1.2529955640961201
ACH-000788,-0.3453481256104258
ACH-000791,-0.8284616728773511
ACH-000792,-0.9494349087455828
ACH-000794,-1.2133240763884279
ACH-000796,-0.6603575638104875
ACH-000798,-0.4902485937679309
ACH-000799,-0.4468134104595409
ACH-000800,-0.7452973798795972
ACH-000802,-0.2980302759167415
ACH-000804,-1.2443971780184315
ACH-000805,-0.5387198241125171
ACH-000809,-0.9715512890398206
ACH-000810,0.06233201833150491
ACH-000811,-0.7935293948577641
ACH-000817,-0.8472144923996046
ACH-000819,-1.0036154151293737
ACH-000820,-0.8584649751256714
ACH-000821,-0.3267476515962577
ACH-000822,-0.03165063134283578
ACH-000823,-1.1533806028452152
ACH-000824,-0.9418846267923467
ACH-000827,-0.28232005107684144
ACH-000829,-0.4658570934070327
ACH-000831,-0.4754862225207104
ACH-000832,-1.274126998686154
ACH-000833,-0.4039867358892524
ACH-000834,-1.169829228304651
ACH-000835,-0.29866580853585245
ACH-000836,-1.147357511505814
ACH-000837,-0.8339792970792271
ACH-000838,-0.1032202672351574
ACH-000839,-1.0887445030412255
ACH-000840,-0.9765135192666776
ACH-000841,-0.4731634163936187
ACH-000843,-1.0460555199848716
ACH-000846,-1.013659224924612
ACH-000847,-0.97400759441602
ACH-000848,-1.2633641516721021
ACH-000849,-1.0881049910233067
ACH-000851,-0.7396135649159085
ACH-000855,-0.7436362200508991
ACH-000856,-0.8623908506800466
ACH-000858,-0.1584747595733605
ACH-000859,-0.9321022086533572
ACH-000861,-0.6600639575629426
ACH-000862,-1.044158942937092
ACH-000865,-1.0667047922138104
ACH-000866,-1.0059663377932035
ACH-000867,-0.3197296036299536
ACH-000869,-0.9383845663538648
ACH-000872,-0.9037945825336636
ACH-000873,-0.870930741430075
ACH-000876,-1.1303841636459373
ACH-000878,0.025091814319446102
ACH-000880,-0.6704549575246688
ACH-000881,-0.5131910069981777
ACH-000882,-0.3323832859601333
ACH-000884,-0.4572149409244411
ACH-000885,-0.9689955578487748
ACH-000887,-1.016178848807635
ACH-000889,-0.264962986339564
ACH-000896,-1.1299826445534644
ACH-000898,-0.9256069949768104
ACH-000900,-0.4806183053069625
ACH-000901,-0.9936187332088474
ACH-000905,-1.1025090428725028
ACH-000906,-0.08885930686437439
ACH-000907,-1.0221460419204185
ACH-000910,-1.1043232843437043
ACH-000911,-1.0767890915301896
ACH-000912,-1.2092773198859093
ACH-000913,-1.0602617292956815
ACH-000915,-0.1744181442250056
ACH-000916,-1.1298652734992811
ACH-000917,-1.0493871603752531
ACH-000920,-1.1099579924933158
ACH-000921,-0.4201882755855633
ACH-000924,-0.6959276732951974
ACH-000926,-0.8095978398090108
ACH-000928,-0.655910003515516
ACH-000929,-0.6002899857832845
ACH-000932,-0.5737615883014912
ACH-000935,-0.4747588148814839
ACH-000936,-1.2307521286582614
ACH-000937,-0.4426548561473151
ACH-000938,-0.17480550710594006
ACH-000939,-0.8694349085114405
ACH-000941,-0.3852102964100844
ACH-000943,-0.4348966271228731
ACH-000946,-0.7668727725503258
ACH-000947,-0.2542925456701677
ACH-000948,-1.1836361496716703
ACH-000950,-0.7589280801957375
ACH-000953,-0.32917491386597064
ACH-000954,-0.6539063729331931
ACH-000957,-0.8654754989294616
ACH-000958,-0.6669928132391642
ACH-000960,-0.21196198945511974
ACH-000963,-0.585825973328244
ACH-000968,-1.1625269097235382
ACH-000969,-1.2237358174787425
ACH-000972,-0.7876291613778821
ACH-000973,-0.7640901248559399
ACH-000974,-0.7138972039540312
ACH-000978,-0.6726372068352351
ACH-000984,-0.5090155308424569
ACH-000986,-1.0457262672956378
ACH-000988,-1.2417238607675165
ACH-000993,-0.6905394366523804
ACH-000994,-0.4978781583720298
ACH-000996,-0.6051884446030824
ACH-001001,-0.22462902465305173
ACH-001020,-1.1101994779859892
ACH-001028,-0.6023094908521626
ACH-001031,-1.5031132955297692
ACH-001038,-0.409361911739799
ACH-001048,-1.106056757850291
ACH-001050,-0.7604379047109041
ACH-001053,-0.5656726626459068
ACH-001054,-0.3903888727785073
ACH-001061,-0.7527766335529961
ACH-001067,-0.2486527346012395
ACH-001075,-1.1435894364223058
ACH-001096,-1.0668735553407638
ACH-001111,-0.7005876606209245
ACH-001119,-0.6269369651468717
ACH-001128,-0.914282524430104
ACH-001134,-0.18351165290881608
ACH-001151,-0.7082101646785749
ACH-001163,-1.0232054821439835
ACH-001164,-0.6044177265117943
ACH-001183,-1.0171368237546796
ACH-001192,-0.3483749168636772
ACH-001193,-0.5307737747688382
ACH-001196,-0.24329622795047545
ACH-001197,-0.6157013886527477
ACH-001205,-1.0676882171976079
ACH-001211,-0.8477873219994183
ACH-001212,-0.526123214618022
ACH-001228,-0.9073570897149236
ACH-001232,-0.9253343192643751
ACH-001239,-0.5253228252426655
ACH-001270,-0.6678000362712825
ACH-001274,-0.4824140424211718
ACH-001275,-0.8856158979703326
ACH-001277,-0.9527053324365592
ACH-001278,-1.161481781041846
ACH-001280,-1.0095917633445126
ACH-001283,-0.7855413529042542
ACH-001289,-0.9101247453758776
ACH-001300,-1.2243269778250576
ACH-001301,-0.7813936061628349
ACH-001302,-1.1173958908832458
ACH-001306,-0.3379141892023618
ACH-001318,-1.2743540383808751
ACH-001322,-1.0253497742182738
ACH-001328,-0.8063607773436408
ACH-001332,-0.981847765966614
ACH-001336,-1.090870651959808
ACH-001346,-1.1557510602975332
ACH-001353,-1.1205817193008776
ACH-001354,-0.8249173767269941
ACH-001367,-0.8934216530843727
ACH-001368,-0.9158269290945312
ACH-001374,-0.4044665689091648
ACH-001377,-0.8517693563638121
ACH-001380,-1.0785930190090045
ACH-001391,-0.4221258399738537
ACH-001408,-0.8854183814657153
ACH-001430,-0.8128623579852836
ACH-001431,-0.4744685279321234
ACH-001450,-0.142193101771437
ACH-001496,-1.078027234626548
ACH-001500,-0.3666247131898173
ACH-001523,-1.2940755808717028
ACH-001532,-1.3694891186402196
ACH-001550,-0.5419037241472469
ACH-001552,-0.7786027150893875
ACH-001554,-0.6678089727433363
ACH-001654,-1.2473217862613315
ACH-001735,-1.0993645569741597
ACH-001736,-0.9060794104449312
ACH-001737,-1.6289876974967683
ACH-001740,-0.8469886864321137
ACH-001745,-0.7784920876212199
ACH-001765,-0.7572020311653848
