,RHOG (391)
ACH-000004,-0.16443431835531067
ACH-000005,-0.0715109760767713
ACH-000007,-0.2153922527151018
ACH-000009,-0.3357862130903902
ACH-000011,0.07821674985836181
ACH-000012,0.09820300890082677
ACH-000013,-0.08378777559260565
ACH-000014,-0.3430040533117992
ACH-000015,-0.08154270565029542
ACH-000017,-0.02974648637067465
ACH-000018,-0.38567115966917465
ACH-000019,-0.1838904439210937
ACH-000021,-0.20619823691606054
ACH-000022,-0.05483846564377885
ACH-000025,-0.4530523780268271
ACH-000028,-0.16478426044619812
ACH-000030,-0.17440133750363984
ACH-000035,-0.08332405886820751
ACH-000036,-0.25129585381138275
ACH-000037,-0.18241632495140586
ACH-000039,-0.06377860540876243
ACH-000040,-0.052203295473632165
ACH-000041,-0.04655245284822064
ACH-000042,-0.06025467934164274
ACH-000045,-0.02653656575227514
ACH-000047,-0.1330193726116888
ACH-000052,-0.10262386313691532
ACH-000053,-0.11647605130540192
ACH-000054,-0.14221988883513234
ACH-000055,-0.06452636027030048
ACH-000060,-0.4248967696526436
ACH-000067,-0.41383032536050784
ACH-000070,-0.04724304339979693
ACH-000075,-0.12220071801114983
ACH-000078,0.052180999954839116
ACH-000082,-0.14028918829748108
ACH-000085,-0.14586502788027944
ACH-000086,-0.0379765678613952
ACH-000087,0.05663523760184476
ACH-000092,-0.14081149418288352
ACH-000095,-0.12776969950386188
ACH-000097,-0.13173565634587553
ACH-000098,-0.24332510655898906
ACH-000099,-0.12580178748993848
ACH-000108,-0.3396100183189025
ACH-000113,-0.22229271555764696
ACH-000116,0.04899302645703981
ACH-000118,-0.2874644085737939
ACH-000120,-0.3605164337164226
ACH-000123,-0.12177289351815025
ACH-000127,-0.1382570932980436
ACH-000128,-0.02146634374456563
ACH-000132,-0.1465338990290684
ACH-000133,-0.14933003850661755
ACH-000137,-0.20580006775415774
ACH-000138,-0.2207106421368917
ACH-000142,-0.16287425842231024
ACH-000143,-0.012773009384282634
ACH-000146,-0.19588115729831615
ACH-000148,-0.015226220704637475
ACH-000150,-0.17842605565801745
ACH-000152,0.002648912816716291
ACH-000153,-0.2532499632143456
ACH-000159,-0.16511212373710332
ACH-000160,-0.19847577518825224
ACH-000163,0.01016634361831832
ACH-000167,-0.7112898577448263
ACH-000168,-0.3872016639817867
ACH-000169,-0.08366743053506855
ACH-000178,-0.16230793547986552
ACH-000183,-0.10781671502203133
ACH-000188,-0.019759410698042396
ACH-000189,-0.1516822691140245
ACH-000190,-0.01606271853063456
ACH-000198,-0.2121693817215633
ACH-000203,-0.09975750584231922
ACH-000204,-0.048937312795169566
ACH-000206,-0.1154048621909878
ACH-000207,0.05994928890320216
ACH-000208,-0.16478820478820833
ACH-000210,-0.17914062282308196
ACH-000211,-0.11301273512669625
ACH-000215,-0.06641567261376771
ACH-000221,0.06222453492159755
ACH-000222,-0.13411106200562253
ACH-000223,-0.016635760248633776
ACH-000226,-0.13799426190452094
ACH-000227,0.0661127436788368
ACH-000228,-0.03181608658236425
ACH-000231,-0.0953762345562638
ACH-000232,-0.18393556995670166
ACH-000233,-0.018594314967363308
ACH-000234,-0.09101288238760813
ACH-000235,-0.08250458008087785
ACH-000237,-0.16049669592697507
ACH-000238,-0.0694716025313363
ACH-000242,0.190173048158328
ACH-000243,-0.2069158126045341
ACH-000244,-0.38999714394037377
ACH-000246,-0.2005878307238815
ACH-000248,0.008540443621498466
ACH-000250,-0.16140884454313767
ACH-000251,-0.22632799659177044
ACH-000252,-0.2169113093299637
ACH-000253,-0.1520601800091251
ACH-000255,-0.21609901754985
ACH-000256,-0.23859765617912795
ACH-000257,0.007317166852871159
ACH-000258,-0.08026532189228447
ACH-000259,-0.11695469837130636
ACH-000260,-0.1459618921252926
ACH-000261,-0.2148038871965589
ACH-000262,0.1898205487218461
ACH-000263,0.1838217473417516
ACH-000264,-0.08896371247951383
ACH-000265,-0.002652266310314273
ACH-000266,-0.26126665472999283
ACH-000272,-0.08160930290331721
ACH-000274,-0.16817057986651604
ACH-000277,-0.06231708104835348
ACH-000278,-0.11093983757491352
ACH-000279,-0.09686972052573764
ACH-000280,-0.17758832021654006
ACH-000281,-0.4246745642057307
ACH-000288,-0.13747866668000358
ACH-000291,-0.13091006565248575
ACH-000293,-0.13345633847148014
ACH-000294,-0.0893292376128599
ACH-000295,-0.02763786298285135
ACH-000296,-0.10076474963157686
ACH-000302,-0.12245817499088475
ACH-000304,0.06128791286704135
ACH-000307,-0.2501779877732908
ACH-000308,-0.11762412481101255
ACH-000310,0.03213609100610554
ACH-000311,-0.16682351548213098
ACH-000312,-0.15773781615055385
ACH-000315,-0.1952002310620532
ACH-000316,-0.30508116837358945
ACH-000317,-0.07020522430319942
ACH-000318,-0.25172836301531115
ACH-000319,-0.16772543027702366
ACH-000320,-0.2918077804863701
ACH-000322,-0.3384701914020948
ACH-000323,-0.10230383130087307
ACH-000324,-0.1147353401315844
ACH-000329,-0.2766340715235996
ACH-000330,0.07025388009786743
ACH-000331,-0.3329817520189499
ACH-000332,-0.12623766387922936
ACH-000334,-0.28272337214631504
ACH-000335,-0.061050165511480924
ACH-000336,-0.5000250026418631
ACH-000337,-0.0049974753724055425
ACH-000338,-0.480336217436429
ACH-000339,-0.2586147574035544
ACH-000341,-0.13603736998644786
ACH-000348,-0.19117557222158887
ACH-000350,-0.09705572359031472
ACH-000352,-0.08071105016214854
ACH-000356,0.1023917569356955
ACH-000361,-0.2235470766791193
ACH-000362,-0.1230870967181813
ACH-000363,-0.034919276928570935
ACH-000364,-0.4195607023565432
ACH-000365,-0.2186989312656179
ACH-000366,-0.10572914386747806
ACH-000368,-0.09130464723603143
ACH-000374,0.020357001656828782
ACH-000375,-0.11822702562619015
ACH-000376,-0.06807909027506757
ACH-000381,-0.2288521573474491
ACH-000383,-0.14745050343761154
ACH-000387,0.002440293908949545
ACH-000389,-0.04852149074836711
ACH-000390,-0.10284018491422177
ACH-000393,-0.5050656611471087
ACH-000395,-0.2513067807863125
ACH-000396,-0.07088380684716195
ACH-000397,-0.1557552244674731
ACH-000401,-0.13190848976960268
ACH-000402,-0.1820147164947551
ACH-000403,-0.20166157487042516
ACH-000404,-0.08498483218837367
ACH-000406,-0.192400594697772
ACH-000407,-0.16872590927605002
ACH-000408,-0.2027110818007391
ACH-000410,0.02136956894774236
ACH-000411,-0.216975038464588
ACH-000414,-0.0397377063611965
ACH-000415,-0.09536925456952873
ACH-000416,-0.12465711037105348
ACH-000420,-0.05111009485642963
ACH-000421,-0.0610338097242223
ACH-000424,-0.30801952759560136
ACH-000425,-0.11265514947754375
ACH-000426,-0.16930876968032454
ACH-000427,-0.1874300823282808
ACH-000433,-0.318185937474834
ACH-000435,-0.1318337481638889
ACH-000436,-0.30143250155016577
ACH-000444,-0.025358448243435455
ACH-000445,-0.11346014658872508
ACH-000448,-0.03461521174146128
ACH-000450,-0.1161900360639614
ACH-000452,-0.178475988285821
ACH-000454,-0.17854714933628096
ACH-000458,-0.11903867350028124
ACH-000459,-0.2458924099967973
ACH-000460,-0.08253818214730148
ACH-000461,-0.08280208298003079
ACH-000463,-0.16833959494703254
ACH-000464,-0.19251886468403406
ACH-000466,-0.16584364733967116
ACH-000467,-0.17068574608456075
ACH-000468,-0.1345034940308845
ACH-000469,-0.21745643399684525
ACH-000470,-0.3322412326810435
ACH-000471,-0.2685129096383398
ACH-000472,-0.19735559254472404
ACH-000473,-0.060988972730141006
ACH-000475,-0.08080924811263744
ACH-000476,-0.13646317530426322
ACH-000477,-0.1778546059289378
ACH-000479,-0.1969208324689656
ACH-000480,-0.012364712437568851
ACH-000481,-0.09781921989839353
ACH-000483,0.06497715741025421
ACH-000484,0.09540218888441708
ACH-000485,-0.1148196608989372
ACH-000486,-0.21179354750410584
ACH-000487,-0.1053245705678746
ACH-000488,-0.02647109245590812
ACH-000490,-0.13866873913236927
ACH-000491,0.06403876845325829
ACH-000495,-0.20257608156936324
ACH-000496,0.03643095783385132
ACH-000499,-0.1641382700132684
ACH-000500,-0.18126924901968933
ACH-000502,-0.24604013297501875
ACH-000503,-0.16571581568280014
ACH-000505,-0.03492360080734365
ACH-000507,-0.10746862601539453
ACH-000510,-0.06652836984174508
ACH-000511,-0.2381498511575069
ACH-000512,-0.059120927271319325
ACH-000516,-0.16753705854216847
ACH-000517,-0.29715323632698554
ACH-000518,-0.0975887059972378
ACH-000520,-0.1393252677165836
ACH-000521,-0.2298423577561494
ACH-000522,-0.2467405716333711
ACH-000524,-0.2244515147806865
ACH-000527,-0.10905861524099626
ACH-000528,-0.10220017864152803
ACH-000537,-0.4166355622970461
ACH-000541,-0.010337360547571504
ACH-000542,-0.1466382887661564
ACH-000544,-0.2366954519759269
ACH-000545,0.013234764523550468
ACH-000547,-0.4510717576838639
ACH-000548,-0.10245538020006388
ACH-000549,0.034919904495263165
ACH-000550,-0.21886028331679494
ACH-000552,-0.16453886955677854
ACH-000556,-0.11537208833248053
ACH-000557,-0.005173744439519922
ACH-000569,-0.005398574254526409
ACH-000570,-0.2694213295128182
ACH-000571,-0.28705167260790865
ACH-000573,-0.05448147529096471
ACH-000576,-0.0379093054236998
ACH-000579,-0.14090231826480334
ACH-000580,-0.0133077410967035
ACH-000584,-0.1418855141519793
ACH-000585,-0.24626309582886946
ACH-000588,-0.2010590564096521
ACH-000589,-0.1114524027606548
ACH-000591,-0.34833122571461944
ACH-000593,-0.10171424019718373
ACH-000600,-0.2362988547716972
ACH-000601,-0.21053616280402707
ACH-000605,-0.09871617505353024
ACH-000606,0.05103841070558143
ACH-000608,-0.0608211960185303
ACH-000614,-0.24422769435572436
ACH-000616,-0.13330446290050516
ACH-000618,0.003614807840811225
ACH-000619,-0.26130929043818873
ACH-000620,-0.044826037870833314
ACH-000621,-0.09894657301747403
ACH-000622,-0.04960429265467211
ACH-000623,-0.2256967404168202
ACH-000624,-0.07385923267746136
ACH-000627,-0.11774621343567525
ACH-000630,-0.1938603754310825
ACH-000631,-0.4929213685683527
ACH-000632,-0.2160195906402889
ACH-000633,-0.08089638003953607
ACH-000637,-0.002909358423932304
ACH-000638,-0.028106598328787414
ACH-000646,-0.16259316099507853
ACH-000647,-0.07898530382512768
ACH-000648,-0.18820510074675809
ACH-000649,-0.12093773682387245
ACH-000651,-0.18454867967988897
ACH-000652,-0.06352697446950734
ACH-000653,0.0057456466276274215
ACH-000657,-0.1902066349109909
ACH-000658,-0.0434943857170417
ACH-000661,-0.10791492608061268
ACH-000662,-0.4436287608961953
ACH-000663,-0.2301831118857911
ACH-000665,-0.1650837092069062
ACH-000671,-0.21199152654856412
ACH-000672,0.049433878793198924
ACH-000673,-0.16215519590768426
ACH-000676,0.08612542694374753
ACH-000677,-0.2398607931974372
ACH-000681,-0.17189551417687013
ACH-000683,-0.0971306015558725
ACH-000684,-0.4082946127159831
ACH-000688,-0.4635596312269851
ACH-000693,-0.0839210281144697
ACH-000694,-0.1072712396518612
ACH-000695,-0.2367611777042561
ACH-000696,-0.1091365485008642
ACH-000697,-0.044933391727641284
ACH-000699,-0.2096367369429185
ACH-000701,-0.14744590483716447
ACH-000706,-0.1557866118015541
ACH-000711,-0.10940355291414272
ACH-000713,-0.2387426823207215
ACH-000714,-0.10450319611405534
ACH-000718,-0.1682793949129453
ACH-000720,-0.24205151900246724
ACH-000721,-0.19154603879406415
ACH-000724,-0.2446033806655201
ACH-000725,-0.04547256065854767
ACH-000732,0.03006786468575145
ACH-000734,-0.27768468069014235
ACH-000735,-0.27873129466776403
ACH-000736,-0.1119467139124039
ACH-000738,-0.07815518688756096
ACH-000746,-0.07531506167969011
ACH-000747,-0.24809199219232056
ACH-000748,-0.1882348535950672
ACH-000753,-0.1059073229916442
ACH-000756,-0.2034381805479022
ACH-000757,-0.26902244925949675
ACH-000758,0.158949683270114
ACH-000760,-0.08353779110417922
ACH-000762,-0.06609754273321737
ACH-000763,-0.024499167416652368
ACH-000764,-0.06649549289097254
ACH-000765,-0.18894811414432452
ACH-000766,-0.1043297311140272
ACH-000767,-0.06870357808658244
ACH-000768,-0.1523986911666381
ACH-000769,-0.051143125916979205
ACH-000770,-0.19906492554615626
ACH-000771,-0.2024164860803744
ACH-000773,-0.015263280008852638
ACH-000776,-0.13226772923481772
ACH-000777,-0.18199576603965048
ACH-000778,-0.0191069304606347
ACH-000781,-0.14716606607556484
ACH-000782,-0.09572989568540244
ACH-000783,-0.34810993521052225
ACH-000784,-0.12832172791579888
ACH-000785,-0.14209996201820754
ACH-000787,-0.21559666520054635
ACH-000788,-0.11613111338810325
ACH-000791,-0.12496347763351212
ACH-000792,-0.2261504247789563
ACH-000794,0.02907636486732015
ACH-000796,-0.1139470711354799
ACH-000798,0.0041536075873914785
ACH-000799,-0.06154362806482296
ACH-000800,-0.10857751584740184
ACH-000802,-0.06822131465459033
ACH-000804,0.006540530231081922
