,RPL10A (4736)
ACH-000252,-1.2344877755713344
ACH-000253,-1.4363170498131268
ACH-000255,-1.2126809085480428
ACH-000256,-1.53265840400486
ACH-000257,-1.3042108204685927
ACH-000258,-1.0746788995295218
ACH-000259,-1.3086378237586316
ACH-000260,-1.30801253066713
ACH-000261,-1.090061276144884
ACH-000262,-1.0627240677459364
ACH-000263,-1.1745483007618296
ACH-000264,-1.1269193261801231
ACH-000265,-1.2790954580838387
ACH-000266,-1.1760924941472406
ACH-000272,-1.150655428607975
ACH-000274,-1.2635685853399836
ACH-000277,-1.1338552358127685
ACH-000278,-1.1474774692331515
ACH-000279,-1.036785991300621
ACH-000280,-1.1888382260371892
ACH-000281,-1.2013398805154705
ACH-000288,-1.110422860052792
ACH-000291,-1.3456066944405267
ACH-000293,-1.6825737496844606
ACH-000294,-1.3928714044171169
ACH-000295,-1.1444937146146024
ACH-000296,-1.058661338250422
ACH-000302,-1.1562258428562708
ACH-000304,-1.55263440737486
ACH-000307,-1.255244026872397
ACH-000308,-1.2689141432462938
ACH-000310,-1.2882156184848799
ACH-000311,-1.0773178045499785
ACH-000312,-1.212147134494043
ACH-000315,-1.3421586071627956
ACH-000316,-1.2622649592499944
ACH-000317,-1.2398916377748674
ACH-000318,-1.0530288787355817
ACH-000319,-1.234321905257462
ACH-000320,-1.2099009476919322
ACH-000322,-1.3040206644413157
ACH-000323,-1.5569340510343737
ACH-000324,-1.3219484960064518
ACH-000329,-1.299813940710324
ACH-000330,-0.9405502615255428
ACH-000331,-1.275120396692519
ACH-000332,-1.3358059085194365
ACH-000334,-1.5496893205114681
ACH-000335,-1.108052451080466
ACH-000336,-1.0086872615744944
ACH-000337,-1.0531938962068457
ACH-000338,-1.150234352638074
ACH-000339,-1.1435668801101946
ACH-000341,-1.745101669183846
ACH-000348,-1.2009314593175382
ACH-000350,-1.2733288580813524
ACH-000352,-1.2080877863379678
ACH-000356,-1.199886371749899
ACH-000361,-1.2943649230479488
ACH-000362,-1.1278882612358183
ACH-000363,-1.3431731485073768
ACH-000364,-1.198332645839313
ACH-000365,-1.2981747912057022
ACH-000366,-1.2769891739637855
ACH-000368,-1.2638565612249393
ACH-000374,-1.1856008531991753
ACH-000375,-1.2725006014841964
ACH-000376,-1.2811294945406941
ACH-000381,-1.182826915057794
ACH-000383,-1.182182434225509
ACH-000387,-0.9780001520995344
ACH-000389,-1.2943928669749305
ACH-000390,-1.12781111198545
ACH-000393,-1.2849636270806133
ACH-000395,-1.2852484640227408
ACH-000396,-0.8422152871084397
ACH-000397,-1.2445614656514965
ACH-000401,-1.197995014810092
ACH-000402,-0.8879442665076922
ACH-000403,-1.2070192298488431
ACH-000404,-1.3063477600402458
ACH-000406,-0.8135217775761181
ACH-000407,-1.1904567080784372
ACH-000408,-0.8801017806959305
ACH-000410,-1.1494685927690977
ACH-000411,-1.2176102660281398
ACH-000414,-1.4146088944953643
ACH-000415,-1.084782435311948
ACH-000416,-1.12523466181254
ACH-000420,-1.4670276758772156
ACH-000421,-1.3803834697264734
ACH-000424,-1.0376253020515644
ACH-000425,-1.2082677672902138
ACH-000426,-1.4118077348623594
ACH-000427,-1.3043844197666548
ACH-000433,-1.1482725070194222
ACH-000435,-1.132090456451578
ACH-000436,-1.3533203251644097
ACH-000444,-1.1158759566380387
ACH-000445,-1.1260384126205965
ACH-000448,-1.1561575606663146
ACH-000450,-1.3301330611519422
ACH-000452,-1.3295688785455753
ACH-000454,-1.292390293013488
ACH-000458,-1.3625044005633071
ACH-000459,-1.2754211954798758
ACH-000460,-1.1653140369835389
ACH-000461,-1.2788508983393096
ACH-000463,-1.3393403048058776
ACH-000464,-1.1107067791830192
ACH-000466,-1.3537853213071538
ACH-000467,-1.2538935883768905
ACH-000468,-1.258882907162844
ACH-000469,-1.245618517861426
ACH-000470,-1.2148837767966822
ACH-000471,-1.1570913444024729
ACH-000472,-1.060383088333355
ACH-000473,-1.2668754923915428
ACH-000475,-1.2756397754772106
ACH-000476,-1.198030971278729
ACH-000477,-1.6614919262595838
ACH-000479,-1.3274926803834843
ACH-000480,-0.9428090575561218
ACH-000481,-1.22688767393029
ACH-000483,-0.8568749584910343
ACH-000484,-1.2520740096394252
ACH-000485,-1.2007640951882064
ACH-000486,-1.1868940618874906
ACH-000487,-1.2285267543189151
ACH-000488,-1.1061512203853632
ACH-000490,-1.3398345309001531
ACH-000491,-1.1748067896769372
ACH-000495,-1.366034486715238
ACH-000496,-1.214184568760151
ACH-000499,-1.1682521559736458
ACH-000500,-0.733723329344859
ACH-000502,-1.2638173980456855
ACH-000503,-1.2505664083355497
ACH-000505,-1.1063864279669642
ACH-000507,-1.280664525721704
ACH-000510,-1.2292116217868485
ACH-000511,-1.239531796407065
ACH-000512,-1.3092290088410368
ACH-000516,-1.4292374751694223
ACH-000517,-1.326927122645711
ACH-000518,-1.4757083934262112
ACH-000520,-1.2977569328021439
ACH-000521,-0.8210239868249629
ACH-000522,-1.2719859456384737
ACH-000524,-1.1970229285186078
ACH-000527,-1.0194717170960028
ACH-000528,-1.1952853306412152
ACH-000537,-1.361070600406182
ACH-000541,-1.2253269555070008
ACH-000542,-1.3210871487079865
ACH-000544,-1.2070998326431888
ACH-000545,-1.322176814548998
ACH-000547,-0.665183752971282
ACH-000548,-1.1322927591973992
ACH-000549,-1.0925203247293804
ACH-000550,-1.3873979446198923
ACH-000552,-1.2317128040235172
ACH-000556,-1.3905839500693749
ACH-000557,-1.3042871763524264
ACH-000569,-1.179643836360498
ACH-000570,-1.3227269805170891
ACH-000571,-1.3855848248397755
ACH-000573,-1.1667239587869866
ACH-000576,-1.4454789093834084
ACH-000579,-1.0912661621848965
ACH-000580,-1.181939163003914
ACH-000584,-1.1809061267811027
ACH-000585,-0.9957641573563208
ACH-000588,-1.1649540015793682
ACH-000589,-1.1569512205830914
ACH-000591,-1.1350428529706138
ACH-000593,-1.0702219636053678
ACH-000600,-1.361527784389257
ACH-000601,-1.183040497326432
ACH-000605,-1.2724938225557558
ACH-000606,-1.2708490377997546
ACH-000608,-1.2134289510429397
ACH-000614,-1.1893737984040382
ACH-000616,-1.342629244093355
ACH-000618,-1.222764301256757
ACH-000619,-1.3014633214371143
ACH-000620,-1.016753534290492
ACH-000621,-1.3496595247330472
ACH-000622,-1.5810250606057723
ACH-000623,-1.3533058893017187
ACH-000624,-1.1490925162993522
ACH-000627,-1.078634831878383
ACH-000630,-1.2832578296288402
ACH-000631,-2.001435752468133
ACH-000632,-1.1798103912256337
ACH-000633,-1.0602512893669114
ACH-000637,-1.2272867176516138
ACH-000638,-1.1050683554543068
ACH-000646,-1.519092725219085
ACH-000647,-1.1334347171146135
ACH-000648,-1.4786339322535917
ACH-000649,-1.306245427702733
ACH-000651,-1.2602474549996392
ACH-000652,-1.2175603455983914
ACH-000653,-1.2220494727864941
ACH-000657,-1.2497775265463569
ACH-000658,-1.2473687804534612
ACH-000661,-1.43825647330762
ACH-000662,-1.3550321544014627
ACH-000663,-1.290458303353605
ACH-000665,-1.3421421870174444
ACH-000671,-1.1548801891866525
ACH-000672,-1.2168980257781843
ACH-000673,-1.1195831723231675
ACH-000676,-1.1229229529988591
ACH-000677,-1.4207966103279424
ACH-000681,-1.4031832500521104
ACH-000683,-1.1017701147392454
ACH-000684,-1.2648763385968134
ACH-000688,-0.8102793250253816
ACH-000693,-1.1578367619033274
ACH-000694,-1.0606777200290465
ACH-000695,-1.1415143443775224
ACH-000696,-1.150573844126168
ACH-000697,-1.109505355618751
ACH-000699,-1.1900767079131047
ACH-000701,-1.2221676312303535
ACH-000706,-1.3865781044450292
ACH-000711,-1.2353682358421476
ACH-000713,-1.1498983923063906
ACH-000714,-1.3767092101638112
ACH-000718,-1.3180383387414891
ACH-000720,-1.1894052860871107
ACH-000721,-1.2410476390376757
ACH-000724,-1.38263025684229
ACH-000725,-1.2931131035213197
ACH-000732,-1.0229322363290247
ACH-000734,-1.3603303163352451
ACH-000735,-1.1355131574876471
ACH-000736,-1.1505463157858795
ACH-000738,-1.3067964335400568
ACH-000746,-0.8773505592043646
ACH-000747,-1.1896269522777
ACH-000748,-1.1952908403069682
ACH-000753,-1.171305496667184
ACH-000756,-1.3131999392992202
ACH-000757,-1.1250002117112037
ACH-000758,-1.173923157698583
ACH-000760,-1.3705805472480637
ACH-000762,-1.4112011316288755
ACH-000763,-1.678707799282305
ACH-000764,-1.1150393922785666
ACH-000765,-1.3395702034196144
ACH-000766,-1.1886775729418286
ACH-000767,-1.3949725894370242
ACH-000768,-1.0205874049887438
ACH-000769,-1.4562794024755243
ACH-000770,-1.4381377480698203
ACH-000771,-1.0512979517499506
ACH-000773,-1.025514444550485
ACH-000776,-1.248597496569096
ACH-000777,-1.0789175471820387
ACH-000778,-1.2794678320184971
ACH-000781,-1.2889036373044205
ACH-000782,-1.490699329609663
ACH-000783,-1.0307770812343584
ACH-000784,-1.3519752893315888
ACH-000785,-1.287520303063493
ACH-000787,-1.2715941935612285
ACH-000788,-1.1461401522642047
ACH-000791,-1.3329366430137857
ACH-000792,-1.5049165730598657
ACH-000794,-1.0200752146814542
ACH-000796,-1.2830862669528256
ACH-000798,-1.083671441936787
ACH-000799,-1.4879754509711334
ACH-000800,-1.458013290431294
ACH-000802,-1.1841878047444558
ACH-000804,-1.3498836104271368
ACH-000805,-1.2901643771094364
ACH-000809,-1.0153204779568652
ACH-000810,-1.362856832076249
ACH-000811,-1.097755066035086
ACH-000817,-1.3320519426126105
ACH-000819,-1.3638593233056049
ACH-000820,-1.2688113390489446
ACH-000821,-1.3659694783007843
ACH-000822,-1.3632535071422034
ACH-000823,-1.2874436727353622
ACH-000824,-1.1515701562084053
ACH-000827,-1.291384952201238
ACH-000829,-0.9437389222322741
ACH-000831,-1.2882554464539189
ACH-000832,-1.313374858000133
ACH-000833,-1.164804953316949
ACH-000834,-1.1827014301785193
ACH-000835,-1.2212370500794163
ACH-000836,-1.353541433477939
ACH-000837,-1.3102157955033866
ACH-000838,-1.7167469153994044
ACH-000839,-1.2033233365040463
ACH-000840,-1.5653392598705096
ACH-000841,-1.2052843861026574
ACH-000843,-1.2069677578187905
ACH-000846,-1.1259379421154148
ACH-000847,-1.1697274336572172
ACH-000848,-1.1585990203219452
ACH-000849,-1.2136886675025873
ACH-000851,-1.1408391220277478
ACH-000855,-1.2565671446631386
ACH-000856,-1.3446247801965454
ACH-000858,-1.3311717416448725
ACH-000859,-1.1485401402231714
ACH-000861,-1.192700015615891
ACH-000862,-1.200695095461283
ACH-000865,-1.2520023149201045
ACH-000866,-1.2620356633801295
ACH-000867,-1.2057318689940189
ACH-000869,-1.0574349081514642
ACH-000872,-1.267429010113826
ACH-000873,-1.192736177959182
ACH-000876,-1.1075126878069046
ACH-000878,-1.336319592833375
ACH-000880,-1.214413154730896
ACH-000881,-1.3918693662406922
ACH-000882,-1.3822301329839688
ACH-000884,-1.3111105727367185
ACH-000885,-1.2020683091380682
ACH-000887,-1.1533174760521927
ACH-000889,-1.1839686114320485
ACH-000896,-1.0788919338000165
ACH-000898,-1.2368839436401633
ACH-000900,-1.1602354869441471
ACH-000901,-1.1320486389325364
ACH-000905,-1.3697454067056942
ACH-000906,-1.2652057059055692
ACH-000907,-1.0645029558254604
ACH-000910,-1.2561524298003472
ACH-000911,-1.1952837891285972
ACH-000912,-1.323366266865193
ACH-000913,-1.2589626238170866
ACH-000915,-1.2654226240800035
ACH-000916,-0.8625593875808423
ACH-000917,-1.3759948001935474
ACH-000920,-1.0133612734449422
ACH-000921,-1.227793708888126
ACH-000924,-1.3218246223098558
ACH-000926,-1.3919780250543916
ACH-000928,-1.1815233119865456
ACH-000929,-0.9683021016227992
ACH-000932,-1.1046584870618803
ACH-000935,-1.4567791312289653
ACH-000936,-1.125329204792158
ACH-000937,-1.4300774075227929
ACH-000938,-1.3216653765417694
ACH-000939,-1.2946533932998576
ACH-000941,-1.2568366736919123
ACH-000943,-1.3093254580245126
ACH-000946,-1.1734321066843625
ACH-000947,-1.2828786445783908
ACH-000948,-1.19970907926017
ACH-000950,-1.3168384007612934
ACH-000953,-1.2779637737756564
ACH-000954,-1.1416450367176645
ACH-000957,-1.3189717222610882
ACH-000958,-1.2416621912145511
ACH-000960,-1.4395889933542994
ACH-000963,-1.4846675657721813
ACH-000968,-1.2261016795994015
ACH-000969,-1.2735368279686299
ACH-000972,-1.0311623516305537
ACH-000973,-1.1294463389205875
ACH-000974,-1.2129765415841205
ACH-000978,-1.11413966602386
ACH-000984,-1.3037232372052605
ACH-000986,-1.3818601015316203
ACH-000988,-1.6515673769429335
ACH-000993,-1.2540192810175173
ACH-000994,-1.392899951593379
ACH-000996,-1.0543312061173205
ACH-001001,-1.2017754198020147
ACH-001020,-1.2703993856963565
ACH-001028,-1.2359477966644226
ACH-001031,-1.2716701444095817
ACH-001038,-1.2323376983592031
ACH-001048,-1.1971687337755001
ACH-001050,-1.2005047901306805
ACH-001053,-1.3330762039842219
ACH-001054,-1.0529156591727942
ACH-001061,-1.3136975213361477
ACH-001067,-1.3722020631113656
ACH-001075,-0.9908127012487324
ACH-001096,-1.3435753508971675
ACH-001111,-1.3236502381560655
ACH-001119,-1.2674947891672508
ACH-001128,-1.2624020463115684
ACH-001134,-1.227643347439148
ACH-001151,-1.2393671862407487
ACH-001163,-1.14515259021228
ACH-001164,-1.155781885706884
ACH-001183,-1.0942259349093453
ACH-001192,-1.6105003174514652
ACH-001193,-1.5184299595860673
ACH-001196,-1.2057301617376108
ACH-001197,-1.276198903054991
ACH-001205,-1.0407940152344446
ACH-001211,-0.9554263386731838
ACH-001212,-1.0940417778023994
ACH-001228,-1.296281242572485
ACH-001232,-1.3957411017620949
ACH-001239,-1.3164498997898093
ACH-001270,-1.18095720821233
ACH-001274,-1.0069468430432595
ACH-001275,-1.3501216082073817
ACH-001277,-1.3918130089779093
ACH-001278,-1.1460749362155325
ACH-001280,-1.4940523710578584
ACH-001283,-1.2871067930771956
ACH-001289,-1.1351117336960281
ACH-001300,-1.547312339770264
ACH-001301,-1.3787805462217124
ACH-001302,-1.329489840370332
ACH-001306,-1.3122219719298984
ACH-001318,-1.2642668827891552
ACH-001322,-1.2109747075726194
ACH-001328,-1.3393687999640391
ACH-001332,-1.0890108743279483
ACH-001336,-1.1578037795696032
ACH-001346,-1.282728910386026
ACH-001353,-1.2758847095413046
ACH-001354,-1.3056516782434255
ACH-001367,-1.1481822301967974
ACH-001368,-1.1864633520712202
ACH-001374,-1.0478481361417062
ACH-001377,-1.2730129280303306
ACH-001380,-1.0767980659908225
ACH-001391,-1.0312083730189574
ACH-001408,-1.3187663244480814
ACH-001430,-1.2455807156771248
ACH-001431,-1.1241631393366731
ACH-001450,-1.2130336950723049
ACH-001496,-1.3284093966815234
ACH-001500,-1.2640334156636464
ACH-001523,-1.1858498890801985
ACH-001532,-1.301639910729356
ACH-001550,-1.098032235914907
ACH-001552,-1.3152099362894656
ACH-001554,-1.3463315932716864
ACH-001654,-1.3139272145432606
ACH-001735,-1.2666922533228075
ACH-001736,-1.1515698101039185
ACH-001737,-1.7654166953226982
ACH-001740,-1.5984530744637298
ACH-001745,-1.385812106045031
ACH-001765,-1.1972143343457302
