,NOTUM (147111)
ACH-000004,0.10711530672776597
ACH-000005,-0.05324629464523108
ACH-000007,0.16360710196763795
ACH-000009,-0.05644933214354254
ACH-000011,0.12347713680468418
ACH-000012,0.05499506163254091
ACH-000013,0.03483951368939887
ACH-000014,0.006993227230680443
ACH-000015,0.13767516442513364
ACH-000017,-0.06473829895275067
ACH-000018,0.07451936474923382
ACH-000019,-0.11494990481233835
ACH-000021,0.04288145975931903
ACH-000022,0.09659312518166058
ACH-000025,-0.031562026125156004
ACH-000028,0.19192267921431946
ACH-000030,0.1232410767990995
ACH-000035,0.19973939515683994
ACH-000036,-0.05212450900282308
ACH-000037,0.035441572923905235
ACH-000039,-0.19125125304073312
ACH-000040,0.13529390928013965
ACH-000041,-0.14373806645882542
ACH-000042,0.12203421398265055
ACH-000045,0.07647449723314452
ACH-000047,-0.06526326784666846
ACH-000052,-0.10782448565364984
ACH-000053,0.07297079642956236
ACH-000054,-0.04139469155248896
ACH-000055,0.13452737547467172
ACH-000060,0.08342804047591966
ACH-000067,0.054946463732066256
ACH-000070,0.18175620137626308
ACH-000075,0.20936009705645664
ACH-000078,-0.1819548947842141
ACH-000082,0.002531409576304825
ACH-000085,-0.010600978374705113
ACH-000086,-0.08367648856032113
ACH-000087,0.0501037299435357
ACH-000092,0.0041916978341261756
ACH-000095,-0.01030539603668256
ACH-000097,0.14315436914988405
ACH-000098,0.16063178927761934
ACH-000099,-0.01303186969704753
ACH-000108,0.12914865533176054
ACH-000113,0.08561629419274044
ACH-000116,-0.06726305483323394
ACH-000118,-0.013849392104361764
ACH-000120,0.06077054730819234
ACH-000123,0.039475301835386487
ACH-000127,0.1044216633781918
ACH-000128,0.1720456277152732
ACH-000132,0.11123686098538664
ACH-000133,0.04427017299900718
ACH-000137,0.13177690355450505
ACH-000138,0.0621801397936217
ACH-000142,-0.12796429146501262
ACH-000143,-0.005423151776105473
ACH-000146,0.013573929372627158
ACH-000148,0.07560498451811133
ACH-000150,-0.2112007230759764
ACH-000152,0.047356229221647984
ACH-000153,0.21036290047456047
ACH-000159,0.07460518875669736
ACH-000160,0.12682145989349905
ACH-000163,0.07547394228144062
ACH-000167,0.15090952535956148
ACH-000168,0.007194932542708566
ACH-000169,0.03004719086098918
ACH-000178,0.06212375441442265
ACH-000183,0.09799740491485928
ACH-000188,-0.004524166880318789
ACH-000189,0.3094489590353356
ACH-000190,0.05791664988364518
ACH-000198,0.12707731347446052
ACH-000203,-0.4205027774263109
ACH-000204,0.07675336939553068
ACH-000206,0.2311366605671096
ACH-000207,0.15547540003552848
ACH-000208,0.1701358870155526
ACH-000210,0.2890664513669156
