,PLAC8 (51316)
ACH-000580,-0.1075223492759606
ACH-000584,-0.057537839284967265
ACH-000585,-0.08645351890295455
ACH-000588,-0.16886270595243089
ACH-000589,-0.17248739833879825
ACH-000591,-0.3258897900715572
ACH-000593,-0.17514339173013266
ACH-000600,-0.3340001625100921
ACH-000601,-0.27248464559937224
ACH-000605,0.011776859250675734
ACH-000606,-0.2218275925194608
ACH-000608,-0.16834255163747425
ACH-000614,-0.21668552861957344
ACH-000616,-0.3712267732106368
ACH-000618,-0.15306418168863833
ACH-000619,-0.19962150429336925
ACH-000620,-0.07640138951401475
ACH-000621,-0.15494900896337602
ACH-000622,-0.2642565632149937
ACH-000623,-0.2728574170609085
ACH-000624,-0.13253587319939727
ACH-000627,-0.21403195573729966
ACH-000630,-0.16733784527416146
ACH-000631,-0.3147759573913122
ACH-000632,-0.25643721346337256
ACH-000633,-0.2326645743829014
ACH-000637,-0.11654590468512868
ACH-000638,-0.254269040017017
ACH-000646,-0.20501648105486456
ACH-000647,-0.2132372700450574
ACH-000648,-0.19195939668824508
ACH-000649,-0.32680227467386896
ACH-000651,-0.17276086422386644
ACH-000652,-0.03971370661400297
ACH-000653,-0.21955700370870904
ACH-000657,-0.16904622823813673
ACH-000658,-0.262013269703497
ACH-000661,-0.12286514225305653
ACH-000662,-0.08662417155022561
ACH-000663,-0.2111349168478727
ACH-000665,-0.3783295435228681
ACH-000671,-0.19172121756168145
ACH-000672,-0.3969925131178569
ACH-000673,-0.2722347919464108
ACH-000676,-0.19154561182145446
ACH-000677,-0.016935968751545717
ACH-000681,-0.08827898846945259
ACH-000683,-0.1439652375692389
ACH-000684,-0.4023253946065552
ACH-000688,-0.2543011886837865
ACH-000693,-0.15896640255976285
ACH-000694,-0.17169027605259868
ACH-000695,-0.4502400119674042
ACH-000696,-0.35782009095305417
ACH-000697,-0.2757719113886237
ACH-000699,-0.2248220952986837
ACH-000701,0.004925858366466345
ACH-000706,-0.210814852014715
ACH-000711,-0.13816291483987864
ACH-000713,-0.2935324609354275
ACH-000714,-0.2749727010376559
ACH-000718,-0.4252223260541423
ACH-000720,-0.25732560920485875
ACH-000721,-0.2559279100879361
ACH-000724,-0.08075444337917129
ACH-000725,-0.14451809092837048
ACH-000732,-0.3083405360551881
ACH-000734,-0.1341722539204805
ACH-000735,-0.24992731727494166
ACH-000736,-0.07236129035131582
ACH-000738,-0.23376384171491574
ACH-000746,-0.1691550900632449
ACH-000747,-0.07106187117370867
ACH-000748,-0.2139426671075401
ACH-000753,-0.08790837322736207
ACH-000756,-0.3690311521263824
ACH-000757,-0.16750159995659236
ACH-000758,-0.09160712330902386
ACH-000760,-0.231176952230625
ACH-000762,-0.0008525490472059751
ACH-000763,-0.1844334488322687
ACH-000764,-0.35806516550571377
ACH-000765,-0.2659982949668874
ACH-000766,-0.3173088020834475
ACH-000767,-0.3269723878336537
ACH-000768,-0.07993657097983782
ACH-000769,-0.17028555838272813
ACH-000770,-0.35183211585462043
ACH-000771,-0.2322986333890649
ACH-000773,-0.16810061154179726
ACH-000776,-0.2534007288090905
ACH-000777,-0.16734719070558665
ACH-000778,-0.17771703251646795
ACH-000781,-0.19932712921360132
ACH-000782,-0.1985039355913233
ACH-000783,-0.17488970948741392
ACH-000784,-0.13717970810061803
ACH-000785,-0.1971426605779617
ACH-000787,-0.1131934831337173
ACH-000788,-0.13420764876852706
ACH-000791,-0.252643975195559
ACH-000792,-0.2714829717273784
ACH-000794,-0.2766433074290752
ACH-000796,-0.14944408613874738
ACH-000798,-0.30764360027352794
ACH-000799,-0.30986951089914394
ACH-000800,-0.2147586547433232
ACH-000802,-0.10808320697477752
ACH-000804,-0.16801089784532708
ACH-000805,-0.182740028321052
ACH-000809,-0.21297999239567247
ACH-000810,-0.3412710908034142
ACH-000811,-0.16877109145606645
ACH-000817,-0.3281605017711521
ACH-000819,-0.10700414875046524
ACH-000820,-0.3575831702650478
ACH-000821,-0.31610584209407416
ACH-000822,-0.1891908286799813
ACH-000823,-0.20081249062004475
ACH-000824,-0.3002237220659771
ACH-000827,-0.3430821004127755
ACH-000829,-0.2523938376101978
ACH-000831,-0.17409671815313962
ACH-000832,-0.21894621613552875
ACH-000833,-0.2146642129142073
ACH-000834,-0.17430978667758504
ACH-000835,-0.24633911176096404
ACH-000836,-0.2548949024727317
ACH-000837,-0.18406704283498768
ACH-000838,-0.14269414161409466
ACH-000839,-0.493517362184745
ACH-000840,-0.045421561806416495
ACH-000841,-0.19854985652527896
ACH-000843,-0.04569635740613892
ACH-000846,-0.15936810273395802
ACH-000847,-0.23979769960377165
ACH-000848,-0.15724790356073748
ACH-000849,-0.2676909475412616
ACH-000851,-0.18593840644843904
ACH-000855,-0.26233466549315737
ACH-000856,-0.3904643321724039
ACH-000858,-0.11634436706612307
ACH-000859,-0.2489391389708185
ACH-000861,-0.3621620190722153
ACH-000862,-0.22502460625767964
ACH-000865,-0.1334383768191313
ACH-000866,-0.12597679436385667
ACH-000867,-0.34452600788961524
ACH-000869,-0.25693067984336165
ACH-000872,-0.17638500634907556
ACH-000873,-0.2617212609338622
ACH-000876,-0.22251918767271747
ACH-000878,-0.10282587500460773
ACH-000880,0.036254231523193806
ACH-000881,-0.2467943864405538
ACH-000882,-0.3924606898884887
ACH-000884,-0.3004303319926965
ACH-000885,-0.19045469966313933
ACH-000887,-0.2450058223289825
ACH-000889,-0.13727552348328687
ACH-000896,-0.09399754961923636
ACH-000898,-0.1882116630421591
ACH-000900,-0.2829043568440226
ACH-000901,-0.2378739064721033
ACH-000905,-0.13388293899650947
ACH-000906,-0.18779752755350126
ACH-000907,-0.28918701008475395
ACH-000910,-0.2414780166293962
ACH-000911,-0.3056952975329788
ACH-000912,-0.207894207353128
ACH-000913,-0.2130758987736287
ACH-000915,-0.2812350622296991
ACH-000916,-0.7866325389868596
ACH-000917,-0.06029207833992724
ACH-000920,-0.4601920755533351
ACH-000921,-0.31028383455614617
ACH-000924,-0.2397268483714113
ACH-000926,-0.15394221344517114
ACH-000928,-0.24671614993935045
ACH-000929,-0.09641288882890243
ACH-000932,-0.26594660674646897
ACH-000935,0.03340024325880872
ACH-000936,-0.19185456930277456
ACH-000937,-0.365382308800284
ACH-000938,-0.18844550781097866
ACH-000939,0.03821502627562856
ACH-000941,-0.19353977849970624
ACH-000943,-0.06462577560968617
ACH-000946,-0.07091939551432827
ACH-000947,-0.055026294095769375
ACH-000948,-0.20691465871953468
ACH-000950,-0.1985464498747454
ACH-000953,-0.3617463243394211
ACH-000954,-0.1497889558670812
ACH-000957,-0.18669948390999566
ACH-000958,-0.2849699989085013
ACH-000960,-0.20739217250223946
ACH-000963,-0.2541468330608558
ACH-000968,-0.0950811384318042
ACH-000969,-0.02064102362875835
ACH-000972,-0.31767447092704804
ACH-000973,-0.3860593787959317
ACH-000974,-0.12871597339955512
ACH-000978,-0.1806985526316135
ACH-000984,-0.05289665968430148
ACH-000986,-0.044295622891301456
ACH-000988,-0.16691494995557946
ACH-000993,-0.13102318524351309
ACH-000994,-0.1016529392975124
ACH-000996,-0.4001525689880235
ACH-001001,-0.3008735904428701
ACH-001020,0.02061603691834428
ACH-001028,-0.2212165879612077
ACH-001031,-0.17142409544237988
ACH-001038,-0.2939242874278014
ACH-001048,-0.1572168780989315
ACH-001050,-0.2644925024262745
ACH-001053,-0.04901304044452595
ACH-001054,-0.15845782879402895
ACH-001061,-0.1273573351841298
ACH-001067,-0.2382347700408497
ACH-001075,-0.11782437174540167
ACH-001096,-0.165070758429964
ACH-001111,0.017190247098673932
ACH-001119,-0.006170217214305983
ACH-001128,-0.2299549558128084
ACH-001134,-0.262163475234971
ACH-001151,-0.18178156916016128
ACH-001163,-0.07772672463879797
ACH-001164,-0.2316524717821524
ACH-001183,-0.1633230863592513
ACH-001192,-0.12098068509621905
ACH-001193,-0.039000767878308334
ACH-001196,-0.061161324911098
ACH-001197,-0.2729133502254013
ACH-001205,-0.1796833881791634
ACH-001211,-0.3610162872472123
ACH-001212,-0.20054630522613426
ACH-001228,-0.18089969934714095
ACH-001232,-0.12615346590295753
ACH-001239,-0.3486487494014493
ACH-001270,-0.4331959520323749
ACH-001274,-0.3731210026320935
ACH-001275,-0.01869414042864129
ACH-001277,-0.1013089266137316
ACH-001278,-0.08045209816757913
ACH-001280,-0.2943827731625912
ACH-001283,-0.15005272080467588
ACH-001289,-0.20926387065203275
ACH-001300,-0.4242517003116649
ACH-001301,-0.41409083347263215
ACH-001302,-0.20012676560462225
ACH-001306,-0.1790512689151082
ACH-001318,-0.29956367062061184
ACH-001322,-0.1087260924676048
ACH-001328,-0.2360795972754639
ACH-001332,-0.3116526266658493
ACH-001336,-0.34542372849688513
ACH-001346,-0.2924195909131934
ACH-001353,-0.2386078308590839
ACH-001354,-0.16750913760435684
ACH-001367,-0.1746268647773502
ACH-001368,-0.20291987687439167
ACH-001374,-0.540498910185445
ACH-001377,-0.1193408686477654
ACH-001380,-0.2003635552369047
ACH-001391,-0.2276649567231753
ACH-001408,-0.22159504715561204
ACH-001430,-0.2259171448174277
ACH-001431,-0.3900058477846907
ACH-001450,-0.013291179998693944
ACH-001496,-0.1819974004210469
ACH-001500,-0.25934550773311965
ACH-001523,-0.1974857108003908
ACH-001532,-0.2300453772825259
ACH-001550,-0.17541787832384834
ACH-001552,-0.17195208036235676
ACH-001554,-0.11290540078953056
ACH-001654,-0.15975374120708302
ACH-001735,-0.2005322440763854
ACH-001736,-0.22659369919863975
ACH-001737,-0.1439514262797222
ACH-001740,-0.2815385132070649
ACH-001745,-0.1854219228932662
ACH-001765,-0.3124139569227773
