,NDUFB6 (4712)
ACH-000004,-0.9482952028899354
ACH-000005,-1.270972805915393
ACH-000007,-0.7720421784508806
ACH-000009,-0.5298731650982308
ACH-000011,-0.2207003975003027
ACH-000012,-0.3970251181237052
ACH-000013,-0.6697288799992935
ACH-000014,-0.7262414599835278
ACH-000015,-0.8071404480863764
ACH-000017,-0.3331601988864366
ACH-000018,-0.4123275375187041
ACH-000019,-0.9121740744572808
ACH-000021,-0.5775020097515571
ACH-000022,-0.4749013029044874
ACH-000025,-0.6164536475048252
ACH-000028,-0.838321012960698
ACH-000030,-0.6211130861133372
ACH-000035,-0.4260730872375569
ACH-000036,-0.19296947447699173
ACH-000037,-0.6092714333244509
ACH-000039,-0.39816015963413215
ACH-000040,-0.5093823861959257
ACH-000041,-0.5509669584501965
ACH-000042,-0.4051824276690164
ACH-000045,-0.5653769344625753
ACH-000047,-0.8850090091703827
ACH-000052,-0.6561234950852215
ACH-000053,-0.4489756621955177
ACH-000054,-0.7895370738188464
ACH-000055,-0.3149361507591941
ACH-000060,-0.5679638880534179
ACH-000067,-0.36244185788914063
ACH-000070,-0.4433861434942631
ACH-000075,-0.5773308338581103
ACH-000078,-0.5570336429722528
ACH-000082,-0.3616697337639417
ACH-000085,-0.4837982095594766
ACH-000086,-0.4934093017283631
ACH-000087,-0.8644707086804915
ACH-000092,-0.6052825642195954
ACH-000095,-0.3338513463670525
ACH-000097,-0.4846258057889733
ACH-000098,-0.6016699211022936
ACH-000099,-0.5889605169231267
ACH-000108,-0.3661982915664642
ACH-000113,-0.7305322945769915
ACH-000116,-0.5597141299711517
ACH-000118,-0.8852984811379462
ACH-000120,-0.6144731229118469
ACH-000123,-0.7799719706098366
ACH-000127,-0.8645778185109504
ACH-000128,-0.5918947961909726
ACH-000132,-0.6158326485208911
ACH-000133,-0.35255157851702795
ACH-000137,-0.43069592085827896
ACH-000138,-0.8109244559595534
ACH-000142,-0.2729262055864863
ACH-000143,-0.33800006075281186
ACH-000146,-0.4720227136487455
ACH-000148,-0.5957030258989311
ACH-000150,-0.6225965110553779
ACH-000152,-0.4809212210632064
ACH-000153,-0.7274555403609027
ACH-000159,-0.7010024424702614
ACH-000160,-0.8263566085535466
ACH-000163,-0.5327285737436722
ACH-000167,-0.28648019154553456
ACH-000168,-0.23634803924332995
ACH-000169,-0.6110744012122008
ACH-000178,-0.3355439572936323
ACH-000183,-0.4769307574601061
ACH-000188,-0.4585512671493887
ACH-000189,-0.377448860877905
ACH-000190,-0.9183646026251064
ACH-000198,-0.5957368944280128
ACH-000203,-0.13738171078434727
ACH-000204,-0.6037253177088986
ACH-000206,-0.5326544436113315
ACH-000207,-0.4484188662106409
ACH-000208,-0.7439750840506847
ACH-000210,-0.5113233179416797
ACH-000211,-0.509382085928654
ACH-000215,-0.5842555397242705
ACH-000221,-0.9324683549874632
ACH-000222,-0.7576507447444218
ACH-000223,-0.5617858048084426
ACH-000226,-0.6898259102372662
ACH-000227,-0.393361411587914
ACH-000228,-0.4310465571316287
ACH-000231,-0.3034370874349976
ACH-000232,-0.34400026873606393
ACH-000233,-0.6435484055014398
ACH-000234,-0.16704183924376434
ACH-000235,-0.4521075456692299
ACH-000237,-0.28270863511479155
ACH-000238,-0.4645850184186749
ACH-000242,-1.119380044767073
ACH-000243,-0.5244540585877779
ACH-000244,-0.4318434386811122
ACH-000246,-0.7600913724911527
ACH-000248,-0.4629704782353184
ACH-000250,-0.2627545851388242
ACH-000251,-0.13714736696790056
ACH-000252,-0.6972555868768244
ACH-000253,-0.5858919626281113
ACH-000255,-0.4293275278211089
ACH-000256,-0.3884161165864999
ACH-000257,-0.6199505185978307
ACH-000258,-0.6032837972265626
ACH-000259,-0.5375594725524608
ACH-000260,-0.3653036181978786
ACH-000261,-0.505583272301474
ACH-000262,-0.5235196961063698
ACH-000263,-0.4186326471357784
ACH-000264,-0.5597804043633869
ACH-000265,-0.7906937668675208
ACH-000266,-0.4081807982797922
ACH-000272,-0.5724771309840118
ACH-000274,-0.586812889274341
ACH-000277,-0.8688145795984097
ACH-000278,-0.3418305227116459
ACH-000279,-0.5239456240763847
ACH-000280,-0.7078761551663509
