,ARHGAP9 (64333)
ACH-000004,-0.1535188196556086
ACH-000005,-0.3383904431084359
ACH-000007,-0.489535277972098
ACH-000009,-0.201210869770912
ACH-000011,-0.17357164745401726
ACH-000012,-0.17258509265217625
ACH-000013,-0.20432455304493766
ACH-000014,-0.2883418654068483
ACH-000015,-0.3973969903847296
ACH-000017,-0.3529351012111021
ACH-000018,-0.3543794550701979
ACH-000019,-0.22692056365220206
ACH-000021,-0.2637340086806461
ACH-000022,-0.32809006508875843
ACH-000025,-0.3840642713860607
ACH-000028,-0.2690186774611471
ACH-000030,-0.23492568481386386
ACH-000035,-0.2565238442955554
ACH-000036,-0.3712806852512942
ACH-000037,-0.3164330582681456
ACH-000039,-0.3917894476138051
ACH-000040,-0.36007185225595684
ACH-000041,-0.2995336838982516
ACH-000042,-0.2899537450208217
ACH-000045,-0.26066224374368624
ACH-000047,-0.20735471360279914
ACH-000052,-0.31646833664960783
ACH-000053,-0.19561632466658307
ACH-000054,-0.18650137956258492
ACH-000055,-0.1634474774871401
ACH-000060,-0.19949544202819589
ACH-000067,-0.31300303369766996
ACH-000070,-0.04862735183196463
ACH-000075,-0.5378366759610348
ACH-000078,-0.1922437653388637
ACH-000082,-0.3225520804913813
ACH-000085,-0.592579687407056
ACH-000086,-0.3855716922818425
ACH-000087,-0.08556120712522505
ACH-000092,-0.26429625902484954
ACH-000095,-0.24170992608759054
ACH-000097,-0.3042782491341821
ACH-000098,-0.11870609833035756
ACH-000099,-0.21964943795746195
ACH-000108,-0.10433762254525099
ACH-000113,-0.26010406211580833
ACH-000116,-0.14947336072346515
ACH-000118,-0.2491924215489661
ACH-000120,-0.015926085434739137
ACH-000123,-0.29155869360577674
ACH-000127,-0.2614266939334169
ACH-000128,-0.37873972049453997
ACH-000132,-0.0547389208416553
ACH-000133,-0.19791822048784088
ACH-000137,-0.1972720809153548
ACH-000138,-0.311921138697052
ACH-000142,-0.3094976682476617
ACH-000143,-0.2880966440159188
ACH-000146,-0.2358792068156401
ACH-000148,-0.3667258125756919
ACH-000150,-0.4505225769904088
ACH-000152,-0.5098813481388381
ACH-000153,-0.21389692754773496
ACH-000159,-0.27626408748443665
ACH-000160,-0.3889454466545933
ACH-000163,-0.3234338801652709
ACH-000167,-0.2975707949908815
ACH-000168,-0.2479714276167649
ACH-000169,-0.21236314606867301
ACH-000178,-0.16047008698269946
ACH-000183,-0.2593964547049935
ACH-000188,-0.20593715854193276
ACH-000189,-0.4710063564737672
ACH-000190,-0.1696217520684676
ACH-000198,-0.16610056114213412
ACH-000203,-0.3870227559856269
ACH-000204,-0.261468030055499
ACH-000206,-0.15080906597158614
ACH-000207,-0.30764843391249336
ACH-000208,-0.21549894458344995
ACH-000210,-0.3025585001690586
ACH-000211,-0.3078095319687789
ACH-000215,-0.246190011872764
ACH-000221,-0.24372552659115554
ACH-000222,-0.27277966282211186
ACH-000223,-0.23726224371584995
ACH-000226,-0.33763301641570576
ACH-000227,-0.27138227310541546
ACH-000228,-0.32562049960031536
ACH-000231,-0.29173453474640976
ACH-000232,-0.28642214220946755
ACH-000233,-0.2626295984198441
ACH-000234,-0.4598552210646176
ACH-000235,-0.2172852433067674
ACH-000237,-0.26866904724879737
ACH-000238,-0.31322801482590584
ACH-000242,-0.2161652961446304
ACH-000243,-0.25308851501001833
ACH-000244,-0.08409007417643295
ACH-000246,-0.3793299907939104
ACH-000248,-0.3247718962221585
ACH-000250,-0.13665942488992225
ACH-000251,-0.4634754102796823
ACH-000252,-0.619857741343185
ACH-000253,-0.20970841820665145
ACH-000255,-0.32687736886679675
ACH-000256,-0.3376582493546475
ACH-000257,-0.15023762345872124
ACH-000258,-0.2895796351172547
ACH-000259,-0.3834150285781993
ACH-000260,-0.17048987802658774
ACH-000261,-0.2718642261140145
ACH-000262,-0.11635602082220475
ACH-000263,-0.112011988085347
ACH-000264,-0.3253434154194605
ACH-000265,-0.21637276209028106
ACH-000266,-0.22659373436327165
ACH-000272,-0.04519133894546857
ACH-000274,-0.3881167834693976
ACH-000277,-0.33496323255768823
ACH-000278,-0.3621748079738326
ACH-000279,-0.3156964267592972
