,RAB11FIP4 (84440)
ACH-000004,-0.1627378042535921
ACH-000005,-0.444495851638009
ACH-000007,-0.2568790622901815
ACH-000009,-0.2581980335129359
ACH-000011,-0.22693237874536865
ACH-000012,-0.20507711553879612
ACH-000013,-0.3566632022411214
ACH-000014,-0.3437793519573171
ACH-000015,-0.24911455523808465
ACH-000017,-0.22489605482576944
ACH-000018,-0.203009125820288
ACH-000019,-0.02675840301095142
ACH-000021,-0.206303405384042
ACH-000022,-0.2514882089668959
ACH-000025,-0.18582432512392288
ACH-000028,-0.296904929452564
ACH-000030,-0.2834162436060267
ACH-000035,-0.4687512498297223
ACH-000036,-0.1129876002343385
ACH-000037,-0.2002193357791343
ACH-000039,-0.2115480328167426
ACH-000040,-0.2384240728520579
ACH-000041,-0.20484575987746684
ACH-000042,-0.19364727998014325
ACH-000045,-0.2351330598887437
ACH-000047,-0.2338487181368953
ACH-000052,-0.21804339818561644
ACH-000053,-0.20734642104696874
ACH-000054,-0.3144038121984891
ACH-000055,-0.2518149262252152
ACH-000060,-0.3084587852346261
ACH-000067,-0.25731563151472825
ACH-000070,0.009576908753748658
ACH-000075,-0.3772398304079189
ACH-000078,-0.2961401503167417
ACH-000082,-0.3135860505256756
ACH-000085,-0.35834050334107137
ACH-000086,-0.3321905961040292
ACH-000087,0.024845992251537115
ACH-000092,-0.18711445515015696
ACH-000095,-0.29441408570568595
ACH-000097,-0.2336538723043653
ACH-000098,-0.26559806562107197
ACH-000099,-0.15169121750845005
ACH-000108,-0.19485134024868286
ACH-000113,-0.2255830427052479
ACH-000116,-0.3403910190247469
ACH-000118,-0.2612641724809981
ACH-000120,-0.09090871762676313
ACH-000123,-0.2590137280097587
ACH-000127,-0.1749632478999333
ACH-000128,-0.21805230309654672
ACH-000132,-0.17644141526398913
ACH-000133,-0.1181707508397466
ACH-000137,-0.2542909584746033
ACH-000138,-0.3025888674585934
ACH-000142,-0.3139737927068919
ACH-000143,-0.21177204253522813
ACH-000146,-0.1977438780368167
ACH-000148,-0.21958537537253126
ACH-000150,0.0986813832288588
ACH-000152,-0.4106650533884535
ACH-000153,-0.2838254766201515
ACH-000159,-0.2605780760388544
ACH-000160,-0.17581827482699314
ACH-000163,-0.1950894590484693
ACH-000167,-0.44008153827201424
ACH-000168,-0.19598343045613767
ACH-000169,-0.17203296236974114
ACH-000178,-0.1784994172088155
ACH-000183,-0.4546024825696329
ACH-000188,-0.28429985007294595
ACH-000189,-0.21804213773779554
ACH-000190,-0.2825614369395508
ACH-000198,-0.21505715414068888
ACH-000203,-0.060652285816070135
ACH-000204,-0.10527363459390984
ACH-000206,-0.2412863938282116
ACH-000207,-0.15388019301908434
ACH-000208,-0.09988091266107946
ACH-000210,-0.2433025939341525
ACH-000211,-0.32950367492958565
ACH-000215,-0.2935377215563989
ACH-000221,-0.14793446907430308
ACH-000222,-0.29315187968392303
ACH-000223,-0.16503844735343204
ACH-000226,-0.01865551641793904
ACH-000227,-0.241065627259822
ACH-000228,-0.16886888168155398
ACH-000231,-0.2571185250784539
ACH-000232,-0.2303901037047764
ACH-000233,-0.16533753865017214
ACH-000234,-0.27945281103454994
ACH-000235,-0.34259074744855234
ACH-000237,-0.12153397847039668
ACH-000238,-0.24796299231032484
ACH-000242,-0.3015748138593484
ACH-000243,-0.2944753257879965
ACH-000244,-0.3080907286001007
ACH-000246,-0.17980850312554128
ACH-000248,-0.3528133918536574
ACH-000250,-0.21185848366980908
ACH-000251,-0.7566955994535045
ACH-000252,-0.18505245532944584
ACH-000253,-0.23612892917440645
ACH-000255,-0.3218373304993846
ACH-000256,-0.1348853456958049
ACH-000257,-0.12259775022712448
ACH-000258,-0.33036877475337834
ACH-000259,-0.2897499478365359
ACH-000260,-0.1104819455860222
ACH-000261,-0.21073539674109895
ACH-000262,-0.3174067210555992
ACH-000263,-0.19260122009660147
ACH-000264,-0.2820447245971369
ACH-000265,-0.3436058094601301
ACH-000266,-0.19967303434490025
ACH-000272,-0.288357157054175
ACH-000274,-0.2468017533804219
ACH-000277,-0.1976823052906748
ACH-000278,-0.12740644133586218
ACH-000279,-0.21345371228788845
ACH-000280,-0.31272309400401066
ACH-000281,-0.23494143705449302
ACH-000288,-0.3481126718646033
ACH-000291,-0.21756191994961
ACH-000293,-0.14496093208351749
ACH-000294,-0.25283756674498303
ACH-000295,-0.4382774532655313
