,PSMD12 (5718)
ACH-000004,-0.9401230168819206
ACH-000005,-0.2609580719121686
ACH-000007,-0.8603961677087979
ACH-000009,-0.833749521170523
ACH-000011,-0.9576221396729332
ACH-000012,-0.8891204897591451
ACH-000013,-0.580060191281851
ACH-000014,-0.8170120077502131
ACH-000015,-0.7410101220031641
ACH-000017,-0.6185024871893992
ACH-000018,-1.0876855088897248
ACH-000019,-0.6135132721447774
ACH-000021,-0.7022811606826931
ACH-000022,-0.7901231704260954
ACH-000025,-0.8202375208582349
ACH-000028,-0.5405006848611582
ACH-000030,-0.79018732526822
ACH-000035,-0.6562622936117763
ACH-000036,-0.7874637174017193
ACH-000037,-0.7483583756779744
ACH-000039,-0.7034796693139802
ACH-000040,-0.9409697838415676
ACH-000041,-0.7657871781981067
ACH-000042,-0.6330167493154928
ACH-000045,-0.897034122812698
ACH-000047,-0.9199495081581656
ACH-000052,-0.4777376506421179
ACH-000053,-0.7592049035251935
ACH-000054,-0.9801313150276242
ACH-000055,-0.7543238094728694
ACH-000060,-0.605918582531266
ACH-000067,-0.6786811554472042
ACH-000070,-0.7901036211543142
ACH-000075,-1.0142166102751116
ACH-000078,-0.6154817732823588
ACH-000082,-0.7624788376129896
ACH-000085,-0.7180797074041964
ACH-000086,-0.8990134155950305
ACH-000087,-0.5710757967427615
ACH-000092,-0.6540528159044815
ACH-000095,-0.7358002483791908
ACH-000097,-0.63122002272799
ACH-000098,-0.6681605056207006
ACH-000099,-0.5352228060201968
ACH-000108,-0.7008538906458691
ACH-000113,-0.6738654139788216
ACH-000116,-0.8227923068700641
ACH-000118,-0.645408377509686
ACH-000120,-0.6573734280473921
ACH-000123,-0.7119522419074307
ACH-000127,-0.6598242570863861
ACH-000128,-0.6351444970945402
ACH-000132,-0.6097103893564114
ACH-000133,-0.905361558130575
ACH-000137,-0.9492373447534732
ACH-000138,-0.6980273063297916
ACH-000142,-0.7117103576406854
ACH-000143,-0.8246985962639191
ACH-000146,-0.6289455491452366
ACH-000148,-0.9276464659398318
ACH-000150,-0.6206403902357136
ACH-000152,-0.7114222694229352
ACH-000153,-0.3283024721631561
ACH-000159,-0.6463768081512209
ACH-000160,-0.7053786537845294
ACH-000163,-1.1084247415520438
ACH-000167,1.6121037734180348
ACH-000168,-0.8365735636103043
ACH-000169,-0.7742740798696494
ACH-000178,-0.7848769800340802
ACH-000183,-0.8592086640970596
ACH-000188,-0.9267394614667909
ACH-000189,-1.0197943816490742
ACH-000190,-0.8066017073636327
ACH-000198,-0.9033210422451696
ACH-000203,-0.6908564267717293
ACH-000204,-0.7212736916355994
ACH-000206,-0.8690474297964685
ACH-000207,-0.8923574614177329
ACH-000208,-0.6430343950822662
ACH-000210,-0.6826060200316101
ACH-000211,-0.9850566912809544
ACH-000215,-0.5747153070555657
ACH-000221,-0.534031017913924
ACH-000222,-0.7097045100696531
ACH-000223,-0.6811934917546305
ACH-000226,-0.6941588470059308
ACH-000227,-0.7943290981187208
ACH-000228,-0.8039211489367044
ACH-000231,-0.7189905172040842
ACH-000232,-0.7421298312486945
ACH-000233,-0.7622261564371162
ACH-000234,-0.6203181807215807
ACH-000235,-0.6573081126093988
ACH-000237,-0.535008302703747
ACH-000238,-1.059412758236056
ACH-000242,-0.7469851205728149
ACH-000243,-0.736377829371147
ACH-000244,-0.7989021937595351
ACH-000246,-0.8744446297022473
ACH-000248,-1.035871383681932
ACH-000250,-0.6971671104837165
ACH-000251,-0.9965106783664012
ACH-000252,-0.8261968212134558
ACH-000253,-0.6462806935654901
ACH-000255,-0.9342372896581584
ACH-000256,-0.8457150555801869
ACH-000257,-0.7729591650687964
ACH-000258,-0.8978728312733101
ACH-000259,-0.6166753591539189
ACH-000260,-0.7279718823366054
ACH-000261,-0.7146634953765068
ACH-000262,-0.5475361610133029
ACH-000263,-0.8878817639798277
ACH-000264,-0.8016888344768249
ACH-000265,-0.7534800124995853
ACH-000266,-0.6512716933044422
ACH-000272,-0.7233847028546176
ACH-000274,-0.8533302815738999
ACH-000277,-0.4984494295031279
ACH-000278,-0.6324269849414385
ACH-000279,-0.6349744763929364
ACH-000280,-0.5414302471675116
ACH-000281,-0.7530912580334419
ACH-000288,-0.7415268108885684
ACH-000291,-0.9065314744421884
ACH-000293,-1.044228342840411
ACH-000294,-0.863019418820509
ACH-000295,-0.494041542964531
ACH-000296,-1.0368085601081043
ACH-000302,-0.5846745910210163
ACH-000304,-0.993428670190184
ACH-000307,-0.6515546198895071
ACH-000308,-0.7693220795555662
ACH-000310,-0.6332992021522583
ACH-000311,-0.5583754705409716
ACH-000312,-0.7434664379360431
ACH-000315,-0.7549953916992825
ACH-000316,-0.8895155298692125
ACH-000317,-0.5735522870589239
ACH-000318,-0.830950414000101
ACH-000319,-0.7450674032255504
ACH-000320,-0.4950971762877709
ACH-000322,-0.7243107323830843
ACH-000323,-0.9923433917030654
ACH-000324,-0.6986188669807626
ACH-000329,-0.4425767644589479
ACH-000330,-0.8812245776212009
ACH-000331,-0.7604883867704902
ACH-000332,-0.7286601784036031
ACH-000334,-0.7910277284181813
ACH-000335,-0.7580792189792441
ACH-000336,-0.7083396501397391
ACH-000337,-0.9149007279565562
ACH-000338,-0.8244014919583684
ACH-000339,-0.8458676358831545
ACH-000341,-0.5691975513698567
ACH-000348,-0.8506358183913588
ACH-000350,-0.7986581778399812
ACH-000352,-0.4858468394777029
ACH-000356,-0.9761452852355428
ACH-000361,-0.9769400773329832
ACH-000362,-0.7368334017832455
ACH-000363,-0.8113461331800323
ACH-000364,-0.6554637030738295
ACH-000365,-0.7998751009291847
ACH-000366,-0.5498920611744709
ACH-000368,-0.6208222368638657
ACH-000374,-0.8279250112778446
ACH-000375,-0.9051025762529904
ACH-000376,-0.6299507162051197
ACH-000381,-0.8054519366961377
ACH-000383,-0.7378597481496136
ACH-000387,-0.9612054189438756
ACH-000389,-0.6954520647925858
ACH-000390,-0.6575409313795899
ACH-000393,-0.7490688983713703
ACH-000395,-0.9137466978737312
ACH-000396,-0.8895718632096347
ACH-000397,-0.7355804715657758
ACH-000401,-0.8168021714162709
ACH-000402,-1.1021748213694638
ACH-000403,-0.5863182028139022
ACH-000404,-0.44064920823261
ACH-000406,-0.7780647997150774
ACH-000407,-0.5255970406354581
ACH-000408,-0.7730369614248478
ACH-000410,-0.4606353251277475
ACH-000411,-1.0529032305746169
ACH-000414,-0.7538345546419039
ACH-000415,-0.6596332238453577
ACH-000416,-0.7819317983007592
ACH-000420,-0.5685083442990871
ACH-000421,-0.5776086891708397
ACH-000424,-0.7609338242502495
ACH-000425,-0.8601524374580631
ACH-000426,-0.9047990660649406
ACH-000427,-1.001375022274934
ACH-000433,-0.679493078191025
ACH-000435,-0.8728960854691701
ACH-000436,-0.9503487512347564
ACH-000444,-0.7990223927194893
ACH-000445,-0.9505785031051148
ACH-000448,-0.605888431558419
ACH-000450,-1.0962642549498745
ACH-000452,-0.706706096272535
ACH-000454,-0.8761206672330251
ACH-000458,-1.1333691504218737
ACH-000459,-0.8851604223013878
ACH-000460,-0.8332849735940459
ACH-000461,-0.662505688746571
ACH-000463,-0.6008807831330355
ACH-000464,-0.8347009883014361
ACH-000466,-0.8692531184255567
ACH-000467,-0.8462972906898066
ACH-000468,-0.8000302421302642
ACH-000469,-0.9803996922672588
