,RPP25L (138716)
ACH-000211,-0.7428882425684262
ACH-000215,-0.5785670957478789
ACH-000221,-0.06242737974831682
ACH-000222,-0.5130423355156382
ACH-000223,0.026886852350106284
ACH-000226,-0.22198664971984647
ACH-000227,-0.3839159449102581
ACH-000228,-0.21793253091962636
ACH-000231,-0.0034749876991288647
ACH-000232,-0.9435198461843928
ACH-000233,-0.8208342602310497
ACH-000234,-0.4148849970917117
ACH-000235,-0.1350116248520908
ACH-000237,-0.9005401168577581
ACH-000238,-0.29363316502143594
ACH-000242,-0.30154929805400715
ACH-000243,-0.2548153312972498
ACH-000244,-0.6360088657676639
ACH-000246,-0.5510918334935188
ACH-000248,-0.1654425643825533
ACH-000250,-1.027325317177648
ACH-000251,-0.2253958472071104
ACH-000252,-0.2331851129451711
ACH-000253,0.06419524275893787
ACH-000255,-1.0077440687202759
ACH-000256,-0.13646382361059767
ACH-000257,-0.3030071945869934
ACH-000258,-0.1316550870624012
ACH-000259,-0.02528445262916385
ACH-000260,0.00017173866319242443
ACH-000261,0.005048914741384761
ACH-000262,-0.5332083113941352
ACH-000263,-0.13834955579799602
ACH-000264,-0.0414499637653858
ACH-000265,-0.27101915664769033
ACH-000266,-0.13444671553836285
ACH-000272,-0.17012822380192985
ACH-000274,-0.08167822389173872
ACH-000277,0.03856759625279885
ACH-000278,-0.3423210298243322
ACH-000279,0.07345052423981419
ACH-000280,-0.3792707129431556
ACH-000281,-0.2762091640931888
ACH-000288,-0.030027573506162586
ACH-000291,-0.005103187142474794
ACH-000293,-0.010407451352915051
ACH-000294,-0.7815006616315461
ACH-000295,-0.5958280288495772
ACH-000296,-0.18648981191023126
ACH-000302,-0.5043187904275531
ACH-000304,-0.12943508185391872
ACH-000307,-0.04678258881139373
ACH-000308,-0.12581014114171585
ACH-000310,-0.15479382811050293
ACH-000311,-0.09480039393882572
ACH-000312,-0.3236916674431677
ACH-000315,-0.12130990972604427
ACH-000316,-0.07951588525277177
ACH-000317,-0.12847107702381816
ACH-000318,-0.0493608403422826
ACH-000319,0.05745610706451395
ACH-000320,-0.4867546486384411
ACH-000322,-0.7122345772100435
ACH-000323,-0.2218104333848099
ACH-000324,-0.8759535172362725
ACH-000329,-0.022555259302009443
ACH-000330,-0.3757527454194466
ACH-000331,-0.0355750285779704
ACH-000332,-0.15173323168177644
ACH-000334,-0.2307049320336447
ACH-000335,-0.4238742158357424
ACH-000336,0.0596077323659787
ACH-000337,0.0016620661476470227
ACH-000338,-0.7033967864447999
ACH-000339,-0.02689439377491129
ACH-000341,-0.2307800001014804
ACH-000348,-0.0981183570205868
ACH-000350,0.05076266547094594
ACH-000352,-0.4055375994822168
ACH-000356,-0.061980253495208026
ACH-000361,0.06744739826079572
ACH-000362,-0.04087355448878365
ACH-000363,-0.07992220986579229
ACH-000364,-1.0441883656995328
ACH-000365,-0.7947521784854079
ACH-000366,-0.3032759429638472
ACH-000368,-0.4661294154323749
ACH-000374,-0.1640266422824826
ACH-000375,-0.6801833183961823
ACH-000376,-0.9316649379485707
ACH-000381,-0.0991153297422694
ACH-000383,-0.06044116448197171
ACH-000387,-0.3143411964785164
ACH-000389,-0.7208571663953258
ACH-000390,-0.17829687627952445
ACH-000393,-0.6461277981784044
ACH-000395,0.10600207471287648
ACH-000396,-0.05790784676443717
ACH-000397,-0.593181346274423
ACH-000401,-0.6533065063923356
ACH-000402,-0.5321814703804582
ACH-000403,0.06290920284199307
ACH-000404,-0.12080973685473405
ACH-000406,-0.0751590565809972
ACH-000407,-0.6155003040950995
ACH-000408,-0.2985821912436865
ACH-000410,-0.3368881191257724
ACH-000411,-0.8549591809733975
ACH-000414,-0.14119732703710175
ACH-000415,-0.0973556817926717
ACH-000416,0.015286162847609138
ACH-000420,0.046906523214264896
ACH-000421,-0.03838995536310204
ACH-000424,-0.18962606031064588
ACH-000425,-0.08240093977067292
ACH-000426,0.264764777186111
ACH-000427,0.003389043994596065
ACH-000433,-0.19651158452195486
ACH-000435,-0.3895884236082214
ACH-000436,-0.5246226992550901
ACH-000444,-0.22827401379652754
ACH-000445,-0.6970679366461535
ACH-000448,-0.049499399135086164
ACH-000450,0.19192941890470366
ACH-000452,-0.057919270611428375
ACH-000454,-0.07706711846553177
ACH-000458,-0.7105572621079481
ACH-000459,-0.2546351139393459
ACH-000460,-0.3904563835697968
ACH-000461,0.039072937377902905
ACH-000463,-0.15031042649573367
ACH-000464,-0.4292633697343781
ACH-000466,-0.14689975450137607
ACH-000467,-0.07645056819997681
ACH-000468,-0.18554341492841492
ACH-000469,-0.7694268104935452
ACH-000470,-0.102125364592736
ACH-000471,-1.0148276602222204
ACH-000472,-0.9337808875704322
ACH-000473,-0.03977881657876648
ACH-000475,0.067266896737899
ACH-000476,-0.11301324829449387
ACH-000477,0.13904787059609086
ACH-000479,-0.571872152788276
ACH-000480,-0.22623205656255346
ACH-000481,-0.054678809722338524
ACH-000483,-0.24193811057140344
ACH-000484,-0.29182638360523266
ACH-000485,0.09524648614208032
ACH-000486,-0.02651694258879871
ACH-000487,-0.8319265068908621
ACH-000488,0.04000884244946865
ACH-000490,-0.10764306877326384
ACH-000491,-0.18277728469431995
ACH-000495,-0.8215855791052185
ACH-000496,-0.23349973419032746
ACH-000499,-0.0522427423086768
ACH-000500,-0.4580870831574901
ACH-000502,-0.0963029432862447
ACH-000503,-0.08992431277399406
ACH-000505,-0.8421464449306175
ACH-000507,-0.016846108589863674
ACH-000510,-0.033900299941594464
ACH-000511,-0.8474663785051433
ACH-000512,-0.11544856330618765
ACH-000516,-0.17598708736178714
ACH-000517,0.0923408370033289
ACH-000518,-0.11726008015154388
ACH-000520,0.00660377140757217
ACH-000521,-0.2078345091593453
ACH-000522,-0.7720026202188649
ACH-000524,0.05667918609321089
ACH-000527,-0.8198028250269541
ACH-000528,0.029973998164529687
ACH-000537,-0.4122036753570305
ACH-000541,-0.5815009743313299
ACH-000542,-0.992280477930692
ACH-000544,0.0692246299684095
ACH-000545,-0.5114623854743029
ACH-000547,-0.2772556846799007
ACH-000548,-0.40712691367691417
ACH-000549,-0.07178423672696392
ACH-000550,-0.20486051171858846
ACH-000552,0.08748179964963669
ACH-000556,-0.058061708887319964
ACH-000557,0.04148830191341159
ACH-000569,-0.4302962942893575
ACH-000570,-0.057167669849979126
ACH-000571,-0.12264583034389367
ACH-000573,-0.08300588047162248
ACH-000576,-0.5247438194101599
ACH-000579,-0.1466774288606203
ACH-000580,-0.4817888127212393
ACH-000584,-0.008098905955746994
ACH-000585,0.0726814091789021
ACH-000588,-0.13943623299579205
ACH-000589,-0.0813856679738147
ACH-000591,-0.6880215554934451
ACH-000593,-0.06020254684554695
ACH-000600,-0.7233709236168808
ACH-000601,-0.17047437043668429
ACH-000605,-0.12974827901139208
ACH-000606,-0.12393406690961617
ACH-000608,-0.126654779680674
ACH-000614,-0.2892372225508786
ACH-000616,-0.05221271363557259
ACH-000618,-0.021604785176202724
ACH-000619,-0.1272119305645617
ACH-000620,-0.8739055868271697
ACH-000621,-0.11540858035434398
ACH-000622,-0.4254886231878081
ACH-000623,-0.6838564607921119
ACH-000624,0.014623284547079052
ACH-000627,-0.5241175282279654
ACH-000630,0.03665522266830641
ACH-000631,-0.3539373606787241
ACH-000632,0.09230860708813883
ACH-000633,0.2376040293864248
ACH-000637,0.042199248307236
ACH-000638,-0.24276134164649665
ACH-000646,-0.3075158555607992
ACH-000647,-0.14621339350707
ACH-000648,-0.6679542773888427
ACH-000649,-0.6413573650795147
ACH-000651,-0.10373375908010116
ACH-000652,0.14726686280948975
ACH-000653,0.11812119041725636
ACH-000657,-0.017963882756957015
ACH-000658,-0.7035774277035478
ACH-000661,-0.7266800182330849
ACH-000662,-0.16824924578081446
ACH-000663,-0.7586165943287577
ACH-000665,0.051470808602911096
ACH-000671,-0.2971823404147861
ACH-000672,-0.3043979993443314
ACH-000673,-0.994000624321974
ACH-000676,-0.09447242460615944
ACH-000677,-0.09924004573477303
ACH-000681,-0.1623836378198064
ACH-000683,-0.0660646733973706
ACH-000684,-0.24758472137869106
ACH-000688,-0.4306011421629013
ACH-000693,-0.13950243758619324
ACH-000694,-0.15266450272443527
ACH-000695,-0.23894023982242446
ACH-000696,-0.18156485650053525
ACH-000697,-0.13498859076971875
ACH-000699,-0.2302303956870896
ACH-000701,-0.1875566722092021
ACH-000706,0.05388939763731704
ACH-000711,-0.027872828875588816
ACH-000713,-0.1496588243899519
ACH-000714,-0.009014377199615273
ACH-000718,-0.1984852447049359
ACH-000720,0.05991876951003398
ACH-000721,-0.9939711914478496
ACH-000724,0.0005964395861954006
ACH-000725,-0.12067582547692925
ACH-000732,-0.612058036984079
ACH-000734,-0.2187671544829097
ACH-000735,0.09211546110521457
ACH-000736,0.13226845868401335
ACH-000738,-0.8194679743662403
ACH-000746,0.0011829693008765442
ACH-000747,-0.1178226977756212
ACH-000748,-0.9456564100079954
ACH-000753,0.03933441698737224
ACH-000756,-0.8864992871971344
ACH-000757,-0.3621739932632487
ACH-000758,-0.06608753412299595
ACH-000760,-0.22632937804928796
ACH-000762,-0.4162523347583256
ACH-000763,-0.02617146067300635
ACH-000764,-0.3042429694707733
ACH-000765,-0.15429273897930926
ACH-000766,-0.0437548802000898
ACH-000767,-0.053690614285480866
ACH-000768,-0.1463445909560594
ACH-000769,-0.20504536105312765
ACH-000770,0.007355096088967766
ACH-000771,-0.11659484362162305
ACH-000773,-0.7961549909996725
ACH-000776,-0.4979773979924622
ACH-000777,-0.23934127620880336
ACH-000778,-0.5116569000774333
ACH-000781,-0.07728820263049012
ACH-000782,-0.5692816337796242
ACH-000783,-0.08019502544535502
ACH-000784,-0.8915385385445753
ACH-000785,-0.2254203138369957
ACH-000787,-0.02439852648913904
ACH-000788,-0.06291595730465925
ACH-000791,-0.19125679720740849
ACH-000792,-0.13858340666231275
ACH-000794,0.10978701485230363
ACH-000796,-0.1453969671989393
ACH-000798,0.13462890048201082
ACH-000799,-0.3163933202577127
ACH-000800,0.2920263618088283
ACH-000802,-0.07982185668582446
ACH-000804,-0.8316498423641716
ACH-000805,0.026057555869343083
ACH-000809,-0.5985900160486685
ACH-000810,-0.2371404860251709
ACH-000811,-0.2476917020316083
ACH-000817,0.036850613190049036
ACH-000819,-0.7720237563182867
ACH-000820,-0.18687602488468136
ACH-000821,-0.21182463597819365
ACH-000822,-0.0060287521360806616
ACH-000823,-0.07687806698419522
ACH-000824,-0.020975229633802283
ACH-000827,-0.1447297252506587
ACH-000829,-0.5591534156944394
ACH-000831,-0.035631037845635656
ACH-000832,-0.5409884003763911
ACH-000833,-0.7006603810996057
ACH-000834,-0.1637865028135784
ACH-000835,-0.18932067813176068
ACH-000836,-0.7243032367531386
ACH-000837,-0.5937314229847604
ACH-000838,-0.05527329235018788
ACH-000839,-0.027118410565144545
ACH-000840,-0.05909431465064826
ACH-000841,-0.29951853284190305
ACH-000843,-0.3155693829324795
ACH-000846,-0.7041743489368374
ACH-000847,0.050580361419925904
ACH-000848,-0.6305548357317924
ACH-000849,-0.1481939604598074
ACH-000851,-0.1948518113273428
ACH-000855,-0.9788244462776772
ACH-000856,-0.6469167291057699
ACH-000858,0.05610259561150805
ACH-000859,-0.5139555371612533
ACH-000861,-0.4177332272604658
ACH-000862,0.002567408957651808
ACH-000865,-0.4586442535174688
ACH-000866,-0.04136886767328857
ACH-000867,-0.03964250563649322
ACH-000869,-0.005567360012891386
ACH-000872,-0.08432560035213768
ACH-000873,-0.0842376440701738
ACH-000876,-0.00862182458639082
ACH-000878,-0.2905128478523564
ACH-000880,-0.0029810428022173283
ACH-000881,-0.09592109012503114
ACH-000882,0.0051763863927697246
ACH-000884,-0.04222173095714861
ACH-000885,0.098677766052027
ACH-000887,0.03152397339953877
ACH-000889,0.185208478244438
ACH-000896,-0.8164058353320753
ACH-000898,-0.009760566589612336
ACH-000900,-0.2354885392696163
ACH-000901,-0.02831084393811834
ACH-000905,-0.2875477712430321
ACH-000906,-0.9307987777134198
ACH-000907,-0.2518761466077732
ACH-000910,0.00973620717212885
ACH-000911,0.055389561347158216
ACH-000912,-0.09126415082402232
ACH-000913,-0.6239890788619507
ACH-000915,0.12113321767527753
ACH-000916,-0.3014460624087139
ACH-000917,-0.13635743738528025
ACH-000920,-0.6311356036475967
ACH-000921,-0.4756206912947317
ACH-000924,0.06435676331575839
ACH-000926,-0.1698340407163126
ACH-000928,-0.2271634486796117
ACH-000929,0.06304227712371882
ACH-000932,-0.6976276378657483
ACH-000935,-0.0962566260989322
ACH-000936,-0.27185544477385953
ACH-000937,0.15805522620431786
ACH-000938,-0.6813087530044765
ACH-000939,-0.04746159608965808
ACH-000941,-0.027594353086887125
ACH-000943,-0.08287803606057162
ACH-000946,-0.7341738835367991
ACH-000947,0.05908213467713098
ACH-000948,0.10272872036836647
ACH-000950,-0.44040589619794507
ACH-000953,-0.8193255266499971
ACH-000954,-0.6254596135497963
ACH-000957,-0.2114506061965133
ACH-000958,-0.2518739907643464
ACH-000960,-0.6838977308443339
ACH-000963,-0.6590224801526733
ACH-000968,0.0046346030643150075
ACH-000969,-0.0845746515126553
ACH-000972,-0.13957528900235586
ACH-000973,0.0306599831684319
ACH-000974,-0.6333183205953423
ACH-000978,-0.2762856363317042
ACH-000984,-0.7545545455754685
ACH-000986,-0.14582339355614085
ACH-000988,-0.12873528591806413
ACH-000993,0.038027387199841715
ACH-000994,-0.5775480749059309
ACH-000996,0.004790178098856865
ACH-001001,0.0962022913846196
ACH-001020,-0.503201327868075
ACH-001028,-0.03700245927879744
ACH-001031,-0.2897491608488252
ACH-001038,-0.020240003428876947
ACH-001048,-0.1087760270508876
ACH-001050,-0.674278727178244
ACH-001053,-0.13519427453278518
ACH-001054,-0.043919356885035454
ACH-001061,-0.6642496949653648
ACH-001067,0.1904611149897963
ACH-001075,-0.3906336916781441
ACH-001096,-0.6846712402357599
ACH-001111,-0.7752108640373955
ACH-001119,-0.2128338825256549
ACH-001128,0.1814414146945809
ACH-001134,-0.96548109112123
ACH-001151,-0.0035968345264913164
ACH-001163,-0.08056110050376061
ACH-001164,-0.007302266782634656
ACH-001183,-0.0783564152550116
ACH-001192,-0.1878025734868988
ACH-001193,-0.14777864928856402
ACH-001196,-0.8029899290894996
ACH-001197,-0.051912298338283834
ACH-001205,-0.056443067335554736
ACH-001211,-0.10522568025090706
ACH-001212,0.020937983571574646
ACH-001228,-0.12813822970233402
ACH-001232,-0.9106640973924895
ACH-001239,-0.040160811389999065
ACH-001270,0.14794744803805515
ACH-001274,-0.08736384768088773
ACH-001275,0.005537112536611064
ACH-001277,0.06760757891096157
ACH-001278,-0.013323373806990486
ACH-001280,-0.505610552732658
ACH-001283,0.1827072074651602
ACH-001289,-0.6140962325985322
ACH-001300,0.22222282076134867
ACH-001301,-0.6574113271429698
ACH-001302,-0.5968484247003871
ACH-001306,-0.5909505413701706
ACH-001318,-0.16347530777770478
ACH-001322,-0.6210965287710594
ACH-001328,0.10837635551197324
ACH-001332,-0.13536188211704914
ACH-001336,-0.0011544228005757635
ACH-001346,-0.8540814618900426
ACH-001353,-0.052163014506840216
ACH-001354,-0.12594230790363686
ACH-001367,-0.6345871926945694
ACH-001368,0.006357954876842294
ACH-001374,0.15914660599233635
ACH-001377,0.04144757678721618
ACH-001380,-0.005504995233568824
ACH-001391,-0.5157542110484644
ACH-001408,-0.03449291321974413
ACH-001430,0.10482087505573603
ACH-001431,-0.13495071305350126
ACH-001450,-0.5415872892664098
ACH-001496,0.06854574069390401
ACH-001500,0.05570554999200765
ACH-001523,-0.3795799233790128
ACH-001532,0.2054607882096217
ACH-001550,-0.19355299623725547
ACH-001552,-0.02004921328265472
ACH-001554,-0.3868077724359947
ACH-001654,0.0832597010285888
ACH-001735,-0.8265188752101323
ACH-001736,-0.6924982695655113
ACH-001737,0.1240603870636032
ACH-001740,-0.9946853862415028
ACH-001745,-0.8110553831497619
ACH-001765,-0.8332365143660675
