,MSC (9242)
ACH-000004,-0.17795250298195014
ACH-000005,0.21657815496166727
ACH-000007,-0.01905107552352445
ACH-000009,-0.06664940881787483
ACH-000011,0.0995217124581835
ACH-000012,0.053280603083089705
ACH-000013,-0.056872534815024835
ACH-000014,-0.0028487300233052053
ACH-000015,-0.025577014850342545
ACH-000017,-0.2601540036426304
ACH-000018,-0.15555659037386327
ACH-000019,-0.11713207168139778
ACH-000021,0.011747086963580074
ACH-000022,-0.002095148559296121
ACH-000025,-0.007050546588668978
ACH-000028,0.018310581505654476
ACH-000030,-0.12069194412714415
ACH-000035,-0.14695281993799356
ACH-000036,0.008796901621875937
ACH-000037,-0.2648267140695966
ACH-000039,-0.1738258294615414
ACH-000040,0.06691675893757675
ACH-000041,0.04340524462412836
ACH-000042,-0.11419903230986478
ACH-000045,-0.13638509460903284
ACH-000047,-0.05928444009885274
ACH-000052,0.07197146176561238
ACH-000053,-0.027783388839824525
ACH-000054,0.030158554290610845
ACH-000055,-0.07100776273826942
ACH-000060,-0.053524457191645836
ACH-000067,-0.09158884706855347
ACH-000070,-0.13782304777580218
ACH-000075,-0.027554660950247372
ACH-000078,-0.1159070509569465
ACH-000082,-0.09868893378159746
ACH-000085,-0.12421386137706544
ACH-000086,-0.06967586295962283
ACH-000087,-0.16918695836773773
ACH-000092,-0.05875937373745451
ACH-000095,-0.16534180383703284
ACH-000097,-0.013554220498993932
ACH-000098,-0.02302347222839024
ACH-000099,-0.15675436165062406
ACH-000108,-0.2595942480770222
ACH-000113,-0.1463416881663498
ACH-000116,-0.1380045499926183
ACH-000118,-0.04401281199140214
ACH-000120,0.01659535360938087
ACH-000123,0.03463552429652901
ACH-000127,-0.10333232252627422
ACH-000128,0.06597648798520371
ACH-000132,-0.15246148264287834
ACH-000133,-0.06749310676762425
ACH-000137,0.13001350378476967
ACH-000138,0.014127336878764591
ACH-000142,-0.025764156263231943
ACH-000143,-0.011434278695063964
ACH-000146,-0.10761534887352628
ACH-000148,-0.0646626880795266
ACH-000150,-0.2206120870438049
ACH-000152,-0.11568772278672344
ACH-000153,0.15556938726489844
ACH-000159,0.05396522425411707
ACH-000160,0.07050969611452276
ACH-000163,-0.11078162975663748
ACH-000167,0.4877454520211965
ACH-000168,-0.12147130500079008
ACH-000169,-0.11347569753295833
ACH-000178,-0.0881777797056453
ACH-000183,-0.07255897979852015
ACH-000188,0.011606091108263595
ACH-000189,-0.17259549512601685
ACH-000190,0.32348975991485496
ACH-000198,0.07776751841644826
ACH-000203,-0.0391935298198896
ACH-000204,-0.051640640091370135
ACH-000206,0.12456584068144315
ACH-000207,-0.14098754778524247
ACH-000208,-0.015493929542028703
ACH-000210,-0.18090770341597995
ACH-000211,0.003138893536375785
ACH-000215,0.05688497534686369
ACH-000221,-0.09823221803704453
ACH-000222,0.14996822988715874
ACH-000223,-0.036821123393287615
ACH-000226,-0.2718700459864035
ACH-000227,0.12689020228827028
ACH-000228,-0.09512785051699817
ACH-000231,-0.0898112221610525
ACH-000232,-0.17389663685767526
ACH-000233,-0.058228227511096485
ACH-000234,-0.18945643634879064
ACH-000235,-0.0921217632211165
ACH-000237,-0.035543163228979734
ACH-000238,-0.095659275644188
ACH-000242,-0.45412137790836
ACH-000243,-0.08124948978721712
ACH-000244,-0.2837757242572017
ACH-000246,0.029825129585723587
ACH-000248,-0.26259028156409525
ACH-000250,-0.018818416650921745
ACH-000251,0.05444286426215682
ACH-000252,0.08707006094389863
ACH-000253,-0.014905220524041847
ACH-000255,0.05741471519596559
ACH-000256,0.00499655524564862
ACH-000257,0.013566937164332823
ACH-000258,0.1053072193194684
ACH-000259,-0.029011926127250308
ACH-000260,-0.1217161379113802
ACH-000261,-0.05355203999505175
ACH-000262,-0.023330127485163426
ACH-000263,-0.04656037944469183
ACH-000264,-0.027359273178294143
ACH-000265,-0.10700896753860248
ACH-000266,-0.06844068299333199
ACH-000272,-0.02500073273786221
ACH-000274,-0.0788313702164002
ACH-000277,-0.03547178361854413
ACH-000278,-0.07212019960296898
ACH-000279,-0.09407565782154363
ACH-000280,-0.10814544864881707
ACH-000281,-0.16289906322177108
ACH-000288,-0.007445549932345421
ACH-000291,-0.13880875375357454
ACH-000293,-0.216283612631026
ACH-000294,-0.35745256061231395
ACH-000295,0.0193744557970128
ACH-000296,-0.18568602397240908
ACH-000302,0.0017584229867872287
ACH-000304,0.02437300984552645
ACH-000307,0.04498569650547155
ACH-000308,-0.01232036099954557
ACH-000310,-0.1757740251998588
ACH-000311,-0.1674460882888036
ACH-000312,-0.0009121046174647363
ACH-000315,0.07462762441110148
ACH-000316,-0.020324003755951992
ACH-000317,-0.20644193446193845
ACH-000318,0.1655087841035041
ACH-000319,-0.1313239030038439
ACH-000320,0.09781317735353756
ACH-000322,-0.08726193847281966
ACH-000323,-0.08886445587208276
ACH-000324,-0.15884700032650614
ACH-000329,-0.12820275023865188
ACH-000330,-0.0196532605519252
ACH-000331,-0.01941377026578614
ACH-000332,-0.10399964892133867
ACH-000334,-0.03472239331275047
ACH-000335,-0.2786908818395675
ACH-000336,0.03294015698679478
ACH-000337,-0.20654008310742625
ACH-000338,-0.8180324321940508
ACH-000339,-0.05662442477237033
ACH-000341,0.11182865168585504
ACH-000348,-0.1288599902030675
ACH-000350,-0.06521242354048153
ACH-000352,-0.011251657726081702
ACH-000356,-0.02077144125647973
ACH-000361,-0.2373977879573733
ACH-000362,-0.2935130183686248
ACH-000363,-0.10574347431138646
ACH-000364,0.04737693034427905
ACH-000365,-0.15147998286502673
ACH-000366,-0.0616273348556913
ACH-000368,0.05749940974242021
ACH-000374,0.054989982185928384
ACH-000375,-0.005352933445492771
ACH-000376,-0.09105018451850758
ACH-000381,-0.07075669653614672
ACH-000383,-0.1120715585797863
ACH-000387,-0.17466949586800598
ACH-000389,-0.2585553572090137
ACH-000390,-0.06441689451612059
ACH-000393,-0.001587541177944318
ACH-000395,0.08628695249596663
ACH-000396,-0.07112359838742123
ACH-000397,-0.0786579655886672
ACH-000401,-0.08391973947609918
ACH-000402,0.26376446489620275
ACH-000403,0.04188045844823141
ACH-000404,-0.13283722088749358
ACH-000406,0.006358689893727207
ACH-000407,-0.23158516399792664
ACH-000408,-0.05879984900119516
ACH-000410,-0.0781212961478365
ACH-000411,-0.12319625350917095
ACH-000414,-0.14915290092992833
ACH-000415,-0.08251810146137037
ACH-000416,0.003610681278100285
ACH-000420,-0.027196063752294143
ACH-000421,-0.07629131519237367
ACH-000424,-0.07385483069191581
ACH-000425,0.022229124663466503
ACH-000426,-0.08369409159076828
ACH-000427,0.2193277198973797
ACH-000433,-0.1106775226916214
ACH-000435,-0.0781657246368804
