,LURAP1L (286343)
ACH-000208,0.16525014642844996
ACH-000210,0.042303240683956966
ACH-000211,0.14594151622041274
ACH-000215,0.08547741518529506
ACH-000221,0.29093118481899155
ACH-000222,0.06833433481042206
ACH-000223,0.20670610499004768
ACH-000226,-0.1277145880810696
ACH-000227,-0.04792656438449304
ACH-000228,0.13948773840212395
ACH-000231,0.15632230445342507
ACH-000232,0.0723958086359026
ACH-000233,0.11407595472736558
ACH-000234,0.038644717635209526
ACH-000235,0.1386228346812496
ACH-000237,0.031010354625243538
ACH-000238,0.2134859282858619
ACH-000242,-0.24598247801010364
ACH-000243,0.01784472289371515
ACH-000244,0.29588854440600143
ACH-000246,0.020764965777951557
ACH-000248,0.16122322761934993
ACH-000250,0.22283002319574693
ACH-000251,0.1013476681288793
ACH-000252,0.3608159219274937
ACH-000253,0.09665436033192862
ACH-000255,0.05072037253063775
ACH-000256,0.057133625877396024
ACH-000257,0.2361592791230177
ACH-000258,0.27204002520299514
ACH-000259,0.23538222013491605
ACH-000260,0.09771291787129886
ACH-000261,0.09200998965997936
ACH-000262,-0.0005745886837799916
ACH-000263,0.1675918591306622
ACH-000264,0.16356240667708616
ACH-000265,0.011683610810384269
ACH-000266,0.05069043636571551
ACH-000272,0.17747105236327548
ACH-000274,0.07279707729739347
ACH-000277,0.23629014406818374
ACH-000278,0.03545659387919664
ACH-000279,0.12067457282551818
ACH-000280,0.04890315023567639
ACH-000281,0.17310700033821125
ACH-000288,0.09781571968973336
ACH-000291,0.1740466572232315
ACH-000293,0.093865575871306
ACH-000294,0.12051633505307795
ACH-000295,0.20208628649268656
ACH-000296,0.2434331670105259
ACH-000302,0.19520953332435045
ACH-000304,-0.04636070362140349
ACH-000307,0.19494638708186326
ACH-000308,0.09267901320174432
ACH-000310,0.13703162216031234
ACH-000311,0.061461499095415977
ACH-000312,0.1876766007370244
ACH-000315,0.2093127211627076
ACH-000316,0.09284325865509972
ACH-000317,0.12342082645507765
ACH-000318,-0.014421844501807116
ACH-000319,0.1340058288148075
ACH-000320,0.18860877191084174
ACH-000322,0.33401316971962164
ACH-000323,0.25465543028625365
ACH-000324,0.09820289451495097
ACH-000329,0.20178251953923865
ACH-000330,0.18091003448624984
ACH-000331,0.06623586235189713
ACH-000332,0.07416805663795177
ACH-000334,0.21055578705622935
ACH-000335,0.17776865037883716
ACH-000336,0.2032884838698032
ACH-000337,-0.009323666330634936
ACH-000338,-0.2816491668670805
ACH-000339,0.120590470248238
ACH-000341,0.13186075026568067
ACH-000348,0.11692422333324642
ACH-000350,0.139263658060422
ACH-000352,-0.009604351823949498
ACH-000356,0.08765061767059687
ACH-000361,0.07551043679360395
ACH-000362,0.12731337685536726
ACH-000363,0.10394018163958264
ACH-000364,0.05508688090305152
ACH-000365,0.19935592047304648
ACH-000366,0.06111266615688614
ACH-000368,0.3602457935170434
ACH-000374,-0.005184351947108523
ACH-000375,-0.1042112521783492
ACH-000376,0.17469860857361685
ACH-000381,0.029002337031809707
ACH-000383,0.0976943674555756
ACH-000387,0.1012111027355902
ACH-000389,0.2466809070967949
ACH-000390,0.1616017064278513
ACH-000393,0.11916006244073167
ACH-000395,0.14971336546538058
ACH-000396,-0.0034001560810044337
ACH-000397,0.1789164197362796
ACH-000401,0.23174521222143296
ACH-000402,0.31876748509340785
ACH-000403,0.12080142710250436
ACH-000404,0.3094791897980191
ACH-000406,0.1270540634726296
ACH-000407,0.1016430910564871
ACH-000408,0.16032595226045435
ACH-000410,0.1692213267202324
ACH-000411,0.1109386553699076
ACH-000414,0.20182369691584484
ACH-000415,0.1069318434644415
ACH-000416,0.1096134343465547
ACH-000420,0.14229711342022158
ACH-000421,0.05902026049823403
ACH-000424,-0.02164015545012204
ACH-000425,0.15325793458248194
ACH-000426,-0.0842561368753936
ACH-000427,0.16168878652446853
ACH-000433,0.40682354884711397
ACH-000435,0.4320892715040658
ACH-000436,0.12853039874994965
ACH-000444,0.03613746002240587
ACH-000445,0.28336871574221706
ACH-000448,0.09316447303969684
ACH-000450,0.30794101803839496
ACH-000452,0.16179899050127708
ACH-000454,0.1275473417007367
ACH-000458,0.23114197994210864
ACH-000459,0.2347300594078977
ACH-000460,0.23554021961254626
ACH-000461,-0.0020776652433000067
ACH-000463,-0.09609957890536923
ACH-000464,-0.0311632712736636
ACH-000466,0.06316167938690745
ACH-000467,0.15530396819462294
ACH-000468,0.07235175963283813
ACH-000469,0.10668041390608596
ACH-000470,-0.015071308599913553
ACH-000471,0.19136836684962427
ACH-000472,0.13425411988024255
ACH-000473,-0.0563087469012917
ACH-000475,0.12885665450910952
ACH-000476,0.09228635815260876
ACH-000477,0.07138518046430788
ACH-000479,-0.0290179558198462
ACH-000480,0.212345481365158
ACH-000481,0.07060557794719086
ACH-000483,0.10304235495447438
ACH-000484,0.20140425103881107
ACH-000485,0.05160540744342037
ACH-000486,0.14989961658480735
ACH-000487,0.12144038076450447
ACH-000488,0.06992832325246648
ACH-000490,0.11083129799821544
ACH-000491,0.19361643577400595
ACH-000495,0.3028850209353535
ACH-000496,0.11063854500597148
ACH-000499,-0.005206188554070295
ACH-000500,0.4814183962895569
ACH-000502,0.0846091701738223
ACH-000503,0.32041929893302523
ACH-000505,0.19006011672501769
ACH-000507,0.2354734988104999
ACH-000510,0.15830209800204914
ACH-000511,0.044959611400863145
ACH-000512,0.1262486490057602
ACH-000516,0.1119271279986682
ACH-000517,0.08349893867552884
ACH-000518,0.01779787396950985
ACH-000520,-0.1225127214374504
ACH-000521,0.11243478488519558
ACH-000522,0.08397364427429804
ACH-000524,0.06798627802287753
ACH-000527,-0.023617610049821512
ACH-000528,0.11525168171643425
ACH-000537,0.07148939640844898
ACH-000541,0.4045572235439152
ACH-000542,0.10906457739212687
ACH-000544,0.08470012185191872
ACH-000545,0.08918058241187568
ACH-000547,0.08511076642778215
ACH-000548,0.10273469549475622
ACH-000549,0.12057165271304715
ACH-000550,0.18846712833451346
ACH-000552,0.18292634837087846
ACH-000556,0.08781315173100811
ACH-000557,0.11557080824152476
ACH-000569,0.12747514030406387
ACH-000570,0.09387953777235393
ACH-000571,0.11435930055832215
ACH-000573,0.11121442076765947
ACH-000576,0.3571156870465524
ACH-000579,0.21307108136666414
ACH-000580,0.050680716211774016
ACH-000584,0.09828138728404387
ACH-000585,0.03127760311946772
ACH-000588,0.16210855896952894
ACH-000589,0.03759924708596207
ACH-000591,0.1848191061686554
ACH-000593,0.11246306504311092
ACH-000600,0.22210577809417725
ACH-000601,0.08968102955900177
ACH-000605,0.18402859755313072
ACH-000606,0.16381723119717512
ACH-000608,0.10524132316837527
ACH-000614,0.018256216139441988
ACH-000616,0.09593775668391297
ACH-000618,0.08185888612149629
ACH-000619,0.0848537754229216
ACH-000620,0.17411781491402456
ACH-000621,0.1464227613949136
ACH-000622,0.10423069659700417
ACH-000623,0.17409998560292506
ACH-000624,0.008105655325955145
ACH-000627,0.07472887567528061
ACH-000630,0.11471360438118412
ACH-000631,0.0945576758294484
ACH-000632,0.14420230383487515
ACH-000633,0.2209759320386932
ACH-000637,-0.004079274608704767
ACH-000638,0.20407532008160492
ACH-000646,0.18639676004812636
ACH-000647,0.0657330213505692
ACH-000648,0.22131797103537426
ACH-000649,0.1688257551772374
ACH-000651,0.17936863493991462
ACH-000652,0.09331150187160812
ACH-000653,-0.05164553538890549
ACH-000657,0.1742871680743262
ACH-000658,0.10504080822455167
ACH-000661,-0.06012098726232699
ACH-000662,-0.002019293427367337
ACH-000663,0.08057256062123061
ACH-000665,0.11459368726134032
ACH-000671,0.1055934303822183
ACH-000672,-0.4643826772448265
ACH-000673,0.22961732587441666
ACH-000676,0.08782787151389644
ACH-000677,0.16376637534395294
ACH-000681,0.10034070697575677
ACH-000683,0.15699369610991906
ACH-000684,0.2565749911568152
ACH-000688,0.06654544860876352
ACH-000693,0.1171776943872427
ACH-000694,0.16838812060290706
ACH-000695,0.1655666529356049
ACH-000696,0.06577513665493552
ACH-000697,-0.12190760764679065
ACH-000699,0.17106621038334002
ACH-000701,0.09939629538099383
ACH-000706,0.06793137940455705
ACH-000711,0.06454698318904377
ACH-000713,0.2290324892497584
ACH-000714,0.013919080519335892
ACH-000718,0.059108383486135924
ACH-000720,0.1131706272057185
ACH-000721,0.1714870365270522
ACH-000724,0.2833585196321535
ACH-000725,0.2005223707106165
ACH-000732,0.06615697262804349
ACH-000734,0.09315534260657056
ACH-000735,0.1403216187192914
ACH-000736,0.04000210146172069
ACH-000738,0.14271897614435766
ACH-000746,0.2920473893215153
ACH-000747,0.05777063503892028
ACH-000748,0.16448626330466154
ACH-000753,0.14370772907256804
ACH-000756,0.18915131327035897
ACH-000757,0.1466219531960213
ACH-000758,0.08878614415596288
ACH-000760,-0.034309157006109675
ACH-000762,0.13697911691089446
ACH-000763,-0.028251375115733793
ACH-000764,-0.14219877105813775
ACH-000765,0.08859004463981635
ACH-000766,0.0521753534577416
ACH-000767,0.1270938612604909
ACH-000768,0.030853300729470363
ACH-000769,0.2435277648347745
ACH-000770,-0.013083290881886462
ACH-000771,0.18587413851290066
ACH-000773,0.02568917232142498
ACH-000776,-0.06345024544630203
ACH-000777,0.18435305072069771
ACH-000778,0.12377362987074722
ACH-000781,0.0912393104171254
ACH-000782,0.04958847070618432
ACH-000783,0.13113358701141153
ACH-000784,0.10300926741813853
ACH-000785,0.09321786553565917
ACH-000787,0.18334920775139216
ACH-000788,0.06285033287764659
ACH-000791,0.1618953337857061
ACH-000792,0.09317757542489924
ACH-000794,0.26677239693619165
ACH-000796,0.10912309521100197
ACH-000798,0.37088030110623255
ACH-000799,0.2094075358103092
ACH-000800,0.3660969343748569
ACH-000802,0.0939447134336637
ACH-000804,0.1870410869155273
ACH-000805,0.18398556785308529
ACH-000809,0.10846628549172588
ACH-000810,0.2232586553705297
ACH-000811,0.04571275020027327
ACH-000817,0.11818125937810725
ACH-000819,0.15538465189363648
ACH-000820,0.2969364798952445
ACH-000821,-0.1072180260521847
ACH-000822,0.1328547003933736
ACH-000823,0.2521636787588879
ACH-000824,0.050113856815777486
ACH-000827,0.1168064069243488
ACH-000829,0.09666400984710524
ACH-000831,0.07941336602321583
ACH-000832,0.259544407863514
ACH-000833,0.3559628492540812
ACH-000834,0.036718498782416266
ACH-000835,0.05438070509232957
ACH-000836,0.1076077989129254
ACH-000837,0.13401997270285584
ACH-000838,-0.08759971541119954
ACH-000839,0.12363760460924575
ACH-000840,0.1491785759462267
ACH-000841,0.12928443406595394
ACH-000843,0.021285930472073014
ACH-000846,0.2381011093663354
ACH-000847,0.18903194406132426
ACH-000848,0.15772426933492253
ACH-000849,0.11385313852057533
ACH-000851,0.0973710547563305
ACH-000855,0.13584178203908787
ACH-000856,0.20367163272911792
ACH-000858,0.05189528834841458
ACH-000859,-0.0582358961768054
ACH-000861,0.10821687040044596
ACH-000862,0.15956359045846535
ACH-000865,0.12100831621491825
ACH-000866,0.189454955095648
ACH-000867,0.1518427908500815
ACH-000869,0.19464484901153384
ACH-000872,-0.01159472444571019
ACH-000873,0.19022853188269967
ACH-000876,0.11203804034426416
ACH-000878,0.00734353870435887
ACH-000880,0.04777133568338286
ACH-000881,0.17800388454545152
ACH-000882,0.11356874299169525
ACH-000884,0.1996607481248227
ACH-000885,0.13955461743535347
ACH-000887,0.11293528477746505
ACH-000889,0.16264031939580828
ACH-000896,0.20221998872870695
ACH-000898,0.12614234066907345
ACH-000900,0.06905960873066408
ACH-000901,0.08426013999710477
ACH-000905,0.09382452668570276
ACH-000906,0.15212661143900186
ACH-000907,0.2009838744168544
ACH-000910,0.23538154721702154
ACH-000911,0.09616424509928094
ACH-000912,0.20714163368287056
ACH-000913,0.08965197623888829
ACH-000915,0.16347943981214613
ACH-000916,-0.10593895500312343
ACH-000917,0.043701984852838965
ACH-000920,0.4111825203636492
ACH-000921,0.14981749251462284
ACH-000924,0.4296064180471125
ACH-000926,0.2322084629825555
ACH-000928,0.3042144650219709
ACH-000929,0.11261004275972965
ACH-000932,0.206342941353028
ACH-000935,0.10834807444509388
ACH-000936,0.04449694903532021
ACH-000937,0.148936230030653
ACH-000938,0.03916712883585985
ACH-000939,0.12921251302543832
ACH-000941,0.19773931021021054
ACH-000943,0.05217668629152347
ACH-000946,0.13185583910811968
ACH-000947,-0.06671998156608187
ACH-000948,0.23072200599390094
ACH-000950,0.14545273569307918
ACH-000953,0.19434578465664934
ACH-000954,0.10425118661111124
ACH-000957,-0.013880355758598835
ACH-000958,0.09588782914617576
ACH-000960,0.16708507826673602
ACH-000963,0.07423451184216336
ACH-000968,0.19518609768741527
ACH-000969,0.07566833732866303
ACH-000972,0.0797850390866637
ACH-000973,0.12522054793930018
ACH-000974,0.044572646944215234
ACH-000978,0.3343588686561126
ACH-000984,0.09588679793753137
ACH-000986,0.11077984836202734
ACH-000988,0.2319297613097132
ACH-000993,0.2245817342829823
ACH-000994,0.08736064409272418
ACH-000996,0.17716134928384994
ACH-001001,0.09086783312392112
ACH-001020,0.07674494046031878
ACH-001028,0.0824735174999969
ACH-001031,0.17766269218236413
ACH-001038,0.13794957060038074
ACH-001048,0.07307518680247191
ACH-001050,0.2084647233450207
ACH-001053,-0.19303487576531225
ACH-001054,0.14407958811391472
ACH-001061,0.19365687906788293
ACH-001067,0.2173631129187216
ACH-001075,0.08372836272287411
ACH-001096,0.07766436360406476
ACH-001111,0.15228957205218094
ACH-001119,0.17089666592427485
ACH-001128,0.11091034950275903
ACH-001134,0.20126830796155729
ACH-001151,0.20260091092184726
ACH-001163,0.15963845785289932
ACH-001164,0.020022241253678973
ACH-001183,0.10380999316156972
ACH-001192,0.21277925099389927
ACH-001193,0.2709801180741741
ACH-001196,0.2768992853874272
ACH-001197,0.1828250503971701
ACH-001205,0.049937655451450166
ACH-001211,0.33103273863713745
ACH-001212,0.02667551548018031
ACH-001228,0.08158069080693546
ACH-001232,0.15422027143808073
ACH-001239,0.2357976595155157
ACH-001270,-0.0033325288768191056
ACH-001274,0.0901574439710096
ACH-001275,0.15350427914525885
ACH-001277,-0.0014844148946823186
ACH-001278,0.2078703518686024
ACH-001280,0.1302349876143893
ACH-001283,0.15309245050223982
ACH-001289,0.0117763237698375
ACH-001300,0.14791240272981354
ACH-001301,0.07049711675306737
ACH-001302,-0.09847718833329104
ACH-001306,0.2249157146779808
ACH-001318,0.07403599188381298
ACH-001322,0.07268197576236503
ACH-001328,0.1656311961996573
ACH-001332,0.26938087336818906
ACH-001336,0.06939703541924762
ACH-001346,0.14493896802001008
ACH-001353,0.18017843211396056
ACH-001354,0.050502046644876
ACH-001367,0.3002197205162733
ACH-001368,0.11922072364377068
ACH-001374,0.1511819154494624
ACH-001377,0.08295706647377066
ACH-001380,0.0629544310778203
ACH-001391,0.030193486910739694
ACH-001408,0.14399416904366427
ACH-001430,-0.020445000505114257
ACH-001431,0.09123790335975583
ACH-001450,0.11728914198163162
ACH-001496,0.15767028873583758
ACH-001500,0.29081235908299274
ACH-001523,0.17075906060596627
ACH-001532,0.2223730973886867
ACH-001550,0.14238845234705325
ACH-001552,0.08890851468818582
ACH-001554,0.15013991733769916
ACH-001654,0.10415151908489667
ACH-001735,0.13462665999357284
ACH-001736,-0.07113015020124476
ACH-001737,0.16903763044006725
ACH-001740,0.10543002698639407
ACH-001745,0.14480593316124782
ACH-001765,0.08407512996494931
