,DSP (1832)
ACH-000189,-0.08825031759881803
ACH-000190,0.036693492405764014
ACH-000198,-0.17808435841147896
ACH-000203,-0.019682419698019853
ACH-000204,0.01203369065316072
ACH-000206,-0.07880164891368174
ACH-000207,0.03516073947120179
ACH-000208,-0.024954961922659603
ACH-000210,-0.2566724115647326
ACH-000211,-0.08082602740605625
ACH-000215,-0.08784847748463084
ACH-000221,-0.011678326127288152
ACH-000222,-0.014774128178417056
ACH-000223,-0.20467590544099484
ACH-000226,-0.07487052580171115
ACH-000227,-0.12204525241981568
ACH-000228,-0.026566319258179597
ACH-000231,-0.06266458701854809
ACH-000232,-0.15170135110165994
ACH-000233,-0.13375267128793705
ACH-000234,-0.22908723685474636
ACH-000235,-0.06314825473327687
ACH-000237,-0.11442441897168495
ACH-000238,-0.2358808215196127
ACH-000242,-0.12715883679062598
ACH-000243,-0.014940423689941319
ACH-000244,0.2398917875083378
ACH-000246,-0.10749389900475008
ACH-000248,-0.1660889935164625
ACH-000250,-0.1778704005539221
ACH-000251,0.08037772954673145
ACH-000252,-0.17025543294108614
ACH-000253,-0.10294770939137382
ACH-000255,-0.055051228782397287
ACH-000256,-0.019771122943728424
ACH-000257,-0.13090056956294194
ACH-000258,0.009214010377064836
ACH-000259,-0.05599870269497705
ACH-000260,0.006107363399790206
ACH-000261,-0.06945933432148972
ACH-000262,0.11618956116986227
ACH-000263,-0.2901591197331219
ACH-000264,-0.13000500554703764
ACH-000265,-0.0017297316309148995
ACH-000266,-0.047178556412722866
ACH-000272,-0.15588605828002478
ACH-000274,-0.12889412391614094
ACH-000277,-0.10787641092162913
ACH-000278,-0.010615013984111372
ACH-000279,-0.11372786955591985
ACH-000280,-0.004008330272630271
ACH-000281,0.05370520999441001
ACH-000288,-0.09984138765549663
ACH-000291,0.034747180467672216
ACH-000293,-0.2896660862812593
ACH-000294,-0.1420842088672152
ACH-000295,-0.047137174609090525
ACH-000296,0.0799677774680328
ACH-000302,-0.08668805502964685
ACH-000304,-0.07476264827192212
ACH-000307,-0.060976930622540435
ACH-000308,-0.1241281560811509
ACH-000310,-0.09373383835554616
ACH-000311,-0.048915036958694716
ACH-000312,-0.055093252274877165
ACH-000315,-0.21326713173800368
ACH-000316,-0.18448773682586547
ACH-000317,-0.05963559201191454
ACH-000318,0.043738402542864735
ACH-000319,-0.14559661362258605
ACH-000320,-0.02759401009756069
ACH-000322,-0.09684540584348662
ACH-000323,-0.054118689354772924
ACH-000324,-0.3152918844948168
ACH-000329,-0.24842166034755755
ACH-000330,-0.030735560498200656
ACH-000331,0.022066449958301124
ACH-000332,-0.05375973031358024
ACH-000334,-0.050873517450297716
ACH-000335,-0.07095325537434273
ACH-000336,0.0778845772788247
ACH-000337,-0.09218572669348034
ACH-000338,-0.3262654994789347
ACH-000339,-0.07328451261387313
ACH-000341,-0.07447826681166039
ACH-000348,-0.11238854136971224
ACH-000350,-0.006538171810506066
ACH-000352,-0.015074460098466231
ACH-000356,0.007049183107406241
ACH-000361,-0.10464084920989132
ACH-000362,-0.11794785675944673
ACH-000363,-0.04100214023158295
ACH-000364,-0.06716910387733163
ACH-000365,-0.06929375074501877
ACH-000366,-0.05849284545115019
ACH-000368,-0.035803825081865234
ACH-000374,-0.1828616933848872
ACH-000375,0.03267221375466532
ACH-000376,-0.1125878950957112
ACH-000381,-0.0791626808133256
ACH-000383,-0.11385991793419105
ACH-000387,-0.17704861717304954
ACH-000389,-0.1247123536054045
ACH-000390,0.03577693347195661
ACH-000393,-0.09927445818023824
ACH-000395,-0.16600628903972414
ACH-000396,-0.18823283843673932
ACH-000397,-0.111315766448634
ACH-000401,-0.1674908605647689
ACH-000402,0.1337443073819176
ACH-000403,-0.003576652982170564
ACH-000404,-0.2648304268382862
ACH-000406,-0.07658672173466181
ACH-000407,0.026179770883332596
ACH-000408,-0.006644123130237494
ACH-000410,-0.05514202745621123
ACH-000411,0.06626775759460284
ACH-000414,-0.08769365258865087
ACH-000415,-0.08117228075035697
ACH-000416,-0.10195610272346407
ACH-000420,-0.17325426551138928
ACH-000421,-0.059878262710626275
ACH-000424,0.036527270108465626
ACH-000425,-0.11214854462656378
ACH-000426,0.141976705464194
ACH-000427,-0.13632165566892654
ACH-000433,-0.04811878899917151
ACH-000435,-0.30773953463063664
ACH-000436,-0.09955346768022523
ACH-000444,-0.062977202334727
ACH-000445,-0.2025902032617083
ACH-000448,-0.0816617977671861
ACH-000450,0.06315974921945981
ACH-000452,-0.10992136837346553
ACH-000454,-0.1856946867622576
ACH-000458,-0.14384132555154264
ACH-000459,-0.01699313863211539
ACH-000460,-0.0879237423198854
ACH-000461,-0.08875704644670865
ACH-000463,-0.13055877489488432
ACH-000464,0.020884619227691376
ACH-000466,-0.12193586677262792
ACH-000467,-0.04154055223904366
ACH-000468,-0.10346990345982007
ACH-000469,-0.16717082249592466
ACH-000470,0.07362904263428897
ACH-000471,-0.11551200310343987
ACH-000472,-0.03521668387214
ACH-000473,-0.05911707374281978
ACH-000475,-0.023071683737652258
ACH-000476,-0.08989545537675475
ACH-000477,0.047501160794727285
ACH-000479,-0.1549672481071155
ACH-000480,-0.06721883545884891
ACH-000481,-0.0978890221207072
ACH-000483,-0.1120590136155632
ACH-000484,-0.01389130278592827
ACH-000485,0.21968076685182295
ACH-000486,-0.0719787592450935
ACH-000487,0.0006398059373304968
ACH-000488,-0.07075228072645924
ACH-000490,-0.16480019837368076
ACH-000491,-0.04114712773018641
ACH-000495,0.050124641306997966
ACH-000496,-0.10860154643343342
ACH-000499,0.1299605740973244
ACH-000500,-0.3672271196713399
ACH-000502,-0.0566784082665128
ACH-000503,-0.3428682879897197
ACH-000505,-0.09532018509301976
ACH-000507,0.02620045774135836
ACH-000510,-0.023861340688933752
ACH-000511,-0.09393109026076246
ACH-000512,-0.0762813316542138
ACH-000516,-0.10314586111186066
ACH-000517,-0.10542134452764994
ACH-000518,0.02332269184972609
ACH-000520,-0.029217727114719483
ACH-000521,-0.08536503202214094
ACH-000522,-0.05827762564479735
ACH-000524,-0.3366842430259885
ACH-000527,-0.09658009011129652
ACH-000528,-0.15991150276565838
ACH-000537,-0.05270817918894738
ACH-000541,-0.3607300037250201
ACH-000542,-0.13151744797385406
ACH-000544,0.15501845267811468
ACH-000545,-0.0891205282639138
ACH-000547,-0.4157179701113541
ACH-000548,-0.06426311559156328
ACH-000549,-0.06631448952135949
ACH-000550,-0.0940336489876541
ACH-000552,-0.03741864617596682
ACH-000556,-0.1651190223028768
ACH-000557,-0.1897668049130269
ACH-000569,-0.1536678498679866
ACH-000570,0.0247534265830366
ACH-000571,-0.10401436638182583
ACH-000573,-0.0012139417019694145
ACH-000576,-0.13698259423912906
ACH-000579,-0.1307359958042852
ACH-000580,-0.13711169868103693
ACH-000584,-0.1831283065881075
ACH-000585,-0.1796368220455161
ACH-000588,0.03823732401020488
ACH-000589,-0.1407359439234275
ACH-000591,-0.23526176320478945
ACH-000593,-0.018661751365461117
ACH-000600,-0.045821385642979384
ACH-000601,-0.015748015883767792
ACH-000605,-0.1878650348247283
ACH-000606,-0.1109112072445079
ACH-000608,-0.08048855687135005
ACH-000614,-0.020897577055259943
ACH-000616,-0.010099751995995205
ACH-000618,-0.07729740621944213
ACH-000619,0.035775855770674436
ACH-000620,-0.059634028059499224
ACH-000621,-0.1124127848929086
ACH-000622,-0.11394058603978675
ACH-000623,-0.1510011752499885
ACH-000624,-0.10445776448984648
ACH-000627,-0.04461076506728535
ACH-000630,-0.11587368723801865
ACH-000631,-0.15834507183508598
ACH-000632,-0.05528109501435172
ACH-000633,-0.07091306256293797
ACH-000637,-0.18530895456149507
ACH-000638,-0.08496183605432944
ACH-000646,0.07358208897930935
ACH-000647,-0.038361834445506116
ACH-000648,-0.059577519701172726
ACH-000649,-0.10847156331395373
ACH-000651,-0.05199170776448642
ACH-000652,-0.09052319867294324
ACH-000653,-0.009595412616860408
ACH-000657,-0.06864661680865584
ACH-000658,-0.1457759441810494
ACH-000661,-0.0908969119755544
ACH-000662,-0.13731837327748175
ACH-000663,-0.13407765682234035
ACH-000665,-0.10003720428138398
ACH-000671,-0.2436688521958103
ACH-000672,0.4633076532534329
ACH-000673,-0.10109030378694467
ACH-000676,-0.12524306928868087
ACH-000677,-0.02171227323513456
ACH-000681,-0.16968869663490915
ACH-000683,-0.14898611855348648
ACH-000684,-0.09039688322551298
ACH-000688,-0.1018856311860392
ACH-000693,-0.08193563734203503
ACH-000694,-0.021635234692657875
ACH-000695,-0.18591184892503432
ACH-000696,-0.1034373564449624
ACH-000697,0.036707353906204734
ACH-000699,-0.022646552044126644
ACH-000701,-0.2264906246147795
ACH-000706,0.0390419563246928
ACH-000711,-0.050759831280664816
ACH-000713,-0.013445282252307013
ACH-000714,-0.13144343088545074
ACH-000718,-0.017511280001993784
ACH-000720,-0.08051142862628344
ACH-000721,-0.09740796731367757
ACH-000724,0.03048524271756057
ACH-000725,-0.12999831018780705
ACH-000732,0.14190290304708578
ACH-000734,-0.09920817651172584
ACH-000735,-0.2384101856121977
ACH-000736,-0.03541881380587847
ACH-000738,-0.05169111546558365
ACH-000746,-0.08630616387520401
ACH-000747,0.10331433146581297
ACH-000748,-0.02077328447518306
ACH-000753,-0.07222667972760853
ACH-000756,-0.04951372417357812
ACH-000757,-0.21361612893153126
ACH-000758,-0.06465392186013118
ACH-000760,-0.041218441701537004
ACH-000762,-0.09372750287422887
ACH-000763,-0.07995508801589134
ACH-000764,-0.09336031937331857
ACH-000765,-0.12822067847854765
ACH-000766,0.058409336605683274
ACH-000767,-0.025526113596926414
ACH-000768,-0.2186796532153512
ACH-000769,-0.10415144260514908
ACH-000770,-0.04759365784541829
ACH-000771,-0.22155162092916109
ACH-000773,-0.2398329346736353
ACH-000776,0.08601288052769407
ACH-000777,-0.07296459523677737
ACH-000778,-0.2119282556801455
ACH-000781,-0.006944248401572964
ACH-000782,-0.3688614284475285
ACH-000783,-0.13847036591811904
ACH-000784,-0.10859368867871314
ACH-000785,-0.12124886774876943
ACH-000787,-0.16553127555123695
ACH-000788,-0.09781924415344162
ACH-000791,-0.16887440669877118
ACH-000792,-0.19845476622227198
ACH-000794,-0.17941366020591132
ACH-000796,-0.03055333762291182
ACH-000798,-0.035716931327313274
ACH-000799,-0.12322003964227665
ACH-000800,-0.08177631000318329
ACH-000802,-0.10063244778747492
ACH-000804,-0.1344153393098314
ACH-000805,-0.07561552366100659
ACH-000809,-0.13064955535611586
ACH-000810,0.06238439985217036
ACH-000811,-0.18330175084010855
ACH-000817,-0.035702675458821886
ACH-000819,0.0700732362307164
ACH-000820,-0.22599569209199186
ACH-000821,0.021236431169202832
ACH-000822,-0.08222426340625869
ACH-000823,-0.06802994030382198
ACH-000824,-0.061495300058707174
ACH-000827,-0.02264743432889006
ACH-000829,-0.18804221483524525
ACH-000831,-0.02791065114413589
ACH-000832,0.06039203320339481
ACH-000833,0.06648880782042152
ACH-000834,-0.12585990117292697
ACH-000835,0.03292029791059788
ACH-000836,-0.19570621841484231
ACH-000837,0.028942716942885933
ACH-000838,-0.08835861605539062
ACH-000839,-0.12277225197298758
ACH-000840,-0.14852191321842173
ACH-000841,-0.05663756762378926
ACH-000843,-0.08617132597938351
ACH-000846,-0.13230221691839095
ACH-000847,-0.09194616602725676
ACH-000848,-0.048935707824057546
ACH-000849,-0.12076949330481845
ACH-000851,0.03298298383196114
ACH-000855,0.09330056664660652
ACH-000856,-0.1931937405795393
ACH-000858,-0.09791173051272974
ACH-000859,0.2052935643750981
ACH-000861,-0.0018911690229659968
ACH-000862,-0.022679077496228363
ACH-000865,-0.12995648646434832
ACH-000866,-0.009606773770975977
ACH-000867,-0.11941710232203387
ACH-000869,-0.27118942982751804
ACH-000872,-0.18197134332347234
ACH-000873,0.07263042225675136
ACH-000876,-0.1547122604693971
ACH-000878,-0.27278620042993074
ACH-000880,0.038582981949770966
ACH-000881,-0.07664230744778235
ACH-000882,-0.08355054843952743
ACH-000884,-0.10235372472207033
ACH-000885,-0.16374966154961856
ACH-000887,-0.042615293126924116
ACH-000889,-0.2326889959984468
ACH-000896,0.02094894214020292
ACH-000898,-0.11540227034976322
ACH-000900,-0.03573912883164845
ACH-000901,-0.15401211285730465
ACH-000905,-0.07235808985777374
ACH-000906,-0.07524846764261163
ACH-000907,-0.12473118092221032
ACH-000910,-0.10037134954174363
ACH-000911,-0.004722404613106651
ACH-000912,-0.11793787531964907
ACH-000913,-0.08091304690693217
ACH-000915,-0.08247238457687556
ACH-000916,0.025071836249941446
ACH-000917,0.034877032934705725
ACH-000920,-0.14708442783784795
ACH-000921,-0.1562031592693089
ACH-000924,-0.13884629389897846
ACH-000926,-0.036008618587287065
ACH-000928,-0.2726640950544041
ACH-000929,-0.14558804856529722
ACH-000932,-0.15824083516146514
ACH-000935,-0.1467598428367016
ACH-000936,-0.03507570677442278
ACH-000937,-0.06491417381164125
ACH-000938,-0.1858812460934004
ACH-000939,-0.025222569679157536
ACH-000941,-0.16537675083710535
ACH-000943,-0.10214076866377274
ACH-000946,-0.17546586123242924
ACH-000947,-0.022373178940224912
ACH-000948,0.04344479386382903
ACH-000950,-0.1944479157727792
ACH-000953,-0.08607319718030007
ACH-000954,0.1776390127340467
ACH-000957,-0.04961291664369709
ACH-000958,-0.004757195876221642
ACH-000960,-0.037223998242519166
ACH-000963,-0.06875893265793154
ACH-000968,-0.2430680798850623
ACH-000969,0.013749407026414648
ACH-000972,-0.18053557524017172
ACH-000973,-0.02447455405763352
ACH-000974,-0.11538296821309416
ACH-000978,-0.21555784847921794
ACH-000984,-0.18040745163850735
ACH-000986,0.024965012030528737
ACH-000988,-0.0934090945117714
ACH-000993,0.012659289651421013
ACH-000994,-0.031003804599572107
ACH-000996,-0.13274122254203174
ACH-001001,-0.07509329231674625
ACH-001020,-0.024892718091026673
ACH-001028,-0.08339609237411684
ACH-001031,-0.03970183553252768
ACH-001038,-0.14575957848905013
ACH-001048,0.0027041542742522826
ACH-001050,0.052006702898866816
ACH-001053,-0.26293756864121376
ACH-001054,-0.2412308985215357
ACH-001061,-0.10065738488842901
ACH-001067,-0.04909644209447064
ACH-001075,-0.1777707668625903
ACH-001096,-0.03071261633643688
ACH-001111,-0.20694066474273992
ACH-001119,-0.11781686568595998
ACH-001128,-0.04440148056880909
ACH-001134,0.05247918943917464
ACH-001151,-0.15613513098197146
ACH-001163,-0.06372129917925555
ACH-001164,-0.030350812296234507
ACH-001183,-0.1425436461905203
ACH-001192,-0.10418526387793814
ACH-001193,-0.1802959789116776
ACH-001196,-0.03671885487024629
ACH-001197,0.04868802120191331
ACH-001205,-0.1404386416746667
ACH-001211,-0.07103511559649239
ACH-001212,-0.04447717841790453
ACH-001228,-0.1004293087337979
ACH-001232,-0.11954649868704355
ACH-001239,-0.10371272384749584
ACH-001270,-0.117118333367074
ACH-001274,-0.13578275761669736
ACH-001275,0.029518018212252525
ACH-001277,-0.03359661949445788
ACH-001278,-0.04630558250798118
ACH-001280,-0.03101122072137104
ACH-001283,-0.13880681449696447
ACH-001289,-0.261383335339894
ACH-001300,0.09265938058135376
ACH-001301,-0.17381647661864824
ACH-001302,0.03756845603050105
ACH-001306,0.027940797528891986
ACH-001318,-0.09992693879819396
ACH-001322,-0.16834112525967446
ACH-001328,-0.09207043483466007
ACH-001332,0.09677737959526872
ACH-001336,-0.08661759874225664
ACH-001346,-0.14174474576390728
ACH-001353,-0.007359109221768739
ACH-001354,-0.03799532902873624
ACH-001367,0.17401911146058022
ACH-001368,-0.0462498844406991
ACH-001374,-0.29057392364624396
ACH-001377,0.11447326393982102
ACH-001380,-0.110783558370504
ACH-001391,-0.18580604738297507
ACH-001408,-0.1020524334874176
ACH-001430,-0.14937745843801242
ACH-001431,-0.2145617884012651
ACH-001450,-0.11987052062249574
ACH-001496,-0.0744848022256401
ACH-001500,-0.10849413198914797
ACH-001523,-0.21420212819882567
ACH-001532,-0.16831476305517898
ACH-001550,-0.05840779894534918
ACH-001552,-0.2685032255334148
ACH-001554,-0.07575769830715866
ACH-001654,-0.08315530152459953
ACH-001735,-0.11824797232534535
ACH-001736,-0.10523327277745807
ACH-001737,-0.10328766749474894
ACH-001740,-0.040497785539537805
ACH-001745,0.10546805750029643
ACH-001765,-0.07056050545451173
