,ICE2 (79664)
ACH-000265,-0.4900631343934314
ACH-000266,-0.6729823423217458
ACH-000272,-0.4015598842766577
ACH-000274,-0.71071445663554
ACH-000277,-0.34629767656156385
ACH-000278,-0.5342051938151086
ACH-000279,-0.32846707779348505
ACH-000280,-0.7671220431804706
ACH-000281,-0.7613611789222426
ACH-000288,-0.34608193754155797
ACH-000291,-0.8669274536346415
ACH-000293,-0.3943423625490129
ACH-000294,-0.35517454549256744
ACH-000295,-0.2467544675370124
ACH-000296,-0.6201817571374187
ACH-000302,-0.8142276772652102
ACH-000304,-0.5660278982236946
ACH-000307,-0.7921665122173669
ACH-000308,-0.2952509231585997
ACH-000310,-0.28099306715155503
ACH-000311,-0.5044703855047354
ACH-000312,-0.6634689808477132
ACH-000315,-0.5275418097984735
ACH-000316,-0.4092724088710739
ACH-000317,-0.2852751821852244
ACH-000318,-0.5473713260163083
ACH-000319,-0.5499692312780551
ACH-000320,-0.3710304914402764
ACH-000322,-0.3609856041559606
ACH-000323,-0.9580248879672822
ACH-000324,-0.481739898831711
ACH-000329,-0.3609615955135817
ACH-000330,-0.68230878838064
ACH-000331,-0.9542459280345392
ACH-000332,-0.6922537959889971
ACH-000334,-0.1509295588013254
ACH-000335,-0.6814075891736795
ACH-000336,-0.6907374279082731
ACH-000337,-0.7574534001856517
ACH-000338,-0.8159831835936167
ACH-000339,-0.7700854430789504
ACH-000341,-0.4156487379088984
ACH-000348,-0.5245954409860554
ACH-000350,-0.20836812576464556
ACH-000352,-0.9153733261197816
ACH-000356,-0.06742546557511374
ACH-000361,-0.03659107681010254
ACH-000362,-0.3902767425799142
ACH-000363,-0.21125734443293112
ACH-000364,-0.7549526304724945
ACH-000365,-0.039172489418647136
ACH-000366,-0.5896415603754447
ACH-000368,-0.5154817676393338
ACH-000374,-0.2357853818325551
ACH-000375,-0.5256993310859603
ACH-000376,-0.3938387393953977
ACH-000381,-0.4527758772974019
ACH-000383,-0.7413148584025628
ACH-000387,-0.3727361411696184
ACH-000389,-0.4287849639664207
ACH-000390,-1.04864637808953
ACH-000393,-0.4762530741066871
ACH-000395,-0.8099360031868119
ACH-000396,-0.4150771797961693
ACH-000397,-0.8717287178887541
ACH-000401,-0.635194331012661
ACH-000402,-0.23836329470195824
ACH-000403,-0.4392262473169854
ACH-000404,-0.4992510471227879
ACH-000406,-0.22346421365974206
ACH-000407,-0.6937102976892681
ACH-000408,-0.630075823967438
ACH-000410,-0.7550361663182886
ACH-000411,-0.9243833490298571
ACH-000414,-0.8482967768267239
ACH-000415,-0.8589082247876619
ACH-000416,-0.3836039182728368
ACH-000420,-0.8223016176531158
ACH-000421,-0.9899098205010008
ACH-000424,-0.9002365011318292
ACH-000425,-0.5776962575379749
ACH-000426,-0.7340154359502333
ACH-000427,-0.48447417766494394
ACH-000433,-0.698043603657229
ACH-000435,-0.5741298894005308
ACH-000436,-0.3962899239315549
ACH-000444,-0.8816868379933834
ACH-000445,-1.1638343464027046
ACH-000448,-0.982672645465142
ACH-000450,-0.6036614008502453
ACH-000452,-0.4861140547976306
ACH-000454,-0.5466883681854664
ACH-000458,-0.8780810628113933
ACH-000459,-0.5478859495364498
ACH-000460,-0.8136246338173077
ACH-000461,-0.4789245345813528
ACH-000463,-0.8265086422283928
ACH-000464,-0.4771828971758814
ACH-000466,-0.5338916730424912
ACH-000467,-0.32870167807704764
ACH-000468,-0.9922516649261516
ACH-000469,-0.2963143373167794
ACH-000470,-0.7408940289066888
ACH-000471,-1.3951437943077931
ACH-000472,-0.250902452898083
ACH-000473,-0.6827532432756966
ACH-000475,-0.4102366581098322
ACH-000476,-0.4086039760863161
ACH-000477,-0.4989473155215657
ACH-000479,-0.3858266803973156
ACH-000480,-0.8234939038776138
ACH-000481,-0.5227987232174051
ACH-000483,-0.8689956977016524
ACH-000484,-0.6363763735931979
ACH-000485,-0.6821448841880223
ACH-000486,-0.6483620233375482
ACH-000487,-0.5418789056829614
ACH-000488,-1.0064788637861295
ACH-000490,-0.6316693071461364
ACH-000491,-0.2335338590511852
ACH-000495,-0.4025914232543642
ACH-000496,-0.8514417090107763
ACH-000499,-0.5899011899140298
ACH-000500,-0.9503606799569744
ACH-000502,-0.8057920526747576
ACH-000503,-0.7111462287020641
ACH-000505,-1.0447920070963763
ACH-000507,-0.490827881296521
ACH-000510,-0.30466631101377234
ACH-000511,-0.6434850700011742
ACH-000512,-0.1569394468533344
ACH-000516,-0.19275885394079398
ACH-000517,-0.26630867608755304
ACH-000518,-0.5027064677546443
ACH-000520,-0.6043608308376021
ACH-000521,-0.5631192947146917
ACH-000522,-0.38284523426378897
ACH-000524,-0.4970071196292845
ACH-000527,-0.8139320503152
ACH-000528,-0.2894385593000792
ACH-000537,-0.3715944411768892
ACH-000541,-0.3242096654196272
ACH-000542,-0.6964693568027245
ACH-000544,-0.8678501005747329
ACH-000545,-0.5942692465853203
ACH-000547,-0.7963744999129659
ACH-000548,-0.5534585890854562
ACH-000549,-0.9180557339954509
ACH-000550,-0.2517305874298135
ACH-000552,-0.7367937168881141
ACH-000556,-0.2278338872302541
ACH-000557,0.008703525268221669
ACH-000569,-0.4741605590581376
ACH-000570,-0.3140343996834896
ACH-000571,-0.21376449040376166
ACH-000573,-0.5005502302373063
ACH-000576,-0.2541107220099384
ACH-000579,-0.4551866205369618
ACH-000580,-0.7461758072609259
ACH-000584,-0.8372394041590926
ACH-000585,-0.2767420614694819
ACH-000588,-0.6273308185114785
ACH-000589,-0.6764039551237435
ACH-000591,-0.34453171806081484
ACH-000593,-0.9848913468545794
ACH-000600,-0.2600629550800025
ACH-000601,-0.8536779417988672
ACH-000605,-0.4221566470091193
ACH-000606,-0.3966045694345071
ACH-000608,-0.3206604425666003
ACH-000614,-0.4542870364633808
ACH-000616,-0.7381297319785676
ACH-000618,-0.25639361235264485
ACH-000619,-0.3461543813410181
ACH-000620,-0.30346384043395885
ACH-000621,-0.3154172474766159
ACH-000622,-0.2681734147856908
ACH-000623,-0.26426957741678364
ACH-000624,-0.3673034823971313
ACH-000627,-0.6323935234175035
ACH-000630,-0.44315700537081626
ACH-000631,-0.7505649252570141
ACH-000632,-0.7668286837433613
ACH-000633,-0.7317001631794681
ACH-000637,-0.7376111147140872
ACH-000638,-0.9313869071008076
ACH-000646,-0.44857245643060817
ACH-000647,-0.26521685748912616
ACH-000648,-0.49741656462640205
ACH-000649,-0.8084723427635041
ACH-000651,-0.6231979832943826
ACH-000652,-0.6829507741844965
ACH-000653,-0.4115063290276349
ACH-000657,-0.3779367200021355
ACH-000658,-0.2271290154118183
ACH-000661,-0.30709046751279445
ACH-000662,-0.4623777372981068
ACH-000663,-0.21389724560240428
ACH-000665,-0.6151548460029616
ACH-000671,-0.20201776006923408
ACH-000672,-0.5522125466717377
ACH-000673,-0.7029816894080552
ACH-000676,-0.2605017391448853
ACH-000677,-0.5761716948777276
ACH-000681,-0.7481863283704847
ACH-000683,-0.4311976674264409
ACH-000684,-0.6709904952667571
ACH-000688,-0.4071356765634988
ACH-000693,-1.0585974547663002
ACH-000694,-0.5412082067889473
ACH-000695,-0.4809600232536256
ACH-000696,-0.7888033142967462
ACH-000697,-0.4081112943855158
ACH-000699,-0.4722409919127708
ACH-000701,-0.7428826439711058
ACH-000706,-0.5501385908175843
ACH-000711,-0.29061985613643315
ACH-000713,-0.5532851613635017
ACH-000714,-0.6185402288053706
ACH-000718,-0.3994911049070005
ACH-000720,-0.15007495527328074
ACH-000721,-1.051517107219026
ACH-000724,-0.5620451066382668
ACH-000725,-0.3709235065733516
ACH-000732,-0.6044530310859414
ACH-000734,-0.4192785064402829
ACH-000735,-0.6509108724263986
ACH-000736,-0.3873065175271299
ACH-000738,-0.13223384251265122
ACH-000746,-0.38060741089952704
ACH-000747,-0.5488224463025448
ACH-000748,-0.13912581568175733
ACH-000753,-0.4815202231440045
ACH-000756,-1.0035988695821891
ACH-000757,-0.392896200546119
ACH-000758,-0.7567406113537264
ACH-000760,-0.2866874272377581
ACH-000762,-0.583459448326508
ACH-000763,-0.2491644215715884
ACH-000764,-0.5717427258831579
ACH-000765,-0.477518188255044
ACH-000766,-0.5647506895721024
ACH-000767,-0.2689308864220716
ACH-000768,-0.5826622205231209
ACH-000769,-0.7752019926939149
ACH-000770,-0.032656436902227984
ACH-000771,-0.5463444783489704
ACH-000773,-0.35372947006825645
ACH-000776,-0.4773341064788855
ACH-000777,-1.0152839123692372
ACH-000778,-0.42363562692877454
ACH-000781,-1.1458455806925976
ACH-000782,-0.3644424517174008
ACH-000783,-0.29123963518422885
ACH-000784,-0.4907647679300048
ACH-000785,-0.8408353384552544
ACH-000787,-0.9122837575948154
ACH-000788,-0.31684799111928114
ACH-000791,-0.9940205710748994
ACH-000792,-0.35582354878271666
ACH-000794,-0.2549768891194721
ACH-000796,-0.3891895535393601
ACH-000798,-0.5322323532243859
ACH-000799,-0.4236468484005458
ACH-000800,-0.3060999928285118
ACH-000802,-1.1241070447665735
ACH-000804,-0.40459987871967545
ACH-000805,-0.7095220286199332
ACH-000809,-0.5957139179360167
ACH-000810,-0.19461704529333093
ACH-000811,-0.6884041279408953
ACH-000817,-0.4273550619898572
ACH-000819,-0.5018906189460969
ACH-000820,-0.8130225519588892
ACH-000821,-0.3956935100988312
ACH-000822,-0.3454241670296376
ACH-000823,-0.4078539882816852
ACH-000824,-0.37810556644837584
ACH-000827,-0.9566352161681636
ACH-000829,-0.16042250672413638
ACH-000831,-0.6653216914021203
ACH-000832,-0.7615239512680694
ACH-000833,-0.4004518594582623
ACH-000834,-0.8381870992435431
ACH-000835,-0.3846335168113528
ACH-000836,-0.7647827848826546
ACH-000837,-0.6408163396006401
ACH-000838,-0.1815777982876807
ACH-000839,-0.7579049810605826
ACH-000840,-0.5219340665053149
ACH-000841,-0.14655518733437076
ACH-000843,-0.463894676319066
ACH-000846,-0.3491306195263585
ACH-000847,-0.5630235324850191
ACH-000848,-0.4816489922136977
ACH-000849,-0.3904549521787626
ACH-000851,-0.43012976218909493
ACH-000855,-1.1853290741022016
ACH-000856,-0.3553795809875063
ACH-000858,-0.2876011193496718
ACH-000859,-0.8421940859718917
ACH-000861,-0.5831064688941466
ACH-000862,-0.7403524571408819
ACH-000865,-0.6305378949982052
ACH-000866,-0.17436259928476006
ACH-000867,-0.6613907671287744
ACH-000869,-0.5698283699418382
ACH-000872,-0.3631330911918692
ACH-000873,-0.6152027673246413
ACH-000876,-0.6059736667678431
ACH-000878,-0.7351456115553628
ACH-000880,-0.565795999240683
ACH-000881,-0.4013014283331257
ACH-000882,-0.2685543786971357
ACH-000884,-0.3856025956036263
ACH-000885,-0.2386231481517234
ACH-000887,-0.6049425724756498
ACH-000889,-0.2881857725209632
ACH-000896,-0.6069289954034964
ACH-000898,-0.4796067501151974
ACH-000900,-0.6939070647544141
ACH-000901,-0.17414232091936627
ACH-000905,-0.5821636310611972
ACH-000906,-0.8273279417348078
ACH-000907,-0.39257913246194936
ACH-000910,-0.4733637034672818
ACH-000911,-0.6436825975355943
ACH-000912,-1.1440129869199944
ACH-000913,-0.498343410930631
ACH-000915,-0.012049441851093122
ACH-000916,-1.199927540835685
ACH-000917,-0.6100408235469904
ACH-000920,-0.1779579681670185
ACH-000921,-0.4542312459888332
ACH-000924,-0.5333335732768796
ACH-000926,-0.3436443774803039
ACH-000928,-0.7701298987156225
ACH-000929,-0.7353230740437475
ACH-000932,-0.3709887713132841
ACH-000935,-0.4498130190729784
ACH-000936,-0.2252156790430657
ACH-000937,-0.12443680225390776
ACH-000938,-0.24012661320005305
ACH-000939,-0.4021591420678236
ACH-000941,-0.25658899845848665
ACH-000943,-1.015653382882617
ACH-000946,-0.22973164976772995
ACH-000947,-0.5824269879238984
ACH-000948,-0.4474961458474569
ACH-000950,-0.3891638141610307
ACH-000953,-0.2544269354267074
ACH-000954,-0.08450469547534238
ACH-000957,-0.4851365912145715
ACH-000958,-0.4059595421473613
ACH-000960,-0.7030028438390362
ACH-000963,-0.5619923581980363
ACH-000968,-0.23371427173673426
ACH-000969,-0.4973010257159278
ACH-000972,-0.4751638203264215
ACH-000973,-0.3774816341225742
ACH-000974,-0.3768047701714768
ACH-000978,-1.1867476368443166
ACH-000984,-0.226717346351938
ACH-000986,-0.5052189390136261
ACH-000988,-0.5568134718304061
ACH-000993,-0.7124465973845259
ACH-000994,-0.5785690433864153
ACH-000996,-0.9687090811017012
ACH-001001,-0.3002464699526568
ACH-001020,-0.8235211729688855
ACH-001028,-0.3667339035117833
ACH-001031,-0.6540947335280672
ACH-001038,-0.3152179762965999
ACH-001048,-0.5819360908386433
ACH-001050,-0.3612903367509951
ACH-001053,-0.4840347710397874
ACH-001054,-0.7945630278358691
ACH-001061,-0.13896297015873146
ACH-001067,-1.0137373839226402
ACH-001075,-0.9306860232135891
ACH-001096,-0.4554471803650192
ACH-001111,-0.3022286603045245
ACH-001119,-0.6448532846822216
ACH-001128,-0.6865488473389778
ACH-001134,-0.4435123135617655
ACH-001151,-0.4228494469107957
ACH-001163,-0.4332108211008035
ACH-001164,-0.1762911551025687
ACH-001183,-0.6608051541264907
ACH-001192,-0.2717192984294832
ACH-001193,-0.4322561929579972
ACH-001196,-0.6697459551615268
ACH-001197,-0.9655800116993434
ACH-001205,-0.5131372624150435
ACH-001211,-0.8612667354818009
ACH-001212,-0.6080927991217521
ACH-001228,-0.2812454284689354
ACH-001232,-0.6418416848220141
ACH-001239,-0.4734122783929134
ACH-001270,-0.6876656084213124
ACH-001274,-0.755756289585814
ACH-001275,-1.0059279303915425
ACH-001277,-0.6120808577484029
ACH-001278,-0.7198397339732687
ACH-001280,-0.916598793851792
ACH-001283,-0.6765028624874136
ACH-001289,-0.9380800766492318
ACH-001300,-0.2780143532130084
ACH-001301,-0.5123130898758377
ACH-001302,-0.3419899334447055
ACH-001306,-0.643151420452686
ACH-001318,-0.7836068678743707
ACH-001322,-0.7499138484082477
ACH-001328,-0.9375829065391826
ACH-001332,-0.8691282250775785
ACH-001336,-0.8077720722637174
ACH-001346,-0.8706214237041094
ACH-001353,-0.4323294735483363
ACH-001354,-0.5115999187019421
ACH-001367,-0.6502050304725655
ACH-001368,-0.35721017445383824
ACH-001374,-0.6393939186100243
ACH-001377,-0.9564676575075022
ACH-001380,-1.0403384219145853
ACH-001391,-0.5817639998618447
ACH-001408,-0.8494645260280926
ACH-001430,-0.39789628436528784
ACH-001431,-0.3659748902954341
ACH-001450,-0.12253914275390475
ACH-001496,-1.1420238898391366
ACH-001500,-0.253984727424908
ACH-001523,-0.7651424441913186
ACH-001532,-0.9057470086688544
ACH-001550,-0.3678518933426699
ACH-001552,-0.7502594288778921
ACH-001554,-0.3519643614944866
ACH-001654,-0.43332092739945655
ACH-001735,-0.1762713960084971
ACH-001736,-0.2904014945555195
ACH-001737,-0.31195800574561683
ACH-001740,-0.9361239757850836
ACH-001745,-1.0336294803744144
ACH-001765,-0.40699752005436746
