,PPP2R1A (5518)
ACH-000004,-0.6421506295161143
ACH-000005,-0.9045144961914781
ACH-000007,-0.8526367582710008
ACH-000009,-0.2955368986435921
ACH-000011,-1.0404753996375022
ACH-000012,-1.0882038728221184
ACH-000013,-1.2968497634158127
ACH-000014,-0.9430243773309029
ACH-000015,-1.4265795543343198
ACH-000017,-0.2053612655792122
ACH-000018,-1.0477283955528107
ACH-000019,-0.6715274012377676
ACH-000021,-0.43390396905118
ACH-000022,-1.0930472182038455
ACH-000025,-0.9952488474028898
ACH-000028,-1.2515891472142393
ACH-000030,-0.9687592419549924
ACH-000035,-1.0831525408088467
ACH-000036,-1.2012879542680988
ACH-000037,-1.0882022716485646
ACH-000039,-1.0475289212921504
ACH-000040,-1.0923639332011983
ACH-000041,-1.0047403877529162
ACH-000042,-1.183598110923905
ACH-000045,-1.0311105084118488
ACH-000047,-0.8744664929624169
ACH-000052,-0.8387924358677653
ACH-000053,-1.2547676132658063
ACH-000054,-1.1615731858562581
ACH-000055,-1.1411106624462712
ACH-000060,-0.9794081836352824
ACH-000067,-1.0519647102010157
ACH-000070,-0.7181386480662163
ACH-000075,-0.9606144283397672
ACH-000078,-1.0752341542902806
ACH-000082,-1.195476272828643
ACH-000085,-0.8824519129440358
ACH-000086,-0.8485875680025429
ACH-000087,-1.012058949127205
ACH-000092,-0.8181047116744
ACH-000095,-0.6578235640365003
ACH-000097,-0.821789366600913
ACH-000098,-1.1806100904153665
ACH-000099,-1.1692415514399819
ACH-000108,-0.09762096097188637
ACH-000113,-1.0649034607098529
ACH-000116,-1.2049158093000585
ACH-000118,-1.090935659177836
ACH-000120,-1.0418262275680457
ACH-000123,-1.0650629572451886
ACH-000127,-1.094691890351308
ACH-000128,-1.0055759312252248
ACH-000132,-0.296298672779297
ACH-000133,-1.1271402229256096
ACH-000137,-1.1329872631436066
ACH-000138,-1.157696711737079
ACH-000142,-1.0495065892002415
ACH-000143,-0.47624868565015704
ACH-000146,-0.9012011542627344
ACH-000148,-0.9383349030836682
ACH-000150,-1.022480534170797
ACH-000152,-1.1042258819714998
ACH-000153,-0.8174843230469906
ACH-000159,-0.4792410951328953
ACH-000160,-1.1946942545891202
ACH-000163,-0.9513082329125736
ACH-000167,-1.6991546818290175
ACH-000168,-0.5830803126278928
ACH-000169,-1.0333106123683762
ACH-000178,-1.0285382727902734
ACH-000183,-0.6913184204790587
ACH-000188,-0.9963706947718076
ACH-000189,-1.0631780638252883
ACH-000190,-0.8142529141122903
ACH-000198,-1.1738009385476351
ACH-000203,-1.1470675830017196
ACH-000204,-0.7417714607667893
ACH-000206,-0.8203095663760382
ACH-000207,-1.5990724421987528
ACH-000208,-1.0867022687162706
ACH-000210,-1.0677884204746475
ACH-000211,-1.4369327587583538
ACH-000215,-1.0482616283885402
ACH-000221,-1.1934577936457105
ACH-000222,-1.0741317129282864
ACH-000223,-0.7782411415547198
ACH-000226,-1.142985576451898
ACH-000227,-1.2185595726029936
ACH-000228,-1.3873125136683122
ACH-000231,-0.8010930038175931
ACH-000232,-1.3765189649658869
ACH-000233,-1.1757322393531158
ACH-000234,-1.1020641353296992
ACH-000235,-1.1736388884765596
ACH-000237,-0.6425332873582499
ACH-000238,-1.1705931577366282
ACH-000242,-1.2487742355562246
ACH-000243,-0.5592751523661319
ACH-000244,-1.058844827011119
ACH-000246,-1.1139581213815029
ACH-000248,-0.8748670889508996
ACH-000250,-1.1093262082966326
ACH-000251,-1.2742806060288765
ACH-000252,-0.7473031701958326
ACH-000253,-0.6242723530812367
ACH-000255,-0.9758462676105324
ACH-000256,-0.5754273905062601
ACH-000257,-0.4570854868294084
ACH-000258,-0.6921010885091248
ACH-000259,-0.1441020067342554
ACH-000260,-1.146389296713518
ACH-000261,-1.1218759350139165
ACH-000262,-1.177860925662344
ACH-000263,-0.7892993420565456
ACH-000264,-1.1891125976607366
ACH-000265,-0.8957532394831264
ACH-000266,-0.540711852688082
ACH-000272,-0.33468775356132385
ACH-000274,-0.6507564239823129
ACH-000277,-0.3560537878061649
ACH-000278,-1.153372413619073
ACH-000279,-0.8531144787330329
ACH-000280,-1.0809693524111954
ACH-000281,-0.3799463754870223
ACH-000288,-1.2087159257038869
ACH-000291,-1.0949994091373072
ACH-000293,-1.2698905702365957
ACH-000294,-0.9856135506555156
ACH-000295,-0.8132124161299088
ACH-000296,-0.7413226726986961
ACH-000302,-1.3499611992996536
ACH-000304,-0.989064097550714
ACH-000307,-1.0114124076224658
ACH-000308,-1.028685775338023
ACH-000310,-1.0691386412207031
ACH-000311,-0.9694896226656174
ACH-000312,-1.1821078137693175
ACH-000315,-0.6858850531794324
ACH-000316,-1.2639378952643423
ACH-000317,-1.0330842143368468
ACH-000318,-1.024650560665629
ACH-000319,-1.106637599167084
ACH-000320,-1.0122860778923966
ACH-000322,-0.965691034350172
ACH-000323,-0.8342201657925241
ACH-000324,-1.1261676110847443
ACH-000329,-1.115421290341689
ACH-000330,-0.9852949348574662
ACH-000331,-0.7442997923718648
ACH-000332,-1.1234748929951621
ACH-000334,-0.4999650225583258
ACH-000335,-1.2422985202811612
ACH-000336,-1.207420199879428
ACH-000337,-1.2400343737140016
ACH-000338,-1.4118239629755291
ACH-000339,-1.377521497509879
ACH-000341,-0.8723789353139657
ACH-000348,-1.1165874914456246
ACH-000350,-0.13602879076492386
ACH-000352,-0.8929810877066837
ACH-000356,-1.058243674034104
ACH-000361,-1.0076197687566608
ACH-000362,-0.9094793438578028
ACH-000363,-0.0533602386704872
ACH-000364,-1.0280710252910592
ACH-000365,-0.12767181602602531
