,LCN8 (138307)
ACH-000004,-0.07479336152405974
ACH-000005,-0.4753404794706625
ACH-000007,-0.3151351633107948
ACH-000009,-0.35204693533622344
ACH-000011,-0.3513577753886568
ACH-000012,-0.3699496770148624
ACH-000013,-0.4912264998393284
ACH-000014,-0.16930571160173052
ACH-000015,-0.33545785595635186
ACH-000017,-0.3034774960751033
ACH-000018,-0.2553554210982099
ACH-000019,-0.3113081147439498
ACH-000021,-0.2324363473607303
ACH-000022,-0.2756457840655575
ACH-000025,-0.163214810602393
ACH-000028,-0.18821459891690934
ACH-000030,-0.2879645679197354
ACH-000035,-0.10951041575874022
ACH-000036,-0.276827039699418
ACH-000037,-0.28098290103665324
ACH-000039,-0.1106608952751546
ACH-000040,-0.2726750781606598
ACH-000041,-0.3321080189621727
ACH-000042,-0.358943299349894
ACH-000045,-0.2795880564480906
ACH-000047,-0.3511168422457017
ACH-000052,-0.4406673941023127
ACH-000053,-0.3109502685477012
ACH-000054,-0.2468552631332241
ACH-000055,-0.1650864792836483
ACH-000060,-0.4614167908409927
ACH-000067,-0.2375963007458843
ACH-000070,-0.13510040024784264
ACH-000075,-0.3200808730936186
ACH-000078,-0.3662022831856319
ACH-000082,-0.11583218863436613
ACH-000085,-0.4896251304973853
ACH-000086,-0.2268690498122801
ACH-000087,-0.2377830294809639
ACH-000092,-0.2816822847603391
ACH-000095,-0.2848373985600631
ACH-000097,-0.2773636801807139
ACH-000098,-0.1773068241280196
ACH-000099,-0.4104279308029375
ACH-000108,-0.386672534888443
ACH-000113,-0.1528625069654071
ACH-000116,-0.32055167821224284
ACH-000118,-0.3292867749687062
ACH-000120,-0.25845217041758045
ACH-000123,-0.2831396378355943
ACH-000127,-0.2356641441232551
ACH-000128,-0.1855212627950792
ACH-000132,-0.29444107575625056
ACH-000133,-0.2257141436973572
ACH-000137,-0.2450522514591593
ACH-000138,-0.2477029511168894
ACH-000142,-0.2592349914180573
ACH-000143,-0.1733470029647974
ACH-000146,-0.3651984048639713
ACH-000148,-0.2826137297416429
ACH-000150,-0.2800037017409939
ACH-000152,-0.22532907040505795
ACH-000153,-0.18306348825817476
ACH-000159,-0.2291195732771109
ACH-000160,-0.2694814786115226
ACH-000163,-0.25322732771830514
ACH-000167,-0.18218228308099724
ACH-000168,-0.4475357504327316
ACH-000169,-0.3808634955913244
ACH-000178,-0.3854820405109543
ACH-000183,-0.2369931408658405
ACH-000188,-0.3653343687609273
ACH-000189,-0.36499993904356937
ACH-000190,-0.13853411829702403
ACH-000198,-0.21921764476650926
ACH-000203,-0.6291844844521233
ACH-000204,-0.0519967241729533
ACH-000206,-0.16544878027296556
ACH-000207,-0.4080991097762581
ACH-000208,-0.34713106790705506
ACH-000210,-0.1958544316177261
ACH-000211,-0.2540779215392776
ACH-000215,-0.3305878835812455
ACH-000221,-0.03693871542279537
ACH-000222,-0.396078385999528
ACH-000223,-0.2460622211106329
ACH-000226,-0.2027360893125657
ACH-000227,-0.09453304813412038
ACH-000228,-0.2670354261857077
ACH-000231,-0.3423815636686463
ACH-000232,-0.28627268349489504
ACH-000233,-0.3510679319577679
ACH-000234,-0.2463759464679754
ACH-000235,-0.2663534526018015
ACH-000237,-0.3373115216033593
ACH-000238,-0.3561699163987683
ACH-000242,-0.14109242299338193
ACH-000243,-0.1761891304616529
ACH-000244,-0.13083122551588314
ACH-000246,-0.28472532548863755
ACH-000248,-0.1356768409626521
ACH-000250,-0.4342036442398832
ACH-000251,-0.4246360418782323
ACH-000252,-0.21615409174926084
ACH-000253,-0.31462118996448324
ACH-000255,-0.2877755226366537
ACH-000256,-0.24091834959717784
ACH-000257,-0.20030640776489927
ACH-000258,-0.006899009669747967
ACH-000259,-0.33276556028792337
ACH-000260,-0.3692533858298683
ACH-000261,-0.2425607708886712
ACH-000262,-0.2891918577932329
ACH-000263,-0.475528118995854
ACH-000264,-0.3184349441820181
ACH-000265,-0.15880032509508735
ACH-000266,-0.3040539061102324
ACH-000272,-0.3251968550440722
ACH-000274,-0.45977890948225203
ACH-000277,-0.39617616689510254
ACH-000278,-0.3390984677230094
ACH-000279,-0.3164438447166877
ACH-000280,-0.4438366329796207
ACH-000281,-0.2203915960768624
ACH-000288,-0.16621133183730682
ACH-000291,-0.3061207795939568
ACH-000293,-0.2752982039112463
ACH-000294,-0.2629888376056277
ACH-000295,-0.36680570433564014
ACH-000296,-0.1156513314464826
ACH-000302,-0.1950976377294387
ACH-000304,-0.4191818486461224
ACH-000307,-0.2802012509798477
ACH-000308,-0.34059710413249866
ACH-000310,-0.4111718256385221
ACH-000311,-0.2924716034088917
ACH-000312,-0.38623287931892
ACH-000315,-0.2159721491522236
ACH-000316,-0.2624361479171703
ACH-000317,-0.20573657622240266
ACH-000318,-0.17011095300557955
ACH-000319,-0.1124170752608982
ACH-000320,-0.3819484916532602
ACH-000322,-0.3686548462729501
ACH-000323,-0.2602576703260712
ACH-000324,-0.3369618365614821
ACH-000329,-0.30343127191657937
ACH-000330,-0.20499331005131752
ACH-000331,-0.11522088158421699
ACH-000332,-0.31983242622920577
ACH-000334,-0.2904298932551632
ACH-000335,-0.2426296810914479
ACH-000336,-0.13461652108049196
ACH-000337,-0.2731674937079695
ACH-000338,-0.3370497701359114
ACH-000339,-0.36603910405312506
ACH-000341,-0.2991764589968525
ACH-000348,-0.29903142198722776
ACH-000350,-0.17727123598318134
ACH-000352,-0.2795757920481778
ACH-000356,-0.09906469603594646
ACH-000361,-0.15926897782946414
ACH-000362,-0.2453795277125055
ACH-000363,-0.16035889996284913
ACH-000364,-0.18034427873323167
ACH-000365,-0.2962003144404187
ACH-000366,-0.3846020849360544
ACH-000368,-0.16757467593222336
ACH-000374,-0.15776888959267293
ACH-000375,-0.3279816002660906
ACH-000376,-0.1451152707298015
ACH-000381,-0.4235280402322063
ACH-000383,-0.2705335490134177
ACH-000387,-0.1460162789567629
ACH-000389,-0.4141129690967144
ACH-000390,-0.15568646779352788
ACH-000393,-0.14138010978647084
ACH-000395,-0.5042474216460895
ACH-000396,0.0071107050622944284
ACH-000397,-0.3487132657953613
ACH-000401,-0.19313088095592104
ACH-000402,-0.34306253106971113
ACH-000403,-0.3568283443348087
ACH-000404,-0.049518491906673255
ACH-000406,-0.2416206822689414
ACH-000407,-0.3282796400858008
ACH-000408,-0.30563814450880045
ACH-000410,-0.3367476321092059
ACH-000411,-0.3826756055223359
ACH-000414,-0.3160053620723407
ACH-000415,-0.19751517219475367
ACH-000416,-0.2886475975734035
ACH-000420,-0.2568187763067053
ACH-000421,-0.21427893482660104
ACH-000424,-0.34724466501149903
ACH-000425,-0.2238538580009025
ACH-000426,-0.14806624183691566
ACH-000427,-0.4408198771635961
ACH-000433,-0.3174376645229862
ACH-000435,-0.4896487332370278
ACH-000436,-0.2542152080979289
ACH-000444,-0.41292396872823206
ACH-000445,-0.4128036324354829
ACH-000448,-0.3226651151957067
ACH-000450,-0.21771238979082005
ACH-000452,-0.24462036059263176
ACH-000454,-0.29140292054324857
ACH-000458,-0.4044095458906902
ACH-000459,-0.1385079526658143
ACH-000460,-0.32759606118170903
ACH-000461,-0.2525645179536015
ACH-000463,-0.27943472281893794
ACH-000464,-0.2784155028294191
ACH-000466,-0.13267263985065425
ACH-000467,-0.4095691653211184
ACH-000468,-0.3284706497945069
ACH-000469,-0.3376307388389532
ACH-000470,-0.2796678973744178
ACH-000471,-0.3061063786038647
ACH-000472,-0.2051424855859107
ACH-000473,-0.2415672909221788
ACH-000475,-0.3452850998958945
ACH-000476,-0.17245013680614338
ACH-000477,-0.04634552864246805
ACH-000479,-0.5460078675269141
ACH-000480,-0.3843180322583017
ACH-000481,-0.14259655967872836
ACH-000483,-0.2300839171208657
ACH-000484,-0.3555215266059327
ACH-000485,-0.3682732512202004
ACH-000486,-0.2123419108737376
ACH-000487,-0.2915040076843909
ACH-000488,-0.3938412341209696
ACH-000490,-0.29617086774017143
ACH-000491,-0.22728380439458676
ACH-000495,-0.4745389376325849
ACH-000496,-0.20642105880287875
ACH-000499,-0.14346654674390108
ACH-000500,-0.3527049039867797
ACH-000502,-0.344166958608142
ACH-000503,-0.14120804727622982
ACH-000505,-0.2482519867832571
ACH-000507,-0.15747236225041625
ACH-000510,-0.19662297392442665
ACH-000511,-0.36009187972320195
ACH-000512,-0.06558468502107867
ACH-000516,-0.3985004905178735
ACH-000517,-0.3714654474917628
ACH-000518,-0.18644226688533766
ACH-000520,-0.21895838282530766
ACH-000521,-0.2883663082378089
ACH-000522,-0.17523437847687484
ACH-000524,-0.26183560710309883
ACH-000527,-0.3172447201935593
ACH-000528,-0.2555501986786103
ACH-000537,-0.2369459790429737
ACH-000541,-0.02079320975316384
ACH-000542,-0.3647378017272682
ACH-000544,-0.4289543325374528
ACH-000545,-0.2333733975230145
ACH-000547,-0.28119399122014394
ACH-000548,-0.2780033915731477
ACH-000549,-0.33213954500119963
ACH-000550,-0.38560364185962587
ACH-000552,-0.3153583048256449
ACH-000556,-0.38319551513635386
ACH-000557,-0.2695134784045419
ACH-000569,-0.3678798938310448
ACH-000570,-0.3278823871801156
ACH-000571,-0.21930178897800293
ACH-000573,-0.13225892204815556
ACH-000576,-0.3160908183894053
ACH-000579,-0.06622130840628637
ACH-000580,-0.21201874542855484
ACH-000584,-0.2974815234906211
ACH-000585,-0.37712222034706017
ACH-000588,-0.19906488577631049
ACH-000589,-0.273156274852816
ACH-000591,-0.19889123854311605
ACH-000593,-0.43873369047448746
ACH-000600,-0.2989189371854024
ACH-000601,-0.3639155001493904
ACH-000605,-0.20742157129186706
ACH-000606,-0.2700596347911102
ACH-000608,-0.3709720291251997
ACH-000614,-0.2044991661366872
ACH-000616,-0.2648288931614445
ACH-000618,-0.12848709332013492
ACH-000619,-0.7103758437543541
ACH-000620,-0.18866563317391666
ACH-000621,-0.2682601934554234
ACH-000622,-0.4466719952522033
ACH-000623,-0.2378504848049501
ACH-000624,-0.17728474552990028
ACH-000627,-0.5118758759960728
ACH-000630,-0.37442072593570597
ACH-000631,-0.1911844067886221
ACH-000632,-0.23337797095631166
ACH-000633,-0.31988480167467365
ACH-000637,-0.3838872904366921
ACH-000638,-0.15972448439022505
ACH-000646,-0.2153343377434418
ACH-000647,-0.15291281466103332
ACH-000648,-0.3426242482855509
ACH-000649,-0.32674191918053275
ACH-000651,-0.30609628445443593
ACH-000652,-0.25753822002310783
ACH-000653,-0.09038290223360024
ACH-000657,-0.3411330291672497
ACH-000658,-0.39627034848951853
ACH-000661,-0.2213275326502947
ACH-000662,-0.11328000096748946
ACH-000663,-0.3776822928892876
ACH-000665,-0.1814039993388188
ACH-000671,-0.2770094522360088
ACH-000672,-0.2283818012458149
ACH-000673,-0.21596888056489005
ACH-000676,-0.14882649420746266
ACH-000677,-0.22548299787763976
ACH-000681,-0.22991943110065566
ACH-000683,-0.28088613628819703
ACH-000684,-0.2412302927860169
ACH-000688,-0.25372003652954
ACH-000693,-0.2583322571124419
ACH-000694,-0.3146680091994638
ACH-000695,-0.22082558212831613
ACH-000696,-0.3464901042621585
ACH-000697,-0.15571251725739632
ACH-000699,-0.3924202984460671
ACH-000701,-0.2718712557397238
ACH-000706,-0.2118144939665135
ACH-000711,-0.2335730780904813
ACH-000713,-0.3212553306252307
ACH-000714,-0.27536669534705444
ACH-000718,-0.4017440720769387
ACH-000720,-0.22261339547838585
ACH-000721,-0.38569255690120186
ACH-000724,-0.30662362319504777
ACH-000725,-0.1287236196903729
ACH-000732,-0.2502902894129749
ACH-000734,-0.3312355592640614
ACH-000735,-0.502421229209271
ACH-000736,-0.2777348810455652
ACH-000738,-0.2590735995498933
ACH-000746,-0.16416934576053305
ACH-000747,-0.14889321897860602
ACH-000748,-0.2842568537736693
ACH-000753,-0.2133808355238818
ACH-000756,-0.2483173446652188
ACH-000757,-0.3304955868825756
ACH-000758,-0.3765923300948691
ACH-000760,-0.3953903933458409
ACH-000762,-0.25373121312071123
ACH-000763,-0.2053960006147728
ACH-000764,-0.31022482716077304
ACH-000765,-0.1966351274504645
ACH-000766,-0.3689700584555273
ACH-000767,-0.15680215942717327
ACH-000768,-0.2341417407047409
ACH-000769,-0.20262491346806655
ACH-000770,-0.3236424464467765
ACH-000771,-0.2451638319100189
ACH-000773,-0.3624952988238271
ACH-000776,-0.37494999160965176
ACH-000777,-0.4739845708975962
ACH-000778,-0.24458499462102226
ACH-000781,-0.30195149526938725
ACH-000782,-0.38419899021488096
ACH-000783,-0.6418954730480009
ACH-000784,-0.4145312526305501
ACH-000785,-0.3927170805504536
ACH-000787,-0.3197463020190985
ACH-000788,-0.1924758308301623
ACH-000791,-0.4814778164740578
ACH-000792,-0.24816851173251275
ACH-000794,-0.4160079259482913
ACH-000796,-0.26160294937338546
ACH-000798,-0.1330085077358038
ACH-000799,-0.2533121420841721
ACH-000800,-0.23225098608818945
ACH-000802,-0.12580619639776194
ACH-000804,-0.3600242462758461
ACH-000805,-0.19766566698104016
ACH-000809,-0.2884110965752673
ACH-000810,-0.3334346826049364
ACH-000811,-0.2728218450103238
ACH-000817,-0.2950868669430569
ACH-000819,-0.25013914412683746
ACH-000820,-0.22329271786708885
ACH-000821,-0.2274310024163749
ACH-000822,-0.2454101538916507
ACH-000823,-0.2648252076703762
ACH-000824,-0.39430249177189297
ACH-000827,-0.33579124129526866
ACH-000829,-0.3094580831089793
ACH-000831,-0.1914279833512051
ACH-000832,-0.2224062407319064
ACH-000833,-0.34486631899569176
ACH-000834,-0.3429368598699469
ACH-000835,-0.27543261420791376
ACH-000836,-0.3207495149666869
ACH-000837,-0.35711313450905624
ACH-000838,-0.0701157176891188
ACH-000839,-0.4959788173356727
ACH-000840,-0.3612650479490609
ACH-000841,-0.2599641509267165
ACH-000843,-0.1244540266020478
ACH-000846,-0.1795873173374932
ACH-000847,-0.20125843675710312
ACH-000848,-0.2659463974964679
ACH-000849,-0.2363908600351932
ACH-000851,-0.117106961466511
ACH-000855,-0.08192238471585338
ACH-000856,-0.2067548996894688
ACH-000858,-0.2477186879609997
ACH-000859,-0.2649332248904823
ACH-000861,-0.1820511184500588
ACH-000862,-0.29526891622643503
ACH-000865,-0.2861594812600838
ACH-000866,-0.2478732890011789
ACH-000867,-0.23410719807812155
ACH-000869,-0.08880574844062664
ACH-000872,-0.7586661929107417
ACH-000873,-0.20323615436418466
ACH-000876,-0.14066358251177022
ACH-000878,-0.3857984234247009
ACH-000880,-0.4522676100479566
ACH-000881,-0.2717084497361714
ACH-000882,-0.24133873495939545
ACH-000884,-0.18736270201884295
ACH-000885,-0.2476590934809194
ACH-000887,-0.2843780025124573
