,RAP1GAP (5909)
ACH-000004,-0.018020277380012897
ACH-000005,0.11745336249217155
ACH-000007,0.12761156755586095
ACH-000009,-0.1533322291198622
ACH-000011,-0.052859931655556004
ACH-000012,0.08144838526008773
ACH-000013,-0.07340329448006826
ACH-000014,-0.034495378905641534
ACH-000015,-0.012417451976532812
ACH-000017,-0.045524213648971565
ACH-000018,-0.02396752799683609
ACH-000019,-0.01919964024638932
ACH-000021,0.0187742378739945
ACH-000022,-0.016952375163671842
ACH-000025,0.06583900441171067
ACH-000028,-0.04778219416840216
ACH-000030,-0.03751459512533915
ACH-000035,-0.2313469172777887
ACH-000036,-0.061017892032004785
ACH-000037,-0.08178035248516886
ACH-000039,0.016265464121107673
ACH-000040,-0.08014598731275603
ACH-000041,0.03272776448052528
ACH-000042,0.06546528468994832
ACH-000045,-0.10707383626681784
ACH-000047,0.05144434435719029
ACH-000052,0.14394546074217185
ACH-000053,-0.13365686290554205
ACH-000054,-0.00019915935668062505
ACH-000055,-0.37873560956442254
ACH-000060,-0.019505351156537096
ACH-000067,-0.1934371510981391
ACH-000070,0.08762087346550644
ACH-000075,0.1006763850050407
ACH-000078,-0.13447316797979994
ACH-000082,-0.1394826108559523
ACH-000085,-0.02787295747185405
ACH-000086,-1.7928885524907435e-05
ACH-000087,0.08354334330322145
ACH-000092,-0.11758386647775446
ACH-000095,-0.03480693135316852
ACH-000097,-0.007291679255627365
ACH-000098,0.06274707542195783
ACH-000099,-0.06335059591254327
ACH-000108,0.00030709477839998303
ACH-000113,-0.062238856202810375
ACH-000116,0.13893610815723909
ACH-000118,0.06796935785504463
ACH-000120,0.056233556809015074
ACH-000123,0.0753867702903083
ACH-000127,-0.08748854447440406
ACH-000128,0.09599502620440416
ACH-000132,0.03331184001818766
ACH-000133,-0.13112295878522662
ACH-000137,0.028534788201902687
ACH-000138,0.07522659679348782
ACH-000142,-0.016103603401856494
ACH-000143,0.097248596879394
ACH-000146,-0.06841734068990135
ACH-000148,-0.0959962570080242
ACH-000150,-0.31489804658787063
ACH-000152,-0.20737061326203585
ACH-000153,-0.10404215547455993
ACH-000159,-0.02242788554600532
ACH-000160,-0.049387422527064136
ACH-000163,-0.09301546725006436
ACH-000167,0.008050075918600456
ACH-000168,-0.026269106046486315
ACH-000169,0.013164724515078429
ACH-000178,-0.055007944591563065
ACH-000183,-0.3120518450619172
ACH-000188,-0.06824915569258799
ACH-000189,0.098108488900168
ACH-000190,-0.27032078108708074
ACH-000198,0.05546972820235861
ACH-000203,0.10551780964012368
ACH-000204,-0.04431590246489997
ACH-000206,-0.15332303439717018
ACH-000207,-0.2272368143899223
ACH-000208,-0.10356594243720604
ACH-000210,-0.15963475976020186
ACH-000211,0.06712859975727963
ACH-000215,-0.12112282344639284
ACH-000221,0.01721819329627493
ACH-000222,-0.1844747914327711
