,KCNMB2 (10242)
ACH-000004,0.0598682342122796
ACH-000005,0.12968650457121986
ACH-000007,-0.00038788473161221516
ACH-000009,-0.02347712270769362
ACH-000011,-0.006694586124975155
ACH-000012,0.09090132874655096
ACH-000013,0.11831210120661592
ACH-000014,0.014483598069058372
ACH-000015,0.042677508106363934
ACH-000017,-0.04728228741823552
ACH-000018,-0.14498651315310318
ACH-000019,-0.03509671815681637
ACH-000021,0.08944979639042107
ACH-000022,0.07316701365592759
ACH-000025,-0.011230051849247849
ACH-000028,0.09957776655161817
ACH-000030,0.019929495776708286
ACH-000035,-0.13136900996351822
ACH-000036,0.040509806639023635
ACH-000037,0.003909583556879672
ACH-000039,0.06423722720512155
ACH-000040,-0.05016371394990486
ACH-000041,-0.02344524296960604
ACH-000042,-0.13682171472988522
ACH-000045,0.252080172652802
ACH-000047,-0.00997782561252681
ACH-000052,-0.0107131816687448
ACH-000053,-0.004980078944438394
ACH-000054,-0.047192753943428735
ACH-000055,0.1159721699758698
ACH-000060,-0.020267299949686148
ACH-000067,0.10111705913451556
ACH-000070,-0.07558642072755052
ACH-000075,0.11825678753320028
ACH-000078,0.04241087307905378
ACH-000082,-0.0003391754252933452
ACH-000085,0.0847492340140919
ACH-000086,0.029601258695094064
ACH-000087,-0.11253641611285474
ACH-000092,-0.056601659905648326
ACH-000095,0.011235370001667185
ACH-000097,0.006307895601776143
ACH-000098,-0.07932082457636097
ACH-000099,0.025116472210640804
ACH-000108,-0.031806774248210615
ACH-000113,0.051375015090446674
ACH-000116,-0.0045898180127645705
ACH-000118,0.10557095341700318
ACH-000120,0.061321048675644564
ACH-000123,0.050041660456677815
ACH-000127,0.11446305668299207
ACH-000128,-0.08465946251047114
ACH-000132,-0.017970993959203416
ACH-000133,-0.060171588542814784
ACH-000137,0.02251201759836669
ACH-000138,0.07396634756031807
ACH-000142,0.00029566621063542884
ACH-000143,-0.0008351712523542321
ACH-000146,-0.03744915015248655
ACH-000148,-0.0511132914166398
ACH-000150,0.0440352624676062
ACH-000152,0.03734613082008365
ACH-000153,-0.16294755235177094
ACH-000159,-0.022486906914358538
ACH-000160,-0.026731470323243942
ACH-000163,0.07285691242739817
ACH-000167,-0.14865459999282785
ACH-000168,0.05124018714966768
ACH-000169,0.15127883119819965
ACH-000178,0.04806140392147478
ACH-000183,0.018136131741332082
ACH-000188,-0.06684168092341161
ACH-000189,-0.05199355577551706
ACH-000190,0.026086279825109318
ACH-000198,-0.012517784516709629
ACH-000203,0.31859374320834194
ACH-000204,-0.18476004003000204
ACH-000206,0.20044725962061372
ACH-000207,0.007700520450925207
ACH-000208,-0.16043280556169814
ACH-000210,0.08004267349325303
ACH-000211,-0.05506648856334818
ACH-000215,-0.0432450444404424
ACH-000221,-0.03796106241177
ACH-000222,-0.19768910886175148
ACH-000223,0.10022458513130034
ACH-000226,0.0010163704116919806
ACH-000227,-0.011048886489241974
ACH-000228,0.1756332117466574
ACH-000231,0.012882581539570986
ACH-000232,0.027532827821046726
ACH-000233,-0.010094767453532374
ACH-000234,-0.0020263262957756372
ACH-000235,-0.044605566177702116
ACH-000237,-0.06175314480373549
ACH-000238,0.0925864722538363
ACH-000242,0.02740943929260366
ACH-000243,0.013636264326261872
ACH-000244,0.4090898393542531
ACH-000246,-0.028477204616366738
ACH-000248,0.07801467872323331
ACH-000250,0.010231879773013831
ACH-000251,0.2716701784151929
ACH-000252,0.026564491742010168
