,DepMap_ID
3065,ACH-000010
5056,ACH-000015
41780,ACH-000125
51523,ACH-000160
199340,ACH-000560
233682,ACH-000634
234686,ACH-000636
255054,ACH-000673
551001,ACH-000946
642397,ACH-000973
671477,ACH-000980
707126,ACH-000986
707127,ACH-000986
856006,ACH-000996
856007,ACH-000996
856008,ACH-000996
935416,ACH-001119
973394,ACH-001307
982825,ACH-001341
1016771,ACH-001416
1117974,ACH-002127
1121009,ACH-002143
1122275,ACH-002146
1125766,ACH-002155
1140185,ACH-002177
1144461,ACH-002186
1165407,ACH-002232
1183388,ACH-002256
1185684,ACH-002257
1207065,ACH-002298
