,LMF2 (91289)
ACH-000004,0.01876359124713649
ACH-000005,0.21403423970588195
ACH-000007,-0.1647198766170147
ACH-000009,0.03123812485886485
ACH-000011,-0.2883155648864821
ACH-000012,-0.12704762699738273
ACH-000013,-0.14240404188560765
ACH-000014,0.08739939310032134
ACH-000015,0.02006547253218355
ACH-000017,-0.08968336338451645
ACH-000018,0.0923961913880812
ACH-000019,-0.08531609583948394
ACH-000021,-0.01885825611300413
ACH-000022,-0.033706046951062836
ACH-000025,-0.05196959948949234
ACH-000028,-0.16177697096030688
ACH-000030,-0.09647486933422794
ACH-000035,0.11332249506937915
ACH-000036,0.07238746441325332
ACH-000037,0.1010269348992968
ACH-000039,0.056308087086703776
ACH-000040,0.0757133462428663
ACH-000041,-0.06671614815865264
ACH-000042,-0.10689427066682797
ACH-000045,-0.15043015230614978
ACH-000047,-0.07636155002893266
ACH-000052,-0.02087957751505248
ACH-000053,0.03510143278711561
ACH-000054,0.01687585658741579
ACH-000055,-0.023194636072139542
ACH-000060,-0.1637547968946829
ACH-000067,0.02605799239107597
ACH-000070,0.07300463579129159
ACH-000075,-0.03686139230283402
ACH-000078,-0.048515899106108235
ACH-000082,0.03348463802771598
ACH-000085,-0.047482499487732775
ACH-000086,0.050839408046076284
ACH-000087,0.1931567866852793
ACH-000092,0.01861190383185689
ACH-000095,-0.0671268750860808
ACH-000097,-0.033378857363700665
ACH-000098,-0.11569699728693347
ACH-000099,-0.23645323054938336
ACH-000108,-0.1249360163444813
ACH-000113,-0.1794155996571109
ACH-000116,0.026568442763796624
ACH-000118,-0.1237503493331953
ACH-000120,-0.01886345100699162
ACH-000123,-0.019349999119787024
ACH-000127,0.07577725410051975
ACH-000128,0.0461320366552932
ACH-000132,-0.006948040566702855
ACH-000133,-0.03482365076408656
ACH-000137,-0.07749741938582802
ACH-000138,0.066083271511595
ACH-000142,-0.0015985997251730855
ACH-000143,-0.3500691717806645
ACH-000146,-0.01964289301573249
ACH-000148,0.012606044454938778
ACH-000150,-0.15583836478873006
ACH-000152,0.1076057772672189
ACH-000153,0.11040021692422257
ACH-000159,0.07346198232954998
ACH-000160,0.016342953623043402
ACH-000163,0.02529967679161928
ACH-000167,0.44704745858826056
ACH-000168,-0.14169201497824407
ACH-000169,-0.09395590782082366
ACH-000178,-0.09388687325723064
ACH-000183,-0.058569341905462424
ACH-000188,0.1223158875236245
ACH-000189,0.2950071183042605
ACH-000190,-0.26073990543533265
ACH-000198,-0.01576426549756885
ACH-000203,-0.26728206288012096
ACH-000204,-0.06420512327486902
ACH-000206,-0.2472187051543011
ACH-000207,-0.07390483868602295
ACH-000208,-0.08636667132288244
ACH-000210,0.27042212039465785
ACH-000211,0.003662769943691169
ACH-000215,0.030759816929062524
ACH-000221,-0.02807070172696347
ACH-000222,-0.07966383408795619
ACH-000223,0.017176335197151154
ACH-000226,0.14495830957585704
ACH-000227,-0.18714923378384696
ACH-000228,-0.1999477289620404
ACH-000231,-0.16368654593979534
ACH-000232,0.07052158747961261
ACH-000233,-0.1436396773454715
ACH-000234,0.06153495580741851
ACH-000235,-0.03175607247169508
ACH-000237,-0.0009710156898915277
ACH-000238,-0.08254839170985642
ACH-000242,0.17044274556940156
ACH-000243,-0.06865554375707437
ACH-000244,0.032202435720312436
ACH-000246,-0.08728148340580927
ACH-000248,-0.030563389835410005
ACH-000250,0.0599045023711629
ACH-000251,0.0381863109974537
ACH-000252,0.07531969705858306
ACH-000253,-0.03658660937604034
ACH-000255,-0.03102347969646362
ACH-000256,-0.1646612812461954
ACH-000257,-0.0016109354579862574
ACH-000258,-0.19475413149354906
ACH-000259,-0.1654590193887226
ACH-000260,-0.03319757193366058
ACH-000261,-0.049576696937711925
ACH-000262,0.20978993478404298
ACH-000263,-0.12620677544928965
ACH-000264,-0.12842795194362752
ACH-000265,0.06943891274424964
ACH-000266,-0.062123069798044814
ACH-000272,-0.09902412461126547
ACH-000274,-0.08558938933174835
ACH-000277,0.012384412720915559
ACH-000278,-0.026629409298427997
ACH-000279,-0.11609619996786548
ACH-000280,-0.047581686248146036
ACH-000281,-0.2179570254740892
ACH-000288,0.03176596266171535
ACH-000291,-0.048449017411994234
ACH-000293,0.10689690203732803
ACH-000294,0.07912369870551401
ACH-000295,-0.24050871291384024
ACH-000296,0.0830314643625984
ACH-000302,-0.08001456657618633
ACH-000304,-0.1553119469647437
ACH-000307,0.03601229069901503
ACH-000308,-0.02179232534641158
ACH-000310,-0.059128372677113475
ACH-000311,-0.08752985002780142
ACH-000312,-0.1649969554520041
ACH-000315,0.09242290386563493
ACH-000316,0.06542350827281959
ACH-000317,0.1359015384711005
ACH-000318,-0.0967442518748715
ACH-000319,0.04573539277147876
ACH-000320,-0.10474030547497122
ACH-000322,-0.27785594827606713
ACH-000323,-0.010379670725840331
ACH-000324,-0.11774562068162996
ACH-000329,0.036113949766814264
ACH-000330,-0.00736881795853208
ACH-000331,-0.0011935578646451053
ACH-000332,-0.04396752346694778
ACH-000334,0.03892851960196275
ACH-000335,0.11199337511098684
ACH-000336,-0.07993576763805738
ACH-000337,-0.2572120247431871
ACH-000338,-0.06102409038392757
ACH-000339,0.004201326816685268
ACH-000341,-0.007190333200512739
ACH-000348,0.05093991910456765
ACH-000350,0.0052230465381644855
ACH-000352,0.06213471309645725
ACH-000356,-0.0456771103962195
ACH-000361,-0.06151379771606243
ACH-000362,0.034331633029818016
ACH-000363,-0.06098097282579028
ACH-000364,-0.011497892470738014
ACH-000365,-0.06306920985152141
ACH-000366,-0.015810121328856445
ACH-000368,-0.04488975221944826
ACH-000374,0.09793846060527477
ACH-000375,-0.012587283984958307
ACH-000376,-0.0857128066205517
ACH-000381,0.07625513827984035
ACH-000383,0.016374786615149985
ACH-000387,-0.015513245803298438
ACH-000389,-0.004384181056493054
ACH-000390,-0.052987672266348256
ACH-000393,-0.02459070084424194
ACH-000395,-0.03934819536571937
ACH-000396,-0.25083382587447484
ACH-000397,-0.132914579624152
ACH-000401,0.1410734473169888
ACH-000402,-0.037679017495492184
ACH-000403,-0.02305001040492401
ACH-000404,0.00722734914791723
ACH-000406,-0.05054217596137445
ACH-000407,-0.016473434855951503
ACH-000408,0.12898350681414714
ACH-000410,0.05990638581125628
ACH-000411,-0.09734858495013306
ACH-000414,-0.10775598361840437
ACH-000415,0.1350869214432606
ACH-000416,-0.11298191114208067
ACH-000420,0.05488835366296789
ACH-000421,-0.065868522323656
ACH-000424,-0.06230734880691775
ACH-000425,-0.14571709727845786
ACH-000426,0.04197280233564556
ACH-000427,-0.10491296184960078
ACH-000433,-0.009361630427369677
ACH-000435,0.024455724158783814
ACH-000436,-0.04094310146560055
ACH-000444,0.0654865514937853
ACH-000445,0.007640051193228434
ACH-000448,-0.0048742405575724025
ACH-000450,-0.3712662047092966
ACH-000452,0.020538196745527138
ACH-000454,0.06625825372036026
ACH-000458,-0.027200362734606992
ACH-000459,0.10324386425426282
ACH-000460,-0.053883843875827266
ACH-000461,-0.0009761364679675446
ACH-000463,-0.10274756612552864
ACH-000464,0.07765454443140664
ACH-000466,0.029275144563085786
ACH-000467,-0.05344162474565886
ACH-000468,0.07012912526990643
ACH-000469,-0.14066068716003338
ACH-000470,-0.11767633027652732
ACH-000471,-0.1020636710885991
ACH-000472,-0.04901124655799438
ACH-000473,0.07979504261388351
ACH-000475,-0.012401210111221023
ACH-000476,-0.00599564934194418
ACH-000477,-0.15734486729065056
ACH-000479,-0.05008480045649191
ACH-000480,-0.07875075547296312
ACH-000481,0.06923409295213566
ACH-000483,0.13511897422444236
ACH-000484,0.013209744914103741
ACH-000485,-0.04872486646701839
ACH-000486,-0.07999872330394033
ACH-000487,0.0368979341640932
ACH-000488,-0.02545956973338321
ACH-000490,0.04647738119114758
ACH-000491,0.1141765422414672
ACH-000495,0.042662458360467566
ACH-000496,0.0904565162901376
ACH-000499,-0.020010226847185016
ACH-000500,0.02159539821684879
ACH-000502,-0.12559189956365138
ACH-000503,-0.013187900867012686
ACH-000505,0.00795971078688968
ACH-000507,0.04434416163823782
ACH-000510,-0.04727690348957405
ACH-000511,0.004297613830201152
ACH-000512,0.19788224762448067
ACH-000516,-0.19494039019184106
ACH-000517,0.005625406367652886
ACH-000518,-0.010143312990155338
ACH-000520,0.1317479463378459
ACH-000521,-0.2251925242517073
ACH-000522,0.11428367801467285
ACH-000524,0.034775330035462335
ACH-000527,-0.06081997270754731
ACH-000528,0.01705983378264904
ACH-000537,-0.14448163505557002
ACH-000541,-0.055578807678596624
ACH-000542,0.03504374971985933
ACH-000544,0.07601491366673496
ACH-000545,0.12527873366982226
ACH-000547,-0.15178442923455815
ACH-000548,0.001567855624569555
ACH-000549,-0.02543727871850028
ACH-000550,-0.0320703727328193
ACH-000552,-0.038269666940206865
ACH-000556,-0.013905591074327584
ACH-000557,0.03724127582671608
ACH-000569,0.12703170101170805
ACH-000570,-0.10632715567354177
ACH-000571,-0.20160137573398765
ACH-000573,-0.1234947085142694
ACH-000576,-0.0002846875164993118
ACH-000579,0.05627121114888061
ACH-000580,-0.1636246130146952
ACH-000584,-0.030409977886955764
ACH-000585,0.008560256032627441
ACH-000588,-0.08311869843538376
ACH-000589,-0.09609328464556624
ACH-000591,-0.11960405691881615
