,CCDC85B (11007)
ACH-000279,-0.2292725118936146
ACH-000280,-0.1758090029993822
ACH-000281,-0.13518984904188827
ACH-000288,-0.3205959871597545
ACH-000291,-0.13611339229338032
ACH-000293,-0.2566318366291204
ACH-000294,-0.4041550426071966
ACH-000295,-0.2361560866823772
ACH-000296,-0.14988751926134108
ACH-000302,-0.2031674785631995
ACH-000304,-0.11847683549428292
ACH-000307,-0.22368161703143405
ACH-000308,-0.2946625198936516
ACH-000310,-0.3586956986487191
ACH-000311,-0.15871472799758313
ACH-000312,-0.3435285097269581
ACH-000315,-0.010452048701485238
ACH-000316,-0.31797268323848465
ACH-000317,-0.2687763365096416
ACH-000318,-0.4869463745654965
ACH-000319,-0.19106805987345274
ACH-000320,-0.17637543080204646
ACH-000322,-0.36848073141214577
ACH-000323,-0.2669229041874922
ACH-000324,-0.1895521848844805
ACH-000329,-0.0342529419454784
ACH-000330,-0.23136030908079824
ACH-000331,-0.13780803472131606
ACH-000332,-0.31079131257211345
ACH-000334,-0.2435147510386184
ACH-000335,-0.4900397342836
ACH-000336,-0.6680661549134161
ACH-000337,-0.16242249516738172
ACH-000338,0.1518473506101139
ACH-000339,-0.2685595647615203
ACH-000341,-0.3828959088885416
ACH-000348,-0.037238891133965765
ACH-000350,-0.3282726853370293
ACH-000352,-0.4306821033493995
ACH-000356,-0.6506845948119766
ACH-000361,-0.2783837671267832
ACH-000362,-0.19548254204234355
ACH-000363,-0.2635459834746267
ACH-000364,-0.20042377391595895
ACH-000365,-0.19150363190139194
ACH-000366,-0.23316227420009603
ACH-000368,-0.34320143262643193
ACH-000374,-0.5374319204192384
ACH-000375,-0.21938659157100016
ACH-000376,-0.38976577406599466
ACH-000381,-0.19574308430270268
ACH-000383,-0.2527126346304085
ACH-000387,-0.26428873294319805
ACH-000389,-0.16334833778313715
ACH-000390,-0.2658773572804472
ACH-000393,-0.17703226731550592
ACH-000395,-0.3685044889038901
ACH-000396,-0.31024942077283196
ACH-000397,-0.5066622289651334
ACH-000401,-0.3573879305620177
ACH-000402,-0.6315714869483559
ACH-000403,-0.2920325547903144
ACH-000404,-0.6533959912089318
ACH-000406,-0.13431240602837316
ACH-000407,-0.3621075803234063
ACH-000408,-0.2713088726712714
ACH-000410,-0.1344442612505126
ACH-000411,-0.18142733306779865
ACH-000414,-0.18115186957722926
ACH-000415,-0.27880197488687786
ACH-000416,-0.18055623009280766
ACH-000420,-0.17376399456627215
ACH-000421,-0.2672399314955501
ACH-000424,-0.08514700842950335
ACH-000425,-0.1799594701237761
ACH-000426,-0.21787639400130426
ACH-000427,-0.3073184058325769
ACH-000433,-0.3813716717306439
ACH-000435,0.02742478689214316
ACH-000436,-0.15185542667103413
ACH-000444,-0.1294008402306386
ACH-000445,-0.2570186440578905
ACH-000448,-0.16541793548110595
ACH-000450,-0.17183565491684166
ACH-000452,-0.2365314284259221
ACH-000454,-0.2040012172359809
ACH-000458,-0.43861107628095397
ACH-000459,-0.08351542264476566
ACH-000460,-0.19325542248594435
ACH-000461,-0.4509304078911691
ACH-000463,-0.17207327594018582
ACH-000464,-0.14777661219940405
ACH-000466,-0.5844145825371482
ACH-000467,-0.13346854517312895
ACH-000468,-0.1653401941821689
ACH-000469,-0.3064998617239857
ACH-000470,-0.1856563268411732
ACH-000471,-0.23030249885412396
ACH-000472,-0.17439011104019547
ACH-000473,-0.07354750453401426
ACH-000475,-0.248730573327186
ACH-000476,-0.256034978301513
ACH-000477,-0.2586567217556333
ACH-000479,-0.4231890349195944
ACH-000480,-0.2554514002854146
ACH-000481,-0.20277152535886295
ACH-000483,-0.3775376237745854
ACH-000484,-0.3163166442783151
ACH-000485,-0.2871550374786232
ACH-000486,-0.4501968736851498
ACH-000487,-0.3658800488690763
ACH-000488,-0.1814882863934308
ACH-000490,-0.13396013037478655
ACH-000491,-0.3115671063295378
ACH-000495,-0.1836474699310691
ACH-000496,-0.3149182687665621
ACH-000499,-0.08402494853073048
ACH-000500,-0.385908623301244
ACH-000502,-0.19757445855676065
ACH-000503,-0.2726779072779507
ACH-000505,-0.20367986584104006
ACH-000507,-0.3737880972715187
ACH-000510,-0.17305908766340247
ACH-000511,-0.3339371654724408
ACH-000512,-0.18415287224951948
ACH-000516,-0.23362679155731084
ACH-000517,-0.24724823784076486
ACH-000518,-0.2896904853869972
ACH-000520,-0.33320431892980623
ACH-000521,-0.09575114257041728
ACH-000522,-0.25231882122047705
ACH-000524,-0.3185257432831664
ACH-000527,-0.2266926637343893
ACH-000528,-0.2282681828477668
ACH-000537,-0.4307518198648064
ACH-000541,-0.6252984571509576
ACH-000542,-0.2771481938299256
ACH-000544,-0.1784919363864801
ACH-000545,-0.3608754133894931
ACH-000547,-0.012097350301443216
ACH-000548,-0.07754916700366461
ACH-000549,-0.08353143571987767
ACH-000550,-0.2480573619100818
ACH-000552,-0.2374070432144585
ACH-000556,-0.1158539294831224
ACH-000557,-0.2684633762188543
ACH-000569,-0.2347686247355513
ACH-000570,-0.387552806705522
ACH-000571,-0.18005206554761358
ACH-000573,-0.2881313530239814
ACH-000576,-0.18699979569070704
ACH-000579,-0.20565424954663208
ACH-000580,-0.23197894580463835
ACH-000584,-0.21235265951731264
ACH-000585,-0.3386131847818099
ACH-000588,-0.3757851594710043
ACH-000589,-0.3455496229550901
ACH-000591,0.024540433023612068
ACH-000593,-0.1038426809149444
ACH-000600,-0.1862413357294454
ACH-000601,-0.2607350615764332
ACH-000605,-0.2790305754458749
ACH-000606,-0.34108703468762325
ACH-000608,-0.2885712189952291
ACH-000614,-0.2556953446169433
ACH-000616,-0.19918614070301965
ACH-000618,-0.4967661886359325
ACH-000619,-0.3398404460908536
ACH-000620,-0.23673651512882926
ACH-000621,-0.2532023573092513
ACH-000622,-0.17084323962551834
ACH-000623,-0.08496696817650007
ACH-000624,-0.2868419810703833
ACH-000627,-0.3210620617112413
ACH-000630,-0.38166736123236894
ACH-000631,-0.3075245094755087
ACH-000632,-0.2717243716407289
ACH-000633,-0.2129182716283708
ACH-000637,-0.4397753156680168
ACH-000638,-0.4218927820894177
ACH-000646,-0.1962452153002622
ACH-000647,-0.22314098224217505
ACH-000648,-0.2314284032970572
ACH-000649,-0.22025974780415408
ACH-000651,-0.20479503487495754
ACH-000652,-0.3323427512647342
ACH-000653,-0.22048571577297046
ACH-000657,-0.21799746831618508
ACH-000658,-0.1839797174770738
ACH-000661,-0.4861965931268236
ACH-000662,-0.4061422195479584
ACH-000663,-0.415519278672541
ACH-000665,-0.2915652087846074
ACH-000671,-0.21722430626138636
ACH-000672,-0.05997590870365738
ACH-000673,-0.16238619846720312
ACH-000676,-0.1338759265238187
ACH-000677,-0.1258609875346223
ACH-000681,-0.03249816459844306
ACH-000683,-0.2925398758636129
ACH-000684,-0.24832172198902755
ACH-000688,-0.047521219640730826
ACH-000693,-0.2686314591134105
ACH-000694,-0.29444208210536965
ACH-000695,-0.2710831914027733
ACH-000696,-0.35125930108973
ACH-000697,-0.27554262390027506
ACH-000699,-0.32022819043028905
ACH-000701,-0.3858130663106111
ACH-000706,-0.2713521517160892
ACH-000711,-0.17552900152881273
ACH-000713,-0.1612182730736254
ACH-000714,-0.3701309597946393
ACH-000718,-0.35393598425685635
ACH-000720,-0.2062268941589905
ACH-000721,-0.13705178771123985
ACH-000724,-0.04874665588816275
ACH-000725,-0.16201920048398552
ACH-000732,-0.3433016011608199
ACH-000734,-0.3579684740408966
ACH-000735,-0.2816525338459469
ACH-000736,-0.3535725790427146
ACH-000738,-0.35272763666486945
ACH-000746,0.07388738507448436
ACH-000747,-0.17072084970651902
ACH-000748,-0.3808599536246417
ACH-000753,-0.2500550049944644
ACH-000756,-0.16902318943707256
ACH-000757,-0.2893349059926433
ACH-000758,-0.07385007911271525
ACH-000760,-0.1297616524312913
ACH-000762,-0.16862407126717074
ACH-000763,-0.2350108898703209
ACH-000764,-0.1546276300531817
ACH-000765,-0.4450472632155987
ACH-000766,-0.24417939969566066
ACH-000767,-0.18804201574820176
ACH-000768,-0.23316786926942015
ACH-000769,-0.2521929211783261
ACH-000770,-0.20318605968060308
ACH-000771,-0.24413571635256395
ACH-000773,-0.291676766860172
ACH-000776,-0.4444387403451365
ACH-000777,-0.38953335276495504
ACH-000778,-0.6135520634722808
ACH-000781,-0.20351285227681334
ACH-000782,-0.3564055002591809
ACH-000783,-0.3642198264672763
ACH-000784,-0.16844871804142764
ACH-000785,-0.140158238739358
ACH-000787,-0.11884085788840447
ACH-000788,-0.16620080720763694
ACH-000791,-0.2607104547633781
ACH-000792,-0.465626964515696
ACH-000794,-0.3811309813539448
ACH-000796,-0.3390745102213172
ACH-000798,-0.2288317956070561
ACH-000799,-0.2402239221614643
ACH-000800,-0.005082703987620192
ACH-000802,-0.2888863815401638
ACH-000804,-0.316673378138919
ACH-000805,-0.1936190550908696
ACH-000809,-0.23182495383814095
ACH-000810,-0.2297140052425733
ACH-000811,-0.23086637977011826
ACH-000817,-0.4440156438088951
ACH-000819,-0.16508516791732722
ACH-000820,-0.055745185141845725
ACH-000821,-0.09317928086382857
ACH-000822,-0.3682681613084242
ACH-000823,-0.16213216309137488
ACH-000824,-0.3498486105663406
ACH-000827,-0.18337520168841875
ACH-000829,-0.2512123675070261
ACH-000831,-0.2433130182242569
ACH-000832,-0.09889093864595652
ACH-000833,-0.4681515189681055
ACH-000834,-0.3694064747459958
ACH-000835,-0.2990574889023359
ACH-000836,-0.14215536573326634
ACH-000837,-0.0664368290053247
ACH-000838,-0.4246517577390854
ACH-000839,-0.4316216701385943
ACH-000840,-0.325625448810784
ACH-000841,-0.2130776678832583
ACH-000843,-0.5790200925938579
ACH-000846,-0.2719541734488751
ACH-000847,-0.14905862193473593
ACH-000848,-0.2777602444349132
ACH-000849,-0.11204839542125963
ACH-000851,-0.2546831049194025
ACH-000855,-0.3332315603645358
ACH-000856,-0.17288400072706864
ACH-000858,-0.1231481311833468
ACH-000859,-0.10904518481135572
ACH-000861,-0.25835523606724864
ACH-000862,-0.24448761408794115
ACH-000865,-0.5555614746646573
ACH-000866,-0.22582891592306986
ACH-000867,-0.29403754078212946
ACH-000869,0.029494376184968463
ACH-000872,-0.5688623552059779
ACH-000873,0.029604746037815325
ACH-000876,-0.2158825566212053
ACH-000878,-0.27780959597049143
ACH-000880,-0.2628762861821801
ACH-000881,-0.09338021840280496
ACH-000882,-0.19549519011605984
ACH-000884,-0.2722083169816956
ACH-000885,-0.13785814205873612
ACH-000887,-0.2272906758056109
ACH-000889,-0.12286491889977134
ACH-000896,-0.3599637714401964
ACH-000898,-0.15463898785182878
ACH-000900,-0.1409719836673167
ACH-000901,-0.5193461712087539
ACH-000905,-0.4087313536135037
ACH-000906,-0.35909508676886603
ACH-000907,-0.15276021494430156
ACH-000910,-0.3584697453423855
ACH-000911,-0.1782348683768092
ACH-000912,-0.2556252686087773
ACH-000913,-0.09513359215700792
ACH-000915,-0.2484751792657501
ACH-000916,0.1662369382336824
ACH-000917,-0.3259574307094505
ACH-000920,-0.2617850261803681
ACH-000921,-0.2262407845147389
ACH-000924,-0.2675927251212015
ACH-000926,-0.3592266060274217
ACH-000928,-0.3543289725995733
ACH-000929,-0.19375239801562488
ACH-000932,-0.14256807668656185
ACH-000935,-0.4491543888478632
ACH-000936,-0.18537351173061936
ACH-000937,-0.2472214092617897
ACH-000938,-0.15454542223477755
ACH-000939,-0.07127896219698518
ACH-000941,-0.2374729392467992
ACH-000943,-0.2426016454759489
ACH-000946,-0.33543977925596
ACH-000947,-0.2381511700830869
ACH-000948,-0.07056906092359316
ACH-000950,-0.2636992066634997
ACH-000953,-0.2696427607265363
ACH-000954,-0.2294762018299292
ACH-000957,-0.28362829261977685
ACH-000958,-0.14474485385688515
ACH-000960,-0.2768427809911108
ACH-000963,-0.5326280527470317
ACH-000968,-0.3155546128669237
ACH-000969,-0.28630023912448593
ACH-000972,-0.4414183637967989
ACH-000973,-0.2302179844164529
ACH-000974,-0.3134889597500492
ACH-000978,-0.3821869811976164
ACH-000984,-0.34567045567124666
ACH-000986,-0.3171502898765293
ACH-000988,-0.26817164477229777
ACH-000993,0.044965252979823525
ACH-000994,-0.21469978316188545
ACH-000996,-0.324756691194697
ACH-001001,-0.2649734855075178
ACH-001020,-0.2087227102003132
ACH-001028,-0.2117058479865569
ACH-001031,-0.2581168768682794
ACH-001038,-0.20973764433127387
ACH-001048,-0.2002811831766334
ACH-001050,-0.3391437936675728
ACH-001053,-0.1572097627457662
ACH-001054,-0.004327031757032365
ACH-001061,-0.13592914397551115
ACH-001067,-0.232185181062203
ACH-001075,-0.10208335362752702
ACH-001096,-0.2395064772724411
ACH-001111,-0.1810479389790826
ACH-001119,-0.28642952077879025
ACH-001128,-0.29833236663403284
ACH-001134,0.045085172207346064
ACH-001151,-0.24403878664933104
ACH-001163,-0.24427794677856526
ACH-001164,-0.3722258473831576
ACH-001183,-0.1056139302126348
ACH-001192,-0.09624285865556836
ACH-001193,-0.06529923778571266
ACH-001196,-0.4398856231304945
ACH-001197,-0.10891735901556672
ACH-001205,-0.22178301809553935
ACH-001211,-0.23235718090836904
ACH-001212,-0.21831335923416734
ACH-001228,-0.1554723045816177
ACH-001232,-0.18209848923682515
ACH-001239,-0.2399636513912402
ACH-001270,-0.3616578821187277
ACH-001274,-0.17966024930955474
ACH-001275,-0.0923647964658562
ACH-001277,-0.20759231699681469
ACH-001278,-0.21059051617881694
ACH-001280,-0.017203148516901762
ACH-001283,-0.15238248409812766
ACH-001289,-0.2886196587990991
ACH-001300,-0.2343875163286853
ACH-001301,-0.5532964694420641
ACH-001302,-0.14937261473950136
ACH-001306,-0.37890774278373307
ACH-001318,-0.14271616038873125
ACH-001322,-0.4062368838750092
ACH-001328,-0.2575250114547151
ACH-001332,0.16245472618730106
ACH-001336,-0.2596436039171206
ACH-001346,-0.1942721450882949
ACH-001353,-0.33762077773958354
ACH-001354,-0.1081565487013488
ACH-001367,-0.2892229592315607
ACH-001368,-0.3318113740806497
ACH-001374,-0.3603121194300997
ACH-001377,-0.2487408044133146
ACH-001380,-0.4211989795688237
ACH-001391,-0.21745936617077044
ACH-001408,-0.1355726202120592
ACH-001430,-0.2351303679035505
ACH-001431,-0.3916169180330025
ACH-001450,-0.3192475568120248
ACH-001496,-0.11594049987470124
ACH-001500,-0.1973151443530376
ACH-001523,-0.2734376103155177
ACH-001532,-0.18790877821632124
ACH-001550,-0.23928055739906964
ACH-001552,-0.3418482124279451
ACH-001554,-0.15957308694132644
ACH-001654,-0.37007258039682334
ACH-001735,-0.20201920376030755
ACH-001736,-0.02137611246900156
ACH-001737,-0.3354020278328997
ACH-001740,-0.1945864296967857
ACH-001745,-0.14492124138082116
ACH-001765,-0.21027133875405987
