,LY6G6C (80740)
ACH-000004,-0.2430510686261415
ACH-000005,-0.10423087888475956
ACH-000007,0.14496920828110887
ACH-000009,-0.1763291974261956
ACH-000011,0.03368549074759157
ACH-000012,0.020423765694937045
ACH-000013,-0.04866044499480576
ACH-000014,-0.235806234008178
ACH-000015,0.12102555928756432
ACH-000017,0.11720538503090044
ACH-000018,0.04819682916614988
ACH-000019,0.007934388042320665
ACH-000021,3.1481948413793795e-05
ACH-000022,0.06241490481309125
ACH-000025,-0.035008863147672604
ACH-000028,0.14270580097662042
ACH-000030,-0.008397230668358352
ACH-000035,0.0608132193211637
ACH-000036,-0.033049625423173745
ACH-000037,-0.0432732179195374
ACH-000039,0.04504104145046253
ACH-000040,0.02541914202875049
ACH-000041,0.09662318319191304
ACH-000042,0.01155671773969138
ACH-000045,-0.009792674637297834
ACH-000047,-0.1060289643998266
ACH-000052,0.1263246987597165
ACH-000053,-0.0367612191931747
ACH-000054,0.02181163687889905
ACH-000055,-0.05635060874370058
ACH-000060,0.09146458693598113
ACH-000067,-0.002523169455499027
ACH-000070,0.11354554308966865
ACH-000075,-0.004966836673582781
ACH-000078,0.0432419801479511
ACH-000082,-0.12996911005331216
ACH-000085,-0.06867099284597164
ACH-000086,0.008151186159265397
ACH-000087,0.15519313356167766
ACH-000092,0.021969617708994492
ACH-000095,0.0413801819300909
ACH-000097,-0.06936530975651514
ACH-000098,0.02663620016604189
ACH-000099,0.0685090890062651
ACH-000108,0.053722524752567065
ACH-000113,0.050315603835234084
ACH-000116,0.038471809012252944
ACH-000118,0.04741967040759519
ACH-000120,-0.04088727769203765
ACH-000123,0.011363633328947973
ACH-000127,0.03997068150462759
ACH-000128,0.05907181357970528
ACH-000132,-0.08110063385154072
ACH-000133,-0.027246349210847055
ACH-000137,-0.052708871859714665
ACH-000138,0.0560002294330705
ACH-000142,0.017315133067354292
ACH-000143,0.07939550919157919
ACH-000146,0.0014034606536237914
ACH-000148,0.13268350142594004
ACH-000150,-0.07126959573782947
ACH-000152,-0.07489881591417137
ACH-000153,-0.17914403978118804
ACH-000159,-0.03313390982794792
ACH-000160,-0.03445688929234715
ACH-000163,0.11454924719237115
ACH-000167,-0.1507131627437747
ACH-000168,0.06151250698610203
ACH-000169,0.041234873797798256
ACH-000178,0.01165922513501448
ACH-000183,0.10798879047947893
ACH-000188,-0.0120126616335383
ACH-000189,0.2696606408830729
ACH-000190,0.027198614518130663
ACH-000198,0.06509495405259108
ACH-000203,-0.2797399555210644
ACH-000204,-0.07417775030224523
ACH-000206,-0.12562755264742725
ACH-000207,-0.21102679169208385
ACH-000208,0.7198794040081762
ACH-000210,0.07377229740735458
ACH-000211,-0.012671481943952666
ACH-000215,-0.044249546442487284
ACH-000221,-0.25411846039386377
ACH-000222,-0.14329961739149608
ACH-000223,-0.11247907705130558
ACH-000226,0.144274348389255
ACH-000227,-0.08656904274959408
ACH-000228,-0.09656273118925318
ACH-000231,-0.08472730634032435
ACH-000232,0.12679667842557993
ACH-000233,0.014141014769847096
ACH-000234,-0.006649812820967132
ACH-000235,-0.0037110383381144725
ACH-000237,0.12448550797652035
ACH-000238,-0.15168062265587198
ACH-000242,0.14251297344573804
ACH-000243,-0.09949316759984307
ACH-000244,-0.13850201420559946
ACH-000246,0.07758760433024041
ACH-000248,-0.059278653077224686
ACH-000250,-0.10100689505594856
ACH-000251,0.15805740695540035
ACH-000252,0.08950310431127109
ACH-000253,-0.030311973147596125
ACH-000255,-0.07419609553750903
ACH-000256,0.0033931329478405353
ACH-000257,0.17555324339592254
ACH-000258,0.10850090990129503
ACH-000259,-0.008224729529286458
ACH-000260,-0.02446540231259934
ACH-000261,0.014008860267650013
ACH-000262,-0.19925320817526987
ACH-000263,-0.030476262158314383
ACH-000264,0.01250985012157085
ACH-000265,0.005472690588927266
ACH-000266,-0.011033023651624393
ACH-000272,-0.021734185277562813
ACH-000274,-0.06254368146039319
ACH-000277,0.18896316242350786
ACH-000278,0.010773794964748751
ACH-000279,0.017143233750437796
ACH-000280,-0.01886223649599004
ACH-000281,0.05501800369567839
ACH-000288,-0.04745548494984475
ACH-000291,-0.003053799405268742
ACH-000293,-0.024846254336779037
ACH-000294,-0.06516013626908533
ACH-000295,0.00954211623709011
ACH-000296,-0.06729844124395933
ACH-000302,0.0058720050217613215
ACH-000304,-0.04724438052229616
ACH-000307,-0.08722786864284905
ACH-000308,-0.116357459035551
ACH-000310,-0.015346520381762268
ACH-000311,-0.014664458231193203
ACH-000312,-0.07745453733194038
ACH-000315,-0.2901115170321373
ACH-000316,-0.0940329401094644
ACH-000317,-0.08372639770606631
ACH-000318,0.034198454407841354
ACH-000319,0.13392215563677765
ACH-000320,-0.08931828033093199
ACH-000322,0.11415665617280515
ACH-000323,0.08932437317205308
ACH-000324,-0.05472349236058696
ACH-000329,-0.05761774705259616
ACH-000330,0.0821338871135271
ACH-000331,0.0012068647956456936
ACH-000332,-0.023700708767455128
ACH-000334,-0.024455101243703717
ACH-000335,0.0999369006204148
ACH-000336,-0.057907581747447284
ACH-000337,-0.08320411254810949
ACH-000338,-0.2951418740608995
ACH-000339,0.08287201057458317
ACH-000341,0.1135855317824404
ACH-000348,-0.0881926181357943
ACH-000350,0.17254392508580238
ACH-000352,0.01108181559383388
ACH-000356,0.06569405625858174
ACH-000361,0.0623578858804265
ACH-000362,-0.052157159302119914
ACH-000363,-0.052220204523532966
ACH-000364,0.017209931302031117
ACH-000365,0.03761720929418483
ACH-000366,0.0011261635593081154
ACH-000368,-0.04185725631931542
ACH-000374,-0.17204123528959267
ACH-000375,0.06500542174281182
ACH-000376,0.05033990402488901
ACH-000381,0.08970289925739328
ACH-000383,0.05237734939939734
ACH-000387,-0.12556487790091525
ACH-000389,0.11176769026179363
ACH-000390,-0.02470838395264242
ACH-000393,-0.047532915568688376
ACH-000395,-0.02049418384732781
ACH-000396,-0.045388764849265816
ACH-000397,-0.02035069248415459
ACH-000401,0.07844115775164225
ACH-000402,-0.11539619187408688
ACH-000403,-0.0262286880194386
ACH-000404,-0.01248500719311035
ACH-000406,-0.18621285527082346
ACH-000407,-0.06463490665692317
ACH-000408,0.03730948528706458
ACH-000410,-0.0033906391428776893
ACH-000411,0.09058634565263184
ACH-000414,0.04554434561892856
ACH-000415,0.1039157862388284
ACH-000416,0.024929120777942026
ACH-000420,0.05301737152095684
ACH-000421,-0.0597067796907555
ACH-000424,-0.048242892033920216
ACH-000425,0.052155507122832886
ACH-000426,-0.19954269002984804
ACH-000427,0.08482504820466863
ACH-000433,-0.13199006574452932
ACH-000435,0.3405131968264077
ACH-000436,-0.15309128142916456
ACH-000444,0.01846166867548164
ACH-000445,0.0043573976881122745
ACH-000448,0.03098873843808537
ACH-000450,0.08746756582940414
ACH-000452,-0.033197224208656256
ACH-000454,-0.07038986148113485
ACH-000458,0.04167195279028018
ACH-000459,-0.01035547981500952
ACH-000460,0.07548155456427824
ACH-000461,-0.2404210716714187
ACH-000463,-0.06197303878473544
ACH-000464,0.07841135900162864
ACH-000466,0.014912859235939373
ACH-000467,0.01955495327418417
ACH-000468,-0.15633973346440733
ACH-000469,0.05970805180556315
ACH-000470,-0.027021442896373232
ACH-000471,0.021012230280995532
ACH-000472,-0.04453013871653786
ACH-000473,-0.0006649060116363052
ACH-000475,0.08726565747130757
ACH-000476,-0.018337231349570632
ACH-000477,0.052425600094030175
ACH-000479,0.2879059057952573
ACH-000480,-0.021215739907571737
ACH-000481,-0.07658766017518633
ACH-000483,0.02484446702428377
ACH-000484,0.04531852280914268
ACH-000485,-0.03734427915527251
ACH-000486,0.009002891721556959
ACH-000487,-0.12381266738226265
ACH-000488,-0.011259001042603531
ACH-000490,0.03266614564391295
ACH-000491,-0.18237799431674045
ACH-000495,-0.0010303462761436163
ACH-000496,-0.060535693969595836
ACH-000499,-0.0352707051503812
ACH-000500,-0.3649395032127661
ACH-000502,-0.052821719108339125
ACH-000503,0.01983038728457709
ACH-000505,-0.0077459331295368986
ACH-000507,-0.0165093375478688
ACH-000510,-0.031574505488281085
ACH-000511,0.03796574522131441
ACH-000512,0.08476555719245586
ACH-000516,-0.04760928598832005
ACH-000517,-0.11415486164526245
ACH-000518,0.021565023448712625
ACH-000520,0.0503675815359373
ACH-000521,-0.04910600185303028
ACH-000522,-0.053006877529697884
ACH-000524,-0.16455456502509802
ACH-000527,0.03383014771075639
ACH-000528,-0.03934300512135419
ACH-000537,0.1771505641971296
ACH-000541,0.06954901832987409
ACH-000542,0.05443270667975562
ACH-000544,0.06301585219511799
ACH-000545,-0.12214208085245473
ACH-000547,-0.16781284564210774
ACH-000548,-0.1088962848913726
ACH-000549,-0.09212847230600116
ACH-000550,-0.03342962913942229
ACH-000552,-0.1033910864949829
ACH-000556,-0.06440858643399812
ACH-000557,0.02994028191178562
ACH-000569,-0.0872184534298289
ACH-000570,0.12276637796164043
ACH-000571,0.011823497536346149
ACH-000573,-0.0857388703155117
ACH-000576,0.1875682710339752
ACH-000579,0.27100486712691124
ACH-000580,0.16234837819205694
ACH-000584,-0.11261269858161126
ACH-000585,-0.04501659978659736
ACH-000588,0.017452062036818882
ACH-000589,-0.049725707232901525
ACH-000591,0.01705440815358123
ACH-000593,0.0019148136761647765
ACH-000600,-0.102052191835946
ACH-000601,0.03651104838109975
ACH-000605,0.4421840378425401
ACH-000606,-0.13736224282488727
ACH-000608,-0.03207979105775167
ACH-000614,0.2329748790632877
ACH-000616,0.03625486363687525
ACH-000618,-0.09852536216867866
ACH-000619,-0.12316720519996753
ACH-000620,-0.019533081321024773
ACH-000621,0.02372852653351877
ACH-000622,-0.027711156586471226
ACH-000623,0.010020496343897579
ACH-000624,-0.04678580697325585
ACH-000627,0.031599261849646745
ACH-000630,-0.08780327833138614
ACH-000631,0.1699362376034505
ACH-000632,0.0067049254774335975
ACH-000633,-0.014423762871180697
ACH-000637,0.02572647971313073
ACH-000638,-0.09564384160720107
ACH-000646,0.07115268748220206
ACH-000647,-0.09353570846017303
ACH-000648,-0.04849623602641001
ACH-000649,0.03691399096534802
ACH-000651,0.004147620463021942
ACH-000652,0.08099680796579715
ACH-000653,0.07353456043827873
ACH-000657,-0.012470864129913179
ACH-000658,0.03501473636267968
ACH-000661,-0.015923633587278475
ACH-000662,-0.2824109957268749
ACH-000663,-0.0753637218353787
ACH-000665,-0.03530060874134644
ACH-000671,-0.0017747870222964211
ACH-000672,-0.5307161600463434
ACH-000673,-0.027558438388705284
ACH-000676,0.11523281600289108
ACH-000677,0.001067217594114708
ACH-000681,-0.0022434657743940394
ACH-000683,-0.013729496807218024
ACH-000684,0.08420635208341708
ACH-000688,-0.03609735505831645
ACH-000693,0.019169195076529515
ACH-000694,-0.05369121190484719
ACH-000695,0.15139660532429502
ACH-000696,0.04416463783600486
ACH-000697,0.031459940222209735
ACH-000699,0.017984965530656375
ACH-000701,-0.13775602057240038
ACH-000706,0.016824621685859617
ACH-000711,-0.06547271468392991
ACH-000713,-0.0799030043707779
ACH-000714,-0.08922790739110398
ACH-000718,-0.03624938364251061
ACH-000720,-0.0331198935682829
ACH-000721,-0.025060407801751842
ACH-000724,-0.06635684288796773
ACH-000725,0.17475371369974316
ACH-000732,0.16480359006640732
ACH-000734,0.06023599605029184
ACH-000735,0.017161521907010625
ACH-000736,-0.06349196799286863
ACH-000738,-0.0620595808856536
ACH-000746,-0.15964513016112922
ACH-000747,0.07735397928765303
ACH-000748,0.054822990462345685
ACH-000753,-0.014071772693953715
ACH-000756,-0.08422101426973717
ACH-000757,0.16354391147074682
ACH-000758,-0.11024842693257617
ACH-000760,0.07224488597600814
ACH-000762,-0.07440178766380216
ACH-000763,-0.06220108663839598
ACH-000764,-0.08462793348588424
ACH-000765,0.02660173052556889
ACH-000766,-0.06298950013081724
ACH-000767,-0.09158289494354536
ACH-000768,0.010637717829801968
ACH-000769,0.02050930726345207
ACH-000770,0.013366790525840458
ACH-000771,-0.08341842018098514
ACH-000773,-0.024104608288911155
ACH-000776,-0.011887356853332587
ACH-000777,0.03607844942650512
ACH-000778,0.04851786734499605
ACH-000781,-0.05732059819172015
ACH-000782,-0.025851078652814986
ACH-000783,0.017920986827486805
ACH-000784,-0.0026835694915944967
ACH-000785,0.00911960070166778
ACH-000787,-0.09072663693269101
ACH-000788,0.010185007031674263
ACH-000791,-0.10199514456124703
ACH-000792,0.019534661013365217
ACH-000794,-0.17811795083449486
ACH-000796,-0.022812363125473568
ACH-000798,-0.16570426053546766
ACH-000799,0.07028832764542432
ACH-000800,0.002270893096172165
ACH-000802,0.14554524941427213
ACH-000804,0.08347365997939384
ACH-000805,0.05215833017600947
ACH-000809,-0.005206742726543998
ACH-000810,-0.18446995157776724
ACH-000811,-0.0016315352338312158
ACH-000817,-0.16791838182972196
ACH-000819,0.04505981206078306
ACH-000820,-0.17081680836835345
ACH-000821,0.04389003649501908
ACH-000822,-0.018648673832185058
ACH-000823,-0.048230331624394815
ACH-000824,0.014813917520145272
ACH-000827,0.029881622082161236
ACH-000829,0.019689666638858214
ACH-000831,0.023808926764790374
ACH-000832,-0.003758932407120196
ACH-000833,0.06170774861312137
ACH-000834,-0.05901645855955921
ACH-000835,0.16327694908771478
ACH-000836,-0.1466791858168333
ACH-000837,-0.016025905251992913
ACH-000838,-0.01506041115853785
ACH-000839,-0.06821762918494909
ACH-000840,-0.2150862865043478
ACH-000841,-0.062338769407744264
ACH-000843,0.050920969960866896
ACH-000846,-0.05393215126419395
ACH-000847,-0.07330082519910636
ACH-000848,-0.02320424216969931
ACH-000849,0.0178004649257247
ACH-000851,0.12944615097652254
