,SMCR8 (140775)
ACH-000757,-0.21276403087354795
ACH-000758,-0.15993797337452295
ACH-000760,-0.2586933593749793
ACH-000762,-0.323725547939408
ACH-000763,-0.4121817381544763
ACH-000764,-0.2916200542250461
ACH-000765,0.045482638243498685
ACH-000766,-0.3506325042993997
ACH-000767,-0.3529438850773884
ACH-000768,-0.274971643448288
ACH-000769,-0.2902296607229688
ACH-000770,-0.3723165931433309
ACH-000771,-0.3629534410646623
ACH-000773,-0.32174125096485506
ACH-000776,-0.35463501829157595
ACH-000777,-0.3810224989601229
ACH-000778,-0.3184953680408752
ACH-000781,-0.2864036255450197
ACH-000782,-0.08181292110611668
ACH-000783,-0.3724030111065889
ACH-000784,-0.2412336026920166
ACH-000785,-0.18600472971436727
ACH-000787,-0.2309707970790241
ACH-000788,-0.2808491537764404
ACH-000791,-0.26700316360239
ACH-000792,-0.2540290001883808
ACH-000794,-0.15571161900540745
ACH-000796,-0.2913648609146965
ACH-000798,-0.10208374255022966
ACH-000799,-0.2137772522367088
ACH-000800,-0.256984152959247
ACH-000802,-0.20420343585496475
ACH-000804,-0.17362821814572674
ACH-000805,-0.3023027345406131
ACH-000809,-0.2297811898179256
ACH-000810,-0.045629585389402066
ACH-000811,-0.3353653612027461
ACH-000817,-0.4191749482232896
ACH-000819,-0.1640258451154319
ACH-000820,-0.30071829680084033
ACH-000821,-0.3617077880292891
ACH-000822,-0.314380102105606
ACH-000823,-0.13556847811677822
ACH-000824,-0.1937706426721928
ACH-000827,-0.3253466788276042
ACH-000829,-0.35840832638008024
ACH-000831,-0.12654044365897746
ACH-000832,-0.3393468891698149
ACH-000833,-0.2013874251179763
ACH-000834,-0.18214021892503676
ACH-000835,-0.2810189846508738
ACH-000836,-0.4060757737638955
ACH-000837,-0.2296868919876608
ACH-000838,-0.3611764681507648
ACH-000839,-0.3308251045228716
ACH-000840,-0.39238689664161575
ACH-000841,-0.2259571438918403
ACH-000843,-0.2388889027066317
ACH-000846,-0.35877177774163144
ACH-000847,-0.3338965899418548
ACH-000848,-0.26720935248437344
ACH-000849,-0.17987953589297634
ACH-000851,-0.4414975395113722
ACH-000855,-0.5483028274122873
ACH-000856,-0.3051062965944336
ACH-000858,-0.2904592739089758
ACH-000859,-0.20533995185941464
ACH-000861,-0.3868635978231403
ACH-000862,-0.31899587307918315
ACH-000865,-0.14801464188112132
ACH-000866,-0.2637702750696741
ACH-000867,-0.3449130156733931
ACH-000869,-0.18964064047614412
ACH-000872,-0.2892170682680587
ACH-000873,-0.17836451646286686
ACH-000876,-0.17294518264664535
ACH-000878,0.026787066084157325
ACH-000880,-0.3440631156051405
ACH-000881,-0.2382384864129028
ACH-000882,-0.3914882419882289
ACH-000884,-0.1454252649940572
ACH-000885,-0.3172415757619197
ACH-000887,-0.18255161977881645
ACH-000889,-0.2246951850942384
ACH-000896,-0.16836318268171055
ACH-000898,-0.3196431927717157
ACH-000900,-0.23210634313467904
ACH-000901,-0.21273772790909345
ACH-000905,-0.2478837997097673
ACH-000906,-0.12943007676973514
ACH-000907,-0.13697891348393948
ACH-000910,-0.2625151771321073
ACH-000911,-0.3726699677352937
ACH-000912,-0.3745065885382965
ACH-000913,-0.18959360565184694
ACH-000915,-0.3728885119432136
ACH-000916,-0.08490792922078691
ACH-000917,-0.5767295764672804
ACH-000920,-0.11226382420070292
ACH-000921,-0.27197398120126304
ACH-000924,-0.11804414883192133
ACH-000926,-0.3348559442860308
ACH-000928,-0.2489400921701485
ACH-000929,-0.3456780270086133
ACH-000932,-0.2160373981134953
ACH-000935,-0.33248009996562283
ACH-000936,-0.1055943288855571
ACH-000937,-0.23015080649567646
ACH-000938,-0.11264769265224744
ACH-000939,-0.3495672747976479
ACH-000941,-0.21665927222834486
ACH-000943,-0.2669748432259081
ACH-000946,-0.2206151221782107
ACH-000947,-0.17848735420202386
ACH-000948,-0.3285072684159789
ACH-000950,-0.2713146071537762
ACH-000953,-0.20216658449239186
ACH-000954,-0.2769939683046483
ACH-000957,-0.3581041080600343
ACH-000958,-0.3007953511004662
ACH-000960,-0.0943785869970924
ACH-000963,-0.2666139339251766
ACH-000968,-0.12542807083394225
ACH-000969,-0.3388455529088257
ACH-000972,-0.2196859086418207
ACH-000973,-0.2754407603767804
ACH-000974,-0.26567112846125035
ACH-000978,-0.26659284061499083
ACH-000984,-0.24188427429991285
ACH-000986,-0.3006436490589033
ACH-000988,-0.3602617221857157
ACH-000993,-0.2552409227284261
ACH-000994,-0.19134922806454355
ACH-000996,-0.4580528265245176
ACH-001001,-0.2761332339174765
ACH-001020,-0.4031481787876973
ACH-001028,-0.20223362185832355
ACH-001031,-0.3472467253226387
ACH-001038,-0.2889611656829226
ACH-001048,-0.20677752266288388
ACH-001050,-0.25888607871239444
ACH-001053,-0.2592911886476294
ACH-001054,-0.2836961027007129
ACH-001061,-0.24256080786673584
ACH-001067,-0.13903366493130365
ACH-001075,-0.4358741325041539
ACH-001096,-0.2896994687853069
ACH-001111,-0.3746099438469061
ACH-001119,-0.1163341043909322
ACH-001128,-0.5714759665931007
ACH-001134,-0.1448590956723235
ACH-001151,-0.3376764187867333
ACH-001163,-0.3545695849594497
ACH-001164,-0.13247310395166526
ACH-001183,-0.31210629906269416
ACH-001192,-0.1490703192501522
ACH-001193,-0.18512366008807885
ACH-001196,-0.4131342650226444
ACH-001197,-0.1827887611417025
ACH-001205,-0.26955507893677205
ACH-001211,-0.3586622478587877
ACH-001212,-0.20302385822540805
ACH-001228,-0.14689342634025362
ACH-001232,-0.33185356417880296
ACH-001239,-0.2974446033277107
ACH-001270,-0.30979445247329485
ACH-001274,-0.2347318854267404
ACH-001275,-0.21643204473293012
ACH-001277,-0.06403090298260923
ACH-001278,-0.2419479473248128
ACH-001280,-0.15455029765322653
ACH-001283,-0.18276647412750774
ACH-001289,-0.11651229128477884
ACH-001300,-0.17878411721398396
ACH-001301,-0.035063246046819464
ACH-001302,0.013892216552753078
ACH-001306,-0.2302352676978016
ACH-001318,-0.31387575304398563
ACH-001322,-0.2047846423818082
ACH-001328,-0.3665088884743989
ACH-001332,-0.2748291462508341
ACH-001336,-0.17505037595474865
ACH-001346,-0.22454194822598564
ACH-001353,-0.22091245227482126
ACH-001354,-0.010904111787166123
ACH-001367,-0.0453599576464663
ACH-001368,-0.2854978360079102
ACH-001374,-0.20253121463816226
ACH-001377,-0.3342855243411181
ACH-001380,-0.31872452972021875
ACH-001391,-0.2810831667014428
ACH-001408,-0.22447241553496644
ACH-001430,-0.30149391790767444
ACH-001431,-0.21042171810029325
ACH-001450,-0.15485401001616692
ACH-001496,-0.23232102744199
ACH-001500,-0.39001318070412905
ACH-001523,-0.20062084229337315
ACH-001532,-0.3839880392932279
ACH-001550,-0.29647090590903186
ACH-001552,-0.2955394865175128
ACH-001554,-0.36792129181907096
ACH-001654,-0.17477582558141802
ACH-001735,-0.2356166574842335
ACH-001736,-0.18286826825100888
ACH-001737,-0.1556751171555178
ACH-001740,-0.16147600109231314
ACH-001745,-0.18586341045581575
ACH-001765,-0.1417208903482696
