,NAA15 (80155)
ACH-000004,-0.7469794874490779
ACH-000005,-0.916881866531526
ACH-000007,-0.9459154622022518
ACH-000009,-0.6977982864376994
ACH-000011,-0.8317185672100311
ACH-000012,-0.8788673127198331
ACH-000013,-0.911193111621082
ACH-000014,-0.7357096228919225
ACH-000015,-0.8478794963413665
ACH-000017,-0.8087598524498112
ACH-000018,-1.0686796995608483
ACH-000019,-0.8422408239348761
ACH-000021,-0.8148765385118596
ACH-000022,-0.7852688834435498
ACH-000025,-1.0913302218245131
ACH-000028,-0.8703347415444037
ACH-000030,-0.9639314860091109
ACH-000035,-0.9303527385240932
ACH-000036,-1.1523391903923987
ACH-000037,-1.2784717034846182
ACH-000039,-0.8209265037059889
ACH-000040,-1.1390089804751862
ACH-000041,-0.7846711103189707
ACH-000042,-1.0264145479448603
ACH-000045,-0.8684856855611275
ACH-000047,-1.069988971270298
ACH-000052,-1.1042246789517152
ACH-000053,-0.8869945953099283
ACH-000054,-0.8374791304300541
ACH-000055,-0.970905608928342
ACH-000060,-1.0927973988585122
ACH-000067,-0.7840002005391948
ACH-000070,-0.951293446266635
ACH-000075,-1.0541013393542094
ACH-000078,-0.8506499389718821
ACH-000082,-0.8925675178044551
ACH-000085,-1.0738010439995749
ACH-000086,-0.955979966762622
ACH-000087,-0.8801064020120202
ACH-000092,-1.0059418151066866
ACH-000095,-0.8721145790319135
ACH-000097,-0.9132692176314914
ACH-000098,-0.992943846668968
ACH-000099,-0.6800579328228434
ACH-000108,-1.118344068267474
ACH-000113,-0.9006520218238296
ACH-000116,-0.9225975634111836
ACH-000118,-0.7335210022949222
ACH-000120,-0.8280760205312371
ACH-000123,-0.7241735393887122
ACH-000127,-0.9450677860801262
ACH-000128,-0.9789572925936204
ACH-000132,-0.9431876952277974
ACH-000133,-1.0702065110486958
ACH-000137,-1.1364090311973312
ACH-000138,-0.9862703627836562
ACH-000142,-0.9259813261665114
ACH-000143,-1.1008528231274253
ACH-000146,-0.5617916290573857
ACH-000148,-1.1357273021575358
ACH-000150,-0.8484897562903236
ACH-000152,-1.0428732468833173
ACH-000153,-1.0894568970415697
ACH-000159,-0.7460995822965301
ACH-000160,-1.0116791186828646
ACH-000163,-1.0313736367563384
ACH-000167,-1.5754598024914694
ACH-000168,-0.8911718998539467
ACH-000169,-0.9246752716267732
ACH-000178,-0.9706084265621264
ACH-000183,-1.0250168974678695
ACH-000188,-0.8890441120456369
ACH-000189,-0.93527401765462
ACH-000190,-1.1732167503992756
ACH-000198,-0.7277504882053718
ACH-000203,-0.5281278392579758
ACH-000204,-0.5726468282076872
ACH-000206,-1.02790691554986
ACH-000207,-0.9040444810440652
ACH-000208,-0.8430332187739269
ACH-000210,-1.391721166213174
ACH-000211,-0.965296835783215
ACH-000215,-1.0168348440473276
ACH-000221,-0.9327157025158378
ACH-000222,-0.9342267737736608
ACH-000223,-0.7895578796814662
ACH-000226,-1.0102121633829575
ACH-000227,-0.6656045044201826
ACH-000228,-1.0786167318740976
ACH-000231,-0.8722565408922729
ACH-000232,-0.9229287913975124
ACH-000233,-0.8443522515748755
ACH-000234,-0.8860693196761241
ACH-000235,-0.8562201490824315
ACH-000237,-1.030796796430177
ACH-000238,-0.9730615683673742
ACH-000242,-1.223125564430001
ACH-000243,-1.079794662374885
ACH-000244,-1.05524366600025
ACH-000246,-0.8349438928823987
ACH-000248,-1.0104496407872807
ACH-000250,-0.7840602954021505
ACH-000251,-1.1214579799520012
ACH-000252,-1.1310128510953577
ACH-000253,-0.7564273154642005
ACH-000255,-0.8060055108907239
ACH-000256,-1.0480398045361512
ACH-000257,-0.7658150233165237
ACH-000258,-0.7035230545659212
ACH-000259,-0.8146015323624879
ACH-000260,-0.8411380868438603
ACH-000261,-0.813329458071209
ACH-000262,-1.0826497746633637
ACH-000263,-0.6364916115595091
ACH-000264,-0.9585939766039532
ACH-000265,-0.7629379710827356
ACH-000266,-0.9179490820906804
ACH-000272,-1.037652312484256
ACH-000274,-0.8863809840719002
ACH-000277,-0.7351846469296405
ACH-000278,-1.0246305562309987
ACH-000279,-0.9234969312190984
ACH-000280,-0.9486397711640095
ACH-000281,-0.915318885067408
ACH-000288,-1.1792380337578887
ACH-000291,-0.9509950326521964
ACH-000293,-0.906684849912456
ACH-000294,-1.042664565846311
ACH-000295,-0.7956967710115882
ACH-000296,-0.7956186134977941
ACH-000302,-1.1731194160748954
ACH-000304,-1.1006167273729326
ACH-000307,-0.9867783923246408
ACH-000308,-1.1860645423435283
ACH-000310,-0.7374392071733529
ACH-000311,-0.9853872043827192
ACH-000312,-0.9554683130335484
ACH-000315,-0.9002343270400729
ACH-000316,-1.0112273575834418
ACH-000317,-1.1227934441576777
ACH-000318,-0.8939781450174757
ACH-000319,-1.1377262889838269
ACH-000320,-1.2979039444261968
ACH-000322,-0.9718755348537572
ACH-000323,-1.1148545301578916
ACH-000324,-1.0369471994538302
ACH-000329,-0.7153722728561804
ACH-000330,-0.9346460891276852
ACH-000331,-0.99482712543496
ACH-000332,-0.932705816583384
ACH-000334,-0.8205450442343486
ACH-000335,-1.024662567928565
ACH-000336,-0.8181816789582157
ACH-000337,-0.9024574502150806
ACH-000338,-0.9640637551528116
ACH-000339,-0.9459915720410828
ACH-000341,-0.9155294406086116
ACH-000348,-1.0452148263086816
ACH-000350,-0.561682229044999
ACH-000352,-0.9365898387805216
ACH-000356,-0.6495313538030738
ACH-000361,-1.149760745876662
ACH-000362,-0.7897654707738951
ACH-000363,-0.8922833337131817
ACH-000364,-0.9865727753140784
ACH-000365,-0.7361053381016024
ACH-000366,-0.9160328909694984
ACH-000368,-1.2983230094243738
ACH-000374,-1.0565039530749645
ACH-000375,-0.8694142492292567
ACH-000376,-0.9892507709386642
ACH-000381,-1.0038503997618982
ACH-000383,-0.9714768468462216
ACH-000387,-0.9582472893735764
ACH-000389,-0.8769842514090415
ACH-000390,-0.92184973842301
ACH-000393,-0.6970760885194005
ACH-000395,-0.947505814687108
ACH-000396,-0.9603044722551504
ACH-000397,-0.8364251188576235
ACH-000401,-0.9194370109429704
ACH-000402,-0.9958982833550892
ACH-000403,-0.9556131620908372
ACH-000404,-0.8556062394484794
ACH-000406,-0.9106342672921568
ACH-000407,-1.0230857292813758
ACH-000408,-1.0838969239017888
ACH-000410,-0.8181425454249034
ACH-000411,-0.5978963741775317
ACH-000414,-0.7540850067004069
ACH-000415,-1.0860956251718097
ACH-000416,-1.0291277456856642
ACH-000420,-1.0652708725260087
ACH-000421,-1.1348130961980325
ACH-000424,-0.7694744294490083
ACH-000425,-0.8391452946740476
ACH-000426,-0.9522657922918903
ACH-000427,-0.8057608493686327
ACH-000433,-0.7116994892902445
ACH-000435,-1.2577961491139822
ACH-000436,-1.0576959339325196
ACH-000444,-1.040375061294088
ACH-000445,-0.9884774764726654
ACH-000448,-1.037082914005259
ACH-000450,-1.1506833395831315
ACH-000452,-0.8464894070679309
ACH-000454,-1.2151068621012544
ACH-000458,-0.9555414680073472
ACH-000459,-0.7773003333348618
ACH-000460,-0.9510092953653004
ACH-000461,-0.921637665866985
ACH-000463,-0.9752926291257028
ACH-000464,-0.7633790874904492
ACH-000466,-0.7138445092623159
ACH-000467,-0.8783792196615475
ACH-000468,-1.084319816498486
ACH-000469,-0.9708995012696858
ACH-000470,-0.925484595178835
ACH-000471,-0.8770935804200983
ACH-000472,-0.7559550929088263
ACH-000473,-1.0734017713012685
ACH-000475,-1.0697619338102375
ACH-000476,-0.8766452316664388
ACH-000477,-0.5669324850819044
ACH-000479,-0.8242877243110726
ACH-000480,-0.8165865113110424
ACH-000481,-0.7027263553013876
ACH-000483,-0.5834180248646093
