,GTF2B (2959)
ACH-000738,-0.9697199997497448
ACH-000746,-1.2632759571682683
ACH-000747,-0.9729918150463508
ACH-000748,-1.3876320889073999
ACH-000753,-0.965110010511364
ACH-000756,-1.1947310179593127
ACH-000757,-1.042037058334092
ACH-000758,-1.003924171211292
ACH-000760,-1.042165114484058
ACH-000762,-0.9655841365998132
ACH-000763,-1.2528657304335309
ACH-000764,-1.190433182061618
ACH-000765,-1.016057145062954
ACH-000766,-1.0993973991666781
ACH-000767,-1.3124326360216965
ACH-000768,-1.1118225034971454
ACH-000769,-1.2748476495381518
ACH-000770,-1.1685794687209707
ACH-000771,-1.0594919880571922
ACH-000773,-1.0554794405942347
ACH-000776,-1.033939053968682
ACH-000777,-0.9618431966084144
ACH-000778,-1.1397774226735786
ACH-000781,-1.0227562017342549
ACH-000782,-0.6348279697631858
ACH-000783,-1.3284908857701
ACH-000784,-1.1057727609481696
ACH-000785,-1.479885814549951
ACH-000787,-1.0420566502526296
ACH-000788,-1.1064863306628492
ACH-000791,-1.1916251746890738
ACH-000792,-0.9220940997331148
ACH-000794,-1.054852446342902
ACH-000796,-1.2047152080201442
ACH-000798,-0.9541315823400358
ACH-000799,-1.197129908732132
ACH-000800,-1.1357826959458663
ACH-000802,-1.0416524755928007
ACH-000804,-1.1242125621128125
ACH-000805,-1.2064184627655978
ACH-000809,-0.9337641485336768
ACH-000810,-0.8797025295056652
ACH-000811,-1.1660365664462131
ACH-000817,-1.2812462733732697
ACH-000819,-1.0746051858074752
ACH-000820,-1.1488826756126749
ACH-000821,-0.9980178880584047
ACH-000822,-1.0798486319388443
ACH-000823,-1.0188739788273071
ACH-000824,-0.96828800610962
ACH-000827,-1.136031621375158
ACH-000829,-1.2361355745580735
ACH-000831,-1.0616512220679926
ACH-000832,-1.2124764940741048
ACH-000833,-0.9865544500588932
ACH-000834,-1.2077406123612968
ACH-000835,-1.065078775278634
ACH-000836,-0.7224597715873337
ACH-000837,-0.9368956841902354
ACH-000838,-1.35402051643852
ACH-000839,-0.8610332293274211
ACH-000840,-0.9706427728556756
ACH-000841,-0.9545632588957506
ACH-000843,-0.9106775560546936
ACH-000846,-0.98991458410102
ACH-000847,-0.9011243140906768
ACH-000848,-1.2586688247828048
ACH-000849,-1.0689739907579257
ACH-000851,-1.2698138801802854
ACH-000855,-0.9265679153576448
ACH-000856,-1.0457855148065884
ACH-000858,-0.968772459502704
ACH-000859,-0.9903785154762882
ACH-000861,-1.1524180024543402
ACH-000862,-0.8894427892946333
ACH-000865,-1.0999845257876892
ACH-000866,-1.2105650826400471
ACH-000867,-1.0699665179276563
ACH-000869,-1.163159477216034
ACH-000872,-1.07757792879214
ACH-000873,-0.7049153725855134
ACH-000876,-1.2554215209442159
ACH-000878,-1.223419915554484
ACH-000880,-1.0470930810247794
ACH-000881,-1.0779293663466485
ACH-000882,-0.9220625559349642
ACH-000884,-1.1292117264702688
ACH-000885,-1.1996069120104125
ACH-000887,-1.058905402529982
ACH-000889,-1.0014009774783668
ACH-000896,-1.12096868113062
ACH-000898,-1.3137951168632216
ACH-000900,-1.094301218259313
ACH-000901,-1.074682784891193
ACH-000905,-1.2039229639354954
ACH-000906,-1.0152878207374714
ACH-000907,-1.1279987793965158
ACH-000910,-1.0608278521154269
ACH-000911,-1.1949142747043504
ACH-000912,-0.9473154253198351
ACH-000913,-0.9420046109106258
ACH-000915,-1.0492744118649568
ACH-000916,-1.1324514745664107
ACH-000917,-1.1813689750917828
ACH-000920,-1.2867229599528058
ACH-000921,-0.8516357643766491
ACH-000924,-1.1568134669216192
ACH-000926,-1.1094089998178618
ACH-000928,-1.2285236938807875
ACH-000929,-1.2134084062250703
ACH-000932,-1.1925863452138774
ACH-000935,-1.0062381780316103
ACH-000936,-0.9175663011650796
ACH-000937,-1.0105600659651084
ACH-000938,-1.0769093164491768
ACH-000939,-0.6279474517379449
ACH-000941,-0.9891233461596922
ACH-000943,-1.2325260965003264
ACH-000946,-1.1144504764734044
ACH-000947,-1.0278918678817852
ACH-000948,-1.0593760808620012
ACH-000950,-0.7573705547921046
ACH-000953,-1.026471491295941
ACH-000954,-0.7674771116036765
ACH-000957,-1.0587247813928424
ACH-000958,-0.9990022506916421
ACH-000960,-1.0894566919870552
ACH-000963,-0.8518219688668982
ACH-000968,-1.005001424606219
ACH-000969,-0.916418858790782
ACH-000972,-1.3479638560257696
ACH-000973,-1.1167205931725337
ACH-000974,-1.1051425844743283
ACH-000978,-0.4466044976250629
ACH-000984,-1.0827556900339217
ACH-000986,-1.0622000289661904
ACH-000988,-1.0842607009982432
ACH-000993,-0.904025569262795
ACH-000994,-0.9183545407660354
ACH-000996,-1.1262414469945563
ACH-001001,-1.2457881321435085
ACH-001020,-0.8492126549761175
ACH-001028,-0.9473952634182832
ACH-001031,-1.0532487198025764
ACH-001038,-1.1425496814552605
ACH-001048,-1.1712839030709843
ACH-001050,-1.031972020434773
ACH-001053,-1.1089918295798675
ACH-001054,-1.0621781910232475
ACH-001061,-0.927482022162058
ACH-001067,-1.0620369593465375
ACH-001075,-0.9356721872068416
ACH-001096,-1.1076423176729175
ACH-001111,-0.8354847056437248
ACH-001119,-0.9987677994006025
ACH-001128,-0.2346312987408244
ACH-001134,-1.1409874400909117
ACH-001151,-1.1516695539742987
ACH-001163,-0.9025925015857036
ACH-001164,-1.4146239379246202
ACH-001183,-1.0689651547976555
ACH-001192,-1.044391916263665
ACH-001193,-0.8785503153655031
ACH-001196,-1.156073235604974
ACH-001197,-1.1882066022145383
ACH-001205,-1.1945869213316551
ACH-001211,-1.0861815199733345
ACH-001212,-0.974536629176772
ACH-001228,-1.0216909370627154
ACH-001232,-1.1353211096199465
ACH-001239,-1.1429434659721958
ACH-001270,-0.9209234089608562
ACH-001274,-1.1152906880813662
ACH-001275,-0.9131395710707518
ACH-001277,-1.0854110025577477
ACH-001278,-0.9517006507665946
ACH-001280,-1.1985984165481458
ACH-001283,-1.2697093281755665
ACH-001289,-1.0701435010770262
ACH-001300,-1.2151527977653331
ACH-001301,-1.22925471326715
ACH-001302,-1.1334270948299907
ACH-001306,-0.9596850624009938
ACH-001318,-0.97622413940483
ACH-001322,-1.0998199478187134
ACH-001328,-1.0241133550984416
ACH-001332,-1.2555178612987
ACH-001336,-1.2087914352745963
ACH-001346,-1.0477016726940898
ACH-001353,-0.9757476239174134
ACH-001354,-1.0079911077447514
ACH-001367,-1.4512013285762393
ACH-001368,-1.2251661597921195
ACH-001374,-1.1189587866810422
ACH-001377,-1.3217791403629522
ACH-001380,-0.936285449355594
ACH-001391,-1.311172937274442
ACH-001408,-1.066665374263042
ACH-001430,-1.5169964851375304
ACH-001431,-0.9033770769973348
ACH-001450,-0.9206381403763576
ACH-001496,-0.7555344149501908
ACH-001500,-0.8926296799301233
ACH-001523,-0.9803808000816888
ACH-001532,-1.0904543461224707
ACH-001550,-0.7863155499485958
ACH-001552,-1.381845863814982
ACH-001554,-1.0444253958026604
ACH-001654,-1.1236598044412958
ACH-001735,-1.1730476730745674
ACH-001736,-1.1285969323848015
ACH-001737,-1.3524142546466786
ACH-001740,-1.2362866921185445
ACH-001745,-1.205482698913418
ACH-001765,-1.1060093105990412
