,STIM2 (57620)
ACH-000718,-0.06901615454255114
ACH-000720,-0.053299290761382734
ACH-000721,0.011017256291265608
ACH-000724,-0.18649130663178712
ACH-000725,-0.0973303952374688
ACH-000732,0.047888907764455535
ACH-000734,-0.043786392514069385
ACH-000735,-0.042961051618746464
ACH-000736,-0.08926752985179426
ACH-000738,-0.12245846274849342
ACH-000746,-0.008588917465279962
ACH-000747,-0.06372194848088115
ACH-000748,-0.19263754708246567
ACH-000753,-0.15583776697257098
ACH-000756,0.10375638091787608
ACH-000757,-0.053205064648164914
ACH-000758,-0.1352410945430086
ACH-000760,0.005604286348545419
ACH-000762,-0.1061014360562069
ACH-000763,-0.2413302162577468
ACH-000764,0.05333150610476206
ACH-000765,0.07344846266271023
ACH-000766,-0.1271314233310514
ACH-000767,-0.11759643824775527
ACH-000768,-0.06379080591618354
ACH-000769,-0.17880178666509758
ACH-000770,-0.0785019082171551
ACH-000771,-0.1120668402230608
ACH-000773,-0.05595930187240486
ACH-000776,0.1531455554431135
ACH-000777,-0.06848119423566537
ACH-000778,0.01750049838527031
ACH-000781,-0.08537765556358061
ACH-000782,-0.13207850673408608
ACH-000783,-0.13482421939088998
ACH-000784,-0.0976621265432712
ACH-000785,-0.11604314542690095
ACH-000787,-0.1881837017798412
ACH-000788,-0.0496043430655421
ACH-000791,-0.024244089441081803
ACH-000792,-0.11533876386918235
ACH-000794,-0.2304704725061596
ACH-000796,-0.07666896061195558
ACH-000798,-0.274808922650404
ACH-000799,-0.1630615770804299
ACH-000800,0.02127477989622107
ACH-000802,-0.1259545125273241
ACH-000804,-0.068130617339432
ACH-000805,-0.11792712476995773
ACH-000809,-0.055856940835704486
ACH-000810,-0.15547896099625833
ACH-000811,-0.25663232815669856
ACH-000817,0.055248540967354716
ACH-000819,-0.00557739596239065
ACH-000820,0.0255750738013264
ACH-000821,0.08024171896790919
ACH-000822,-0.06541672188860659
ACH-000823,-0.1508100803679052
ACH-000824,-0.1525079552562584
ACH-000827,-0.015445215844306241
ACH-000829,-0.050962954792676415
ACH-000831,0.0621394954722601
ACH-000832,-0.02213089161970215
ACH-000833,-0.200801983685314
ACH-000834,0.10579864259450236
ACH-000835,-0.17938256348770726
ACH-000836,-0.057513460924443184
ACH-000837,-0.09061837563312483
ACH-000838,0.1122361986656956
ACH-000839,-0.015392338038008622
ACH-000840,-0.10638968130555304
ACH-000841,0.012206855737667024
ACH-000843,-0.0809760964410089
ACH-000846,-0.13463271108793262
ACH-000847,-0.17503491671562174
ACH-000848,0.21166302223698055
ACH-000849,-0.09436278518028186
ACH-000851,-0.11006290772050546
ACH-000855,-0.013072313216676436
ACH-000856,-0.17996606180617514
ACH-000858,-0.05877965829985762
ACH-000859,0.004077281381327864
ACH-000861,-0.16632210763293748
ACH-000862,-0.10643473953656286
ACH-000865,-0.1378550732409196
ACH-000866,-0.07782761999698347
ACH-000867,-0.17116604036427774
ACH-000869,-0.06697870948195639
ACH-000872,-0.04890543327365048
ACH-000873,0.004309349129056851
ACH-000876,-0.18478366776503669
ACH-000878,-0.055988363933014616
ACH-000880,-0.02780235997050697
ACH-000881,0.07686827336283272
ACH-000882,-0.14324485367379855
ACH-000884,-0.029224519889639745
ACH-000885,-0.1851288887621824
ACH-000887,-0.18476905789476436
ACH-000889,-0.02904864876807017
ACH-000896,-0.08010339799316576
ACH-000898,-0.0655651988633764
ACH-000900,-0.11790695555540726
ACH-000901,-0.1472818680790123
ACH-000905,-0.11482424555886915
ACH-000906,-0.06576816437151492
ACH-000907,-0.1865861247656532
ACH-000910,-0.04299327369607441
ACH-000911,0.08226801868338117
ACH-000912,-0.12565486969830608
ACH-000913,0.02941462210563427
ACH-000915,0.006006955368239146
ACH-000916,0.0523876793222444
ACH-000917,-0.04876868492379935
ACH-000920,-0.13759592354155958
ACH-000921,0.05041663131098904
ACH-000924,-0.13016047902492348
ACH-000926,-0.1546819348372489
ACH-000928,-0.1889967938081356
ACH-000929,0.008117130990391784
ACH-000932,-0.07570486394025434
ACH-000935,-0.10874331792748122
ACH-000936,-0.10766885261384647
ACH-000937,0.000800680204670771
ACH-000938,-0.14627801459638284
ACH-000939,-0.10497768390217324
ACH-000941,-0.11014941772927887
ACH-000943,-0.017759731343078154
ACH-000946,-0.11300007797161625
ACH-000947,-0.037955183192559416
ACH-000948,-0.14130368204673846
ACH-000950,-0.011492297366700936
ACH-000953,-0.004560056472187286
ACH-000954,0.08541781999749612
ACH-000957,-0.11705144616287465
ACH-000958,-0.14940230434077842
ACH-000960,0.0007299152603830192
ACH-000963,-0.15355917724881718
ACH-000968,-0.10527489206690087
ACH-000969,-0.25929309810802365
ACH-000972,-0.051273415368359436
ACH-000973,-0.10303193755290076
ACH-000974,-0.1733716204179841
ACH-000978,-0.39250598624907823
ACH-000984,-0.2708906566576205
ACH-000986,-0.07724454811600652
ACH-000988,-0.2145840330468556
ACH-000993,0.03811803976999583
ACH-000994,-0.03881667043932807
ACH-000996,-0.13059906451750114
ACH-001001,-0.06309011638880649
ACH-001020,-0.028833247025610107
ACH-001028,-0.04732575540344024
ACH-001031,0.09571651067058876
ACH-001038,-0.0934485003857554
ACH-001048,-0.182830380741728
ACH-001050,-0.144209578636873
ACH-001053,-0.130490107928419
ACH-001054,-0.03291408672462373
ACH-001061,-0.2259248083732976
ACH-001067,-0.0878231762520556
ACH-001075,-0.15315760843028814
ACH-001096,-0.07725652595655559
ACH-001111,-0.0679343526689416
ACH-001119,-0.06311624186127088
ACH-001128,-0.18383749038476588
ACH-001134,-0.1002947075128892
ACH-001151,-0.0739321020817862
ACH-001163,-0.061903918416283274
ACH-001164,-0.38134662335544733
ACH-001183,-0.2731537951900052
ACH-001192,-0.15118627889525124
ACH-001193,0.019430099451998396
ACH-001196,-0.14033531955860276
ACH-001197,0.17007031406979425
ACH-001205,-0.2767344777918494
ACH-001211,-0.1938089822079153
ACH-001212,-0.03182314149914115
ACH-001228,-0.011363780283769569
ACH-001232,-0.06537036885461099
ACH-001239,-0.06371454960151768
ACH-001270,-0.3214574200485517
ACH-001274,-0.12275088028921287
ACH-001275,-0.04082725394046211
ACH-001277,-0.03429818575908518
ACH-001278,-0.12197171716762815
ACH-001280,-0.1384538972597928
ACH-001283,-0.15895371632599106
ACH-001289,-0.1187660792774735
ACH-001300,-0.0011474348512773064
ACH-001301,-0.14802830685810506
ACH-001302,-0.16404151658021013
ACH-001306,-0.08156906395633709
ACH-001318,0.0028169570216558908
ACH-001322,-0.09134550981817333
ACH-001328,-0.014106966636616073
ACH-001332,0.07773242467692885
ACH-001336,-0.12909998940871167
ACH-001346,-0.19115863279762524
ACH-001353,-0.08986179905643245
ACH-001354,-0.017470574537400196
ACH-001367,-0.06392326835409963
ACH-001368,-0.025209820548444384
ACH-001374,-0.2666983324986957
ACH-001377,-0.03891934778064985
ACH-001380,-0.0617994490371096
ACH-001391,0.06647910735916843
ACH-001408,-0.1132272670699262
ACH-001430,-0.010652319212117248
ACH-001431,0.02889045585977145
ACH-001450,-0.11359111085289725
ACH-001496,-0.09771966782568534
ACH-001500,-0.22122422901379074
ACH-001523,-0.0597181055296874
ACH-001532,-0.2553129887312041
ACH-001550,-0.19703163055415984
ACH-001552,-0.12273192104000692
ACH-001554,-0.10146518706511484
ACH-001654,-0.08906193995813393
ACH-001735,-0.3555368416748927
ACH-001736,0.052945566890675685
ACH-001737,-0.1030526707917992
ACH-001740,-0.07643023379980214
ACH-001745,-0.10642538905760654
ACH-001765,-0.030626542989649494
