,RND1 (27289)
ACH-000203,-0.5825928140273463
ACH-000204,-0.27866714786427405
ACH-000206,-0.13924145847203842
ACH-000207,-0.15384241017608702
ACH-000208,-0.3079023994551446
ACH-000210,-0.1916910282451248
ACH-000211,-0.2745092518405611
ACH-000215,-0.2394985078862556
ACH-000221,-0.211371250146634
ACH-000222,-0.1839730134226745
ACH-000223,-0.375025889772188
ACH-000226,-0.2448048270590089
ACH-000227,-0.3001554074540594
ACH-000228,-0.40148454840936265
ACH-000231,-0.27795088145591346
ACH-000232,-0.3093888133726689
ACH-000233,-0.16264701591889102
ACH-000234,-0.1634115721109523
ACH-000235,-0.3177536251841244
ACH-000237,-0.2473959055914716
ACH-000238,-0.2462919371705416
ACH-000242,-0.14929408076818215
ACH-000243,-0.2316759593892805
ACH-000244,-0.3940613236584242
ACH-000246,-0.1489053951251655
ACH-000248,-0.4221286540293228
ACH-000250,-0.1991614135065337
ACH-000251,-0.19886491391805775
ACH-000252,-0.1608566279984278
ACH-000253,-0.3177306714108753
ACH-000255,-0.20604094930836708
ACH-000256,-0.3878191201285108
ACH-000257,-0.09565133737467783
ACH-000258,-0.2706325750806379
ACH-000259,-0.28003305813523466
ACH-000260,-0.15419899333267706
ACH-000261,-0.20015597777373415
ACH-000262,-0.19804487482622604
ACH-000263,-0.28595965631477394
ACH-000264,-0.19721580194288368
ACH-000265,-0.2591226466236514
ACH-000266,-0.2685762265827605
ACH-000272,-0.19492247545123384
ACH-000274,-0.3286710524247519
ACH-000277,-0.3441211056280778
ACH-000278,-0.2996665962208751
ACH-000279,-0.2333234771157358
ACH-000280,-0.23028472361132324
ACH-000281,-0.2487997553940715
ACH-000288,-0.1826769693329137
ACH-000291,-0.2009361334965156
ACH-000293,-0.26261238074827703
ACH-000294,-0.12984121120640355
ACH-000295,-0.08706129020546778
ACH-000296,-0.0582236329113834
ACH-000302,-0.29277433271805225
ACH-000304,-0.4860535148777882
ACH-000307,-0.3152422162715861
ACH-000308,-0.14790454524619484
ACH-000310,-0.3375408136033444
ACH-000311,-0.2685202496565269
ACH-000312,-0.20210270448605613
ACH-000315,-0.2893223407225011
ACH-000316,-0.18518102337694933
ACH-000317,0.039498778921819966
ACH-000318,-0.3482035521918692
ACH-000319,-0.24470516289942365
ACH-000320,-0.4041003095585331
ACH-000322,-0.4402402412669423
ACH-000323,-0.0911889828878128
ACH-000324,-0.2689723233618061
ACH-000329,-0.3138821082589042
ACH-000330,-0.2139182042530206
ACH-000331,-0.38888327838240005
ACH-000332,-0.34882382363772435
ACH-000334,-0.27491760268245696
ACH-000335,-0.10875253733290713
ACH-000336,-0.4467686420372785
ACH-000337,-0.44582640591377387
ACH-000338,0.25589907407393586
ACH-000339,-0.26614189445728664
ACH-000341,-0.17494571784141535
ACH-000348,-0.18040393810892694
ACH-000350,-0.17484981563155794
ACH-000352,-0.2452398970260336
ACH-000356,-0.31840077398490724
ACH-000361,-0.3096284673277886
ACH-000362,-0.1909458541171596
ACH-000363,-0.15287139321965434
ACH-000364,-0.2301113350667516
ACH-000365,-0.14274528908201836
ACH-000366,-0.18329370981568935
ACH-000368,-0.32952607744836643
ACH-000374,-0.37252164386086606
ACH-000375,-0.4588730479247032
ACH-000376,-0.26885327201510073
ACH-000381,-0.07588385533420589
ACH-000383,-0.27275048773899363
ACH-000387,-0.3872830443877227
ACH-000389,-0.17886193766368488
ACH-000390,-0.2968100864716056
ACH-000393,-0.22622460504840206
ACH-000395,-0.27705819373429386
ACH-000396,-0.2724170215282657
ACH-000397,-0.27834416953567825
ACH-000401,-0.30746623242036586
ACH-000402,-0.08766028433087714
ACH-000403,-0.4180295650782695
ACH-000404,-0.16826430460884348
ACH-000406,-0.14533781699227727
ACH-000407,-0.3583548852960481
ACH-000408,-0.2546246047605196
ACH-000410,-0.2495186566779734
ACH-000411,-0.09062146137391104
ACH-000414,-0.3798553739109226
ACH-000415,-0.3754363442914898
ACH-000416,-0.21299036753985476
ACH-000420,-0.28132120104425634
ACH-000421,-0.1981767068394054
ACH-000424,-0.38144445729350906
ACH-000425,-0.4294369142735235
ACH-000426,-0.21783966393864185
ACH-000427,-0.26864167096658115
ACH-000433,-0.12607440463647887
ACH-000435,-0.2807288926248621
ACH-000436,-0.1596340461117348
ACH-000444,-0.21038772364664726
ACH-000445,-0.17926538618980853
ACH-000448,-0.43546125415404585
ACH-000450,-0.06364536021458435
ACH-000452,-0.4134534429921129
ACH-000454,-0.1202742201225276
ACH-000458,-0.3144165985927429
ACH-000459,0.027645363136220104
ACH-000460,-0.32022451252426976
ACH-000461,-0.5182222347481354
ACH-000463,-0.22315252953498008
ACH-000464,-0.2903491890334618
ACH-000466,-0.2596839312651556
ACH-000467,-0.3606948289355497
ACH-000468,-0.3349218367352328
ACH-000469,-0.22179123267733475
ACH-000470,-0.3857091673325489
ACH-000471,-0.3368469156997006
ACH-000472,-0.2146472943042156
ACH-000473,-0.299821551111929
ACH-000475,-0.3339297977035773
ACH-000476,-0.27666616110156256
ACH-000477,-0.2926717087643446
ACH-000479,-0.04581872547427558
ACH-000480,-0.4659477257254792
ACH-000481,-0.2915972077189849
ACH-000483,-0.1673260904696018
ACH-000484,-0.2907848883571948
ACH-000485,-0.18212628627227725
ACH-000486,-0.5061805856522745
ACH-000487,-0.3450407075701697
ACH-000488,-0.2889004513553943
ACH-000490,-0.19639609123833493
ACH-000491,-0.2642218939220761
ACH-000495,-0.20014689451368248
ACH-000496,-0.22604390572737146
ACH-000499,-0.1655166929566472
ACH-000500,-0.3670338386069725
ACH-000502,-0.3073764050118403
ACH-000503,-0.14088681754121438
ACH-000505,-0.21600879324468827
ACH-000507,-0.23818563574481674
ACH-000510,-0.11596093300310245
ACH-000511,-0.16985548181006288
ACH-000512,-0.2461198081832237
ACH-000516,-0.6194214551657807
ACH-000517,-0.3436163636558491
ACH-000518,-0.20346949079907256
ACH-000520,-0.2873559660157274
ACH-000521,-0.3641025014353049
ACH-000522,-0.08302572631195351
ACH-000524,-0.2865427905360756
ACH-000527,-0.20942090734498464
ACH-000528,-0.1871431301899321
ACH-000537,-0.14111084114330513
ACH-000541,-0.3176070821536585
ACH-000542,-0.1964291391352045
ACH-000544,-0.20216064183747293
ACH-000545,-0.33328881337169713
ACH-000547,-0.11598157264386015
ACH-000548,-0.4477653993069506
ACH-000549,-0.2550770446608448
ACH-000550,-0.23548384803695674
ACH-000552,-0.1934272213748541
ACH-000556,-0.2036340340546982
ACH-000557,-0.3189993145715298
ACH-000569,-0.30197375306664764
ACH-000570,-0.3004569843489308
ACH-000571,-0.2239305334306692
ACH-000573,-0.2272739193852568
ACH-000576,-0.2681613794241597
ACH-000579,-0.6374188765927383
ACH-000580,-0.07506165029085833
ACH-000584,-0.10509350126210827
ACH-000585,-0.24799499249376986
ACH-000588,-0.10506011241510724
ACH-000589,-0.3382745380805571
ACH-000591,-0.22831953216685424
ACH-000593,-0.16406009042260214
ACH-000600,-0.21721941774448844
ACH-000601,-0.312112278364358
ACH-000605,-0.3492826020217823
ACH-000606,-0.1093580460983228
ACH-000608,-0.39667660369802576
ACH-000614,-0.2292349811652909
ACH-000616,-0.31883835509148306
ACH-000618,-0.2447264542565072
ACH-000619,-0.3242218726862963
ACH-000620,-0.2219779834472268
ACH-000621,-0.31596633570887084
ACH-000622,-0.14855267905352554
ACH-000623,-0.21228728417186585
ACH-000624,-0.28681007750642
ACH-000627,-0.21594199317818452
ACH-000630,-0.3533308497999241
ACH-000631,-0.2917001913223008
ACH-000632,-0.16683555387849275
ACH-000633,-0.22135866340211388
ACH-000637,-0.19418306370516128
ACH-000638,-0.3191933378007319
ACH-000646,-0.24436980878316994
ACH-000647,-0.3314737196845839
ACH-000648,-0.2577273053263054
ACH-000649,-0.09088213986872497
ACH-000651,-0.4167254905363824
ACH-000652,-0.13321701387359433
ACH-000653,-0.2997865388412307
ACH-000657,-0.32042040135244537
ACH-000658,-0.1464524816843002
ACH-000661,-0.26676846832398704
ACH-000662,-0.2534718513757205
ACH-000663,-0.2370011576200799
ACH-000665,-0.3909043242258275
ACH-000671,-0.11157409720332713
ACH-000672,-0.2406487124439084
ACH-000673,-0.3505344462693004
ACH-000676,-0.3577590974803663
ACH-000677,-0.32496407480170725
ACH-000681,-0.1589110434595207
ACH-000683,-0.2289327484579932
ACH-000684,-0.15511887191280882
ACH-000688,-0.16266676393923446
ACH-000693,-0.24570426777437734
ACH-000694,-0.2498857991107509
ACH-000695,-0.17765843216666138
ACH-000696,-0.3520592322191761
ACH-000697,-0.10774460960225556
ACH-000699,-0.22772805127581255
ACH-000701,-0.10924143561078646
ACH-000706,-0.1821079988255884
ACH-000711,-0.4264539758595292
ACH-000713,-0.12271060946739375
ACH-000714,-0.18160806716956274
ACH-000718,-0.4175993207633765
ACH-000720,-0.21200513417977548
ACH-000721,-0.3298670767605069
ACH-000724,-0.4047391049800279
ACH-000725,-0.3160065171789979
ACH-000732,-0.18419612682271203
ACH-000734,-0.2788788392038312
ACH-000735,-0.35722551411529696
ACH-000736,-0.34050521275135626
ACH-000738,-0.33072949109447697
ACH-000746,-0.16940108588415095
ACH-000747,-0.12507334753386598
ACH-000748,-0.3793971389038637
ACH-000753,-0.2907097147962722
ACH-000756,-0.3398795649499167
ACH-000757,-0.32544115036447024
ACH-000758,-0.10896795075515578
ACH-000760,-0.34332289387145426
ACH-000762,-0.30313481867705844
ACH-000763,-0.29363482638334804
ACH-000764,-0.4052451667276605
ACH-000765,-0.2740001206201024
ACH-000766,-0.2955748825581975
ACH-000767,-0.3614356560470107
ACH-000768,-0.3458239673800111
ACH-000769,-0.08855963431727577
ACH-000770,-0.2646757960773822
ACH-000771,-0.2088806169143156
ACH-000773,-0.3245177773790073
ACH-000776,-0.14591106744295307
ACH-000777,-0.21326295871291648
ACH-000778,-0.29590598420632064
ACH-000781,-0.1966561069156164
ACH-000782,-0.13630428492881894
ACH-000783,-0.40422413813688013
ACH-000784,-0.3097008887717509
ACH-000785,-0.301622597499889
ACH-000787,-0.12445367825877987
ACH-000788,-0.17334446697935013
ACH-000791,-0.3206853953913404
ACH-000792,-0.21197165704025284
ACH-000794,-0.10391038757907806
ACH-000796,-0.33391771488732525
ACH-000798,0.11361325727930527
ACH-000799,-0.35773975634889843
ACH-000800,-0.1546452860362861
ACH-000802,-0.14827326499376672
ACH-000804,-0.4609522257024637
ACH-000805,-0.4358702347602549
ACH-000809,-0.2238142342019754
ACH-000810,-0.20972115821296292
ACH-000811,-0.16990536201247042
ACH-000817,-0.5478970578579152
ACH-000819,-0.4011043562677216
ACH-000820,-0.35583789116810965
ACH-000821,-0.20320156237033155
ACH-000822,-0.2748763485572734
ACH-000823,-0.16624147886418986
ACH-000824,-0.2644878529738577
ACH-000827,-0.4517530516111238
ACH-000829,-0.3830779577706344
ACH-000831,-0.2405192658372649
ACH-000832,-0.2779650639595391
ACH-000833,0.0066471165248530775
ACH-000834,-0.27269275866157205
ACH-000835,-0.05489047479670135
ACH-000836,-0.2561771882396535
ACH-000837,-0.1986410557151756
ACH-000838,-0.20657123886111226
ACH-000839,-0.4130862647787832
ACH-000840,-0.2012990696735789
ACH-000841,-0.2756240079092149
ACH-000843,-0.3028771247377839
ACH-000846,-0.17627143964058806
ACH-000847,-0.2787356300675398
ACH-000848,-0.3738427890355846
ACH-000849,-0.35058083117580063
ACH-000851,-0.2466771364255026
ACH-000855,-0.304802881617861
ACH-000856,-0.2984496069729269
ACH-000858,-0.10363537433172568
ACH-000859,-0.4364286795796048
ACH-000861,-0.21117894919320765
ACH-000862,-0.1785531121131336
ACH-000865,-0.17326704568486248
ACH-000866,-0.26056005952147465
ACH-000867,-0.13981168673717725
ACH-000869,-0.29146615401877
ACH-000872,-0.07675744379905637
ACH-000873,-0.22256075948522008
ACH-000876,-0.6064974519290344
ACH-000878,-0.3911805163394407
ACH-000880,-0.4700572804378095
ACH-000881,-0.29959520640255605
ACH-000882,-0.2739721153952607
ACH-000884,-0.3511835702597981
ACH-000885,-0.162330062632016
ACH-000887,-0.36373292755398295
ACH-000889,-0.3765225525169105
ACH-000896,-0.1975298170485429
ACH-000898,-0.21096528147832427
ACH-000900,-0.492040948426935
ACH-000901,-0.316759245683664
ACH-000905,-0.3062060818650846
ACH-000906,-0.2869629510224851
ACH-000907,-0.3317886313065838
ACH-000910,-0.2434919243688756
ACH-000911,-0.21240882773322733
ACH-000912,-0.2776201153320979
ACH-000913,-0.25911311262291736
ACH-000915,-0.10684195634528222
ACH-000916,-0.33291170350453586
ACH-000917,-0.19269186678178185
ACH-000920,-0.1403274907038103
ACH-000921,-0.1742137740924127
ACH-000924,-0.3058066235709821
ACH-000926,-0.2646806867033321
ACH-000928,-0.4111837141899692
ACH-000929,-0.4836098595329583
ACH-000932,-0.1557777665259055
ACH-000935,-0.1412792815739141
ACH-000936,-0.17656847098304684
ACH-000937,-0.2719054988708848
ACH-000938,-0.2754667031779893
ACH-000939,-0.1165495501747376
ACH-000941,-0.1692645076812436
ACH-000943,-0.26894025725967485
ACH-000946,-0.3128870287856161
ACH-000947,-0.07239271955923686
ACH-000948,-0.2022349084352914
ACH-000950,-0.23797199005526135
ACH-000953,-0.3220554705233102
ACH-000954,0.10722657997390404
ACH-000957,-0.18819973071953613
ACH-000958,-0.4711123436624477
ACH-000960,-0.4964531547268219
ACH-000963,-0.395693636772493
ACH-000968,-0.10239405875223423
ACH-000969,-0.4295315045031795
ACH-000972,-0.34640807690370484
ACH-000973,-0.2777066230184208
ACH-000974,-0.37295264309122667
ACH-000978,-0.3815584771767095
ACH-000984,-0.4124556710820427
ACH-000986,-0.12421231438888475
ACH-000988,-0.2821904849126757
ACH-000993,-0.3563441417913673
ACH-000994,-0.2616509313682336
ACH-000996,-0.1428027781434201
ACH-001001,-0.3861091408459532
ACH-001020,-0.17920433221007231
ACH-001028,-0.32261674385670697
ACH-001031,-0.2619089350874147
ACH-001038,-0.3219330157531937
ACH-001048,-0.2592394148726387
ACH-001050,-0.1870446849710366
ACH-001053,-0.1930878053394616
ACH-001054,-0.14693575338350254
ACH-001061,-0.20922186321581995
ACH-001067,-0.3119283178171536
ACH-001075,-0.11085359925521383
ACH-001096,-0.06456696582504264
ACH-001111,-0.13331311295602472
ACH-001119,-0.18713493900216932
ACH-001128,-0.5378171039122439
ACH-001134,-0.2861799295684803
ACH-001151,-0.20540002105356733
ACH-001163,-0.23045448371986066
ACH-001164,0.03903704384993883
ACH-001183,-0.19878075906465625
ACH-001192,-0.4005786899028368
ACH-001193,-0.2848156410692229
ACH-001196,-0.1646420471996223
ACH-001197,-0.4084826260790863
ACH-001205,-0.38903027839788784
ACH-001211,-0.2793785008025984
ACH-001212,-0.1989132273651686
ACH-001228,-0.18502230235675804
ACH-001232,-0.3337264431512772
ACH-001239,-0.2042000222375289
ACH-001270,-0.3721955408544781
ACH-001274,-0.18077874465013868
ACH-001275,-0.2487657265708253
ACH-001277,-0.4963652209549648
ACH-001278,-0.3865645589353388
ACH-001280,-0.4415310848220412
ACH-001283,-0.3046399042546316
ACH-001289,-0.07856845694668832
ACH-001300,-0.2255288419332845
ACH-001301,-0.36097191716994703
ACH-001302,-0.21418822521387107
ACH-001306,-0.22252435805501328
ACH-001318,-0.22026456149735935
ACH-001322,-0.11751150204002885
ACH-001328,-0.34582828450952857
ACH-001332,-0.3711152343055791
ACH-001336,-0.1779104150942153
ACH-001346,-0.2964991877315392
ACH-001353,-0.3650843916160933
ACH-001354,-0.2280815859720723
ACH-001367,-0.10279819025817824
ACH-001368,-0.4012739724815192
ACH-001374,-0.3572505085293466
ACH-001377,-0.2628585513925475
ACH-001380,-0.2793425392094624
ACH-001391,-0.4270775389052863
ACH-001408,-0.169927040028443
ACH-001430,-0.2903730223485033
ACH-001431,-0.2815873437430012
ACH-001450,-0.27641508835768897
ACH-001496,-0.1080139203379974
ACH-001500,-0.2730926510654265
ACH-001523,-0.12521334794292666
ACH-001532,-0.28642379598238504
ACH-001550,-0.2310776914139863
ACH-001552,-0.298796299787184
ACH-001554,-0.2635226114175934
ACH-001654,-0.2702344307239277
ACH-001735,-0.2042544745231792
ACH-001736,-0.2337071369959763
ACH-001737,-0.2772522347426859
ACH-001740,-0.2546940501388381
ACH-001745,-0.23248343896552065
ACH-001765,-0.21813435421321686
