,CA4 (762)
ACH-000004,-0.09221836493556217
ACH-000005,-0.06843747822102053
ACH-000007,0.04499577454407408
ACH-000009,-0.09422745033224653
ACH-000011,-0.22104116224967346
ACH-000012,-0.2592274340271761
ACH-000013,-0.16484794560201027
ACH-000014,-0.0980914360111954
ACH-000015,-0.04804088345965444
ACH-000017,-0.1256238146682441
ACH-000018,0.0067652812838366215
ACH-000019,-0.2939557116166594
ACH-000021,-0.051267923712659084
ACH-000022,-0.08968341933691344
ACH-000025,-0.12190424380639606
ACH-000028,-0.3232353147382683
ACH-000030,-0.16743210060563218
ACH-000035,-0.3405203705053072
ACH-000036,0.006073312592336024
ACH-000037,-0.2057223897531755
ACH-000039,-0.16467905410112596
ACH-000040,-0.08269218547619081
ACH-000041,-0.055564367867749535
ACH-000042,-0.2782500706157284
ACH-000045,-0.20583146163731944
ACH-000047,-0.1586561715190042
ACH-000052,-0.23955746011437665
ACH-000053,-0.07129204832273144
ACH-000054,-0.04871272700183246
ACH-000055,0.10744079855381468
ACH-000060,0.07787947769904699
ACH-000067,-0.2661294810067764
ACH-000070,-0.06843487545754526
ACH-000075,-0.10907745289525976
ACH-000078,-0.19539881361298025
ACH-000082,-0.12385348189063924
ACH-000085,-0.2871135532090715
ACH-000086,-0.14239597097311615
ACH-000087,-0.2398210651884345
ACH-000092,0.00467988980796486
ACH-000095,-0.09122422061574456
ACH-000097,-0.11992533434987253
ACH-000098,-0.225882030844722
ACH-000099,-0.10989172241130643
ACH-000108,-0.2630982785225978
ACH-000113,-0.05029220871948554
ACH-000116,-0.14547505790822776
ACH-000118,-0.12149872137710095
ACH-000120,-0.2442132701445081
ACH-000123,-0.04533743114757648
ACH-000127,-0.03470088714623984
ACH-000128,-0.042563872955976106
ACH-000132,-0.14688272253334267
ACH-000133,-0.08406137916505099
ACH-000137,0.030292678239380106
ACH-000138,-0.2484785735236816
ACH-000142,-0.059077211458327936
ACH-000143,-0.1746640610342577
ACH-000146,0.033783060642261005
ACH-000148,-0.1507301636998904
ACH-000150,-0.17054087080220226
ACH-000152,-0.15650202929990026
ACH-000153,-0.04085653293475138
ACH-000159,-0.1569991030687354
ACH-000160,-0.1873254504708112
ACH-000163,-0.10678527883399394
ACH-000167,-0.17457886162106676
ACH-000168,-0.09098298437718637
ACH-000169,-0.13630660253989846
ACH-000178,-0.008058739374650197
ACH-000183,0.0018160649941613444
ACH-000188,-0.17208280790353989
ACH-000189,-0.09045607422013184
ACH-000190,0.09748070616854296
ACH-000198,-0.23551335886118024
ACH-000203,0.07437372341399942
ACH-000204,-0.2678032708555423
ACH-000206,-0.36435492482454185
ACH-000207,-0.007751672826997042
ACH-000208,-0.0037345603144376244
ACH-000210,-0.33134184494422303
ACH-000211,-0.11414172125164647
ACH-000215,-0.04232499855098204
ACH-000221,-0.014519492032573647
ACH-000222,-0.2024432665393244
ACH-000223,-0.027870103869471228
ACH-000226,-0.2404626831099881
ACH-000227,-0.048314274386737584
ACH-000228,-0.1976527656278937
ACH-000231,-0.14662352591312575
ACH-000232,-0.17156831806859102
ACH-000233,-0.03138281947373447
ACH-000234,0.04287041203743985
ACH-000235,-0.11611606381882575
ACH-000237,-0.1793070496126185
ACH-000238,-0.23369636141529926
ACH-000242,-0.2758799458851369
ACH-000243,-0.14299464005581114
ACH-000244,-0.0187241010378166
ACH-000246,0.004178454321579976
ACH-000248,-0.14616449347857755
ACH-000250,-0.17157927278038024
ACH-000251,-0.4334445805922245
ACH-000252,-0.270426814748427
ACH-000253,-0.18648817046905766
ACH-000255,0.013986138004951364
ACH-000256,-0.1540104113687386
ACH-000257,-0.10319189836733952
ACH-000258,-0.13132362754022575
ACH-000259,-0.14411896737239058
ACH-000260,-0.09778114281267296
ACH-000261,-0.033368598327762095
ACH-000262,0.06319403444468348
ACH-000263,-0.16374556161815326
ACH-000264,-0.1832482490696452
ACH-000265,-0.07306667615988308
ACH-000266,-0.14081534986670874
ACH-000272,-0.06778275734322084
ACH-000274,-0.1820890536923538
ACH-000277,-0.03300977795385456
ACH-000278,-0.08947722036823891
ACH-000279,-0.15890674451612294
ACH-000280,-0.24830623193424375
ACH-000281,-0.1770753789063781
ACH-000288,-0.111510857310811
ACH-000291,0.09496873798949346
ACH-000293,-0.13443740528374645
ACH-000294,-0.052461514014162436
ACH-000295,-0.23169459654348046
ACH-000296,-0.06507644997697712
ACH-000302,-0.11314283977335556
ACH-000304,0.21538442618365025
ACH-000307,-0.1911659508571821
ACH-000308,-0.05141410068222522
ACH-000310,-0.1761146488424219
ACH-000311,-0.2276584300660473
ACH-000312,-0.30157086239572145
ACH-000315,-0.14055256776797498
ACH-000316,-0.11346239235234662
ACH-000317,-0.0752496292764748
ACH-000318,-0.13576358392819096
ACH-000319,-0.13747462779569194
ACH-000320,-0.059571203626947414
ACH-000322,-0.11937002439370255
ACH-000323,-0.21605895641606268
ACH-000324,-0.1105677363910094
ACH-000329,-0.2623203571837084
ACH-000330,-0.2771416472799406
ACH-000331,-0.1725466103324671
ACH-000332,-0.22986138511788826
ACH-000334,-0.12858984363888762
ACH-000335,0.10306862150306363
ACH-000336,-0.3400950036186876
ACH-000337,-0.2186501303497312
ACH-000338,-0.19182712696118176
ACH-000339,-0.1336159076057315
ACH-000341,-0.1512798606624243
ACH-000348,-0.055521547887678414
ACH-000350,-0.1929259785524808
ACH-000352,-0.18645888565741006
ACH-000356,-0.1929922573019288
ACH-000361,0.17449336624289152
ACH-000362,-0.14753837540393971
ACH-000363,-0.12567014119894698
ACH-000364,0.08406276318104118
ACH-000365,-0.16865447841486933
ACH-000366,-0.19055761912031685
ACH-000368,-0.02505099908547672
ACH-000374,-0.06661593838923575
ACH-000375,-0.16814664270519802
ACH-000376,-0.003385343089155756
ACH-000381,-0.16288926841443516
ACH-000383,-0.11546398261141452
ACH-000387,-0.067297539441942
ACH-000389,-0.03841022285980766
ACH-000390,-0.29175332680568944
ACH-000393,-0.14020955712832311
ACH-000395,-0.18223959961881508
ACH-000396,0.4688318015777173
ACH-000397,-0.11685052533768316
ACH-000401,-0.4226222869902835
ACH-000402,-0.2608482250940441
ACH-000403,-0.23518118283027614
ACH-000404,0.14014851972931694
ACH-000406,-0.15853344252324592
ACH-000407,-0.13291476037708674
ACH-000408,-0.06986545917688265
ACH-000410,-0.2467364634811045
ACH-000411,-0.03527580640883585
ACH-000414,-0.1289580620082553
ACH-000415,-0.218730578307102
ACH-000416,-0.1299316968987644
ACH-000420,-0.08203632329204781
ACH-000421,-0.2236804724831724
ACH-000424,-0.0937241746049662
ACH-000425,-0.12683726655917554
ACH-000426,-0.07228850194458658
ACH-000427,-0.2823674240475153
ACH-000433,0.005826574330781537
ACH-000435,0.12228690451816653
ACH-000436,-0.2843961838741841
ACH-000444,-0.03392719027670913
ACH-000445,-0.16273827740174748
ACH-000448,-0.016328573754843118
ACH-000450,-0.3431692983295963
ACH-000452,-0.16861376326419025
ACH-000454,0.03430923228907031
ACH-000458,-0.05277215090049905
ACH-000459,-0.19189794607598426
ACH-000460,-0.11280949624241422
ACH-000461,0.057988391125307424
ACH-000463,-0.10522394661286244
ACH-000464,-0.22073522036210771
ACH-000466,-0.1941158201450378
ACH-000467,-0.05373364356781854
ACH-000468,-0.2343699521346256
ACH-000469,-0.07625589645771827
ACH-000470,-0.03060111965009612
ACH-000471,-0.17527653793753314
ACH-000472,-0.0735658407114401
ACH-000473,-0.16616319199952462
ACH-000475,-0.12360858689157316
ACH-000476,-0.39207314200389737
ACH-000477,-0.0701012768154259
ACH-000479,0.09848968319640088
ACH-000480,-0.28075833321765503
ACH-000481,-0.10834495550892964
ACH-000483,-0.3467918626576025
ACH-000484,0.02560447489203722
ACH-000485,-0.2402917808123682
ACH-000486,-0.05194802125773528
ACH-000487,-0.07754643836470743
ACH-000488,-0.14881105714123152
ACH-000490,-0.15624092430524447
ACH-000491,0.022097467330100658
ACH-000495,0.1288299091986331
ACH-000496,-0.0952531089909116
ACH-000499,-0.1480392079445739
ACH-000500,-0.6069065343147814
ACH-000502,-0.1835077333081284
ACH-000503,0.1771190518686477
ACH-000505,-0.14303824266856752
ACH-000507,-0.04369647110181494
ACH-000510,-0.06883765796552055
ACH-000511,-0.2343997504915011
ACH-000512,-0.23460068849551344
ACH-000516,-0.2630420212481498
ACH-000517,-0.10550971833057077
ACH-000518,-0.1286874243042045
ACH-000520,0.09682408159316118
ACH-000521,-0.24562817613080165
ACH-000522,-0.08772902898602801
ACH-000524,-0.09772678665747207
ACH-000527,-0.1442388866883526
ACH-000528,-0.05649474808907276
ACH-000537,-0.10060673883046488
ACH-000541,-0.03128506784243772
ACH-000542,-0.1408580116976226
ACH-000544,-0.11737420807111752
ACH-000545,-0.10793393900564448
ACH-000547,-0.2340476773623436
ACH-000548,-0.08592591982152706
ACH-000549,-0.005054792688311051
ACH-000550,-0.0331018755507253
ACH-000552,-0.13009105623762754
ACH-000556,-0.21389141747728316
ACH-000557,-0.21588627015367928
ACH-000569,-0.08794429053039246
ACH-000570,-0.23011385012288765
ACH-000571,-0.2598452522575705
ACH-000573,-0.028646473918929362
ACH-000576,-0.15287458498225068
ACH-000579,-0.001994051875471187
ACH-000580,-0.03894453603945704
ACH-000584,-0.10989793589854133
ACH-000585,-0.10383278091173577
ACH-000588,-0.253995692651651
ACH-000589,-0.17848220457864014
ACH-000591,-0.0567903754862258
ACH-000593,-0.048673394829703405
ACH-000600,-0.09561334580334928
ACH-000601,-0.16660741420996414
ACH-000605,-0.03993992365641948
ACH-000606,-0.0997625944849214
ACH-000608,-0.0878949567582262
ACH-000614,0.004803356246338032
ACH-000616,-0.0190666121296761
ACH-000618,-0.23470936987101976
ACH-000619,-0.08419611363062299
ACH-000620,-0.07722695783189204
ACH-000621,-0.08647343044604018
ACH-000622,-0.19036727401501896
ACH-000623,-0.2633712824326135
ACH-000624,-0.1710294694525873
ACH-000627,-0.200006087271379
ACH-000630,-0.16991329102834454
ACH-000631,-0.2216455977458439
ACH-000632,-0.0836832087583293
ACH-000633,-0.27444402814244684
ACH-000637,-0.38412616236228003
ACH-000638,0.039840220616215456
ACH-000646,-0.10955087788881082
ACH-000647,-0.25998034567413625
ACH-000648,-0.036186101352019016
ACH-000649,-0.13752173487472402
ACH-000651,-0.1187168790870783
ACH-000652,-0.4441412029168083
ACH-000653,-0.3010743770483002
ACH-000657,-0.1937215988700642
ACH-000658,-0.1304521808308076
ACH-000661,-0.1802841480912515
ACH-000662,-0.14159390567162747
ACH-000663,-0.13486669538563134
ACH-000665,-0.0342776023782343
ACH-000671,-0.18690304450182912
ACH-000672,-0.6186334165909267
ACH-000673,-0.17665207545249684
ACH-000676,-0.19138880623063248
ACH-000677,-0.01786208688674335
ACH-000681,-0.0644811553921559
ACH-000683,-0.22749717152668056
ACH-000684,0.11465245822581975
ACH-000688,-0.14774271265808467
ACH-000693,-0.13828953520817105
ACH-000694,-0.12728282441065505
ACH-000695,-0.4057959324528461
ACH-000696,-0.12232501917548436
ACH-000697,-0.3690571456458477
ACH-000699,-0.0313641774564845
ACH-000701,-0.20713345625192384
ACH-000706,-0.12652092226063136
ACH-000711,-0.12499524467032218
ACH-000713,-0.07762788560048227
ACH-000714,-0.20399537405953427
ACH-000718,-0.06354816743961754
ACH-000720,-0.09539107168191756
ACH-000721,-0.1398198424628396
ACH-000724,-0.19535903563651075
ACH-000725,-0.004842788694620092
ACH-000732,-0.16285870961640547
ACH-000734,-0.13394133982612247
ACH-000735,-0.0316979014855775
ACH-000736,-0.07874159012684864
ACH-000738,-0.07993097326997188
ACH-000746,-0.0648492754612366
ACH-000747,-0.14999664191133452
ACH-000748,0.008625296091713502
ACH-000753,-0.2438273211907641
ACH-000756,-0.15420931040962466
ACH-000757,-0.1048330524805368
ACH-000758,-0.06416714819455581
ACH-000760,-0.15653434212937253
ACH-000762,0.07167698177719341
ACH-000763,-0.2009552197432213
ACH-000764,0.09808427474422764
ACH-000765,-0.2938189445564344
ACH-000766,-0.3224792477328866
ACH-000767,-0.2993923870467122
ACH-000768,-0.054817582535253165
ACH-000769,-0.07884354858700858
ACH-000770,-0.16980110333810675
ACH-000771,-0.04178625201302693
ACH-000773,-0.14567218212938804
ACH-000776,0.06957157685233156
ACH-000777,-0.17259401742652755
ACH-000778,-0.025042871540678045
ACH-000781,-0.15485456117460875
ACH-000782,-0.0349731186395031
ACH-000783,-0.15067463429541314
ACH-000784,-0.13010188697344474
ACH-000785,-0.1932578375101397
ACH-000787,-0.07242337973692592
ACH-000788,-0.10766746685959692
ACH-000791,-0.2337126464827571
ACH-000792,-0.14345633569751712
ACH-000794,-0.04486507633057407
ACH-000796,-0.09306550801391082
ACH-000798,-0.12995839849491367
ACH-000799,-0.2309049414520749
ACH-000800,-0.13811126048644584
ACH-000802,-0.16273305556574466
ACH-000804,-0.181855354466746
ACH-000805,0.2278290030169897
ACH-000809,-0.0825278524614735
ACH-000810,-0.1938666515313044
ACH-000811,-0.22035277917379084
ACH-000817,-0.1071596132830404
ACH-000819,-0.1301517768452449
ACH-000820,0.3662378478362893
ACH-000821,-0.1323230919532812
ACH-000822,-0.13493243364284066
ACH-000823,-0.03857996932965901
ACH-000824,-0.012494937690226656
ACH-000827,-0.2303049027300613
ACH-000829,-0.16664141999398008
ACH-000831,-0.11087026712620952
ACH-000832,-0.013664348478619222
ACH-000833,0.030125069760326095
ACH-000834,-0.025956770991275475
ACH-000835,0.0048044494561320155
ACH-000836,-0.13348801375074512
ACH-000837,-0.38949315775099136
ACH-000838,-0.25837979594035365
ACH-000839,-0.18817237251532373
ACH-000840,-0.12004888810851552
ACH-000841,-0.14565759540608372
ACH-000843,-0.3019214576978105
ACH-000846,0.0905752008560879
ACH-000847,-0.012931827818275564
ACH-000848,-0.0849108132983206
ACH-000849,-0.060723496540804014
ACH-000851,-0.06172802136890335
ACH-000855,-0.11976425888715506
ACH-000856,-0.01456777032016839
