,UCHL5 (51377)
ACH-000183,-0.44043083635398855
ACH-000188,-0.1546358737043233
ACH-000189,-0.17952405472584726
ACH-000190,-0.19461455632333302
ACH-000198,-0.4969949000072379
ACH-000203,-0.2581804590918733
ACH-000204,-0.432701744526449
ACH-000206,-0.6402832369185201
ACH-000207,-0.2632047412493975
ACH-000208,-0.2662809076325309
ACH-000210,-0.15190255234982628
ACH-000211,-0.4645466807457896
ACH-000215,-0.3752234083326816
ACH-000221,-0.3296151024461676
ACH-000222,-0.3905300456118309
ACH-000223,-0.32131102681185075
ACH-000226,-0.6530287354707449
ACH-000227,-0.24260841389587906
ACH-000228,-0.315272480696567
ACH-000231,-0.2963802175307003
ACH-000232,-0.2455654646161788
ACH-000233,-0.4883535627550485
ACH-000234,-0.380993154254157
ACH-000235,-0.33950042856005624
ACH-000237,-0.6365711062484923
ACH-000238,-0.4704750474053351
ACH-000242,-0.2874705258979011
ACH-000243,-0.5509016829065404
ACH-000244,-0.7789540271929046
ACH-000246,-0.4882603620647426
ACH-000248,-0.3834180657713774
ACH-000250,-0.4767546901373237
ACH-000251,-0.3714001837050589
ACH-000252,-0.5597526901272117
ACH-000253,-0.4186924548365881
ACH-000255,-0.17358125480343764
ACH-000256,-0.2898933531929357
ACH-000257,-0.5973618553484707
ACH-000258,-0.2780310858104966
ACH-000259,-0.13309882557086752
ACH-000260,-0.5173157925358133
ACH-000261,-0.3814631025077806
ACH-000262,-0.5368273635252993
ACH-000263,-0.2995178457385181
ACH-000264,-0.7987312198281482
ACH-000265,-0.352615405660525
ACH-000266,-0.1187661332030394
ACH-000272,-0.20174037898681726
ACH-000274,-0.49593453559392603
ACH-000277,-0.5611183722459366
ACH-000278,-0.4212003769551962
ACH-000279,-0.34669235676758425
ACH-000280,-0.2389742672671195
ACH-000281,-0.3466086914970827
ACH-000288,-0.2614898071504643
ACH-000291,-0.27568321601297946
ACH-000293,-0.49406105267643896
ACH-000294,-0.4879838698386473
ACH-000295,-0.3390783505451062
ACH-000296,-0.7277902009325007
ACH-000302,-0.29063317153379525
ACH-000304,-0.39117787827619305
ACH-000307,-0.39143846092002654
ACH-000308,-0.21105724080230415
ACH-000310,-0.2903035482194149
ACH-000311,-0.4372012615507178
ACH-000312,-0.3255614580828257
ACH-000315,-0.16187563983421074
ACH-000316,-0.5129007949911533
ACH-000317,-0.7958748828718073
ACH-000318,-0.5793928921521537
ACH-000319,-0.19275744651510107
ACH-000320,-0.4682171022257759
ACH-000322,-0.5184416850323692
ACH-000323,-0.5542659124201454
ACH-000324,-0.2533283330658109
ACH-000329,-0.30250620257026506
ACH-000330,-0.25950292707583683
ACH-000331,-0.4545284987715789
ACH-000332,-0.5330658174411447
ACH-000334,-0.18516513887715813
ACH-000335,-0.8808622247501123
ACH-000336,0.3741170223751513
ACH-000337,-0.4495120627026993
ACH-000338,-0.8852161844506748
ACH-000339,-0.2023491599536416
ACH-000341,-0.5662277152325362
ACH-000348,-0.4121570900848752
ACH-000350,-0.349626353631889
ACH-000352,-0.28522580326819585
ACH-000356,-0.3132390046929203
ACH-000361,-0.43652932814408063
ACH-000362,-0.050557816033913135
ACH-000363,-0.4298193741157811
ACH-000364,-0.3948823044382813
ACH-000365,-0.30297364495109597
ACH-000366,-0.3816199857911244
ACH-000368,-0.1692353731035676
ACH-000374,-0.4626951733532565
ACH-000375,-0.2987146399208066
ACH-000376,-0.3975753960635964
ACH-000381,-0.49511826258515
ACH-000383,-0.3473828226777725
ACH-000387,-0.3149920493800022
ACH-000389,-0.5807361197792379
ACH-000390,-0.4356727093251867
ACH-000393,-0.5974639487973926
ACH-000395,-0.2659253402063889
ACH-000396,-0.5559790570523011
ACH-000397,-0.4435597397478542
ACH-000401,-0.5614303391902573
ACH-000402,-0.5422138713664361
ACH-000403,-0.2644844365834216
ACH-000404,-0.11209018607774844
ACH-000406,-0.2863224342110437
ACH-000407,-0.6344710221759036
ACH-000408,-0.13693946915547955
ACH-000410,-0.4043643817468523
ACH-000411,-0.4837279262378238
ACH-000414,-0.4820815116597966
ACH-000415,-0.4818436348375986
ACH-000416,-0.26065984051273483
ACH-000420,-0.6075845871157832
ACH-000421,-0.4400180137796969
ACH-000424,-0.9358756351895166
ACH-000425,-0.4008212189247379
ACH-000426,-0.6937097232726326
ACH-000427,-0.349576393086176
ACH-000433,-0.3047745916623037
ACH-000435,-0.11841659704511225
ACH-000436,-0.4173165533808729
ACH-000444,-0.5768339412864454
ACH-000445,-0.4641659461494732
ACH-000448,-0.5408516316721713
ACH-000450,-0.8489809089738259
ACH-000452,-0.4027473189935433
ACH-000454,-0.22273581749793545
ACH-000458,-0.3244204621121748
ACH-000459,-0.4561162006322878
ACH-000460,-0.477166433682402
ACH-000461,-0.6953822724640768
ACH-000463,-0.4738653313458409
ACH-000464,-0.3920417189927208
ACH-000466,0.027973004569513862
ACH-000467,-0.457758962603383
ACH-000468,-0.4637750628341353
ACH-000469,-0.479757073328158
ACH-000470,-0.3911513328461662
ACH-000471,-0.5851784679470179
ACH-000472,-0.269397797868486
ACH-000473,-0.27718343566272324
ACH-000475,-0.23770595969168964
ACH-000476,-0.15436149188043294
ACH-000477,-0.4148994279294799
ACH-000479,-0.180898796825252
ACH-000480,-0.39029103910515495
ACH-000481,-0.4755778952440372
ACH-000483,-0.4889783366005624
ACH-000484,-0.7504394322627134
ACH-000485,-0.20961832328813187
ACH-000486,-0.5076024699296354
ACH-000487,-0.5902700081887301
ACH-000488,-0.2876092026069081
ACH-000490,-0.3987743786812418
ACH-000491,-0.4134655562120987
ACH-000495,-0.4772228517618065
ACH-000496,-0.1756945416445362
ACH-000499,-0.5878344763691034
ACH-000500,-0.17713660877012782
ACH-000502,-0.5764482716315724
ACH-000503,-0.4064172328439705
ACH-000505,-0.5800163985712539
ACH-000507,-0.5980203391181476
ACH-000510,-0.377890994660109
ACH-000511,-0.42459401583264056
ACH-000512,-0.13989932324169896
ACH-000516,-0.4915642776078729
ACH-000517,-0.3100515629339958
ACH-000518,-0.2522730125378861
ACH-000520,-0.5519039406710697
ACH-000521,-0.435057631892684
ACH-000522,-0.11209093301156356
ACH-000524,-0.2224366103186656
ACH-000527,-0.5056553035128031
ACH-000528,-0.3899504985753068
ACH-000537,-0.16305483338869026
ACH-000541,-0.15390193062064053
ACH-000542,-0.3657009029579236
ACH-000544,-0.4513880869754193
ACH-000545,-0.5534460088373163
ACH-000547,-0.4835109556600477
ACH-000548,-0.6595531809408466
ACH-000549,-0.3652765555022556
ACH-000550,-0.3824087671038816
ACH-000552,-0.4273819337475074
ACH-000556,-0.29746939762525576
ACH-000557,-0.06354452317755609
ACH-000569,-0.5148663840344392
ACH-000570,-0.5711752386011065
ACH-000571,-0.4655105729176831
ACH-000573,-0.25290273662136264
ACH-000576,-0.19371752904497425
ACH-000579,-0.3066523858162825
ACH-000580,-0.14814300423261506
ACH-000584,-0.39960830517130336
ACH-000585,-0.13801633947640826
ACH-000588,-0.4725700009775218
ACH-000589,-0.13407311027091284
ACH-000591,-0.35398556646295176
ACH-000593,-0.4880442833554309
ACH-000600,-0.5304876023076671
ACH-000601,-0.43424313654245705
ACH-000605,-0.2623594593736289
ACH-000606,-0.6697116442981169
ACH-000608,-0.23526014283828
ACH-000614,-0.6359308440656447
ACH-000616,-0.5249358271071025
ACH-000618,-0.3972110976003851
ACH-000619,-0.4571779033919105
ACH-000620,-0.31813058188065546
ACH-000621,-0.4715117639418199
ACH-000622,-0.3852392457040782
ACH-000623,-0.22494215522924332
ACH-000624,-0.5031614640244756
ACH-000627,-0.3302630747698056
ACH-000630,-0.2535539567017537
ACH-000631,-0.7610687019269585
ACH-000632,-0.6643519403697721
ACH-000633,-0.16951962421053993
ACH-000637,-0.2377008158851587
ACH-000638,-0.5837676064329561
ACH-000646,0.10264925854501404
ACH-000647,-0.3767124693756279
ACH-000648,-0.6392712208879507
ACH-000649,-0.29833455561077804
ACH-000651,-0.32386398563868085
ACH-000652,-0.20282424309147604
ACH-000653,-0.455919586956194
ACH-000657,-0.2467049314095927
ACH-000658,-0.3141694925566677
ACH-000661,-0.3566597315769665
ACH-000662,-0.6056521725753454
ACH-000663,-0.5706863396950129
ACH-000665,-0.24378170118890402
ACH-000671,-0.48638949806817605
ACH-000672,-0.3497221527732524
ACH-000673,-0.5496028131228321
ACH-000676,-0.6414170593912324
ACH-000677,-0.3123411092584584
ACH-000681,-0.4068540459073177
ACH-000683,-0.3410764985821913
ACH-000684,-0.5850699543261891
ACH-000688,-0.2693636486919834
ACH-000693,-0.3136811345453372
ACH-000694,-0.3582828256524133
ACH-000695,-0.14403986340153718
ACH-000696,-0.5743810552444832
ACH-000697,-0.5870760539052176
ACH-000699,-0.3313415872761818
ACH-000701,-0.32186290257183553
ACH-000706,-0.36101810398803547
ACH-000711,-0.5087642887555013
ACH-000713,-0.5445638158888542
ACH-000714,-0.3532881235605267
ACH-000718,-0.3572602203984674
ACH-000720,-0.4858131686027674
ACH-000721,-0.2997430490680493
ACH-000724,-0.2422245553562712
ACH-000725,-0.3605370220976825
ACH-000732,-0.6867617079865139
ACH-000734,-0.3111913931256877
ACH-000735,-0.25818483385052826
ACH-000736,-0.7231629085300425
ACH-000738,-0.2790767949100537
ACH-000746,-0.15689435130793253
ACH-000747,-0.3983621881963236
ACH-000748,-0.4043606474187812
ACH-000753,-0.3869024761499061
ACH-000756,-0.20524578391342868
ACH-000757,-0.5075013466497561
ACH-000758,-0.37983744677310977
ACH-000760,-0.3781940790484081
ACH-000762,-0.15121560524592506
ACH-000763,-0.22266686289804336
ACH-000764,-0.2846142079477972
ACH-000765,-0.4219371298292296
ACH-000766,-0.09574599384366933
ACH-000767,-0.3752947900535696
ACH-000768,-0.4021335860014943
ACH-000769,-0.4873111642371993
ACH-000770,-0.1864925865126768
ACH-000771,-0.2820809192210114
ACH-000773,-0.21462006033169967
ACH-000776,-0.4604916480593364
ACH-000777,-0.3687620215606419
ACH-000778,-0.02316231598070281
ACH-000781,-0.06758972093322305
ACH-000782,-0.3216689515610105
ACH-000783,-0.3405478417326582
ACH-000784,-0.2841564875975781
ACH-000785,-0.32168727110545764
ACH-000787,-0.20145318167420426
ACH-000788,-0.3396037725985029
ACH-000791,-0.4184251340506091
ACH-000792,-0.6909184272077276
ACH-000794,-0.7547957650241491
ACH-000796,-0.5103581795823817
ACH-000798,-0.5068815839624033
ACH-000799,-0.4035476911674486
ACH-000800,-0.6077565652222457
ACH-000802,-0.43928073048648425
ACH-000804,-0.4577992356553122
ACH-000805,-0.4090036027183004
ACH-000809,-0.44294279546348136
ACH-000810,-0.6419558696371899
ACH-000811,-0.03863083335784852
ACH-000817,-0.27151146053855635
ACH-000819,-0.28298423205651724
ACH-000820,-0.3985396938321182
ACH-000821,0.03429629940791278
ACH-000822,-0.4340679608423072
ACH-000823,-0.4780051955803997
ACH-000824,-0.14499414954908846
ACH-000827,-0.5877542049818323
ACH-000829,-0.3011502690177534
ACH-000831,-0.2887756238591085
ACH-000832,-0.3357984264252829
ACH-000833,-0.42174050767250376
ACH-000834,-0.5687501057403949
ACH-000835,-0.5675238384576597
ACH-000836,-0.08135855960685913
ACH-000837,-0.18115982299513594
ACH-000838,-0.4347361517777658
ACH-000839,-0.5608314858092697
ACH-000840,-0.5476787757381549
ACH-000841,-0.4761457424112858
ACH-000843,-0.4497650347537822
ACH-000846,-0.6595961636897192
ACH-000847,-0.4467664141720927
ACH-000848,-0.343923950837361
ACH-000849,-0.18296272893396207
ACH-000851,-0.5257566541730386
ACH-000855,-0.35432471470204585
ACH-000856,0.0018859977350450163
ACH-000858,-0.1849127923587085
ACH-000859,-0.575853381910723
ACH-000861,-0.5394100411639181
ACH-000862,-0.3073564167608576
ACH-000865,-0.4840755690422162
ACH-000866,-0.3711720274194673
ACH-000867,-0.3746799534890053
ACH-000869,-0.3994786250741679
ACH-000872,-0.6909684839128093
ACH-000873,-0.3766081331610158
ACH-000876,-0.3649488186639734
ACH-000878,-0.4951163374821209
ACH-000880,-0.023934130043398043
ACH-000881,-0.08769073091570408
ACH-000882,-0.5967226444072132
ACH-000884,-0.2099659569003598
ACH-000885,-0.3507783311771045
ACH-000887,-0.2601104399253584
ACH-000889,-0.33511857768454073
ACH-000896,-0.4920201448270095
ACH-000898,-0.3100356333434716
ACH-000900,-0.2556323498618454
ACH-000901,-0.4185799447285163
ACH-000905,-0.4773069508408141
ACH-000906,-0.25764305008492505
ACH-000907,-0.3630006472565404
ACH-000910,-0.2725292275785752
ACH-000911,-0.4911757769957063
ACH-000912,-0.7829257572798541
ACH-000913,-0.7891635268953932
ACH-000915,-0.2798985520165121
ACH-000916,-0.17104452558954505
ACH-000917,-0.3359981302242331
ACH-000920,-0.7782781824238337
ACH-000921,-0.5857273382302699
ACH-000924,-0.2798348263533039
ACH-000926,-0.4961998426622256
ACH-000928,-0.34879131118743545
ACH-000929,-0.12492656914043992
ACH-000932,-0.4814576706902634
ACH-000935,-0.4598934469550551
ACH-000936,-0.34823798068635103
ACH-000937,-0.3221350148950113
ACH-000938,-0.042158603492307774
ACH-000939,-0.12484767707769692
ACH-000941,-0.1942630343981044
ACH-000943,-0.2685336867193937
ACH-000946,-0.2746222151389047
ACH-000947,-0.5389445797938688
ACH-000948,-0.8026602476768709
ACH-000950,-0.5741591804665939
ACH-000953,-0.16972125056212806
ACH-000954,-0.3466066024560225
ACH-000957,-0.5381741237192232
ACH-000958,-0.3218162559956519
ACH-000960,-0.3451663848825565
ACH-000963,-0.4196803909920112
ACH-000968,-0.6111144305360672
ACH-000969,0.043367244857289385
ACH-000972,-0.3228081837402563
ACH-000973,-0.3432739572645889
ACH-000974,-0.3948949236026261
ACH-000978,-0.14002467576330596
ACH-000984,-0.3171043594380371
ACH-000986,-0.2204933895742275
ACH-000988,-0.00992524790188612
ACH-000993,-0.2746627860445176
ACH-000994,0.025111277211442108
ACH-000996,-0.4325961671001581
ACH-001001,-0.35741210742985313
ACH-001020,-0.17744969046165085
ACH-001028,-0.17803934022636048
ACH-001031,-0.5419253496222435
ACH-001038,-0.2847367388327389
ACH-001048,-0.4327878163634036
ACH-001050,-0.6317962313205496
ACH-001053,-0.6047582051935395
ACH-001054,-0.6022799712094846
ACH-001061,-0.3797251950403023
ACH-001067,-0.6024302566260697
ACH-001075,-0.522862879606288
ACH-001096,-0.298812617537225
ACH-001111,-0.3407308470934244
ACH-001119,-0.6458506140254852
ACH-001128,0.4948528625156623
ACH-001134,-0.30051064740423544
ACH-001151,-0.31034976223390753
ACH-001163,-0.09897036233977692
ACH-001164,-0.09627846927288362
ACH-001183,-0.5352403453361345
ACH-001192,-0.6187492878108184
ACH-001193,-0.4493996033140384
ACH-001196,-0.5126915768883761
ACH-001197,-0.4385518179852445
ACH-001205,-0.6021764946404884
ACH-001211,-0.3422399581888875
ACH-001212,-0.5225619010938326
ACH-001228,-0.4068162476894647
ACH-001232,-0.2121853674719676
ACH-001239,-0.4315626498460208
ACH-001270,-0.22115783399269687
ACH-001274,-0.23898820681876454
ACH-001275,-0.2933046778357695
ACH-001277,-0.2771073066271829
ACH-001278,-0.4627952817151504
ACH-001280,-0.25027381775855523
ACH-001283,-0.6404469661600424
ACH-001289,-0.407938219782636
ACH-001300,-0.22951401438788216
ACH-001301,-0.3419057441011654
ACH-001302,-0.4392350453256857
ACH-001306,-0.5466664591452056
ACH-001318,-0.530048153812304
ACH-001322,-0.028782328364638836
ACH-001328,-0.3148296647508423
ACH-001332,-0.515079357521148
ACH-001336,-0.5667491905915375
ACH-001346,-0.3069382544712873
ACH-001353,-0.5620147169658344
ACH-001354,-0.5262979373613279
ACH-001367,-0.3560800764575466
ACH-001368,-0.4867225268797236
ACH-001374,-0.3677610093448885
ACH-001377,-0.3437396669058457
ACH-001380,-0.3183643391424277
ACH-001391,-0.3745141461433431
ACH-001408,-0.6283324870426936
ACH-001430,-0.5720471094868832
ACH-001431,-0.21616193691689967
ACH-001450,-0.6516849797927969
ACH-001496,-0.2899990826397856
ACH-001500,-0.2259865722494569
ACH-001523,-0.4680895125212411
ACH-001532,-0.563273310341791
ACH-001550,-0.12065905553513212
ACH-001552,-0.4229586800209101
ACH-001554,-0.5523887863116161
ACH-001654,-0.3604785389106788
ACH-001735,-0.2127883369349232
ACH-001736,-0.3498185848767324
ACH-001737,-0.9007074653417753
ACH-001740,-0.6708914876905865
ACH-001745,-0.6162579067043366
ACH-001765,-0.6342867678670586
