,RRAGC (64121)
ACH-000502,-0.5554804293021306
ACH-000503,0.22207056359942268
ACH-000505,-0.4375262037646776
ACH-000507,-0.0020386506960312447
ACH-000510,-0.08766425521558686
ACH-000511,-0.5272050311615833
ACH-000512,-0.4335751365251677
ACH-000516,-0.2898218198434163
ACH-000517,-0.25448799485156914
ACH-000518,-0.1899332766555111
ACH-000520,-0.22790486097710824
ACH-000521,-0.6876285516841092
ACH-000522,-0.4777769460043515
ACH-000524,-0.043614478245793946
ACH-000527,-0.4297529259677465
ACH-000528,-0.21699809727892394
ACH-000537,-0.3038607537023959
ACH-000541,-0.08827239414873786
ACH-000542,-0.5096586463169641
ACH-000544,-0.5093797697516376
ACH-000545,-0.5812523642981553
ACH-000547,-0.2910719773541875
ACH-000548,-0.2869025192578758
ACH-000549,-0.45909271587474704
ACH-000550,-0.34389080633601704
ACH-000552,-0.5202696101977933
ACH-000556,-0.22952172294160694
ACH-000557,-0.0507610208993469
ACH-000569,-0.4248668524431487
ACH-000570,0.08668933115426056
ACH-000571,-0.2181435835267236
ACH-000573,-0.3081014362114408
ACH-000576,0.08501022202509077
ACH-000579,-0.003426595124008863
ACH-000580,-0.08557737590829627
ACH-000584,-0.11859932441069874
ACH-000585,-0.5689310152872016
ACH-000588,-0.1881143081862415
ACH-000589,-0.3872415050115722
ACH-000591,-0.1567603315346909
ACH-000593,-0.47418444770767204
ACH-000600,-0.004975954978689217
ACH-000601,-0.016733858199322396
ACH-000605,-0.1568443236088796
ACH-000606,-0.304632381528374
ACH-000608,-0.2448618570383635
ACH-000614,-0.09090131398511683
ACH-000616,-0.0795632490264891
ACH-000618,-0.365527980596977
ACH-000619,-0.3091340816699565
ACH-000620,-0.2554326728295589
ACH-000621,-0.09059836687717966
ACH-000622,-0.32641973098617144
ACH-000623,0.01913420137464476
ACH-000624,-0.26172703993700874
ACH-000627,-0.13312201278986094
ACH-000630,-0.7091952598462493
ACH-000631,-0.6215103694176967
ACH-000632,-0.18508731178702184
ACH-000633,-0.11084363155246736
ACH-000637,-0.10112873415523388
ACH-000638,-0.38558069239897774
ACH-000646,-0.6256162877950463
ACH-000647,-0.11268356245176757
ACH-000648,-0.23349299979044896
ACH-000649,-0.6239627568120099
ACH-000651,-0.15167869334598605
ACH-000652,-0.2833782838023119
ACH-000653,-0.0641494168842841
ACH-000657,-0.248278833268736
ACH-000658,-0.1125819673115617
ACH-000661,0.06619885948235064
ACH-000662,-0.5850536209610304
ACH-000663,-0.4616116093442333
ACH-000665,-0.05347647219741568
ACH-000671,-0.3040837635155411
ACH-000672,-0.3066131615021824
ACH-000673,-0.029489883342973994
ACH-000676,-0.02229979111635013
ACH-000677,-0.26435593568458976
ACH-000681,-0.1444874795369218
ACH-000683,-0.0628974544638328
ACH-000684,-0.18214856586737804
ACH-000688,-0.4065512613111242
ACH-000693,-0.02713704068154861
ACH-000694,-0.1766444691015523
ACH-000695,-0.16317569575055985
ACH-000696,-0.13982845199171573
ACH-000697,-0.2492392010688715
ACH-000699,-0.1210584926196635
ACH-000701,-0.3182950168119768
ACH-000706,-0.2798047667293845
ACH-000711,-0.09631072590325547
ACH-000713,-0.2656798929029772
ACH-000714,-0.1771067022955964
ACH-000718,-0.1697992517229343
ACH-000720,-0.4799065149532297
ACH-000721,-0.19155603579539665
ACH-000724,-0.5918029881548612
ACH-000725,-0.13188483252431482
ACH-000732,-0.3102776180090183
ACH-000734,-0.3458508168841352
ACH-000735,-0.17154292069750932
ACH-000736,-0.17749779055624365
ACH-000738,-0.02761428304326979
ACH-000746,0.1150729170248175
ACH-000747,0.21961408514822664
ACH-000748,-0.36404132046416027
ACH-000753,-0.09785579932681504
ACH-000756,0.06553623397703341
ACH-000757,-0.19034306244897944
ACH-000758,-0.04064281901822613
ACH-000760,-0.08831559668996597
ACH-000762,-0.7794742279043391
ACH-000763,-0.05074856536961995
ACH-000764,-0.3314512084093875
ACH-000765,-0.1050130486356013
ACH-000766,-0.4652896314554696
ACH-000767,-0.06636654729808872
ACH-000768,-0.11135717848633253
ACH-000769,-0.07240738292549624
ACH-000770,0.2862413001994902
ACH-000771,-0.4508749340568631
ACH-000773,-0.3938240835317848
ACH-000776,-0.09719230016119944
ACH-000777,-0.6889212908096422
ACH-000778,-0.2494333729190859
ACH-000781,-0.27593888204608746
ACH-000782,0.0286999633093737
ACH-000783,-0.3749082753369826
ACH-000784,0.1245196474545597
ACH-000785,-0.4156094238751408
ACH-000787,-0.408138714588414
ACH-000788,-0.009978816558739079
ACH-000791,-0.26085330626165737
ACH-000792,-0.38852216510730997
ACH-000794,-0.3144244724033913
ACH-000796,-0.24537515620279285
ACH-000798,-0.5106230998175504
ACH-000799,-0.13338057226220593
ACH-000800,-0.41948112517066377
ACH-000802,-0.2458610246991996
ACH-000804,0.08821705789768769
ACH-000805,0.035226534497666315
ACH-000809,-0.31343628564216225
ACH-000810,-0.11427729447214252
ACH-000811,-0.3386770453901901
ACH-000817,-0.5003964528083977
ACH-000819,0.026710772805256883
ACH-000820,-0.20628710107451526
ACH-000821,-0.22517051592085408
ACH-000822,-0.17733448035920316
ACH-000823,0.001787580829441959
ACH-000824,-0.11123476577205993
ACH-000827,-0.25108675101854555
ACH-000829,-0.15643911475941527
ACH-000831,-0.09418053515679232
ACH-000832,0.07501489168376077
ACH-000833,-0.1289513039112726
ACH-000834,-0.4734034252309398
ACH-000835,-0.2813671034218463
ACH-000836,-0.3197471923356487
ACH-000837,-0.2483327842006297
ACH-000838,-0.11306262485282212
ACH-000839,-0.6396306834536518
ACH-000840,-0.18876141439705016
ACH-000841,-0.2583365606931222
ACH-000843,-0.4369363912381983
ACH-000846,-0.2041704837371653
ACH-000847,-0.31884504150923176
ACH-000848,-0.19860623831810667
ACH-000849,0.05557349081394882
ACH-000851,-0.420315575605488
ACH-000855,-0.7531149409643373
ACH-000856,-0.6475259020103368
ACH-000858,-0.2926488600857762
ACH-000859,-0.342549223061632
ACH-000861,-0.11260232319890665
ACH-000862,-0.3871834237477058
ACH-000865,-0.20339681802978835
ACH-000866,0.02338043686552497
ACH-000867,-0.2559900366916903
ACH-000869,-0.4024907578416359
ACH-000872,-0.21415066510926511
ACH-000873,-0.15931683466355767
ACH-000876,-0.7585613880487927
ACH-000878,0.2323409030483649
ACH-000880,-0.3124078645659793
ACH-000881,-0.10853655529277656
ACH-000882,-0.1954887295305925
ACH-000884,0.12173181857599075
ACH-000885,-0.5611736820424695
ACH-000887,-0.6080187530511594
ACH-000889,-0.014258561438752954
ACH-000896,0.018923335515307987
ACH-000898,-0.2164878232873088
ACH-000900,-0.2941842816530445
ACH-000901,-0.2726692434801045
ACH-000905,-0.2669072154825876
ACH-000906,-0.6957391569291518
ACH-000907,-0.3500123944201574
ACH-000910,-0.26584903322044884
ACH-000911,-0.5946826217978808
ACH-000912,-0.322189880595617
ACH-000913,-0.3686541902289924
ACH-000915,-0.1635617749242014
ACH-000916,-0.5489524257052363
ACH-000917,-0.07827308186793909
ACH-000920,-0.13765840941691918
ACH-000921,-0.7265439177010171
ACH-000924,-0.4967090251553045
ACH-000926,-0.4731386788990125
ACH-000928,-0.10297306143634824
ACH-000929,-0.6317967354061625
ACH-000932,-0.07569481971392268
ACH-000935,0.0852822897161421
ACH-000936,-0.19771218152090286
ACH-000937,0.10992319040390486
ACH-000938,0.035451884367324715
ACH-000939,-0.2424667958979993
ACH-000941,-0.25082497443730795
ACH-000943,-0.2636806318319518
ACH-000946,-0.1388655767797857
ACH-000947,-0.004206225793352454
ACH-000948,-0.5025038498389401
ACH-000950,-0.17222935355999086
ACH-000953,-0.0817456206652406
ACH-000954,-0.13626141164824013
ACH-000957,-0.17573328051549436
ACH-000958,-0.34452033474436483
ACH-000960,-0.03564135574235204
ACH-000963,-0.17664367204532108
ACH-000968,-0.10904811109685733
ACH-000969,-0.2758448693751092
ACH-000972,-0.1531164339188984
ACH-000973,0.06274484165901623
ACH-000974,-0.3783649401937775
ACH-000978,-0.40563029616331947
ACH-000984,0.026065300208017637
ACH-000986,-0.24773594424616002
ACH-000988,-0.062400671872577924
ACH-000993,-0.06490928460089138
ACH-000994,-0.4142662612603619
ACH-000996,-0.07411024928218868
ACH-001001,-0.11020451270903152
ACH-001020,-0.2665947306204776
ACH-001028,-0.17634250520682573
ACH-001031,-0.1158701875695175
ACH-001038,-0.06219501919086722
ACH-001048,-0.07500585176050208
ACH-001050,-0.440028768090728
ACH-001053,-0.31767715998921475
ACH-001054,-0.4871632082633687
ACH-001061,-0.24569399992878999
ACH-001067,-0.3672318820590327
ACH-001075,-0.20356010232822128
ACH-001096,-0.0974806050931066
ACH-001111,-0.4740131581165271
ACH-001119,-0.33294884986442314
ACH-001128,-0.8943181787192751
ACH-001134,-0.09141788255802603
ACH-001151,-0.1718924106727944
ACH-001163,-0.6713921989183798
ACH-001164,-0.22381745200761635
ACH-001183,-0.5254280612229336
ACH-001192,0.0919792895756408
ACH-001193,0.04246314635611365
ACH-001196,-0.5326386843926004
ACH-001197,-0.4668965732644505
ACH-001205,-0.2282249097054261
ACH-001211,-0.304648412123493
ACH-001212,-0.7983911010080919
ACH-001228,-0.09481774130895254
ACH-001232,-0.3322727925538512
ACH-001239,-0.09666955147071288
ACH-001270,-0.11799797291705565
ACH-001274,-0.4954811853536724
ACH-001275,-0.235418727521436
ACH-001277,-0.37395475554696106
ACH-001278,-0.33676893187621565
ACH-001280,0.011252804067727384
ACH-001283,-0.011407693414237178
ACH-001289,-0.08398951610139099
ACH-001300,-0.0787299630003058
ACH-001301,-0.05853412289774668
ACH-001302,-0.061097346396852714
ACH-001306,-0.3334973996410523
ACH-001318,-0.1495737190007913
ACH-001322,-0.3038045473555738
ACH-001328,-0.5052135939840283
ACH-001332,-0.7653216471672241
ACH-001336,-0.4202752078411547
ACH-001346,-0.345440118368838
ACH-001353,-0.1754952658203856
ACH-001354,-0.05633647290912437
ACH-001367,-0.05570579377512215
ACH-001368,-0.3737635587891348
ACH-001374,-0.2416491707713257
ACH-001377,0.091043366783598
ACH-001380,-0.6852581175439386
ACH-001391,-0.5116727517416355
ACH-001408,-0.2888279663194933
ACH-001430,0.026558393935753256
ACH-001431,-0.1197768647362627
ACH-001450,-0.6186613501091982
ACH-001496,-0.5227054979561371
ACH-001500,-0.08916092269395064
ACH-001523,-0.5572286559040973
ACH-001532,-0.01140566979277665
ACH-001550,-0.1685325776504627
ACH-001552,-0.06751763970134114
ACH-001554,-0.13165421252216802
ACH-001654,-0.6474454757749102
ACH-001735,-0.12356481830613865
ACH-001736,-0.0568419814105113
ACH-001737,-0.07113136513208053
ACH-001740,-0.0873582054386121
ACH-001745,-0.0929226943467602
ACH-001765,-0.051719849405837626
