,ECE2 (9718)
ACH-000004,-0.01748739231760365
ACH-000005,0.1628586507866325
ACH-000007,-0.049188534638479414
ACH-000009,-0.0747850123865695
ACH-000011,-0.15289451579342545
ACH-000012,-0.08389568001794548
ACH-000013,-0.07338161873173348
ACH-000014,-0.1620918103877719
ACH-000015,-0.02857872551743072
ACH-000017,-0.11752885641866248
ACH-000018,0.00967325003138426
ACH-000019,-0.036164079640252214
ACH-000021,0.020855573791658786
ACH-000022,-0.1438415522876296
ACH-000025,-0.21768994682701184
ACH-000028,-0.017008524681272192
ACH-000030,-0.12848927584321335
ACH-000035,-0.13228386854431734
ACH-000036,0.02850186587046001
ACH-000037,-0.0778095005489185
ACH-000039,-0.06703111064349412
ACH-000040,-0.05497918078187191
ACH-000041,-0.08132980960879294
ACH-000042,0.002937203409071248
ACH-000045,-0.05377182597564307
ACH-000047,-0.06717084994680747
ACH-000052,-0.1925937358816566
ACH-000053,-0.05386106904035276
ACH-000054,-0.10843663940004916
ACH-000055,-0.07251576123778818
ACH-000060,-0.21701997784843108
ACH-000067,-0.026012897927342973
ACH-000070,0.160754179206455
ACH-000075,0.11577232480255052
ACH-000078,-0.08806127709404005
ACH-000082,-0.10244107424254913
ACH-000085,-0.08943746572528477
ACH-000086,-0.09054532119808772
ACH-000087,-0.06393973788148145
ACH-000092,-0.1977202039425302
ACH-000095,-0.057046232594840963
ACH-000097,-0.02333863956122607
ACH-000098,-0.14151952423394235
ACH-000099,-0.20678342472593994
ACH-000108,-0.11771332611272205
ACH-000113,-0.033198609942422526
ACH-000116,-0.05655743213243215
ACH-000118,-0.058924965878898936
ACH-000120,-0.04917644188791905
ACH-000123,-0.08351090980362204
ACH-000127,-0.058731924724551014
ACH-000128,-0.2244888369346414
ACH-000132,0.0058155510570598
ACH-000133,-0.09569976889296808
ACH-000137,-0.1911215831497742
ACH-000138,-0.15537937435624016
ACH-000142,-0.17304490462311772
ACH-000143,0.13143138310141278
ACH-000146,-0.06978376568388807
ACH-000148,-0.015279608051703432
ACH-000150,-0.009662441815947343
ACH-000152,-0.09183584532719903
ACH-000153,0.03272496832462631
ACH-000159,-0.06519107954922472
ACH-000160,-0.21186348960942825
ACH-000163,-0.005755078740805276
ACH-000167,-0.2972171896333594
ACH-000168,-0.28622625622008885
ACH-000169,-0.13319462581807215
ACH-000178,-0.021422059737461776
ACH-000183,0.04553953163430186
ACH-000188,-0.08452539800062958
ACH-000189,0.005885676394025875
ACH-000190,-0.2370647540883043
ACH-000198,-0.09184874659129473
ACH-000203,-0.3494140189870191
ACH-000204,0.1080227269509058
ACH-000206,-0.010227615672513434
ACH-000207,-0.003417476883339657
ACH-000208,-0.37569433291767534
ACH-000210,-0.4160485019568173
ACH-000211,-0.09268844796612208
ACH-000215,-0.0674354888254553
ACH-000221,-0.1327267226149682
ACH-000222,-0.1725844746635161
ACH-000223,-0.15174378254062545
ACH-000226,-0.0505826771946124
ACH-000227,-0.14324131939758933
ACH-000228,-0.016846229798151768
ACH-000231,-0.03650607841461443
ACH-000232,-0.17298805650348506
ACH-000233,-0.13066822777950002
ACH-000234,-0.1639143416017334
ACH-000235,-0.10080860325923614
ACH-000237,-0.019772889677154487
ACH-000238,-0.1225738725681168
ACH-000242,-0.0574841259794259
ACH-000243,-0.01369128558140062
ACH-000244,-0.16314050416276704
ACH-000246,-0.07226378859184086
ACH-000248,-0.12699554038177066
ACH-000250,-0.05764852377233571
ACH-000251,-0.12658839854057513
ACH-000252,-0.00778892757305857
ACH-000253,-0.07950003780239744
ACH-000255,-0.11751192966580627
ACH-000256,-0.2347222569616224
ACH-000257,-0.06373392992722351
ACH-000258,0.031544812138133475
ACH-000259,-0.08161989002881839
ACH-000260,-0.1362457056586296
ACH-000261,-0.0836310546947406
ACH-000262,-0.3639508319269851
ACH-000263,-0.09043338069499313
ACH-000264,-0.02791940032065509
ACH-000265,-0.07670087639713437
ACH-000266,-0.10693973165903332
ACH-000272,-0.10607931210405326
ACH-000274,-0.12951926373238049
ACH-000277,-0.09069046222659292
ACH-000278,0.03815804396288843
ACH-000279,-0.1338613301924937
ACH-000280,-0.12578234143496972
ACH-000281,-0.08762139860845143
ACH-000288,-0.001730365748262097
ACH-000291,-0.14413160597732755
ACH-000293,0.06867034347124137
ACH-000294,-0.14328739866606302
ACH-000295,0.020410360814301892
ACH-000296,-0.14015380754758386
ACH-000302,-0.07381444912762213
ACH-000304,-0.12987089513696512
ACH-000307,-0.11970925099476105
ACH-000308,-0.06511083671302867
ACH-000310,-0.2626266601959357
ACH-000311,-0.002994144414482295
ACH-000312,-0.05221283387920831
ACH-000315,-0.21295216801754369
ACH-000316,-0.01464665864717391
ACH-000317,0.01969628355900802
ACH-000318,-0.06815124838569736
ACH-000319,0.051583865701743316
ACH-000320,-0.2164700310879545
ACH-000322,-0.0454600855332564
ACH-000323,-0.0547228424875025
ACH-000324,-0.010775245307662943
ACH-000329,-0.05589523520024913
ACH-000330,0.001896490595483112
ACH-000331,-0.12632583071716522
ACH-000332,-0.07968423923021478
ACH-000334,0.09457472242339797
ACH-000335,-0.12960771323520676
ACH-000336,-0.09882344064203
ACH-000337,-0.04220144669224648
ACH-000338,-0.2326273307681014
ACH-000339,-0.05607930716964763
ACH-000341,-0.21364189456224245
ACH-000348,0.031774100564186815
ACH-000350,-0.10396831403970276
ACH-000352,-0.1511019584563693
ACH-000356,-0.1628767879070688
ACH-000361,0.04654379126751882
ACH-000362,-0.18534953249255925
ACH-000363,-0.17311035534238206
ACH-000364,-0.14068816272978724
ACH-000365,-0.10246963021644576
ACH-000366,-0.1171927859209424
ACH-000368,-0.11772340682908
ACH-000374,0.08023990003217234
ACH-000375,0.043068007326702414
