,HIST2H3D (653604)
ACH-000188,-0.731503143989744
ACH-000189,-0.5953762532284392
ACH-000190,-0.5597835178449427
ACH-000198,-0.7259974089139787
ACH-000203,-0.2646056250036333
ACH-000204,-0.9455999712382024
ACH-000206,-0.628621498437709
ACH-000207,-0.3665148243599708
ACH-000208,-0.6234098001219899
ACH-000210,-0.34521665397475426
ACH-000211,-0.37294071078595603
ACH-000215,-0.6034727060456829
ACH-000221,-0.7868131658530505
ACH-000222,-0.3957358039619993
ACH-000223,-0.6294314955956751
ACH-000226,-0.5817116358000689
ACH-000227,-0.6390521654802495
ACH-000228,-0.6235697701999671
ACH-000231,-0.4877534288305997
ACH-000232,-0.5466534305573398
ACH-000233,-0.6318187384928934
ACH-000234,-0.7679573134959485
ACH-000235,-0.6487532418895023
ACH-000237,-0.6549815447060906
ACH-000238,-0.6040793429469097
ACH-000242,-1.0203843857857728
ACH-000243,-0.8263040443468685
ACH-000244,-0.5979767269835282
ACH-000246,-0.5865941557855837
ACH-000248,-0.4177288240862679
ACH-000250,-0.4879404626286421
ACH-000251,-1.3108052817564098
ACH-000252,-0.3776649939773252
ACH-000253,-0.4577518110716704
ACH-000255,-0.8544288574351049
ACH-000256,-0.8401073295705102
ACH-000257,-0.5522704382331974
ACH-000258,-0.3773013065517431
ACH-000259,-0.7359770824629642
ACH-000260,-0.709456346584139
ACH-000261,-0.7148708579773467
ACH-000262,-0.9040818290397622
ACH-000263,-0.4176575351622661
ACH-000264,-0.4196614983953196
ACH-000265,-0.7705922234014589
ACH-000266,-0.6266049019582421
ACH-000272,-0.5639276141877719
ACH-000274,-0.6024833436017394
ACH-000277,-0.39729567317120135
ACH-000278,-0.8608924009503705
ACH-000279,-0.5228485714538441
ACH-000280,-0.5971484586117675
ACH-000281,-0.4241871023595488
ACH-000288,-0.5934158563221348
ACH-000291,-0.5955582990225188
ACH-000293,-0.4652153168248814
ACH-000294,-0.6871849165861975
ACH-000295,-0.4815445460085909
ACH-000296,-0.6230305620287016
ACH-000302,-0.6349695880627408
ACH-000304,-1.1293777406942087
ACH-000307,-0.7645402453801643
ACH-000308,-0.5885175392237971
ACH-000310,-0.5835214156651346
ACH-000311,-0.923178114890673
ACH-000312,-0.5123863991544554
ACH-000315,-0.4862850762492165
ACH-000316,-0.6712729536533018
ACH-000317,-0.6466563246073973
ACH-000318,-0.9180967898282594
ACH-000319,-0.6753180342046211
ACH-000320,-0.7842695860262767
ACH-000322,-0.5579209931784399
ACH-000323,-0.5788688782386937
ACH-000324,-0.5912116683122207
ACH-000329,-0.6955838419064051
ACH-000330,-0.5081510727584491
ACH-000331,-0.6662750793991965
ACH-000332,-0.6757076991660124
ACH-000334,-0.4642933238216467
ACH-000335,-0.9403076934404456
ACH-000336,-0.5485096327354527
ACH-000337,-0.40083574696041663
ACH-000338,-1.1880217491538674
ACH-000339,-0.5875261468128977
ACH-000341,-1.0069125760650737
ACH-000348,-0.7336348608873509
ACH-000350,-0.5938896516522411
ACH-000352,-0.6136009784814428
ACH-000356,-0.7846673109493268
ACH-000361,-0.5244876875763367
ACH-000362,-0.6648951892510987
ACH-000363,-0.4482576566264893
ACH-000364,-0.4887607847564716
ACH-000365,-0.5779496973123476
ACH-000366,-0.6301088366765896
ACH-000368,-0.6801138299427739
ACH-000374,-0.598398679394749
ACH-000375,-0.8086373246106989
ACH-000376,-0.7770254456648112
ACH-000381,-0.48855545904239095
ACH-000383,-0.7621702124519957
ACH-000387,-0.7041860707148623
ACH-000389,-0.641047278859046
ACH-000390,-0.7012971569387444
ACH-000393,-0.4856356574038661
ACH-000395,-0.5082755996589557
ACH-000396,-0.6089040572230016
ACH-000397,-0.5167187428712944
ACH-000401,-0.6827956956139
ACH-000402,-0.06204007173189643
ACH-000403,-0.6658649351161061
ACH-000404,-0.6857934380627765
ACH-000406,-0.6246862147240542
ACH-000407,-0.5366666244808507
ACH-000408,-0.6488081069301505
ACH-000410,-0.6400244509871531
ACH-000411,-0.6379127231548856
ACH-000414,-0.8044620429463198
ACH-000415,-0.7262358926942054
ACH-000416,-0.67986132406137
ACH-000420,-0.5670930374417229
ACH-000421,-0.6380513433217476
ACH-000424,-0.4040947119884841
ACH-000425,-0.5989688097926861
ACH-000426,-0.5898115827209734
ACH-000427,-0.8607544793717361
ACH-000433,-1.0055611555156176
ACH-000435,-0.5490155820962153
ACH-000436,-0.7693596359418047
ACH-000444,-0.6841147596218287
ACH-000445,-0.7043542012783752
ACH-000448,-0.6353332752224469
ACH-000450,-1.117922578946256
ACH-000452,-0.7422272149677279
ACH-000454,-0.9119633677280208
ACH-000458,-0.6106902706771136
ACH-000459,-0.7319049604217313
ACH-000460,-0.6374335293822199
ACH-000461,-0.8068647738443937
ACH-000463,-0.7467956877767807
ACH-000464,-1.0177146580689405
ACH-000466,-0.923705024752433
ACH-000467,-0.6172264636422117
ACH-000468,-0.7499759565373044
ACH-000469,-0.4556442818189604
ACH-000470,-0.6763269280608399
ACH-000471,-0.6296737538653197
ACH-000472,-0.5238811708002438
ACH-000473,-0.5722443398889032
ACH-000475,-0.5973399478922283
ACH-000476,-0.4904053446337518
ACH-000477,-0.768605325759185
ACH-000479,-0.44253280462270905
ACH-000480,-0.5887814122061269
ACH-000481,-0.9372742494246856
ACH-000483,-0.6887116356409325
ACH-000484,-0.8801006608483427
ACH-000485,-0.6450078285685185
ACH-000486,-0.7262597218667043
ACH-000487,-0.7073861043390972
ACH-000488,-0.5978215788863109
ACH-000490,-0.7050962517782203
ACH-000491,-0.5643066314507266
ACH-000495,-0.4947000558892777
ACH-000496,-0.658659746655972
ACH-000499,-0.6909462613567795
ACH-000500,-0.8195069200167864
ACH-000502,-0.8419121360087735
ACH-000503,-0.6123680920790959
ACH-000505,-0.8600203529053561
ACH-000507,-0.6019907703514527
ACH-000510,-0.6068123808017836
ACH-000511,-0.7535202619631788
ACH-000512,-0.4264512262230945
ACH-000516,-0.7034020119146517
ACH-000517,-0.8018751081836359
ACH-000518,-0.6443087752296923
ACH-000520,-0.7289820880113114
ACH-000521,-0.6534066926614946
ACH-000522,-0.6833848466778739
ACH-000524,-0.3321912661018881
ACH-000527,-0.5548940867630587
ACH-000528,-0.7229020335965044
ACH-000537,-0.6489739276210056
ACH-000541,-0.7438550573807401
ACH-000542,-0.4882259383973157
ACH-000544,-0.6296855738569413
ACH-000545,-0.6179752645506035
ACH-000547,-0.9879246186271944
ACH-000548,-0.7680261382474266
ACH-000549,-0.8152229794118989
ACH-000550,-0.7213107195682096
ACH-000552,-0.6864706739685997
ACH-000556,-0.7218048027401062
ACH-000557,-0.8132249819607579
ACH-000569,-1.0578505127859668
ACH-000570,-0.42940741138365535
ACH-000571,-0.4917721816592535
ACH-000573,-0.3746281638529022
ACH-000576,-0.622175162852542
ACH-000579,-0.6306630507853186
ACH-000580,-0.5863210765729171
ACH-000584,-0.4998919105653324
ACH-000585,-0.5401552952774046
ACH-000588,-0.6756492934204701
ACH-000589,-0.5300109414701576
ACH-000591,-0.60194216794766
ACH-000593,-0.7579995934970981
ACH-000600,-0.7095510157679367
ACH-000601,-0.6099138041222026
ACH-000605,-0.485270046990597
ACH-000606,-0.7530926489297891
ACH-000608,-0.5794118493340047
ACH-000614,-0.3086179835607181
ACH-000616,-0.7971807248127715
ACH-000618,-0.5043747338761654
ACH-000619,-0.6533154559305976
ACH-000620,-0.6131070222071205
ACH-000621,-0.5237570036806509
ACH-000622,-0.7330116840094417
ACH-000623,-0.7127102209248332
ACH-000624,-0.6306982364210117
ACH-000627,-0.8435374725172015
ACH-000630,-0.637776326066833
ACH-000631,-0.1994302377206134
ACH-000632,-0.6487578563276717
ACH-000633,-0.6136581408592245
ACH-000637,-0.8042372610373981
ACH-000638,-0.6572416995565232
ACH-000646,-0.5532222372002692
ACH-000647,-0.5505390426398652
ACH-000648,-0.7373087370387127
ACH-000649,-0.7672208103646263
ACH-000651,-0.5702293684541532
ACH-000652,-0.8059290417501072
ACH-000653,-0.7311323948823119
ACH-000657,-0.6441086430560878
ACH-000658,-0.6121820255786259
ACH-000661,-0.6540889449404347
ACH-000662,-0.5969498848477952
ACH-000663,-0.6377395197293804
ACH-000665,-0.739136520532044
ACH-000671,-0.6832497950749218
ACH-000672,-0.2719429373835948
ACH-000673,-0.6123946836346577
ACH-000676,-0.6583233126402392
ACH-000677,-0.6759503035802059
ACH-000681,-0.5443582396272386
ACH-000683,-0.7783790667772502
ACH-000684,-0.6935992988866209
ACH-000688,-0.5051811415652542
ACH-000693,-0.6869239003371301
ACH-000694,-0.7313057541477931
ACH-000695,-0.6373612878672883
ACH-000696,-0.7428508542796228
ACH-000697,-0.4803791045184174
ACH-000699,-0.3847208404010178
ACH-000701,-1.0382696186984732
ACH-000706,-0.7345679574273412
ACH-000711,-0.6819250738687614
ACH-000713,-0.6229943809279653
ACH-000714,-0.6933373774720193
ACH-000718,-0.5945228412253603
ACH-000720,-0.7401652665012327
ACH-000721,-0.7164727679374637
ACH-000724,-0.8396684015943501
ACH-000725,-0.7310681298914056
ACH-000732,-0.6655164307163516
ACH-000734,-0.8519013646061177
ACH-000735,-0.7402756242161282
ACH-000736,-0.639081342142398
ACH-000738,-0.4593333891260892
ACH-000746,-0.8299936536098347
ACH-000747,-0.8408312239954084
ACH-000748,-0.6042051279556887
ACH-000753,-0.6650200542844613
ACH-000756,-0.8801465292507613
ACH-000757,-0.6308587835084012
ACH-000758,-0.8609928962948841
ACH-000760,-0.5227427068093782
ACH-000762,-0.7001151731983063
ACH-000763,-0.5971352316706948
ACH-000764,-0.9010266481214579
ACH-000765,-0.8925308568818731
ACH-000766,-0.6287752198004827
ACH-000767,-0.5820820674045142
ACH-000768,-0.6133185127117005
ACH-000769,-0.7270011645799731
ACH-000770,-0.6272552814135377
ACH-000771,-0.641623801045158
ACH-000773,-0.6328909079300659
ACH-000776,-0.6827102640216861
ACH-000777,-0.6784115198850486
ACH-000778,-0.5275429317605683
ACH-000781,-0.6270075683340556
ACH-000782,-0.4911244037141688
ACH-000783,-0.7157576886491662
ACH-000784,-0.3949906126281821
ACH-000785,-0.9199475615383412
ACH-000787,-0.6257870616698935
ACH-000788,-0.5179878876635481
ACH-000791,-0.6886814348736447
ACH-000792,-0.6138801621859741
ACH-000794,-0.6347266830482919
ACH-000796,-0.5634450748072933
ACH-000798,-0.6910255359780791
ACH-000799,-0.4480828613778857
ACH-000800,-1.2606041484089274
ACH-000802,-0.712701070576957
ACH-000804,-1.1218205602440754
ACH-000805,-0.5756739137033481
ACH-000809,-0.5071399235816486
ACH-000810,-1.111316029120797
ACH-000811,-0.6345833764106071
ACH-000817,-0.6104399405197762
ACH-000819,-0.607169414782318
ACH-000820,-0.5800145665310289
ACH-000821,-0.8411077668237502
ACH-000822,-0.6792458518844972
ACH-000823,-0.6789104317688409
ACH-000824,-0.5527584992915995
ACH-000827,-0.6444701811886062
ACH-000829,-0.6997319769640333
ACH-000831,-0.6701108246834727
ACH-000832,-0.6688872884792936
ACH-000833,-0.8162537124317745
ACH-000834,-0.7584049011449918
ACH-000835,-0.7515624742241315
ACH-000836,-0.6850710063378245
ACH-000837,-0.6563592152762062
ACH-000838,-0.6472685456795189
ACH-000839,-0.4886879977187614
ACH-000840,-0.9154310889916656
ACH-000841,-0.7384844812448298
ACH-000843,-0.7552442634655802
ACH-000846,-0.6295245264549256
ACH-000847,-0.6901830016384782
ACH-000848,-0.6820813294263379
ACH-000849,-0.8000431036519272
ACH-000851,-0.7521837435142826
ACH-000855,-0.5184393961226267
ACH-000856,-0.7506523303160659
ACH-000858,-0.6161653741053955
ACH-000859,-0.4511757270510157
ACH-000861,-0.9128206092418264
ACH-000862,-0.637223054142109
ACH-000865,-0.7608409538134455
ACH-000866,-0.5007381637930198
ACH-000867,-0.6857255246820833
ACH-000869,-0.6938900010690572
ACH-000872,-0.6713448478562234
ACH-000873,-0.6672992932032836
ACH-000876,-0.6518958946726817
ACH-000878,-0.7322857456732081
ACH-000880,-0.8020108388845925
ACH-000881,-0.688693763291546
ACH-000882,-0.8531621238950076
ACH-000884,-0.5754763350853281
ACH-000885,-0.5885734703319808
ACH-000887,-0.7997528022498968
ACH-000889,-0.4033053236337905
ACH-000896,-0.8054613659229837
ACH-000898,-0.8671421389715649
ACH-000900,-0.6823913490667892
ACH-000901,-0.5803528606660512
ACH-000905,-0.691061547255043
ACH-000906,-0.6149220266800322
ACH-000907,-0.822036968037973
ACH-000910,-0.4054568948243011
ACH-000911,-0.6857783641208554
ACH-000912,-0.8349834155874588
ACH-000913,-0.8376366596863809
ACH-000915,-0.7563241269305573
ACH-000916,-0.6775654783684173
ACH-000917,-0.5051656033038687
ACH-000920,-1.205813442795642
ACH-000921,-0.7063820092961769
ACH-000924,-0.6930714497616397
ACH-000926,-0.6289197885531119
ACH-000928,-0.43488560876450605
ACH-000929,-1.0884202436401187
ACH-000932,-0.6668646197556329
ACH-000935,-0.4911036798929936
ACH-000936,-0.9298969083186452
ACH-000937,-0.7522148856705049
ACH-000938,-0.7028083382636008
ACH-000939,-0.947469703341534
ACH-000941,-0.9705757015545522
ACH-000943,-0.6434217607586934
ACH-000946,-0.5305512342483341
ACH-000947,-0.7264459452129356
ACH-000948,-0.8071265989856287
ACH-000950,-0.530592454569931
ACH-000953,-0.7798510424588213
ACH-000954,-0.5607329858473091
ACH-000957,-0.5654873345523628
ACH-000958,-0.5341362694743997
ACH-000960,-0.6267887131531256
ACH-000963,-0.7309584961002912
ACH-000968,-1.0713457964010402
ACH-000969,-0.7518239960586209
ACH-000972,-0.1502531444725162
ACH-000973,-0.6102100002963662
ACH-000974,-0.5565854695747916
ACH-000978,-1.1644642060882429
ACH-000984,-0.6651384937892595
ACH-000986,-0.5638921004038833
ACH-000988,-0.6743164500977503
ACH-000993,-0.5864827126623345
ACH-000994,-0.6037328334011426
ACH-000996,-0.6514943829011168
ACH-001001,-0.654532550610172
ACH-001020,-0.7823458453825078
ACH-001028,-0.7836092035951999
ACH-001031,-0.6242782331342478
ACH-001038,-0.5354789667762693
ACH-001048,-0.6015451090200906
ACH-001050,-0.7320908245527621
ACH-001053,-0.8156824576493966
ACH-001054,-0.6884566391700186
ACH-001061,-0.5947320866403568
ACH-001067,-0.5110381649435897
ACH-001075,-0.44081292336387184
ACH-001096,-0.5276583583963149
ACH-001111,-0.32141185144285844
ACH-001119,-0.7893449675908192
ACH-001128,-0.7166279576071617
ACH-001134,-0.8064309198013301
ACH-001151,-0.7266305165275146
ACH-001163,-0.7809457372456878
ACH-001164,-0.7710639636268124
ACH-001183,-0.4797625112130902
ACH-001192,-0.4470481992813185
ACH-001193,-0.4738262722437994
ACH-001196,-0.7588669866018025
ACH-001197,-0.4771176347014306
ACH-001205,-0.4863082559147165
ACH-001211,-0.6988990673413124
ACH-001212,-0.7744238132507831
ACH-001228,-0.7041551686720998
ACH-001232,-0.7444306633271038
ACH-001239,-0.7633477150049139
ACH-001270,-0.27986108556945144
ACH-001274,-0.9411102228162084
ACH-001275,-0.5040111415052929
ACH-001277,-0.8939970698052332
ACH-001278,-0.8314994065831518
ACH-001280,-0.5197336413064885
ACH-001283,-0.6657903281645002
ACH-001289,-0.5976839325256782
ACH-001300,-0.7404961255614393
ACH-001301,-0.6387994182075845
ACH-001302,-0.9065505957360204
ACH-001306,-0.7860772608780949
ACH-001318,-0.936253742511323
ACH-001322,-0.7344807701807072
ACH-001328,-0.6783569664501172
ACH-001332,-0.8927625996826019
ACH-001336,-0.7293381290310762
ACH-001346,-0.8063571274462026
ACH-001353,-0.6547317299567086
ACH-001354,-1.3409399520291003
ACH-001367,-0.16866457009290073
ACH-001368,-0.6010056309350174
ACH-001374,-0.6565702478567034
ACH-001377,-0.6732924514717612
ACH-001380,-0.5677378118144076
ACH-001391,-0.6757979221640545
ACH-001408,-0.6922277506348328
ACH-001430,-0.8356659590000362
ACH-001431,-0.6820939594448411
ACH-001450,-0.640425117334459
ACH-001496,-0.7376594762757261
ACH-001500,-0.6675434923886937
ACH-001523,-0.7375432017536551
ACH-001532,-0.6275705395042463
ACH-001550,-0.6185653099044829
ACH-001552,-0.6651269844447915
ACH-001554,-0.6047691110329874
ACH-001654,-0.6157856904433544
ACH-001735,-0.4727851665211362
ACH-001736,-0.7106003245281263
ACH-001737,-0.5625886586675366
ACH-001740,-0.7947877593012926
ACH-001745,-0.578283844856188
ACH-001765,-0.8605947735922026
