,STXBP1 (6812)
ACH-000004,-0.4961148609028669
ACH-000005,-0.19326782028339584
ACH-000007,-0.0014651397273592686
ACH-000009,-0.3770452241687976
ACH-000011,-0.33348596321933915
ACH-000012,-0.3237505319370488
ACH-000013,-0.34900236223391
ACH-000014,-0.3726336880663976
ACH-000015,-0.31424051834422634
ACH-000017,-0.2926328492969618
ACH-000018,-0.3494309785439528
ACH-000019,-0.1511692191874771
ACH-000021,-0.35619984143700856
ACH-000022,-0.36801772149324624
ACH-000025,-0.2272839624213625
ACH-000028,-0.1555574694536699
ACH-000030,-0.1707215072759233
ACH-000035,-0.2720990648183742
ACH-000036,-0.22707747636424455
ACH-000037,-0.3241229041811533
ACH-000039,-0.05265046142162658
ACH-000040,-0.4301729910186845
ACH-000041,-0.17721131339779794
ACH-000042,-0.4663607145724529
ACH-000045,-0.3224303315596201
ACH-000047,-0.11353145941376555
ACH-000052,-0.32790712603216016
ACH-000053,-0.15510901695349244
ACH-000054,-0.3311208016115211
ACH-000055,-0.4077215201959792
ACH-000060,-0.32567415897725194
ACH-000067,-0.164692907086067
ACH-000070,-0.2274506689233889
ACH-000075,-0.17526888512519845
ACH-000078,-0.3930515947327225
ACH-000082,-0.26917950230188475
ACH-000085,-0.2942508686678438
ACH-000086,-0.2696786564031613
ACH-000087,-0.6344659935387478
ACH-000092,-0.10329736216474228
ACH-000095,-0.3040032331089773
ACH-000097,-0.3199708476939403
ACH-000098,-0.11390334462417835
ACH-000099,-0.3039383552050112
ACH-000108,-0.31065189307994395
ACH-000113,-0.10985888983045967
ACH-000116,-0.486294428326739
ACH-000118,-0.29751661226126197
ACH-000120,-0.2969738721813769
ACH-000123,-0.3092262746199483
ACH-000127,-0.2847063926233415
ACH-000128,-0.3327614037044265
ACH-000132,-0.2766555426222373
ACH-000133,-0.4185459551585231
ACH-000137,-0.31715086451798724
ACH-000138,-0.3367365979469278
ACH-000142,-0.21995199752358768
ACH-000143,-0.4149255519600349
ACH-000146,-0.2568481490837137
ACH-000148,-0.35678056275348763
ACH-000150,-0.2253955789077463
ACH-000152,-0.3594157369397488
ACH-000153,-0.2264407431754965
ACH-000159,-0.2067179679213742
ACH-000160,-0.4459719228706285
ACH-000163,-0.11349102314459185
ACH-000167,-0.29033914382728393
ACH-000168,-0.3278298211396879
ACH-000169,-0.3058518611422258
ACH-000178,-0.344719697706364
ACH-000183,-0.4504254138397253
ACH-000188,-0.3039229549228939
ACH-000189,-0.22347070292585214
ACH-000190,-0.29159916803635416
ACH-000198,-0.4427479585291184
ACH-000203,-0.7245743706378052
ACH-000204,-0.3785661003979863
ACH-000206,-0.4342756019806912
ACH-000207,-0.6942627925462246
ACH-000208,-0.5351321939845073
ACH-000210,-0.20348309184424054
ACH-000211,-0.17906545944353924
ACH-000215,-0.30525153355693496
ACH-000221,-0.165606604873299
ACH-000222,-0.3296033080648731
ACH-000223,-0.21389355662613466
ACH-000226,-0.3666049400875086
ACH-000227,-0.4411393319253765
ACH-000228,-0.20187178692662405
ACH-000231,-0.14487240531089854
ACH-000232,-0.2829690451230816
ACH-000233,-0.21898629530236335
ACH-000234,-0.20899597289339028
ACH-000235,-0.2554779620101255
ACH-000237,-0.4067560224498778
ACH-000238,-0.25074813076418995
ACH-000242,-0.6468922025124576
ACH-000243,-0.19410459891795265
ACH-000244,-0.11149127545182587
ACH-000246,-0.28145831470006605
ACH-000248,-0.23399716985623215
ACH-000250,-0.433886086641943
ACH-000251,-0.15644690203695447
ACH-000252,-0.4876545689547062
ACH-000253,-0.2041210860982045
ACH-000255,-0.2272594496468613
ACH-000256,-0.25781616361944365
ACH-000257,-0.4484080859012905
ACH-000258,-0.2013755519865054
ACH-000259,-0.32452429290626544
ACH-000260,-0.2276225109131295
ACH-000261,-0.2809022840632633
ACH-000262,-0.17103948749080344
ACH-000263,-0.2820168661859508
ACH-000264,-0.3171555384075084
ACH-000265,-0.32306401056652145
ACH-000266,-0.3414680453715752
ACH-000272,-0.26300308939753303
ACH-000274,-0.40928967741943895
ACH-000277,-0.2557223577038853
ACH-000278,-0.30789273184165794
ACH-000279,-0.3152215082783532
ACH-000280,-0.4064738855765131
ACH-000281,-0.4738651008749088
ACH-000288,-0.19373908142544252
ACH-000291,-0.18428028050610545
ACH-000293,-0.3336413569393828
ACH-000294,-0.3756947120713308
ACH-000295,-0.15477753501576985
ACH-000296,-0.10129060337646502
ACH-000302,-0.20501587494730036
ACH-000304,-0.2819511757617687
ACH-000307,-0.4277217782010325
ACH-000308,-0.4297577537759922
ACH-000310,-0.3235168284596787
ACH-000311,-0.23774928088864175
ACH-000312,-0.3008770766499197
ACH-000315,-0.11895714757759933
ACH-000316,-0.36668866447624976
ACH-000317,-0.1587405142186384
ACH-000318,-0.08299855525803948
ACH-000319,-0.31879670980811764
ACH-000320,-0.2839661778066873
ACH-000322,-0.2716842115401594
ACH-000323,-0.2260813198591897
ACH-000324,-0.3535733522379467
ACH-000329,-0.2524058810639734
ACH-000330,-0.13655185297881228
ACH-000331,-0.1638647587151276
ACH-000332,-0.2899380661383454
ACH-000334,-0.3917706856715769
ACH-000335,-0.266579187907844
ACH-000336,-0.28692948790332523
ACH-000337,-0.4569713842994926
ACH-000338,0.2376320083874709
ACH-000339,-0.18865772025587155
ACH-000341,-0.20845266246646035
ACH-000348,-0.2250342214111129
ACH-000350,-0.3032440008615783
ACH-000352,-0.11562371552102027
ACH-000356,-0.223737991993614
ACH-000361,-0.09279595127190296
ACH-000362,-0.3090927149032925
ACH-000363,-0.21538914099227144
ACH-000364,-0.1472621722268367
ACH-000365,-0.3283656913433317
ACH-000366,-0.4382126931032856
ACH-000368,-0.21271785902190274
ACH-000374,-0.2083930430600586
ACH-000375,-0.14045688718152868
ACH-000376,-0.1394478689120088
ACH-000381,-0.2757697895450217
ACH-000383,-0.15961487518085946
ACH-000387,-0.3326607877454993
ACH-000389,-0.505744175041164
ACH-000390,-0.24233506942189176
ACH-000393,-0.4053718154256866
ACH-000395,-0.2631737231767261
ACH-000396,-0.6195064310873745
ACH-000397,-0.32819232834321754
ACH-000401,-0.3932892739899002
ACH-000402,-0.3904873277386856
ACH-000403,-0.24732865439813415
ACH-000404,-0.2255714455494067
ACH-000406,-0.20309763818204216
ACH-000407,-0.5052656402538863
ACH-000408,-0.09075013859744063
ACH-000410,-0.2239016529014721
ACH-000411,-0.24747583143616586
ACH-000414,-0.2431705405637962
ACH-000415,-0.3064129863758161
ACH-000416,-0.28463329042990954
ACH-000420,-0.2910956790765161
ACH-000421,-0.3841982545699328
ACH-000424,-0.30463356251639945
ACH-000425,-0.2283609822420411
ACH-000426,-0.34754056228352764
ACH-000427,-0.3093401642270462
ACH-000433,-0.15360084544858638
ACH-000435,-0.05291509082727276
ACH-000436,-0.4095449890940701
ACH-000444,-0.40384517754738586
ACH-000445,-0.3839440763134117
ACH-000448,-0.19628046513088332
ACH-000450,0.051364549862530966
ACH-000452,-0.16209264558743075
ACH-000454,-0.26244063270474155
ACH-000458,-0.1732755815580151
ACH-000459,-0.033427397001193036
ACH-000460,-0.19778178288334974
ACH-000461,-0.2927716659690445
ACH-000463,-0.3019186259735464
ACH-000464,-0.2670862334722188
ACH-000466,-0.3943230055276245
ACH-000467,-0.2850062833194549
ACH-000468,-0.421909641421529
ACH-000469,-0.30259064532798474
ACH-000470,-0.22363168372825787
ACH-000471,-0.21336417764018806
ACH-000472,-0.3191797702861933
ACH-000473,-0.22904171232780915
ACH-000475,-0.4014755196054045
ACH-000476,-0.3818714732986915
ACH-000477,-0.21644483117148453
ACH-000479,-0.2678097573627911
ACH-000480,-0.22443049363140535
ACH-000481,-0.2285315858143213
ACH-000483,-0.21091848323715234
ACH-000484,-0.28625167205593954
ACH-000485,-0.3501506735676152
ACH-000486,-0.3322983511059252
ACH-000487,-0.4177795481279583
ACH-000488,-0.26787091550923425
ACH-000490,-0.22276735676834944
ACH-000491,-0.25540694613171955
ACH-000495,-0.31217177103678884
ACH-000496,-0.1988395837713577
ACH-000499,-0.1600183168130348
ACH-000500,-0.11755158864431953
ACH-000502,-0.3140646835292153
ACH-000503,-0.40486013404532223
ACH-000505,-0.3429110454571555
ACH-000507,-0.264472542764948
ACH-000510,-0.16682764651715712
ACH-000511,-0.3374884243619301
ACH-000512,-0.3912160958593328
ACH-000516,-0.2565641066062481
ACH-000517,-0.2667883574592471
ACH-000518,-0.2375163174526981
ACH-000520,-0.4029275981888572
ACH-000521,-0.4187882886239115
ACH-000522,-0.13551236798286684
ACH-000524,-0.3708572409488943
ACH-000527,-0.3577672201312628
ACH-000528,-0.22277614977095184
ACH-000537,-0.2660411250879505
ACH-000541,-0.4329408285192507
ACH-000542,-0.34551143426888664
ACH-000544,-0.2710124858573605
ACH-000545,-0.20402076294525126
ACH-000547,-0.3293636491785981
ACH-000548,-0.21287021581806514
ACH-000549,-0.3665674979581959
ACH-000550,-0.24758218113905156
ACH-000552,-0.3245579228304905
ACH-000556,-0.2918305741362161
ACH-000557,-0.47621654011007897
ACH-000569,-0.1927090588565574
ACH-000570,-0.3367465705720024
ACH-000571,-0.2378967426150985
ACH-000573,-0.3017001183183769
ACH-000576,-0.1868892496847231
ACH-000579,-0.1278227193177459
ACH-000580,-0.17992969521525048
ACH-000584,-0.22247888954903197
ACH-000585,-0.1659009666895521
ACH-000588,-0.2620925491541106
ACH-000589,-0.3364489638281595
ACH-000591,-0.3506597098342452
ACH-000593,-0.27041674443580355
ACH-000600,-0.316758572349013
ACH-000601,-0.26283225444272856
ACH-000605,-0.1817578424296871
ACH-000606,-0.15070792396834004
ACH-000608,-0.3364710759288462
ACH-000614,-0.6430558404656024
ACH-000616,-0.1495330144971633
ACH-000618,-0.4469843846918965
ACH-000619,-0.12184479649504887
ACH-000620,-0.23089063415365804
ACH-000621,-0.2429354137747689
ACH-000622,-0.3619093450088477
ACH-000623,-0.3739407566595314
ACH-000624,-0.2159722115107352
ACH-000627,-0.4198165632552083
ACH-000630,-0.3886739975389193
ACH-000631,-0.33934483426315515
ACH-000632,-0.1537082337404177
ACH-000633,-0.3080896871183557
ACH-000637,-0.4257897517010865
ACH-000638,-0.17527783652656515
ACH-000646,-0.2858467587020338
ACH-000647,-0.3711199131038293
ACH-000648,-0.2700955876867606
ACH-000649,-0.3325312735652184
ACH-000651,-0.3773910458370469
ACH-000652,-0.3120073421080429
ACH-000653,-0.3576558867820957
ACH-000657,-0.2581448579313633
ACH-000658,-0.4495138605898176
ACH-000661,-0.4155168390220295
ACH-000662,-0.30312142156747635
ACH-000663,-0.3207792264384371
ACH-000665,-0.2375067014636731
ACH-000671,-0.2764695744459101
ACH-000672,-0.4857311401536678
ACH-000673,-0.3046834622627456
ACH-000676,-0.2988775407133294
ACH-000677,-0.2010381756154547
ACH-000681,-0.2333689654382716
ACH-000683,-0.37671866202546905
ACH-000684,-0.18254403799612665
ACH-000688,-0.3279131091435619
ACH-000693,-0.23836860708034344
ACH-000694,-0.3797816453194185
ACH-000695,-0.14382342349832195
ACH-000696,-0.32009814074305515
ACH-000697,0.0637489869362669
ACH-000699,-0.23222010266561655
ACH-000701,-0.3433519439204019
ACH-000706,-0.2824257305206436
ACH-000711,-0.20879415078981706
ACH-000713,-0.21709994931701684
ACH-000714,-0.1383066412414791
ACH-000718,-0.38842341137328695
ACH-000720,-0.30666829246156263
ACH-000721,-0.4104013612653413
ACH-000724,-0.2203887244215676
ACH-000725,-0.3815411099142984
ACH-000732,-0.06076347858914018
ACH-000734,-0.2869349494563955
ACH-000735,-0.30838106717718483
ACH-000736,-0.15299181932309533
ACH-000738,-0.4114439254764241
ACH-000746,-0.08596139048764362
ACH-000747,-0.27807641339462563
ACH-000748,-0.13589921162441898
ACH-000753,-0.28245585872668943
ACH-000756,-0.34483903381672204
ACH-000757,-0.2850291184798456
ACH-000758,-0.10475517412317316
ACH-000760,-0.298623448216713
ACH-000762,-0.17740967082061682
ACH-000763,-0.39958922589484097
ACH-000764,-0.3863661101780575
ACH-000765,-0.19573475615971053
ACH-000766,-0.21835926555495425
ACH-000767,-0.4536880278841327
ACH-000768,-0.2852240761408987
ACH-000769,-0.4694602069424036
ACH-000770,-0.38923178534675
ACH-000771,-0.2226117002194978
ACH-000773,-0.4802564520723366
ACH-000776,-0.10676493669844517
ACH-000777,-0.2897246505683242
ACH-000778,-0.4006451901341368
ACH-000781,-0.3350538523887699
ACH-000782,-0.19927918869935432
ACH-000783,-0.3583366044699523
ACH-000784,-0.3611898038537911
ACH-000785,-0.35530738787490473
ACH-000787,-0.20617789432163305
ACH-000788,-0.2765585207511813
ACH-000791,-0.3989390271005275
ACH-000792,-0.0949535455251556
ACH-000794,-0.19702662986215205
ACH-000796,-0.25301104276538783
ACH-000798,-0.11639481852410655
ACH-000799,-0.158618660633162
ACH-000800,-0.4404639358347658
ACH-000802,-0.15266326934769264
ACH-000804,-0.17605608029256545
ACH-000805,-0.15116121688926654
ACH-000809,-0.2295272181371807
ACH-000810,-0.07598461794043132
ACH-000811,-0.29930958836593485
ACH-000817,-0.15007331258725776
ACH-000819,-0.1944183815342686
ACH-000820,-0.4492024313179215
ACH-000821,-0.12790770145049907
ACH-000822,-0.3152052991425551
ACH-000823,-0.2563851706507022
ACH-000824,-0.361094378292488
ACH-000827,-0.3041015217283751
ACH-000829,-0.267891294993553
ACH-000831,-0.5155875970585673
ACH-000832,-0.34996914629338866
ACH-000833,-0.121296936405392
ACH-000834,-0.3174005787737592
ACH-000835,-0.2336625193125815
ACH-000836,-0.2910290928431795
ACH-000837,-0.132790580274765
ACH-000838,0.03678623231988888
ACH-000839,-0.3163456977520519
ACH-000840,-0.15090021950476204
ACH-000841,-0.23094770864556205
ACH-000843,-0.2478898864982412
ACH-000846,-0.17287615279084914
ACH-000847,-0.4438386071547297
ACH-000848,-0.1023953255383775
ACH-000849,-0.22993888056935946
ACH-000851,-0.24995467602494645
ACH-000855,-0.2664367294512112
ACH-000856,-0.3434677514654167
ACH-000858,-0.23896402705390815
ACH-000859,-0.2152956374543707
ACH-000861,-0.39974065832082795
ACH-000862,-0.3226504874024825
ACH-000865,-0.35438072468171594
ACH-000866,-0.226598813942922
ACH-000867,-0.2803252037201233
