,BTG4 (54766)
ACH-000004,0.0773835313989257
ACH-000005,0.2527272880773671
ACH-000007,0.09713303835062044
ACH-000009,0.14346658857671185
ACH-000011,0.02516883628655326
ACH-000012,0.0333911148202109
ACH-000013,0.026021445940546888
ACH-000014,-0.0739245808938806
ACH-000015,0.13404497640471882
ACH-000017,0.1295556564625363
ACH-000018,0.1515810585876537
ACH-000019,0.20870322582816592
ACH-000021,0.1288043768590238
ACH-000022,0.09760570496161516
ACH-000025,0.09628898127019177
ACH-000028,0.059152639134443484
ACH-000030,0.10455140469821324
ACH-000035,0.13318863942391956
ACH-000036,0.11885611091496595
ACH-000037,0.09963805354626673
ACH-000039,0.1686337502471956
ACH-000040,0.08363437890490574
ACH-000041,0.08634518331030269
ACH-000042,0.06702313922073028
ACH-000045,0.08890425686570702
ACH-000047,0.1004067791146576
ACH-000052,0.14759782502735627
ACH-000053,0.0970916321154014
ACH-000054,0.06401491797746141
ACH-000055,0.07144479882441891
ACH-000060,0.02315228402720533
ACH-000067,0.25167357208582697
ACH-000070,0.23270301297813725
ACH-000075,0.2685973849040797
ACH-000078,0.04147840195822769
ACH-000082,0.06543969175844097
ACH-000085,-0.018786290614142297
ACH-000086,0.1105461832143752
ACH-000087,0.10601582288990287
ACH-000092,0.08282381672576619
ACH-000095,0.020981819500977036
ACH-000097,0.039108305240766264
ACH-000098,0.09436255101378424
ACH-000099,0.06329314675955691
ACH-000108,0.034114810770574225
ACH-000113,0.13604546270533066
ACH-000116,0.0047904133621520725
ACH-000118,0.13189647065533774
ACH-000120,0.10645706203012864
ACH-000123,0.028587462924913425
ACH-000127,0.13314639653609206
ACH-000128,0.1968294905109672
ACH-000132,0.06262365490977734
ACH-000133,0.02286993940595274
ACH-000137,0.11350422999931033
ACH-000138,-0.00978840624594533
ACH-000142,-0.02963958608148888
ACH-000143,0.04895126443590464
ACH-000146,0.11436295431300818
ACH-000148,0.11945813059454224
ACH-000150,0.02353793448151197
ACH-000152,0.13940434508676974
ACH-000153,0.009980550959678128
ACH-000159,0.04058227059337813
ACH-000160,0.16530323242387832
ACH-000163,0.02230945464291037
ACH-000167,0.06407227937015918
ACH-000168,-0.06009659565561552
ACH-000169,0.08892791731305162
ACH-000178,0.06886910518330637
ACH-000183,-0.004249773808979965
ACH-000188,0.06317894698587513
ACH-000189,0.026709670275262457
ACH-000190,0.11839743751428453
ACH-000198,0.15395991086462232
ACH-000203,0.19689216333955545
ACH-000204,0.04336188912115895
ACH-000206,0.13280031201909945
ACH-000207,0.030087882274086812
ACH-000208,0.1098279944796777
ACH-000210,-0.09687883383402757
ACH-000211,0.11779042574039683
ACH-000215,0.06560492782184328
ACH-000221,0.08391317511251277
ACH-000222,0.16171561833501447
ACH-000223,0.09238826990043746
ACH-000226,-0.0313100055245747
ACH-000227,0.09226233595944372
ACH-000228,0.16210696285519627
ACH-000231,0.058585265966195135
ACH-000232,0.13399484130156095
ACH-000233,0.13028882996460342
ACH-000234,0.022660881565106702
ACH-000235,0.09698924778562353
ACH-000237,-0.028318995488010906
ACH-000238,0.1053738301312619
ACH-000242,0.0956064905335899
ACH-000243,0.12987079003044755
ACH-000244,-0.05618761936534646
ACH-000246,0.11033652547406124
ACH-000248,0.07950723055013274
ACH-000250,0.06347064186830431
ACH-000251,-0.05594554855373651
ACH-000252,-0.05771231443350777
ACH-000253,-0.06379639337745427
ACH-000255,0.052447229235119706
ACH-000256,-0.09744046667964897
ACH-000257,0.2681650357437803
ACH-000258,0.035871328753367134
ACH-000259,0.03418420669548839
ACH-000260,0.051770824522944806
ACH-000261,0.1598661457952484
ACH-000262,0.11252419383538224
ACH-000263,0.1283199697974346
ACH-000264,0.09630583549288234
ACH-000265,0.11286799255165335
ACH-000266,0.0637356311559422
ACH-000272,0.1001935495904969
ACH-000274,0.07292135856272777
ACH-000277,-0.02101831321650292
ACH-000278,0.030954606546491736
ACH-000279,0.047425593611220056
ACH-000280,0.15616570974740834
ACH-000281,0.12694963019897956
ACH-000288,0.03138976418804424
ACH-000291,0.09101194985360672
ACH-000293,0.06389303767084425
ACH-000294,0.07986510793723373
ACH-000295,0.14270829573124685
ACH-000296,0.11779064197498768
ACH-000302,0.1674385068264132
ACH-000304,0.1416922527603501
ACH-000307,0.1370816012776869
ACH-000308,-0.01600370477678111
ACH-000310,-0.013026333143023986
ACH-000311,0.005755928094936445
ACH-000312,0.06764260706049248
ACH-000315,-0.07249482622437102
ACH-000316,-0.020826734334236614
ACH-000317,-0.07292224154081997
ACH-000318,-0.032484289048922546
ACH-000319,0.004716051578094727
ACH-000320,0.0984799081855904
ACH-000322,-0.057821532043335414
ACH-000323,0.12340676207290825
ACH-000324,0.08341336517746055
ACH-000329,0.11984554650023405
ACH-000330,0.06560421663923895
ACH-000331,0.1423728316490418
ACH-000332,0.08088947184907502
ACH-000334,0.005042245098705394
ACH-000335,0.3222856082191694
ACH-000336,-0.03970573816304099
ACH-000337,0.006640889091982388
ACH-000338,0.09181819944308378
ACH-000339,0.13559105215820555
ACH-000341,0.15120584577348162
ACH-000348,0.07362447508082456
ACH-000350,-0.01619487954742335
ACH-000352,0.08041714205816165
ACH-000356,-0.01581140150771881
ACH-000361,0.1128016831449536
ACH-000362,0.1568146221355619
ACH-000363,0.054331220545847464
ACH-000364,0.03963681353879525
ACH-000365,0.0936521222082978
ACH-000366,-0.016905237778705753
ACH-000368,0.006335451355867529
ACH-000374,-0.012586593469258476
ACH-000375,0.002788628385669909
ACH-000376,0.04092750956970007
ACH-000381,0.06617913168696693
ACH-000383,0.06533991724464053
ACH-000387,0.012988209233111916
ACH-000389,0.07418463418045369
ACH-000390,0.05239411312770564
ACH-000393,0.12496155628580273
ACH-000395,0.14781504612673432
ACH-000396,0.21481188096389103
