,CDC40 (51362)
ACH-000004,-1.0162286186070244
ACH-000005,-0.8214885085925564
ACH-000007,-0.5293845896275473
ACH-000009,-0.6927361500831942
ACH-000011,-0.8058335105065921
ACH-000012,-0.9472455306671634
ACH-000013,-0.6838491469280397
ACH-000014,-0.6440240393809646
ACH-000015,-0.6739107005560401
ACH-000017,-0.8681748184795751
ACH-000018,-0.7374993882417178
ACH-000019,-0.9020886106937246
ACH-000021,-0.7058034152844254
ACH-000022,-0.5069292334216319
ACH-000025,-0.6794469499330894
ACH-000028,-0.690450268680264
ACH-000030,-0.7589447184521979
ACH-000035,-1.04053777585895
ACH-000036,-0.8853493451178097
ACH-000037,-0.5747019349607482
ACH-000039,-0.5951207837978688
ACH-000040,-0.6890438843159555
ACH-000041,-0.6543408132091096
ACH-000042,-0.705477795593169
ACH-000045,-0.8963292409841728
ACH-000047,-0.7208333409334295
ACH-000052,-0.8172457786474789
ACH-000053,-1.0720502498003577
ACH-000054,-0.5768146599419494
ACH-000055,-0.8878187720025966
ACH-000060,-0.9477970201783671
ACH-000067,-0.5869621713892205
ACH-000070,-0.6062667571855304
ACH-000075,-0.7617197166688949
ACH-000078,-0.634132834280451
ACH-000082,-0.6351765071580892
ACH-000085,-0.7167424281472522
ACH-000086,-0.7267520291189861
ACH-000087,-0.5546734563385933
ACH-000092,-0.5818929524688153
ACH-000095,-0.7018827559744143
ACH-000097,-0.6926802294082289
ACH-000098,-0.5905587509095181
ACH-000099,-0.7245389492169854
ACH-000108,-0.6611870365959972
ACH-000113,-0.6215785356675658
ACH-000116,-0.7642764834651066
ACH-000118,-0.8324425344555401
ACH-000120,-0.6885150969890755
ACH-000123,-0.6311563240635061
ACH-000127,-0.6793713112055333
ACH-000128,-0.5578139957611684
ACH-000132,-0.7731581590154122
ACH-000133,-0.8186700645181381
ACH-000137,-0.5904826193823307
ACH-000138,-0.8988711795066933
ACH-000142,-0.7530049182387577
ACH-000143,-0.4651869626608271
ACH-000146,-0.4783873212751488
ACH-000148,-0.5476776324856313
ACH-000150,-0.7466438857806408
ACH-000152,-0.3223980001434921
ACH-000153,-0.7014391361221387
ACH-000159,-0.7699431737222909
ACH-000160,-0.5777515416495748
ACH-000163,-0.6661614252444489
ACH-000167,1.2906918107424037
ACH-000168,-0.7206490189752653
ACH-000169,-0.5509034506199549
ACH-000178,-0.6753274555714541
ACH-000183,-1.07231408800333
ACH-000188,-0.778759976963025
ACH-000189,-0.9061154030161233
ACH-000190,-0.40260043488911945
ACH-000198,-0.5718716940032649
ACH-000203,-0.7294925076365615
ACH-000204,-1.0553192843339685
ACH-000206,-0.7529507158869033
ACH-000207,-0.5898436697874587
ACH-000208,-0.6415768592249997
ACH-000210,-0.8694330332026513
ACH-000211,-0.5218139800233523
ACH-000215,-0.5589690924224334
ACH-000221,-0.8810055350173884
ACH-000222,-0.6538224553981059
ACH-000223,-0.7353402266118858
ACH-000226,-0.93295947574551
