,RCN3 (57333)
ACH-000004,0.009528014708814684
ACH-000005,-0.21570612661818853
ACH-000007,0.0671599526181714
ACH-000009,-0.0586174331186519
ACH-000011,-0.02975862565492238
ACH-000012,-0.12181636214555387
ACH-000013,-0.06662048645301907
ACH-000014,-0.05054266849491676
ACH-000015,-0.0833781530304609
ACH-000017,0.06963622009488474
ACH-000018,-0.04059745131266235
ACH-000019,0.12094191294861464
ACH-000021,0.0053668944119941615
ACH-000022,-0.039369968616419816
ACH-000025,0.044265990112420495
ACH-000028,-0.0607578361863329
ACH-000030,-0.023485728176342976
ACH-000035,-0.10047464543979487
ACH-000036,0.02165845594177361
ACH-000037,-0.017374702741276938
ACH-000039,-0.052327582972958746
ACH-000040,0.035541499226020436
ACH-000041,-0.0334158978297444
ACH-000042,0.027744237096197808
ACH-000045,-0.023783605470912742
ACH-000047,-0.054391990026863915
ACH-000052,-0.0034006997310783845
ACH-000053,0.01770976073544552
ACH-000054,0.011410794757595577
ACH-000055,0.07622754849097665
ACH-000060,0.10240842861362076
ACH-000067,0.029686147058978107
ACH-000070,0.09793236310259812
ACH-000075,-0.019586605964373463
ACH-000078,0.1225047171396795
ACH-000082,0.11896060190255528
ACH-000085,0.1393045607470241
ACH-000086,0.010734633117358384
ACH-000087,0.06843271320531638
ACH-000092,-0.03091947758552948
ACH-000095,-0.002582033826540693
ACH-000097,-0.005608218095288159
ACH-000098,-0.024011027693196144
ACH-000099,-0.020912795564178684
ACH-000108,0.032351696232605386
ACH-000113,0.027084302354032527
ACH-000116,0.04481703676490782
ACH-000118,-0.02783347448318436
ACH-000120,-0.02039742679349314
ACH-000123,0.011513437302797748
ACH-000127,0.006525270286802463
ACH-000128,-0.07967849646543651
ACH-000132,0.18366895253451904
ACH-000133,0.06289830080330701
ACH-000137,0.07527941620390746
ACH-000138,0.013500864845597866
ACH-000142,0.08935916728832842
ACH-000143,-0.16976991744904166
ACH-000146,0.03393903572951018
ACH-000148,0.049963713072522
ACH-000150,0.13556948081358286
ACH-000152,0.05427671872391688
ACH-000153,-0.19008541661477465
ACH-000159,-0.042851118644288935
ACH-000160,-0.05744205148025541
ACH-000163,0.15981398331121674
ACH-000167,-0.03703274145145629
ACH-000168,0.06471128050501405
ACH-000169,0.05483258927842852
ACH-000178,-0.0742863901062738
ACH-000183,-0.017614837490838996
ACH-000188,0.17504262681863145
ACH-000189,0.0701802845622905
ACH-000190,-0.07855800721402792
ACH-000198,0.0837915387863759
ACH-000203,-0.003298503701634048
ACH-000204,-0.01637569973790875
ACH-000206,0.04678778654621752
ACH-000207,0.043573747932731784
ACH-000208,0.4614101520914443
ACH-000210,0.1260599732217883
ACH-000211,0.025199322774472087
ACH-000215,-0.05139647479363055
ACH-000221,-0.1208254861441396
ACH-000222,0.12910542556293725
ACH-000223,-0.032462993111786555
ACH-000226,0.06981818915440445
ACH-000227,-0.09029263196424377
ACH-000228,0.057167687031293
ACH-000231,-0.04320564424214268
ACH-000232,-0.0299932496821002
ACH-000233,-0.05417163208773717
ACH-000234,-0.06294428116370154
ACH-000235,-0.014092143880621091
ACH-000237,-0.009547940274912469
ACH-000238,0.07249594170989711
ACH-000242,0.18781084605735648
ACH-000243,0.055856260571528836
ACH-000244,-0.08344772642553906
ACH-000246,-0.06902513226522003
ACH-000248,0.0682430247887085
ACH-000250,0.07357291260242378
ACH-000251,-0.20759376903142035
ACH-000252,-0.28662566027449565
ACH-000253,0.002103424011249713
ACH-000255,-0.04181255108138708
ACH-000256,-0.047497780777979816
ACH-000257,0.1601573425010442
ACH-000258,0.40021397124272495
ACH-000259,0.07770928104601793
ACH-000260,0.022682033139280067
ACH-000261,0.07870256932728609
ACH-000262,-0.2030153790470531
ACH-000263,0.2901768968690736
ACH-000264,0.08449768668413413
ACH-000265,-0.09162065250133468
ACH-000266,-0.050712841077069665
ACH-000272,0.027342110971328062
ACH-000274,0.030003595261256236
ACH-000277,0.07694986611711828
ACH-000278,0.012885790978193354
ACH-000279,-0.012925153806382645
ACH-000280,-0.02655630883743109
ACH-000281,0.03047997098292512
ACH-000288,0.15085299118815104
ACH-000291,-0.024719112389782874
ACH-000293,0.04488116926687461
ACH-000294,-0.07262673323567241
ACH-000295,-0.001285555764804835
ACH-000296,0.049940860950555284
ACH-000302,-0.1651747036629145
ACH-000304,-0.010689851486163256
ACH-000307,0.15859742631766205
ACH-000308,-0.030565535247916838
ACH-000310,0.05099624193085709
ACH-000311,0.08218897825986063
ACH-000312,0.030694887797694363
ACH-000315,0.07801868567763476
ACH-000316,0.207372562468996
ACH-000317,0.052270649143863895
ACH-000318,-0.13576900091990984
ACH-000319,0.03661718487731954
ACH-000320,0.1717270244777328
ACH-000322,0.27425600415117546
ACH-000323,-0.13375055995123467
ACH-000324,-0.06319265010031606
ACH-000329,0.04072625503325464
ACH-000330,0.12606487856767534
ACH-000331,0.05549484881325007
ACH-000332,-0.08326070334235211
ACH-000334,-0.07248955781716004
ACH-000335,0.025167047590515183
ACH-000336,0.3399079741896945
ACH-000337,0.22241380293912344
ACH-000338,0.2217560177053109
ACH-000339,-0.018268229530393917
ACH-000341,0.03915769470985255
ACH-000348,-0.08243958668827088
ACH-000350,-0.026809292392939905
ACH-000352,0.01689999244379522
ACH-000356,0.08464488047148712
ACH-000361,0.09080682493809884
ACH-000362,0.019038817775436867
ACH-000363,0.069378675834341
ACH-000364,-0.07531709745349756
ACH-000365,-0.011127179279742341
ACH-000366,-0.004842342091772952
ACH-000368,0.13460281064458396
ACH-000374,0.060696383742748584
ACH-000375,0.05549910468215813
ACH-000376,0.0944058616744206
ACH-000381,0.20336217936894
ACH-000383,-0.053280700794143265
ACH-000387,-0.010678290664025605
ACH-000389,-0.10576777283493784
ACH-000390,-0.05475386857683099
ACH-000393,-0.02394963197584483
ACH-000395,-0.11367266547606993
ACH-000396,0.17315200885938914
ACH-000397,0.055144762215617864
ACH-000401,-0.07113331147467522
ACH-000402,-0.2839382403515729
ACH-000403,0.0003948254100325682
ACH-000404,0.14953032329125254
ACH-000406,0.04588334258958544
ACH-000407,0.0303818947035509
ACH-000408,-0.16784055665525327
ACH-000410,0.06549939568102392
ACH-000411,0.05296702715121191
ACH-000414,-0.029509920735761263
ACH-000415,0.1366612104699692
ACH-000416,-0.08794275377491374
ACH-000420,0.08835602244796667
ACH-000421,-0.02856055270830592
ACH-000424,-0.002150949382488684
ACH-000425,-0.025518215293497612
ACH-000426,0.008937825485796285
ACH-000427,-0.12862647934475469
ACH-000433,0.19287996795869786
ACH-000435,-0.1968717118689847
ACH-000436,0.034381362414445615
ACH-000444,0.14452084903564244
ACH-000445,-0.10389807686721378
ACH-000448,0.004547457927725964
ACH-000450,0.12708888342018107
ACH-000452,0.023387050773669333
ACH-000454,0.0006293201796237992
ACH-000458,-0.08932926507445185
ACH-000459,0.0325146514181142
ACH-000460,-0.02466379642837284
ACH-000461,0.06924875896160176
ACH-000463,-0.10393879352006392
ACH-000464,-0.08475119131081191
ACH-000466,0.04930124792616427
ACH-000467,-0.011492839330832241
ACH-000468,0.12373841324864165
ACH-000469,0.05042073668048164
ACH-000470,0.1235847198085004
ACH-000471,-0.1178252434710154
ACH-000472,-0.025743807556905196
ACH-000473,-0.09074713946237467
ACH-000475,0.009064211675029295
ACH-000476,-0.05295873438577893
ACH-000477,0.05479091784990619
ACH-000479,0.028897617658069308
ACH-000480,0.03151972510555528
ACH-000481,0.07702000189705528
ACH-000483,0.08174335271744873
ACH-000484,-0.13372029345790332
ACH-000485,0.06848024027876498
ACH-000486,-0.10472631476445568
ACH-000487,-0.0013305161767557046
ACH-000488,0.028753542200401237
ACH-000490,-0.07170015233930344
ACH-000491,0.12371272325303727
ACH-000495,0.18042127145773645
ACH-000496,-0.01881451892062573
ACH-000499,-0.19253122769275488
ACH-000500,-0.09124393579081427
ACH-000502,0.03482581498463346
ACH-000503,-0.04537670238474241
ACH-000505,0.006856972248738828
ACH-000507,0.07194965385579029
ACH-000510,-0.07210027239266369
ACH-000511,0.0640188712370857
ACH-000512,0.11693329715567866
ACH-000516,0.07422374791961002
ACH-000517,-0.06863148636663732
ACH-000518,0.10612829236953124
ACH-000520,-0.04322466551585459
ACH-000521,0.04513751510144877
ACH-000522,0.0965696377321627
ACH-000524,-0.1343168400515841
ACH-000527,-0.02027504618686069
ACH-000528,0.029690013466602317
ACH-000537,-0.04888885336017673
ACH-000541,0.060585463915854426
ACH-000542,-0.06265993844956913
ACH-000544,0.027365579873872288
ACH-000545,-0.009585268517142071
ACH-000547,-0.011149111450419795
ACH-000548,-0.038069291294491964
ACH-000549,-0.12319159935948705
ACH-000550,0.04583775934339049
ACH-000552,-0.11928176974981805
ACH-000556,-0.04298062252022595
ACH-000557,0.015240407697163175
ACH-000569,-0.08877371000604174
ACH-000570,0.027708267362316515
ACH-000571,0.04963211015618002
ACH-000573,0.0875982618845532
ACH-000576,-0.055300468027442935
ACH-000579,0.1376639905153025
ACH-000580,0.017313724612707342
ACH-000584,-0.01739656122876983
