,PRCD (768206)
ACH-000004,-0.05820615844977803
ACH-000005,-0.13247246479049155
ACH-000007,0.013212771510928908
ACH-000009,-0.15229423204461176
ACH-000011,-0.05399258558457674
ACH-000012,-0.1809466766383621
ACH-000013,-0.006273981541763295
ACH-000014,0.12906668468815982
ACH-000015,0.07663874596979582
ACH-000017,-0.153432099436534
ACH-000018,-0.035526577819513835
ACH-000019,-0.2224790124654908
ACH-000021,-0.07794212457132857
ACH-000022,-0.003769564449644536
ACH-000025,-0.1722593891168221
ACH-000028,-0.023790295971901625
ACH-000030,-0.09230273130293742
ACH-000035,-0.07535884503338171
ACH-000036,-0.096642199874768
ACH-000037,0.09209910832102663
ACH-000039,0.0484019729952004
ACH-000040,-0.1638866099924116
ACH-000041,-0.14146225801529674
ACH-000042,-0.07545334918069081
ACH-000045,0.04556722135876652
ACH-000047,-0.12005511856295215
ACH-000052,0.012297333895969566
ACH-000053,-0.037924783799075816
ACH-000054,0.058229422753274813
ACH-000055,-0.21313926068687852
ACH-000060,-0.1382927865021164
ACH-000067,0.034143201953478544
ACH-000070,0.06580963030877274
ACH-000075,0.0843479190483382
ACH-000078,-0.11839066243708075
ACH-000082,-0.14662754473220346
ACH-000085,-0.00940212768048461
ACH-000086,-0.02964502935170995
ACH-000087,-0.028024460657271568
ACH-000092,0.03705962261493885
ACH-000095,-0.10794692406537737
ACH-000097,0.0011899656334733646
ACH-000098,-0.04069139654072485
ACH-000099,-0.0731741385475346
ACH-000108,-0.10484281377260936
ACH-000113,-0.055231939663862535
ACH-000116,0.011563656837622687
ACH-000118,-0.05429619929787646
ACH-000120,-0.18536751180519345
ACH-000123,-0.07221236112268087
ACH-000127,-0.05453598212149691
ACH-000128,-0.10216761562139892
ACH-000132,0.053042763042563834
ACH-000133,0.06992716567774376
ACH-000137,-0.10597309102689127
ACH-000138,0.05608307366694207
ACH-000142,-0.11391563241716887
ACH-000143,0.05521806046765602
ACH-000146,-0.061445241065633885
ACH-000148,0.02923389995846984
ACH-000150,-0.05363615146582881
ACH-000152,0.00678886918533214
ACH-000153,-0.0480760120897536
ACH-000159,-0.026945772009615208
ACH-000160,-0.030686675232811995
ACH-000163,-0.13374556611369162
ACH-000167,-0.13418129342898094
ACH-000168,0.0028623705352137487
ACH-000169,-0.08557059238155368
ACH-000178,0.10351150777060827
ACH-000183,-0.16164588065610172
ACH-000188,-0.0686208261768092
ACH-000189,0.11005206852210178
ACH-000190,-0.13400830940394126
ACH-000198,-0.11148487485680424
ACH-000203,0.5668470055799353
ACH-000204,0.1583066002210068
ACH-000206,0.003974141023301657
ACH-000207,-0.07869316929462823
ACH-000208,-0.08795802406720798
ACH-000210,-0.19312715612191986
ACH-000211,-0.02033554213227996
ACH-000215,-0.10090389000877546
ACH-000221,0.04548693227901815
ACH-000222,-0.10524852794721412
ACH-000223,0.004402933178003798
ACH-000226,0.10266403173961756
ACH-000227,-0.10804041721369087
ACH-000228,-0.07462667333906642
ACH-000231,-0.048420964255575516
ACH-000232,0.03378443072390664
ACH-000233,-0.15242854384812626
ACH-000234,-0.04171932054964537
ACH-000235,-0.047891045241373456
ACH-000237,-0.017177737194086776
ACH-000238,0.05498740000906354
ACH-000242,0.0028838857356064678
ACH-000243,-0.0686565111759432
ACH-000244,0.09043255874948544
ACH-000246,-0.013722312069565356
ACH-000248,-0.012817521036468127
ACH-000250,-0.045828297744335056
ACH-000251,-0.4942151823340118
ACH-000252,-0.2852086504651298
ACH-000253,-0.15705752961773078
ACH-000255,-0.11776737039800945
ACH-000256,-0.1998030925689132
ACH-000257,0.033723133762008924
ACH-000258,0.1559591614345831
ACH-000259,-0.0916612617139747
ACH-000260,-0.09498052959371744
ACH-000261,-0.07310930803006005
ACH-000262,0.013459514035123351
ACH-000263,-0.2887696964206397
ACH-000264,-0.14408931459315527
ACH-000265,-0.039598500235009035
ACH-000266,-0.053071644815546916
ACH-000272,-0.01365782223497631
ACH-000274,-0.0865184909976185
ACH-000277,-0.03251154127793237
ACH-000278,-0.032576159690742866
ACH-000279,-0.1336485676910184
ACH-000280,-0.059254751748827016
ACH-000281,-0.040707551240375686
ACH-000288,-0.08967419754150112
ACH-000291,0.012998003022388979
ACH-000293,-0.09385046061983204
ACH-000294,-0.037935915266500884
ACH-000295,-0.03357930420545046
ACH-000296,-0.056530611560293376
ACH-000302,-0.0893763844514164
ACH-000304,0.1968011910263604
ACH-000307,-0.01513765392119205
ACH-000308,0.04283042418418622
ACH-000310,-0.2503231031804803
ACH-000311,-0.06612200698703774
ACH-000312,-0.11238160031787986
ACH-000315,0.05061199170475774
ACH-000316,-0.1958260546858883
ACH-000317,0.02131207077980754
ACH-000318,0.0835289940660464
ACH-000319,-0.058940785184858575
ACH-000320,0.1408765880203406
ACH-000322,-0.2538598248398494
ACH-000323,-0.04516673163577969
ACH-000324,-0.09110462823157567
ACH-000329,-0.035100734744972766
ACH-000330,-0.09166132805270903
ACH-000331,-0.02245346195543261
ACH-000332,-0.04952019248997554
ACH-000334,0.09429479700636416
ACH-000335,-0.033568598788226
ACH-000336,-0.11430261323623847
ACH-000337,-0.20719110136827806
ACH-000338,0.1367694953603526
ACH-000339,0.01429986663070241
ACH-000341,-0.08235941036769373
ACH-000348,-0.050484840092291816
ACH-000350,-0.08348981536192436
ACH-000352,-0.02421175473897044
ACH-000356,-0.006539211515810494
ACH-000361,-0.06617140362760393
ACH-000362,0.009881991911730984
ACH-000363,-0.08406490592207326
ACH-000364,0.06093315365103684
ACH-000365,0.1028650334175455
ACH-000366,-0.10827226109738927
ACH-000368,-0.07067709419109318
ACH-000374,-0.058993606686833386
ACH-000375,0.04381548442001678
ACH-000376,0.11907939494634795
ACH-000381,0.062048279919703526
ACH-000383,0.027805040530942692
ACH-000387,-0.08546825354740878
ACH-000389,-0.1741794356239156
ACH-000390,-0.036418057717201406
ACH-000393,0.032275833696947774
ACH-000395,0.02193629657868
ACH-000396,-0.27937484105901284
ACH-000397,0.04064459605697896
ACH-000401,-0.07574682441426596
ACH-000402,-0.219376169710453
ACH-000403,-0.10187062037760082
ACH-000404,0.12909787662255442
ACH-000406,-0.06059622408512597
ACH-000407,-0.05938569091043215
ACH-000408,0.01931062834055456
ACH-000410,0.10788098572348356
ACH-000411,-0.003554675008081089
ACH-000414,-0.0200559453700837
ACH-000415,-0.07646659429564663
ACH-000416,-0.08202023751176682
ACH-000420,-0.18256498031650695
ACH-000421,-0.14660492923853774
ACH-000424,-0.026734553904474916
ACH-000425,0.01252755900920562
ACH-000426,-0.01859077432210946
ACH-000427,-0.19724737739070625
ACH-000433,-0.06115969049640814
ACH-000435,0.07247365597106095
ACH-000436,-0.12895940615123916
ACH-000444,0.014269575764431903
ACH-000445,0.010149156657729405
ACH-000448,-0.03869807123403845
ACH-000450,0.010969353347978538
ACH-000452,-0.051457639218873814
ACH-000454,0.03787731333239842
ACH-000458,-0.09319753352412836
ACH-000459,-0.02729397945310844
ACH-000460,-0.07980052774909417
ACH-000461,0.051978671754631375
ACH-000463,0.003524469559532176
ACH-000464,0.09055147899829266
ACH-000466,0.12452664218854323
ACH-000467,-0.0884120204027401
ACH-000468,-0.06900596097764179
ACH-000469,-0.08237703777700721
ACH-000470,-0.1577810634094413
ACH-000471,-0.03907733417424427
ACH-000472,-0.020815252691897504
ACH-000473,-0.031460624449426315
ACH-000475,-0.011151865566249948
ACH-000476,-0.004693279412915124
ACH-000477,-0.0024623729330288447
ACH-000479,-0.043118375192125004
ACH-000480,-0.2308999604090947
ACH-000481,0.07393249280453247
ACH-000483,0.010299534964270187
ACH-000484,-0.0385442202079463
ACH-000485,0.05321316287105612
ACH-000486,0.04291960902322952
ACH-000487,-0.0702100377052511
ACH-000488,-0.11641850771163464
ACH-000490,-0.1405245757613708
ACH-000491,-0.1624000500485084
ACH-000495,0.011675526299428605
ACH-000496,-0.02919483247674657
ACH-000499,0.0903029270085378
ACH-000500,-0.5054096857574352
ACH-000502,-0.1051497704357837
ACH-000503,0.0655750737477658
ACH-000505,-0.021460375839995226
ACH-000507,-0.047200733704237864
ACH-000510,-0.005393557274181455
ACH-000511,-0.06469994481162332
ACH-000512,-0.13302901380478918
ACH-000516,0.02132733505314129
ACH-000517,-0.13885869089948594
ACH-000518,-0.0370713650661379
ACH-000520,0.011451876813421878
ACH-000521,-0.1888187933502673
ACH-000522,-0.02288262889979946
ACH-000524,-0.0690661311534644
ACH-000527,-0.06597167019281551
ACH-000528,-0.04828279149718366
ACH-000537,-0.13814876611170693
ACH-000541,-0.17276224343295898
ACH-000542,0.030041110044925406
ACH-000544,-0.07530466776348535
ACH-000545,0.07057624920240314
ACH-000547,0.056414605838865366
ACH-000548,-0.0483245208844634
ACH-000549,0.008846956943604862
ACH-000550,-0.14694270904477072
ACH-000552,-0.1231077966956552
ACH-000556,-0.12231038572308715
ACH-000557,-0.056566184431473585
ACH-000569,0.17254113776810498
ACH-000570,-0.05732947253727101
ACH-000571,0.031433257087094116
ACH-000573,0.02579832347541114
ACH-000576,0.09803550771721636
ACH-000579,0.2393688554609245
ACH-000580,0.01769006586854534
ACH-000584,0.030784013765658143
ACH-000585,-0.022481819839816997
ACH-000588,-0.05520232264500306
ACH-000589,-0.11330758106963235
ACH-000591,-0.06395588268504096
ACH-000593,-0.09124327818803
ACH-000600,-0.03312612135026993
ACH-000601,-0.02940837449127305
ACH-000605,-0.011731256468465295
ACH-000606,0.08702942579804891
ACH-000608,-0.0919735123179688
ACH-000614,0.1171013848762141
ACH-000616,0.03219307034352755
ACH-000618,-0.12684305606434246
ACH-000619,-0.0975624294143052
ACH-000620,0.05808522872769966
ACH-000621,-0.21379202795164245
ACH-000622,0.007977876207160716
ACH-000623,-0.10160584732366114
ACH-000624,-0.10668602357702547
ACH-000627,0.045518604082367936
ACH-000630,-0.08827399388831735
ACH-000631,-0.32854771946874545
ACH-000632,-0.05934812966941805
ACH-000633,-0.17143195910859746
ACH-000637,-0.13736024698968405
ACH-000638,-0.09815589036283616
ACH-000646,0.011162553482208584
ACH-000647,-0.12290464042162284
ACH-000648,-0.06746276524143538
ACH-000649,-0.05219284038999778
ACH-000651,-0.09336627473142324
ACH-000652,-0.2113375275005646
ACH-000653,-0.0744769538349704
ACH-000657,-0.02676055567989201
ACH-000658,-0.0806507895561762
ACH-000661,-0.12921803111252606
ACH-000662,-0.05320446650713055
ACH-000663,0.053113949192518564
ACH-000665,0.05939472315650882
ACH-000671,0.052741643216369934
ACH-000672,-0.170540857803015
ACH-000673,-0.09183519649506516
ACH-000676,-0.1019288581703704
ACH-000677,0.05486781403071904
ACH-000681,-0.053773004336406534
ACH-000683,0.01700465350101997
ACH-000684,0.0334105258836815
ACH-000688,-0.16360064121504495
ACH-000693,0.04100168523189785
ACH-000694,-0.005531585824092146
ACH-000695,-0.1725447876472683
ACH-000696,-0.06512286738198664
ACH-000697,0.20336638852479905
ACH-000699,0.03358671462562647
ACH-000701,-0.1078180233822716
ACH-000706,0.020517890994012557
ACH-000711,-0.12786829225094487
ACH-000713,0.14261888363024475
ACH-000714,-0.006417910083662616
ACH-000718,0.00012072807128428071
ACH-000720,-0.013658420505926454
ACH-000721,0.018437342155517598
ACH-000724,0.292935531285157
ACH-000725,-0.06544581957527854
ACH-000732,-0.08072733047404729
ACH-000734,0.03681680700536576
ACH-000735,0.003518012191366239
ACH-000736,-0.05845584418840216
ACH-000738,-0.23916823511268456
