,DYRK4 (8798)
ACH-000004,-0.050335503537345234
ACH-000005,0.1836192668674274
ACH-000007,0.052732508825032366
ACH-000009,-0.13255398334426893
ACH-000011,-0.04215697463096032
ACH-000012,0.1459030217988158
ACH-000013,0.03958317242443859
ACH-000014,-0.007124113262458024
ACH-000015,-0.08800484010787872
ACH-000017,-0.09208496409441594
ACH-000018,-0.020868221482585297
ACH-000019,0.0764882707631494
ACH-000021,0.03560185485190445
ACH-000022,-0.04201616487488707
ACH-000025,0.08878502305822
ACH-000028,0.14291116257510006
ACH-000030,-0.02668356800753241
ACH-000035,0.02797709099240746
ACH-000036,0.0790344548639266
ACH-000037,0.01991575869408988
ACH-000039,-0.06895939325836213
ACH-000040,-0.04565656541214725
ACH-000041,-0.1541579956769695
ACH-000042,0.028309621346321725
ACH-000045,0.0016458783710629325
ACH-000047,0.03202484244037375
ACH-000052,-0.027830471563722314
ACH-000053,0.06858223885398221
ACH-000054,0.04545034980509705
ACH-000055,-0.03926624594387641
ACH-000060,-0.031114768796828438
ACH-000067,0.022019635636344362
ACH-000070,-0.016871545766410503
ACH-000075,0.03879175731872908
ACH-000078,0.025407163716908283
ACH-000082,0.043171477160373985
ACH-000085,-0.02855358899146945
ACH-000086,-0.02463663054276882
ACH-000087,-0.058651923283999735
ACH-000092,-0.012118010396412068
ACH-000095,0.024892835348616086
ACH-000097,0.04059922418953996
ACH-000098,0.008746884090644988
ACH-000099,0.011703570140521041
ACH-000108,-0.08866095146932981
ACH-000113,0.0056451538242920755
ACH-000116,-0.022365244648135357
ACH-000118,-0.018043120351007396
ACH-000120,-0.00022729460925566397
ACH-000123,-0.057517305222679935
ACH-000127,-0.048142958288894255
ACH-000128,0.07493831231112358
ACH-000132,-0.024336667683642472
ACH-000133,-0.03356620084436888
ACH-000137,0.12346438615676901
ACH-000138,-0.13119053246967746
ACH-000142,0.006803497979392458
ACH-000143,0.22137571520967733
ACH-000146,0.04036428601698296
ACH-000148,-0.05256995994355741
ACH-000150,-0.07713743913901157
ACH-000152,0.04248465790189624
ACH-000153,0.22439395298351092
ACH-000159,0.008798307134213191
ACH-000160,-0.09587427521988487
ACH-000163,-0.08345188750906113
ACH-000167,-0.10006859114399827
ACH-000168,0.04256504064525901
ACH-000169,-0.09319714053580118
ACH-000178,-0.0682829073628489
ACH-000183,-0.035743531379348575
ACH-000188,0.014666958781158231
ACH-000189,-0.15623582911332826
ACH-000190,-0.04178094204650997
ACH-000198,0.03776274720257772
ACH-000203,-0.032152888547327306
ACH-000204,0.08931894957510023
ACH-000206,-0.035309682960255696
ACH-000207,0.09595994604830572
ACH-000208,0.33919979952293444
ACH-000210,0.00937944195623707
ACH-000211,0.03664545139028685
ACH-000215,-0.08588402911474975
ACH-000221,6.627811542381667e-05
ACH-000222,0.10173390806495768
ACH-000223,-0.0494939183970368
ACH-000226,0.04947371562078795
ACH-000227,-0.16802576498943106
ACH-000228,-0.03333784329298255
ACH-000231,-0.03197549002796106
ACH-000232,-0.06290849071987481
ACH-000233,-0.02302939874286554
ACH-000234,0.0904345474862608
ACH-000235,-0.005867595003629027
ACH-000237,-0.0698676189198174
ACH-000238,0.0369324441421658
ACH-000242,0.07918954258451996
ACH-000243,0.04234733354367634
ACH-000244,-0.04285224583426404
ACH-000246,-0.03459989790204659
ACH-000248,0.04924614776155839
ACH-000250,-0.0035251353772632115
ACH-000251,-0.02019905091958373
ACH-000252,-0.14176766414522288
ACH-000253,-0.1043102668665708
ACH-000255,-0.08398004532085221
ACH-000256,-0.004697041829027664
ACH-000257,0.1931780212143792
ACH-000258,0.032270819681759134
ACH-000259,0.05392815544255762
ACH-000260,-0.014988838395456538
ACH-000261,-0.035628121297203955
ACH-000262,-0.03365443248087413
ACH-000263,0.12086761022677553
ACH-000264,-0.03567468649929751
ACH-000265,0.06926776728516604
ACH-000266,-0.003397050681381887
ACH-000272,-0.0549377035327081
ACH-000274,-0.02527871696580185
ACH-000277,0.008541629695120885
ACH-000278,-0.034279470037295645
ACH-000279,-0.07055307080713867
ACH-000280,0.06565336858991921
ACH-000281,-0.20843134980078865
ACH-000288,-0.012268660799304543
ACH-000291,-0.036615504682418455
ACH-000293,0.15149403058790628
ACH-000294,-0.054288500181237744
ACH-000295,-0.15795320496629472
ACH-000296,0.05811688627433461
ACH-000302,0.016176008079341626
ACH-000304,-0.030345970811321787
ACH-000307,-0.09325546652066308
ACH-000308,-0.03600147838371811
ACH-000310,0.04877830496882783
ACH-000311,0.017356011848054857
ACH-000312,-0.014182440288881997
ACH-000315,0.03692812396719435
ACH-000316,-0.05102326142575669
ACH-000317,-0.05118323045611242
ACH-000318,0.12658530976420876
ACH-000319,0.08173215535808842
ACH-000320,-0.020067847555744343
ACH-000322,0.045839982509364316
ACH-000323,-0.02467490785018197
ACH-000324,-0.13762215827385207
ACH-000329,0.01520838516331961
ACH-000330,-0.1100936424948178
ACH-000331,0.08674780803936351
ACH-000332,0.013400764168588522
ACH-000334,-0.026089710571577992
ACH-000335,-0.13970098088271882
ACH-000336,0.07375384204258517
ACH-000337,0.052806468669741084
ACH-000338,-0.19336796858918384
ACH-000339,-0.031794434116960014
ACH-000341,0.17012185158416102
ACH-000348,-0.01268098915421598
ACH-000350,-0.03390269405933735
ACH-000352,-0.043478590237408604
ACH-000356,-0.04212316939925664
ACH-000361,0.015570458678698959
ACH-000362,0.05598524324941962
ACH-000363,0.0037748889264226843
ACH-000364,-0.06958586231815074
ACH-000365,-0.0877400393886273
ACH-000366,-0.02043395338383943
ACH-000368,0.06063235138444228
ACH-000374,0.07539773931813609
ACH-000375,-0.013851364743134812
ACH-000376,0.009159869615114008
ACH-000381,-0.009565039531020472
ACH-000383,-0.01513998657713245
ACH-000387,0.002415346252468805
ACH-000389,0.022988329557357287
ACH-000390,0.003118712539847623
ACH-000393,0.04614140594751432
ACH-000395,0.1586491553958295
ACH-000396,0.02061517959349543
ACH-000397,-0.02269892550192766
ACH-000401,-0.1540805763706678
ACH-000402,-0.0527618172787186
ACH-000403,-0.012785258845429907
ACH-000404,-0.2638904551087711
ACH-000406,0.037808849204188096
ACH-000407,0.01423643143307063
ACH-000408,-0.031648562056567624
ACH-000410,-0.021794471218035842
ACH-000411,0.005997379965661718
ACH-000414,0.02086564973812811
ACH-000415,0.09504442995336536
ACH-000416,-0.0035852603796678313
ACH-000420,-0.024632161894534044
ACH-000421,-0.07375929976276313
ACH-000424,-0.04586649414293578
ACH-000425,0.006232744024212301
ACH-000426,-0.058514899051795924
ACH-000427,-0.05025948467178469
ACH-000433,0.2311431266832409
ACH-000435,0.023862273933241463
ACH-000436,0.02198728140398081
ACH-000444,0.03355965077700958
