,HSDL2 (84263)
ACH-000004,-0.009363432583666951
ACH-000005,-0.36587074864606856
ACH-000007,-0.02728463526682456
ACH-000009,-0.10920514492931184
ACH-000011,-0.014711273292897597
ACH-000012,-0.08995452974592358
ACH-000013,-0.04927742207670275
ACH-000014,0.013796831507883292
ACH-000015,-0.13057311706194266
ACH-000017,0.028535428175793912
ACH-000018,-0.1326075769912554
ACH-000019,-0.0644210104831717
ACH-000021,-0.1390356567607988
ACH-000022,-0.10135895531802994
ACH-000025,0.022951785385437982
ACH-000028,0.029972556270263462
ACH-000030,0.012762983092929713
ACH-000035,-0.09364798313565292
ACH-000036,-0.0968239269060566
ACH-000037,0.02688575357786536
ACH-000039,-0.02297325815209591
ACH-000040,-0.13933394429911208
ACH-000041,0.033208631091626965
ACH-000042,-0.08879931308235545
ACH-000045,0.11130583911635396
ACH-000047,0.016860958228119716
ACH-000052,0.02131391376878396
ACH-000053,-0.03974840977515675
ACH-000054,-0.0613116986141883
ACH-000055,-0.001888549909932843
ACH-000060,0.014048487144924435
ACH-000067,-0.09791054471671434
ACH-000070,-0.11282691400519405
ACH-000075,-0.3095443579668454
ACH-000078,-0.1120227501899606
ACH-000082,-0.01802438579767068
ACH-000085,-0.07740027868802271
ACH-000086,-0.020475355541570782
ACH-000087,-0.4124045910375364
ACH-000092,-0.06804306750296034
ACH-000095,-0.043332394014966094
ACH-000097,0.047250077392165364
ACH-000098,-0.14264265940570192
ACH-000099,-0.13391231406950824
ACH-000108,-0.022016979992624662
ACH-000113,-0.1489708560376409
ACH-000116,0.03858168610382184
ACH-000118,-0.1417273765291677
ACH-000120,0.06894922920532601
ACH-000123,-0.06941825614834796
ACH-000127,0.005792865120559197
ACH-000128,-0.05715837378086045
ACH-000132,-0.10960486224879737
ACH-000133,-0.1467949092047228
ACH-000137,0.05623530795569415
ACH-000138,-0.052336747579990114
ACH-000142,-0.02984806542024856
ACH-000143,0.03905572495783069
ACH-000146,-0.0785832335042128
ACH-000148,-0.027586954867933826
ACH-000150,-0.02596807099962
ACH-000152,-0.038902781159392316
ACH-000153,0.20716237290958026
ACH-000159,-0.1168540279389176
ACH-000160,-0.060367191163091374
ACH-000163,0.05884189388033253
ACH-000167,-0.23357783581372385
ACH-000168,0.029244996560917582
ACH-000169,-0.12311486509584835
ACH-000178,-0.025139430593282053
ACH-000183,-0.18654861154067734
ACH-000188,-0.2129968398473009
ACH-000189,-0.08097157429792896
ACH-000190,-0.033724756043308934
ACH-000198,-0.015995838443732854
ACH-000203,0.2055273610073011
ACH-000204,-0.2458955613264259
ACH-000206,0.08894198638264886
ACH-000207,-0.09420843312863043
ACH-000208,0.06437110888294445
ACH-000210,-0.12342587335211105
ACH-000211,-0.06328961138733089
ACH-000215,-0.06915068505876569
ACH-000221,-0.061118066719326174
ACH-000222,-0.040735178529104035
ACH-000223,-0.06862206245289999
ACH-000226,0.02027864868836113
ACH-000227,-0.18176686148070192
ACH-000228,-0.015963560509162582
ACH-000231,-0.0269058382486375
ACH-000232,-0.0031733451991149803
ACH-000233,-0.0254740691288384
ACH-000234,-0.0127866794559193
ACH-000235,-0.04032380939724847
ACH-000237,-0.1070876435568208
ACH-000238,0.004274802791634445
ACH-000242,0.15545896002260795
ACH-000243,-0.07032458251675752
ACH-000244,0.033324664610803134
ACH-000246,-0.048805866586966264
ACH-000248,0.08716715582557237
ACH-000250,-0.15349323296953882
ACH-000251,0.1278744576239205
ACH-000252,0.05791480873160325
ACH-000253,-0.10776452185255027
ACH-000255,-0.1234050933890706
ACH-000256,0.06609390764150702
ACH-000257,-0.118155188886539
ACH-000258,0.04752722717853792
ACH-000259,-0.1282974325967453
ACH-000260,0.056824789640434185
ACH-000261,-0.04573640455685296
ACH-000262,-0.016615412308064608
ACH-000263,-0.006894918399373458
ACH-000264,-0.0007319240359438101
ACH-000265,-0.007560333316274002
ACH-000266,-0.06029144770588748
ACH-000272,-0.08067539171046445
ACH-000274,-0.0506878630934664
ACH-000277,-0.11159701268579356
ACH-000278,-0.01866308987914132
ACH-000279,-0.009406131051723752
ACH-000280,-0.04596879440386882
ACH-000281,-0.027315664800509613
ACH-000288,-0.014237953138591141
ACH-000291,-0.038510918970574265
ACH-000293,-0.2095940526163811
ACH-000294,-0.08701166043794213
ACH-000295,-0.01138167374082252
ACH-000296,0.007116410641575272
ACH-000302,-0.09896731237074942
ACH-000304,0.022687834639474082
ACH-000307,0.02020629921338591
ACH-000308,-0.08250874785364802
ACH-000310,-0.017000050189621942
ACH-000311,0.024038417385890524
ACH-000312,-0.0889572746449321
ACH-000315,-0.12758248484095086
ACH-000316,-0.038700346881444685
ACH-000317,0.0450773341142382
ACH-000318,-0.05533841771997708
ACH-000319,0.0009909165554052377
ACH-000320,-0.10217526198785397
ACH-000322,0.07163497845817678
ACH-000323,-0.03846078856202216
ACH-000324,-0.008083070197108017
ACH-000329,-0.07312377766005687
ACH-000330,0.06023593122424532
ACH-000331,-0.07277412190394353
ACH-000332,0.006926896366640843
ACH-000334,-0.2354805432245728
ACH-000335,-0.18656237874110831
ACH-000336,0.03443166916177047
ACH-000337,-0.13874570684292972
ACH-000338,-0.4828030679357946
ACH-000339,-0.017098776686935286
ACH-000341,-0.04591018037682211
ACH-000348,-0.05428778373579071
ACH-000350,0.01306579676248064
ACH-000352,0.027522572971862343
ACH-000356,0.04745528648767293
ACH-000361,-0.05304702135640391
ACH-000362,0.040522211641776835
ACH-000363,-0.015295902254969138
ACH-000364,-0.09019627656581013
ACH-000365,-0.1407787258142507
ACH-000366,-0.14279895617003285
ACH-000368,-0.033232490911397766
ACH-000374,-0.03265022617897243
ACH-000375,0.04824408721266295
ACH-000376,0.023164133964697173
ACH-000381,0.004715629931526349
ACH-000383,-0.061688236378246324
ACH-000387,-0.030877136497426495
ACH-000389,0.028547364189689114
ACH-000390,-0.11557589539135092
ACH-000393,-0.1584262542882216
ACH-000395,-0.15398011228226038
ACH-000396,0.1040726098886388
ACH-000397,-0.043021059729544835
ACH-000401,-0.046532223677466664
ACH-000402,-0.1954278709287444
ACH-000403,-0.07299861764942421
ACH-000404,-0.06242968763647034
ACH-000406,-0.06869723970595078
ACH-000407,0.008912387469844131
ACH-000408,0.017100761510492037
ACH-000410,-0.05475524471302735
ACH-000411,-0.04223770794052353
ACH-000414,0.020114012444680127
ACH-000415,-0.02453064024961069
ACH-000416,-0.16787048573797606
ACH-000420,0.024998300361350104
ACH-000421,0.018512431847945317
ACH-000424,-0.11763864977198114
ACH-000425,-0.03490481780104505
ACH-000426,-0.12578876880850046
ACH-000427,-0.06851993689293208
ACH-000433,0.010546071528701286
ACH-000435,0.13754605614438475
ACH-000436,0.04847399890614827
ACH-000444,-0.15742954322818786
ACH-000445,-0.07776512111092224
ACH-000448,-0.03699697225987455
ACH-000450,-0.020270514915851842
ACH-000452,-0.042150314248400336
ACH-000454,0.011509703734907915
ACH-000458,-0.2029948350459052
ACH-000459,0.042653247444865684
ACH-000460,-0.04350895062711015
ACH-000461,-0.07667958914741277
ACH-000463,-0.07301877065260773
ACH-000464,-0.08501292534287573
ACH-000466,-0.059296516022118426
ACH-000467,-0.06894937185737908
ACH-000468,-0.013621954086450424
ACH-000469,-0.010990069306747523
ACH-000470,-0.09133965165311098
ACH-000471,-0.05369236338808535
ACH-000472,-0.031629470332795034
ACH-000473,0.058032166687997475
ACH-000475,0.003888725588015927
ACH-000476,-0.028421878315184213
ACH-000477,0.04652712309484317
ACH-000479,0.05922630371835968
ACH-000480,-0.06114099493597507
ACH-000481,-0.10078975738526393
ACH-000483,-0.019647391852572787
ACH-000484,-0.0703598932797638
ACH-000485,-0.0046513485979234465
ACH-000486,-0.018031365407377813
ACH-000487,-0.06358038448813072
ACH-000488,-0.09505724094936767
ACH-000490,0.011844319133858621
ACH-000491,-0.0503138159748784
ACH-000495,-0.07398988973092915
ACH-000496,-0.07734978235925781
ACH-000499,0.18679741723440546
ACH-000500,0.2937517451620097
ACH-000502,-0.04175085924475677
ACH-000503,0.026458442849368
ACH-000505,-0.0003297464610908956
ACH-000507,0.0163397379043996
ACH-000510,-0.0062931314761199425
ACH-000511,-0.18418006255620986
ACH-000512,-0.005302744135061906
ACH-000516,0.016820006074704404
ACH-000517,-0.06483638164385344
ACH-000518,-0.007941866230062336
ACH-000520,0.02928328479107175
ACH-000521,-0.06648627192545509
ACH-000522,-0.047680678585250866
ACH-000524,-0.030837490474004508
ACH-000527,-0.03720079063749947
ACH-000528,0.0569964785953476
ACH-000537,-0.017579982535168945
ACH-000541,0.08316483897591738
ACH-000542,-0.0018876365886031856
ACH-000544,-0.10378009448906347
ACH-000545,-0.022110628111523003
ACH-000547,0.09750246579906653
ACH-000548,-0.029706783453557144
ACH-000549,-0.1139973553633486
ACH-000550,-0.01924880181630244
ACH-000552,-0.0477319107120509
ACH-000556,-0.06598616753424746
ACH-000557,-0.01290199249767765
ACH-000569,-0.022158685294715125
ACH-000570,-0.07996110977717401
ACH-000571,-0.03363142897319745
ACH-000573,0.0020825274644911077
ACH-000576,-0.10878412049387427
ACH-000579,-0.03712122776471754
ACH-000580,-0.012877192832810195
ACH-000584,-0.011727122145857643
ACH-000585,-0.02293289750713944
ACH-000588,-0.007259773142547078
ACH-000589,-0.0043778645961582985
ACH-000591,0.04789610567421333
ACH-000593,-0.010703104896187645
ACH-000600,0.030110180482609755
ACH-000601,-0.05854508772806385
ACH-000605,-0.08982877988124267
ACH-000606,-0.030109739238134307
ACH-000608,-0.06227754081731088
ACH-000614,-0.05353623915373495
ACH-000616,-0.006210636853902959
ACH-000618,-0.05676795103646104
ACH-000619,-0.034062015991288185
ACH-000620,0.07287033217227915
ACH-000621,-0.014128977302259043
ACH-000622,-0.19177083646910645
ACH-000623,0.02636431912085601
ACH-000624,0.002937863658172366
ACH-000627,-0.07503262380897681
ACH-000630,-0.10864814142329507
ACH-000631,0.1445233714036988
ACH-000632,-0.03807346541569759
ACH-000633,0.029966224784566755
ACH-000637,0.05312962407310914
ACH-000638,-0.09151881373516008
ACH-000646,-0.10317140701045213
ACH-000647,-0.08303434754724086
ACH-000648,-0.06356096801723185
ACH-000649,-0.08955675798498854
ACH-000651,-0.1096324777749138
ACH-000652,-0.037764868976167536
ACH-000653,0.0668458212394985
ACH-000657,-0.062241008789018275
ACH-000658,-0.014961714885470668
ACH-000661,-0.0011814202325563206
ACH-000662,0.06090300751177831
ACH-000663,-0.15690320323007154
ACH-000665,-0.003320467947665541
ACH-000671,-0.12074604827423215
ACH-000672,-0.14384741666443468
ACH-000673,-0.04041195623452548
ACH-000676,-0.043659708799302296
ACH-000677,-0.048723418662071256
ACH-000681,-0.013449008776338056
ACH-000683,-0.08075943218483032
ACH-000684,0.04061581690043712
ACH-000688,-0.04571279085333437
ACH-000693,-0.0197082446451606
ACH-000694,-0.0320457560777836
ACH-000695,0.08414639335611739
ACH-000696,-0.13644368360017464
ACH-000697,0.033298713456403894
ACH-000699,-0.014976748704026722
ACH-000701,-0.14388792156707406
ACH-000706,0.03927935621063791
ACH-000711,-0.04748039863760288
ACH-000713,-0.019384509727253137
ACH-000714,-0.04181017210362445
ACH-000718,-0.08546354876178096
ACH-000720,0.009221506554891307
ACH-000721,-0.12439390588884698
ACH-000724,-0.054218788409500784
ACH-000725,0.07970323045502174
ACH-000732,0.08171615925295518
ACH-000734,-0.051494815315025824
ACH-000735,-0.03164199689686524
ACH-000736,-0.1104808777315399
ACH-000738,-0.04714552084862859
ACH-000746,-0.06765754984199672
ACH-000747,-0.03586360283850379
ACH-000748,0.04729916751282098
ACH-000753,-0.06376979812381936
ACH-000756,-0.10650585746162224
ACH-000757,-0.223868497568456
ACH-000758,-0.09945988154935974
ACH-000760,-0.12849727848215342
ACH-000762,0.11754283003174143
ACH-000763,-0.022825745220231137
ACH-000764,-0.16492752050920312
ACH-000765,-0.09572865762998957
ACH-000766,-0.023529214494909287
ACH-000767,0.001028968783954746
ACH-000768,0.05472193815641657
ACH-000769,0.03836776821047142
ACH-000770,0.005742427381227035
ACH-000771,0.06005506894241323
ACH-000773,-0.04643872633936983
ACH-000776,-0.009027325247000234
ACH-000777,-0.03067071609261057
ACH-000778,0.12114180452883035
ACH-000781,-0.023520072026977253
ACH-000782,-0.04533241022378562
ACH-000783,-0.046357497772088564
ACH-000784,-0.0303070465694443
ACH-000785,0.024343886286821853
ACH-000787,-0.05679328104256993
ACH-000788,-0.04928641693936372
ACH-000791,-0.04707888454947665
ACH-000792,-0.09812320985947058
ACH-000794,0.039599071052379836
ACH-000796,0.015605077980218953
ACH-000798,-0.2777414953208381
ACH-000799,-0.13396912624510685
ACH-000800,0.11067754498825563
ACH-000802,0.13802494487201433
ACH-000804,0.11892385357117792
ACH-000805,-0.009814399813883913
ACH-000809,-0.04910310365053614
ACH-000810,0.122922621322341
ACH-000811,-0.138303538512115
ACH-000817,0.12443210345418765
ACH-000819,-0.1455399294840958
ACH-000820,-0.012146442063048421
ACH-000821,-0.1404167629170479
ACH-000822,-0.11369332969597075
ACH-000823,-0.09400571472110326
ACH-000824,-0.12206240220986612
ACH-000827,0.006200472906460145
ACH-000829,-0.05302674484766582
ACH-000831,-0.12172518111484427
ACH-000832,-0.10446528302851464
ACH-000833,0.03655601108931617
ACH-000834,-0.08921262718349351
ACH-000835,-0.08051114236659106
ACH-000836,-0.04826148714297546
ACH-000837,-0.03471143781540261
ACH-000838,-0.09795856015605198
ACH-000839,-0.0929675304605468
ACH-000840,-0.05725633920615077
ACH-000841,0.029971622113080805
ACH-000843,-0.11143079686550296
ACH-000846,0.00032152645727978417
ACH-000847,-0.1999618985158237
ACH-000848,-0.03768247587949311
ACH-000849,-0.03127715441078945
ACH-000851,-0.10087844003329173
ACH-000855,-0.06199092749641436
ACH-000856,0.06484971127477268
ACH-000858,-0.10785956169943244
ACH-000859,0.043201608060720986
ACH-000861,-0.10346066858278467
ACH-000862,-0.11935666946950775
ACH-000865,-0.05023291632791016
ACH-000866,0.033524538955914535
ACH-000867,0.03748435223169008
ACH-000869,-0.07963740513355372
ACH-000872,-0.1139769478619119
ACH-000873,-0.051633559018468785
ACH-000876,-0.03098806617990185
ACH-000878,0.0035701680568675743
ACH-000880,0.07021035820704867
ACH-000881,0.0025962561298688955
ACH-000882,-0.022800147698592798
ACH-000884,-0.060758731725140964
ACH-000885,0.032162557022147924
ACH-000887,-0.04667108097737914
ACH-000889,-0.0041680438015352615
ACH-000896,-0.05634885211361434
ACH-000898,0.04528243700517623
ACH-000900,0.028650037334423936
ACH-000901,-0.027472967671586305
ACH-000905,-0.013672341332584338
ACH-000906,-0.10793285503044113
ACH-000907,-0.038475193202755005
ACH-000910,0.022409337399317542
ACH-000911,-0.025778909616190164
ACH-000912,-0.07277064073490147
ACH-000913,-0.09994380654279676
ACH-000915,-0.08372536077948163
ACH-000916,-0.20902544734211245
ACH-000917,-0.07576522430478498
ACH-000920,-0.12978232050223712
ACH-000921,-0.03209530153951831
ACH-000924,-0.054804186614042426
ACH-000926,-0.13124118132575596
ACH-000928,-0.024193415246295032
ACH-000929,-0.03121057989849325
ACH-000932,-0.016545231647901438
ACH-000935,0.0527886645011558
ACH-000936,0.023325191410973063
ACH-000937,0.022399372558595625
ACH-000938,0.020042552717845885
ACH-000939,-0.05990298766953036
ACH-000941,-0.06812856753221384
ACH-000943,0.021064258276283863
ACH-000946,-0.047578093016828166
ACH-000947,0.044191873258732944
ACH-000948,0.015816027440835486
ACH-000950,-0.10134039015700592
ACH-000953,0.06259184476182518
ACH-000954,-0.0843319477255624
ACH-000957,-0.0633099966591545
ACH-000958,-0.05455098803664707
ACH-000960,-0.016886369326086517
ACH-000963,-0.10836751806222504
ACH-000968,0.062080617670059006
ACH-000969,-0.012738605130700536
ACH-000972,-0.09482755951002013
ACH-000973,-0.06662730152214741
ACH-000974,-0.09303325939406212
ACH-000978,0.001310133856635726
ACH-000984,-0.14256948123643962
ACH-000986,-0.06402934304454293
ACH-000988,-0.02724129276386231
ACH-000993,0.02601512228226429
ACH-000994,0.0630956715496368
ACH-000996,-0.03496051079025179
ACH-001001,0.022939909982758442
ACH-001020,0.017746542255230504
ACH-001028,-0.11898701958520785
ACH-001031,-0.09534875407294867
ACH-001038,-0.007025522470342362
ACH-001048,-0.029407631560236274
ACH-001050,-0.029846843875580224
ACH-001053,-0.05419064342411551
ACH-001054,-0.026903969185964417
ACH-001061,0.009555609928227956
ACH-001067,-0.1509820253832977
ACH-001075,0.043613994773584325
ACH-001096,-0.18774225604004685
ACH-001111,0.10079104634956816
ACH-001119,0.1019290278983741
ACH-001128,-0.045771135741840094
ACH-001134,-0.11476992804347776
ACH-001151,-0.07539940860211494
ACH-001163,-0.05950728151211936
ACH-001164,-0.0591552906657226
ACH-001183,-0.06188608826014968
ACH-001192,-0.004687845390422994
ACH-001193,0.03614876268818825
ACH-001196,-0.06854391533765652
ACH-001197,0.04067523260095261
ACH-001205,0.04364214666004376
ACH-001211,-0.008479686748990417
ACH-001212,-0.004080086591592329
ACH-001228,-0.08237362130506204
ACH-001232,-0.166254979300813
ACH-001239,-0.06292945933997578
ACH-001270,-0.11678365170375317
ACH-001274,0.04358997527817626
ACH-001275,-0.1021450191246072
ACH-001277,-0.01963022483267833
ACH-001278,0.04661271940509063
ACH-001280,0.11360266223514826
ACH-001283,0.07330794090229227
ACH-001289,-0.12677070689449388
ACH-001300,-0.06834431337039047
ACH-001301,-0.14098441905618705
ACH-001302,0.21374542677167624
ACH-001306,-0.005087705032409548
ACH-001318,-0.05418850595749102
ACH-001322,0.10286670734296874
ACH-001328,-0.0900231504661772
ACH-001332,0.001967598279105463
ACH-001336,-0.07809763747458857
ACH-001346,0.03742083213298902
ACH-001353,-0.061205336050045564
ACH-001354,0.08069337267667848
ACH-001367,0.02406208111557689
ACH-001368,-0.005697362598152911
ACH-001374,-0.015812731788759325
ACH-001377,-0.01180486082052605
ACH-001380,-0.0814032269844871
ACH-001391,-0.18741914211468005
ACH-001408,-0.1024258282421173
ACH-001430,-0.05493653337232021
ACH-001431,0.0549641267395117
ACH-001450,0.024718336763248392
ACH-001496,0.1049558163072981
ACH-001500,-0.08714998256569703
ACH-001523,0.04262200474849076
ACH-001532,0.015114698340505953
ACH-001550,-0.003049087919556329
ACH-001552,0.08194067407825689
ACH-001554,0.02522051699929307
ACH-001654,0.02283397360429759
ACH-001735,-0.048540807247350014
ACH-001736,0.0480757738845674
ACH-001737,-0.3293777657909968
ACH-001740,-0.00586265443956866
ACH-001745,-0.08963484978930518
ACH-001765,0.01767893176171577
