,SAFB2 (9667)
ACH-000324,-0.1913643435206326
ACH-000329,-0.06666661992014929
ACH-000330,-0.1630520129907833
ACH-000331,-0.18966407736768268
ACH-000332,-0.13342293392862115
ACH-000334,-0.19728709174738104
ACH-000335,-0.12901837677034095
ACH-000336,-0.0322658604097483
ACH-000337,-0.30411798956457703
ACH-000338,0.1565425807694605
ACH-000339,-0.17137764039225242
ACH-000341,-0.3329183914210043
ACH-000348,-0.1677149073290902
ACH-000350,-0.08077220082619672
ACH-000352,-0.15656637897195305
ACH-000356,-0.25817822852306443
ACH-000361,-0.5263950189799803
ACH-000362,-0.05071639427657256
ACH-000363,-0.14013660092926386
ACH-000364,-0.1616749630473265
ACH-000365,-0.08300839685470311
ACH-000366,-0.09050468241964316
ACH-000368,-0.4621185687198804
ACH-000374,-0.030593709805848763
ACH-000375,-0.26688250886418474
ACH-000376,-0.07317137398171543
ACH-000381,-0.10496327799143312
ACH-000383,-0.16637829765145534
ACH-000387,-0.11452988350511305
ACH-000389,-0.2930169216975986
ACH-000390,-0.13936611430711854
ACH-000393,-0.2000706107614492
ACH-000395,-0.09222767591779094
ACH-000396,-0.34155388462548336
ACH-000397,-0.17052856626877866
ACH-000401,-0.3780699995349517
ACH-000402,-0.1810365663475514
ACH-000403,-0.1727718957233694
ACH-000404,-0.5022592696732852
ACH-000406,-0.06720679900236777
ACH-000407,-0.17841143685719946
ACH-000408,-0.045457067995098674
ACH-000410,-0.11100264723464497
ACH-000411,-0.3261821329039961
ACH-000414,-0.0778184112104617
ACH-000415,-0.07830976639920421
ACH-000416,-0.30492300598581235
ACH-000420,-0.28107614804604103
ACH-000421,-0.13679956363022155
ACH-000424,-0.2392736170684057
ACH-000425,-0.06571622509935136
ACH-000426,-0.20321202091749055
ACH-000427,-0.2769204883384076
ACH-000433,-0.5884681400073907
ACH-000435,-0.20232671370229066
ACH-000436,-0.2850136300369236
ACH-000444,-0.2841026951795049
ACH-000445,-0.3253575785513977
ACH-000448,-0.12244183317686855
ACH-000450,-0.16790683667465145
ACH-000452,-0.1811733089202636
ACH-000454,-0.218947635822548
ACH-000458,-0.04378244242203027
ACH-000459,-0.28319191571464963
ACH-000460,-0.16836030394894694
ACH-000461,-0.1831865576696904
ACH-000463,-0.04185436102135997
ACH-000464,-0.06332537219531569
ACH-000466,-0.14873300379945276
ACH-000467,-0.3138363600894364
ACH-000468,-0.16278749268846227
ACH-000469,-0.2185031222744765
ACH-000470,-0.130285044096797
ACH-000471,-0.07005790341436761
ACH-000472,-0.1782722878611914
ACH-000473,-0.19259919504399706
ACH-000475,-0.09754465580151027
ACH-000476,-0.2159000448530252
ACH-000477,-0.23623473293218344
ACH-000479,-0.368308293337964
ACH-000480,0.03041140538663715
ACH-000481,-0.0484403772401505
ACH-000483,-0.1744398412811455
ACH-000484,-0.1967190919258165
ACH-000485,-0.2433876097126889
ACH-000486,-0.14372179780310676
ACH-000487,0.07029208759013522
ACH-000488,-0.13765636557747993
ACH-000490,-0.13495944964403367
ACH-000491,-0.09979512717474394
ACH-000495,-0.3131698458787055
ACH-000496,-0.19025906320539165
ACH-000499,-0.08192822213223089
ACH-000500,0.31946077927822303
ACH-000502,-0.1157143619160977
ACH-000503,-0.2735026467662466
ACH-000505,-0.2319650488123328
ACH-000507,-0.08035256559782873
ACH-000510,-0.08927596578004612
ACH-000511,-0.2145976236027969
ACH-000512,-0.15420787569618188
ACH-000516,-0.19344327931384367
ACH-000517,-0.1407203534990757
ACH-000518,-0.1394144701188207
ACH-000520,-0.15432155203316344
ACH-000521,0.01598561467894341
ACH-000522,-0.07228017674480512
ACH-000524,-0.1862921743206357
ACH-000527,-0.15258095604720193
ACH-000528,-0.25667846394878896
ACH-000537,-0.1356814003881579
ACH-000541,-0.016834594315773853
ACH-000542,-0.2146773877152911
ACH-000544,-0.25793833028068064
ACH-000545,-0.15992090886449398
ACH-000547,-0.1454439869092652
ACH-000548,-0.2114914349978072
ACH-000549,-0.08703138296747834
ACH-000550,-0.03155158596593676
ACH-000552,-0.16624447851552654
ACH-000556,-0.1480337438271145
ACH-000557,-0.022408223985638392
ACH-000569,-0.27511202312381194
ACH-000570,0.019949204617667617
ACH-000571,-0.1290854708837303
ACH-000573,-0.13675694568821792
ACH-000576,-0.18594898409207394
ACH-000579,-0.06869462750127651
ACH-000580,0.009744435897098459
ACH-000584,-0.11270042651315434
ACH-000585,-0.2611176524665543
ACH-000588,-0.07982811394231991
ACH-000589,-0.012130239656454888
ACH-000591,0.005490461119956973
ACH-000593,-0.12020528773317345
ACH-000600,-0.20436166856817345
ACH-000601,-0.16489939798551415
ACH-000605,-0.07719537370446605
ACH-000606,-0.08921062502017965
ACH-000608,-0.06608288178722994
ACH-000614,-0.0017606907123713972
ACH-000616,0.06509014496255984
ACH-000618,-0.04852591213598455
ACH-000619,-0.019737303800833092
ACH-000620,-0.21540909706144368
ACH-000621,-0.21611967393268947
ACH-000622,-0.2495504355288351
ACH-000623,-0.13703939223221748
ACH-000624,-0.12999750093708365
ACH-000627,-0.333521728063684
ACH-000630,-0.2559377438389318
ACH-000631,-0.04471177865173023
ACH-000632,-0.13702582976377362
ACH-000633,-0.41154185287369976
ACH-000637,-0.10768900731772968
ACH-000638,-0.2005467967204903
ACH-000646,-0.17561655222381062
ACH-000647,-0.07001248179084052
ACH-000648,-0.00577903480610759
ACH-000649,-0.09700718241493624
ACH-000651,-0.06300398029534927
ACH-000652,-0.16322370452109766
ACH-000653,-0.3479585594950461
ACH-000657,-0.08988161497979079
ACH-000658,-0.2642378100733015
ACH-000661,-0.12815015089958012
ACH-000662,-0.09267191529529024
ACH-000663,-0.138076704368209
ACH-000665,-0.3998370634931079
ACH-000671,-0.32213791706585404
ACH-000672,-0.14659217430124044
ACH-000673,-0.1391279529935717
ACH-000676,-0.14980454710691518
ACH-000677,-0.09105594616796572
ACH-000681,-0.11254643979684303
ACH-000683,-0.122673636767627
ACH-000684,-0.31332342534418256
ACH-000688,-0.04270032783257141
ACH-000693,-0.1369447888715418
ACH-000694,0.004849329331996275
ACH-000695,-0.043591617690885216
ACH-000696,-0.19213827799997654
ACH-000697,-0.20348143338149488
ACH-000699,-0.14479152267026846
ACH-000701,-0.2163312857339545
ACH-000706,-0.1431486097101322
ACH-000711,-0.13377122273388134
ACH-000713,-0.030383513566297014
ACH-000714,-0.08519897081840629
ACH-000718,0.05103888438177887
ACH-000720,-0.21923582996580696
ACH-000721,-0.08298477005609083
ACH-000724,-0.11961502084176692
ACH-000725,-0.13611739684598367
ACH-000732,-0.2685316886733172
ACH-000734,-0.18589524881919664
ACH-000735,-0.1330217639285875
ACH-000736,0.020261820072168087
ACH-000738,-0.19616075439223984
ACH-000746,-0.36737426471537693
ACH-000747,-0.0306480634323041
ACH-000748,-0.27106409538095944
ACH-000753,-0.1962369506219066
ACH-000756,-0.6401398382644987
ACH-000757,-0.11989022232099512
ACH-000758,0.07252868278293703
ACH-000760,-0.07120011073080483
ACH-000762,0.0612869477614347
ACH-000763,-0.22482197438225768
ACH-000764,-0.09388944279357073
ACH-000765,-0.008390312140230182
ACH-000766,-0.13610959966025524
ACH-000767,-0.02190134462242621
ACH-000768,-0.2253987109011121
ACH-000769,-0.23294825716387174
ACH-000770,-0.06672427604777265
ACH-000771,0.002599833301770645
ACH-000773,-0.14607642697534354
ACH-000776,-0.24820249734040745
ACH-000777,-0.11392507142077456
ACH-000778,-0.21037493950978056
ACH-000781,-0.16265208560946387
ACH-000782,-0.21425339534691867
ACH-000783,-0.20069492901063024
ACH-000784,-0.0926623960155385
ACH-000785,-0.2076317339259086
ACH-000787,-0.10544049727661099
ACH-000788,-0.16710767460669285
ACH-000791,-0.04504538407083813
ACH-000792,-0.3160501811724578
ACH-000794,-0.21933350514433386
ACH-000796,-0.16611133075846504
ACH-000798,0.04864666841666302
ACH-000799,-0.3808600802350968
ACH-000800,-0.0018760127704987872
ACH-000802,-0.058930581174702526
ACH-000804,-0.09972752101574048
ACH-000805,-0.12130783955757715
ACH-000809,-0.1412828121575277
ACH-000810,-0.1669658020541068
ACH-000811,-0.2927093220775889
ACH-000817,-0.1238218664832005
ACH-000819,-0.22672125155628306
ACH-000820,-0.33313260704635417
ACH-000821,-0.30444941774530965
ACH-000822,-0.09970488564022438
ACH-000823,-0.1254228058921299
ACH-000824,-0.1293957920992236
ACH-000827,-0.18403562950980426
ACH-000829,-0.32016361582335684
ACH-000831,-0.27690967791039645
ACH-000832,-0.11189982600551976
ACH-000833,-0.045970296345297534
ACH-000834,-0.15917111090374034
ACH-000835,-0.24019036508437736
ACH-000836,-0.2015615281429557
ACH-000837,-0.08488418803166478
ACH-000838,-0.0029403439868045307
ACH-000839,-0.2143797171031362
ACH-000840,-0.054041085139336704
ACH-000841,-0.140159430514573
ACH-000843,0.05460189992961716
ACH-000846,-0.4415750851495801
ACH-000847,-0.07024313178441284
ACH-000848,-0.2276673412431105
ACH-000849,-0.11620716402272298
ACH-000851,-0.05840614590994971
ACH-000855,-0.03080403978006348
ACH-000856,-0.11154264075605624
ACH-000858,-0.024520006584552227
ACH-000859,-0.03704116876912277
ACH-000861,-0.2915324992417439
ACH-000862,-0.09516134578015076
ACH-000865,-0.04259743678671938
ACH-000866,-0.2207985056959508
ACH-000867,-0.1564116749834277
ACH-000869,-0.0057200786733339675
ACH-000872,-0.12492538059402312
ACH-000873,-0.15591028372105173
ACH-000876,-0.11243903474935607
ACH-000878,-0.10890028408633937
ACH-000880,-0.058673187494890165
ACH-000881,-0.14289778633745948
ACH-000882,-0.22084854861205272
ACH-000884,-0.012959552628149441
ACH-000885,0.016092859646125297
ACH-000887,-0.2188155526907625
ACH-000889,-0.1403349542866199
ACH-000896,-0.06559152024927091
ACH-000898,-0.1117600846267836
ACH-000900,-0.17667647012043514
ACH-000901,-0.16032373817481066
ACH-000905,-0.06583513840778386
ACH-000906,-0.17083849368838494
ACH-000907,-0.09325820282453688
ACH-000910,0.04866748303879486
ACH-000911,-0.24532873822648898
ACH-000912,-0.0776749228574384
ACH-000913,-0.04604258458640658
ACH-000915,-0.0967905920489725
ACH-000916,-0.18824866979243768
ACH-000917,-0.0625670840609728
ACH-000920,0.057787861708636264
ACH-000921,-0.10333343044827246
ACH-000924,-0.27894637248471466
ACH-000926,-0.09566350335927816
ACH-000928,-0.18841067294042435
ACH-000929,-0.17582999195318544
ACH-000932,-0.0847081080450247
ACH-000935,-0.1960036414212165
ACH-000936,-0.2262527120748587
ACH-000937,-0.09100748073011362
ACH-000938,-0.13728691862210834
ACH-000939,-0.3607212425084451
ACH-000941,-0.22240579567358648
ACH-000943,-0.06889099078817867
ACH-000946,-0.09313538361078952
ACH-000947,0.004142463997835261
ACH-000948,-0.16880688680435674
ACH-000950,-0.13190131644367487
ACH-000953,-0.002124564850841249
ACH-000954,-0.06768443257893647
ACH-000957,-0.1528374931151754
ACH-000958,-0.3672125826314889
ACH-000960,-0.1062397315327972
ACH-000963,-0.022954986633884185
ACH-000968,-0.05519560963302298
ACH-000969,-0.32572970128513
ACH-000972,-0.07086562327586758
ACH-000973,-0.061638381205847664
ACH-000974,-0.1613020709441059
ACH-000978,-0.19426648204408734
ACH-000984,-0.35633898357696303
ACH-000986,-0.1749978894168472
ACH-000988,-0.09912644436201476
ACH-000993,-0.2282177901523793
ACH-000994,-0.03835105092452228
ACH-000996,-0.22059892435508924
ACH-001001,-0.1305523400524276
ACH-001020,-0.38843850468980895
ACH-001028,-0.18578909303859711
ACH-001031,-0.3398241714427751
ACH-001038,-0.20981914592653636
ACH-001048,-0.1756473229681184
ACH-001050,-0.18886831422143668
ACH-001053,-0.2503268432732217
ACH-001054,-0.19223529099283876
ACH-001061,-0.24833768718621985
ACH-001067,-0.11106440191269384
ACH-001075,-0.09451291089312124
ACH-001096,-0.09517856387127573
ACH-001111,-0.021098073030117858
ACH-001119,-0.04910434351405105
ACH-001128,-0.11364282060742525
ACH-001134,-0.2201978774507854
ACH-001151,-0.08755069956118773
ACH-001163,-0.15724785809134764
ACH-001164,-0.011877388042490371
ACH-001183,-0.0570930274785755
ACH-001192,0.01671494800820814
ACH-001193,0.02866061429569027
ACH-001196,-0.4210274089741435
ACH-001197,-0.2178606289231173
ACH-001205,-0.018027308681892208
ACH-001211,-0.21101916598801534
ACH-001212,-0.08821001939522963
ACH-001228,0.0938769038379687
ACH-001232,-0.04568186820672054
ACH-001239,-0.09202567350636448
ACH-001270,-0.13410609104381346
ACH-001274,-0.21726821879427535
ACH-001275,-0.09401134080660377
ACH-001277,-0.19482725910299928
ACH-001278,0.006756687413324195
ACH-001280,-0.3271577063827481
ACH-001283,-0.015130911253954481
ACH-001289,-0.15327929425076595
ACH-001300,-0.15215170543153467
ACH-001301,-0.2365342718844343
ACH-001302,-0.4880272547862786
ACH-001306,-0.3503885800256815
ACH-001318,-0.06810151170183218
ACH-001322,0.03901998212263477
ACH-001328,-0.30987345383578024
ACH-001332,-0.13144400310185209
ACH-001336,-0.05390868497808308
ACH-001346,-0.1375297166501422
ACH-001353,-0.14527057341927244
ACH-001354,-0.16760848141294624
ACH-001367,-0.18395573383362232
ACH-001368,-0.16997579124328135
ACH-001374,0.05877224844720801
ACH-001377,-0.18589980614792534
ACH-001380,-0.2372782195120741
ACH-001391,-0.09564532422760998
ACH-001408,-0.055498490598668106
ACH-001430,-0.06942539279067593
ACH-001431,-0.18124660201569487
ACH-001450,0.0410157823373539
ACH-001496,-0.17369617303014026
ACH-001500,0.005115275178057841
ACH-001523,-0.07604991456512088
ACH-001532,-0.11068329716586092
ACH-001550,-0.0035961733933745953
ACH-001552,-0.10644050914481427
ACH-001554,-0.11618002099127026
ACH-001654,-0.19590945921187952
ACH-001735,-0.13100915612151165
ACH-001736,-0.06335783040247317
ACH-001737,0.2784197835882941
ACH-001740,-0.2003142354969773
ACH-001745,-0.07739840304695071
ACH-001765,-0.3154177189473907
