,FDXR (2232)
ACH-000265,-0.9146944710309498
ACH-000266,-0.4829058958971089
ACH-000272,-0.3708342827517075
ACH-000274,-0.36431593205108
ACH-000277,-0.5083721440011029
ACH-000278,-0.7428539251512858
ACH-000279,-1.0012875437233193
ACH-000280,-0.8276939170093508
ACH-000281,-0.9239187585838756
ACH-000288,-1.0036782620118974
ACH-000291,-0.6785310609395714
ACH-000293,-0.4203103954917687
ACH-000294,-0.9687395133797454
ACH-000295,-0.6649096072998709
ACH-000296,-0.931121656300026
ACH-000302,-0.5503372683354465
ACH-000304,-0.1056756987714248
ACH-000307,-0.8908854984557435
ACH-000308,-0.4450454463359997
ACH-000310,-0.4654769598286909
ACH-000311,-0.587798200587398
ACH-000312,-0.8011916916461803
ACH-000315,-1.013331007541056
ACH-000316,-0.93565200438843
ACH-000317,-0.7514789383976128
ACH-000318,-0.5361279292143082
ACH-000319,-0.7521145087086377
ACH-000320,-0.7492874543174286
ACH-000322,-0.6897690906384324
ACH-000323,-0.9343487957259291
ACH-000324,-0.7716487632238224
ACH-000329,-0.4542756526249712
ACH-000330,-0.6975029078927684
ACH-000331,-0.8141488224678823
ACH-000332,-0.6387288728827546
ACH-000334,-0.4127634554630332
ACH-000335,-0.6455929229576501
ACH-000336,-0.8260248108041656
ACH-000337,-0.6846791098319954
ACH-000338,-1.0267201798492571
ACH-000339,-0.8520069109310677
ACH-000341,-0.3934631895229474
ACH-000348,-0.5673623877134613
ACH-000350,-0.3441451256967001
ACH-000352,-0.2778354049579889
ACH-000356,-0.6011072268461947
ACH-000361,-0.6987323675618489
ACH-000362,-0.4990732941092752
ACH-000363,-0.38384669414837147
ACH-000364,-0.6326663964011163
ACH-000365,-0.8907055952252706
ACH-000366,-0.9689514027630582
ACH-000368,-0.8482127921270918
ACH-000374,-0.8522578743534441
ACH-000375,-0.8202743263011578
ACH-000376,-0.8876732465039384
ACH-000381,-0.8705823826404399
ACH-000383,-0.41038994074274016
ACH-000387,-0.3028252823402786
ACH-000389,-0.5621987891154205
ACH-000390,-0.4229529663221379
ACH-000393,-0.4803628481643269
ACH-000395,-0.407881365836564
ACH-000396,-0.7431596851215464
ACH-000397,-0.3448033207565219
ACH-000401,-0.9462156216314028
ACH-000402,-0.683033954209778
ACH-000403,-0.432561871331729
ACH-000404,-0.52832993478803
ACH-000406,-0.8729796480994014
ACH-000407,-1.0313000467043627
ACH-000408,-1.1263879247367985
ACH-000410,-0.7349739876164145
ACH-000411,-0.5433587045172207
ACH-000414,-0.3120671644409127
ACH-000415,-1.038134903009352
ACH-000416,-0.6371850419628887
ACH-000420,-0.3136990396139055
ACH-000421,-0.4062861200203324
ACH-000424,-0.4664345838758849
ACH-000425,-0.20972081999830144
ACH-000426,-0.47185229093656705
ACH-000427,-0.4147672031797938
ACH-000433,-0.7103815488425305
ACH-000435,-0.816436508482188
ACH-000436,-0.5174869890205369
ACH-000444,-0.5607230477337228
ACH-000445,-0.5748585050818844
ACH-000448,-0.3107320590105486
ACH-000450,-0.6584567539085916
ACH-000452,-0.6831657666081349
ACH-000454,-0.6731863231512527
ACH-000458,-0.8542511544817601
ACH-000459,-0.955076851649435
ACH-000460,-0.6272553143277215
ACH-000461,-0.5335819230023122
ACH-000463,-0.8617063580388817
ACH-000464,-0.8597022271048524
ACH-000466,-0.6437062188359134
ACH-000467,-0.6447060724578383
ACH-000468,-0.7609263203198995
ACH-000469,-0.9442962629513568
ACH-000470,-0.7446472518232047
ACH-000471,-0.6496863776338625
ACH-000472,-0.2663768167127875
ACH-000473,-0.4392483297892431
ACH-000475,-0.7315234007206541
ACH-000476,-0.5970612180977585
ACH-000477,-0.32053178406044325
ACH-000479,-0.5210583591485254
ACH-000480,-0.9911003996787268
ACH-000481,-0.6411150908172129
ACH-000483,-0.4519512497154081
ACH-000484,-0.6243770092192454
ACH-000485,-0.3700260125711717
ACH-000486,-0.7766444847476844
ACH-000487,-0.7504371134110611
ACH-000488,-0.7894803809119165
ACH-000490,-0.5670455269002641
ACH-000491,-0.4753422043089514
ACH-000495,-0.7310397471792462
ACH-000496,-0.8626462541641667
ACH-000499,-1.2523336814634851
ACH-000500,-0.8880771017837162
ACH-000502,-0.481071751717672
ACH-000503,-1.0365530365786737
ACH-000505,-0.5708890886809763
ACH-000507,-0.6917800934229618
ACH-000510,-0.6752196955267742
ACH-000511,-0.6706391557281679
ACH-000512,-1.031217280316868
ACH-000516,-0.6121532931375304
ACH-000517,-0.2878829478678869
ACH-000518,-0.7526774289204877
ACH-000520,-0.7360465788073256
ACH-000521,-0.9095939443206584
ACH-000522,-0.9294728513450392
ACH-000524,-0.2863067029265917
ACH-000527,-0.3187340818533681
ACH-000528,-0.6101008920079064
ACH-000537,-0.6552568879380528
ACH-000541,-0.4383184795427054
ACH-000542,-0.7816679894903535
ACH-000544,-0.9717215318370628
ACH-000545,-0.9189162693475672
ACH-000547,-0.4623351022123106
ACH-000548,-0.4838751906000208
ACH-000549,-0.9407665433372212
ACH-000550,-0.6193300906497129
ACH-000552,-0.8687389365470967
ACH-000556,-0.4524735071058707
ACH-000557,-0.4000866407557988
ACH-000569,-0.2552824237472049
ACH-000570,-0.8089555908500771
ACH-000571,-0.5590746056860983
ACH-000573,-0.7344785102892516
ACH-000576,-0.8964335199943585
ACH-000579,-0.3198455973738672
ACH-000580,-0.4175759518988474
ACH-000584,-1.0428356343736798
ACH-000585,-0.6278058507187358
ACH-000588,-0.9464455015965488
ACH-000589,-1.0411054081230169
ACH-000591,-1.1929586433236885
ACH-000593,-0.6291567577523302
ACH-000600,-0.4155266436566096
ACH-000601,-0.7195321338023565
ACH-000605,-0.5296870351051355
ACH-000606,-0.7014163972528201
ACH-000608,-0.4953629668184115
ACH-000614,-0.528923510625141
ACH-000616,-0.7871481722962607
ACH-000618,-0.7853293929905687
ACH-000619,-0.7952249892441648
ACH-000620,-0.10238101661316228
ACH-000621,-0.5742982143948735
ACH-000622,-0.6344723548590626
ACH-000623,-0.6644188568194729
ACH-000624,-0.4846341194936843
ACH-000627,-0.8036330641358577
ACH-000630,-0.7244788675940088
ACH-000631,-0.4840430204657862
ACH-000632,-0.9306018675947332
ACH-000633,-0.7034462130606887
ACH-000637,-0.8329832502947928
ACH-000638,-0.8184014073761788
ACH-000646,-0.3462809877342314
ACH-000647,-0.4376757788436912
ACH-000648,-0.6181054292165833
ACH-000649,-0.8027108859733901
ACH-000651,-0.8389354495667605
ACH-000652,-0.8431521141052916
ACH-000653,-0.3719436660840213
ACH-000657,-0.6834335847484952
ACH-000658,-0.6759813667545113
ACH-000661,-0.5795815982064493
ACH-000662,-0.6284227627736989
ACH-000663,-0.5149230390233642
ACH-000665,-0.3837584621458262
ACH-000671,-0.8718291618061559
ACH-000672,-0.7180994996015634
ACH-000673,-0.7411689674409064
ACH-000676,-0.9052148710606088
ACH-000677,-0.4344794921096136
ACH-000681,-0.5835887444360313
ACH-000683,-0.301341212148006
ACH-000684,-1.0027442199838608
ACH-000688,-0.5225764839593194
ACH-000693,-0.8182286837304585
ACH-000694,-0.7834026692832294
ACH-000695,-0.4129594165308863
ACH-000696,-0.7934435770670427
ACH-000697,-0.4265917217473368
ACH-000699,-0.4741518391217089
ACH-000701,-0.5916619135419651
ACH-000706,-0.8965214734209938
ACH-000711,-0.6433871276706405
ACH-000713,-0.7160373765680628
ACH-000714,-0.7797676649365985
ACH-000718,-0.5325154642779094
ACH-000720,-1.0535945425052389
ACH-000721,-0.5351154885790272
ACH-000724,-0.3019246778838587
ACH-000725,-0.6576637639141374
ACH-000732,-0.9361948319220242
ACH-000734,-0.9476248312620188
ACH-000735,-0.5981277220069611
ACH-000736,-0.7079022853565743
ACH-000738,-0.8180695989275285
ACH-000746,-0.4717923957216001
ACH-000747,-0.8812311045311105
ACH-000748,-0.8494401831952897
ACH-000753,-1.0070208403474048
ACH-000756,-0.9585099607573035
ACH-000757,-0.5732555140938937
ACH-000758,-0.5757936542314085
ACH-000760,-0.6723388763700844
ACH-000762,-1.0562263360408572
ACH-000763,-0.39206532073603023
ACH-000764,-0.8878821806425917
ACH-000765,-1.0815035316550503
ACH-000766,-0.5086710905029003
ACH-000767,-0.4207306226838903
ACH-000768,-0.7508431648769788
ACH-000769,-0.9063795195975042
ACH-000770,-0.7149330716463992
ACH-000771,-0.6725266379582402
ACH-000773,-0.4840518738243691
ACH-000776,-0.6208820717755058
ACH-000777,-1.0017256384272804
ACH-000778,-0.6063732214900872
ACH-000781,-0.8814636735598699
ACH-000782,-0.3985281399475235
ACH-000783,-0.5480697821090409
ACH-000784,-0.8517081640202439
ACH-000785,-0.44334261826669336
ACH-000787,-1.0270270811328222
ACH-000788,-0.8962382935586801
ACH-000791,-0.5301488317048989
ACH-000792,-1.2269537411059257
ACH-000794,-0.8027509514705969
ACH-000796,-0.34608200639129105
ACH-000798,-0.5172008248607931
ACH-000799,-0.4271413000700352
ACH-000800,-0.6237160529641462
ACH-000802,-0.8627330481742431
ACH-000804,-0.6474812877149883
ACH-000805,-0.4260343654649143
ACH-000809,-0.6609186592828704
ACH-000810,-0.826935813340451
ACH-000811,-0.6716228239562481
ACH-000817,-0.6844866076078375
ACH-000819,-0.9186523052720088
ACH-000820,-0.7369529769453498
ACH-000821,-0.5254507479915872
ACH-000822,-0.575335289871366
ACH-000823,-0.9687687767474191
ACH-000824,-0.3230427678838926
ACH-000827,-0.6819254743477328
ACH-000829,-0.5049331611353287
ACH-000831,-0.7671056640395629
ACH-000832,-1.0159016779111123
ACH-000833,-0.7174871239594319
ACH-000834,-0.7848655553181578
ACH-000835,-0.9229972779279068
ACH-000836,-0.458412023358952
ACH-000837,-0.7773463564162223
ACH-000838,-0.2714206170681146
ACH-000839,-0.7539262385089002
ACH-000840,-0.7890676284056513
ACH-000841,-0.8942563576943258
ACH-000843,-0.8083635393204804
ACH-000846,-0.284723327851652
ACH-000847,-0.9079665473657516
ACH-000848,-0.8526101128572163
ACH-000849,-0.2901481241827951
ACH-000851,-0.4629737829469068
ACH-000855,-1.0852489103698366
ACH-000856,-0.642911286254689
ACH-000858,-0.8298473467613805
ACH-000859,-0.8280967361600197
ACH-000861,-0.6995824650022987
ACH-000862,-0.3271157636075204
ACH-000865,-0.8826378520430849
ACH-000866,-0.732587806787494
ACH-000867,-0.7011762245323657
ACH-000869,-0.6404406550970178
ACH-000872,-0.5558992033180029
ACH-000873,-0.796974179170759
ACH-000876,-0.4868841667976588
ACH-000878,-0.816272108280085
ACH-000880,-0.4952318010935151
ACH-000881,-0.34089965029189634
ACH-000882,-0.8030210118077695
ACH-000884,-0.7796977221947102
ACH-000885,-0.4417575777017103
ACH-000887,-0.8567472025121832
ACH-000889,-0.8025545337016208
ACH-000896,-0.9101927387050072
ACH-000898,-0.2939391922380715
ACH-000900,-0.7387622801216777
ACH-000901,-0.41602913807278097
ACH-000905,-0.5780242986765795
ACH-000906,-0.9951592618792552
ACH-000907,-0.9503716186492106
ACH-000910,-0.7597916264797545
ACH-000911,-0.6424079791677473
ACH-000912,-0.7489299200444526
ACH-000913,-0.9897303441395068
ACH-000915,-0.8684042236052638
ACH-000916,-0.3691268134160461
ACH-000917,-0.6656431753393284
ACH-000920,-0.6132674016016212
ACH-000921,-0.7939171644089165
ACH-000924,-0.8909429439753004
ACH-000926,-0.48849160002605796
ACH-000928,-0.5637911243890579
ACH-000929,-0.4964658139567711
ACH-000932,-0.4387443961019656
ACH-000935,-0.6235681263204716
ACH-000936,-0.8860696947532088
ACH-000937,-0.7409233478240859
ACH-000938,-0.596610039282302
ACH-000939,-1.0233171190640011
ACH-000941,-0.6785440332441738
ACH-000943,-0.5299316379465989
ACH-000946,-0.5428846685053843
ACH-000947,-0.784591493337673
ACH-000948,-0.28397464982731874
ACH-000950,-1.0343367399206185
ACH-000953,-0.5372872507470976
ACH-000954,-0.771938685644149
ACH-000957,-0.8428570165406701
ACH-000958,-0.5717318610324977
ACH-000960,-0.6436179889680739
ACH-000963,-0.7197317742031342
ACH-000968,-0.5304327811308176
ACH-000969,-0.41450878462387264
ACH-000972,-0.4509078797108733
ACH-000973,-0.9090506147083962
ACH-000974,-0.6154817799235209
ACH-000978,-0.7988094578819757
ACH-000984,-0.4218406786816795
ACH-000986,-0.7346279173966225
ACH-000988,-0.7386459456864524
ACH-000993,-0.6082697706815545
ACH-000994,-0.5177995406444621
ACH-000996,-0.4773225157403906
ACH-001001,-0.8123243524632816
ACH-001020,-0.9147421231592496
ACH-001028,-0.8922797609029426
ACH-001031,-0.8786249862072192
ACH-001038,-0.4587632518190147
ACH-001048,-0.7089403301324194
ACH-001050,-0.5181906316655539
ACH-001053,-0.5725806107525783
ACH-001054,-0.6894411029260396
ACH-001061,-0.8414844768841658
ACH-001067,-0.5188829209393859
ACH-001075,-0.9203906687279014
ACH-001096,-0.8487221141743603
ACH-001111,-0.6857174443664755
ACH-001119,-0.7400413920239781
ACH-001128,-0.6247204430040328
ACH-001134,-0.06660372614949096
ACH-001151,-0.38462697849193583
ACH-001163,-0.7809001666318909
ACH-001164,-0.7824297073566938
ACH-001183,-0.5638241079083227
ACH-001192,-0.9540743923602609
ACH-001193,-0.854860014429052
ACH-001196,-0.8973922639139787
ACH-001197,-0.4161781154190527
ACH-001205,-0.7003392435825011
ACH-001211,-0.6660004839681695
ACH-001212,-0.6535004167467233
ACH-001228,-0.5540160709257599
ACH-001232,-1.0466815633965612
ACH-001239,-0.6253711817727438
ACH-001270,-1.0355249655388188
ACH-001274,-0.5731353160288487
ACH-001275,-0.8661505995739369
ACH-001277,-0.5249171605213879
ACH-001278,-0.5219208177118002
ACH-001280,-0.4971081666385258
ACH-001283,-0.6875217687972568
ACH-001289,-0.03843776579273611
ACH-001300,-0.5216980454188845
ACH-001301,-0.6205565381220046
ACH-001302,-0.4878109621083537
ACH-001306,-0.8366203571705388
ACH-001318,-0.7662085787063896
ACH-001322,-0.6376623009727569
ACH-001328,-0.3466079389112489
ACH-001332,-0.9518235181936192
ACH-001336,-0.5527974115788676
ACH-001346,-0.7583103298778541
ACH-001353,-0.6903620328709694
ACH-001354,-0.8953490404513623
ACH-001367,-0.8349736227113448
ACH-001368,-0.4853983191039888
ACH-001374,-0.5126062590864952
ACH-001377,-0.38389061328149615
ACH-001380,-0.7537316147417653
ACH-001391,-0.3016118817096003
ACH-001408,-0.9166882035484863
ACH-001430,-0.8251767811548046
ACH-001431,-0.0846977231987106
ACH-001450,-1.016312728040965
ACH-001496,-0.7868451866672044
ACH-001500,-0.9444709814919008
ACH-001523,-0.8749182071397524
ACH-001532,-0.4678403547718874
ACH-001550,-0.40376873783321976
ACH-001552,-0.7460973161767841
ACH-001554,-0.6158610926585772
ACH-001654,-0.6150173525716199
ACH-001735,-0.4194994873622904
ACH-001736,-0.6648033557909979
ACH-001737,-0.8050885952660378
ACH-001740,-0.6990550769657349
ACH-001745,-0.705057895627169
ACH-001765,-0.7477483909061615
