,SYNGR3 (9143)
ACH-000004,0.07071573453774141
ACH-000005,0.27230904609749995
ACH-000007,0.0682676317959104
ACH-000009,0.04493918090554555
ACH-000011,0.03486186806652479
ACH-000012,0.09320597933031677
ACH-000013,0.08052014294378616
ACH-000014,0.056572296683627725
ACH-000015,0.1060196208339558
ACH-000017,0.13346356315949254
ACH-000018,-0.08568083055188333
ACH-000019,0.009168518751202365
ACH-000021,-0.01715039225017501
ACH-000022,0.1150994311607661
ACH-000025,-0.03405607843571745
ACH-000028,0.26769160561503896
ACH-000030,0.04917828559838355
ACH-000035,0.15326974869446344
ACH-000036,-0.13183328626758245
ACH-000037,0.09597868830830024
ACH-000039,-0.11581907953993012
ACH-000040,0.07629538306656017
ACH-000041,0.16548874160076785
ACH-000042,0.11412925585551642
ACH-000045,0.019298406357669
ACH-000047,0.0196415647651409
ACH-000052,0.04511518567868142
ACH-000053,0.09769994688885153
ACH-000054,0.04151040160882464
ACH-000055,-0.036704937074880296
ACH-000060,-0.058282237914261126
ACH-000067,0.024022702831444923
ACH-000070,0.1812622949975491
ACH-000075,0.1761668522712602
ACH-000078,-0.10327599213320474
ACH-000082,-0.02107219965138139
ACH-000085,-0.04936638368167938
ACH-000086,0.08576363455149717
ACH-000087,0.16304500509449832
ACH-000092,-0.1049699326110856
ACH-000095,0.04251391320869758
ACH-000097,0.05187257769401914
ACH-000098,-0.017189150622281647
ACH-000099,-0.019678718080022497
ACH-000108,-0.0287749754567488
ACH-000113,0.12293585412264373
ACH-000116,0.11270907338290714
ACH-000118,0.07893226783624119
ACH-000120,0.1396153242224967
ACH-000123,0.07383117062356398
ACH-000127,0.10099006199209827
ACH-000128,0.01810787224660601
ACH-000132,0.1078783798934534
ACH-000133,-0.09488250547515308
ACH-000137,0.13703493331751754
ACH-000138,0.10840735397899373
ACH-000142,0.0652695061624115
ACH-000143,0.10308580144066977
ACH-000146,-0.03311935284169403
ACH-000148,-0.023036169054688017
ACH-000150,0.13133780796080755
ACH-000152,0.09142868347706876
ACH-000153,-0.21083291526523532
ACH-000159,-0.002540528884712105
ACH-000160,0.14753890488127044
ACH-000163,0.11051924886694288
ACH-000167,0.03255473362786917
ACH-000168,-0.012137224682720913
ACH-000169,-0.0976929885763967
ACH-000178,0.016738842344417772
ACH-000183,0.042871988192679615
ACH-000188,0.05955092315096421
ACH-000189,-0.029909654959961236
ACH-000190,0.08804152069935868
ACH-000198,0.2217924266402259
ACH-000203,-0.031132918863765777
ACH-000204,0.14480920722643434
ACH-000206,0.1521171865896387
ACH-000207,0.10499014916220008
ACH-000208,0.22014241652215824
ACH-000210,0.1355450072592575
ACH-000211,0.04017414098951296
ACH-000215,-0.006060737632532372
ACH-000221,-0.13123077777243738
ACH-000222,0.04056205615608123
ACH-000223,0.06035848487580756
ACH-000226,-0.01619472120172042
