,UBE3C (9690)
ACH-000004,-0.2042674491015248
ACH-000005,0.3578145725354731
ACH-000007,-0.12724892307848995
ACH-000009,-0.22340924509662707
ACH-000011,-0.16754403595600648
ACH-000012,-0.06845545905937785
ACH-000013,0.0001856793168540874
ACH-000014,-0.282733158204573
ACH-000015,-0.0908903333546188
ACH-000017,-0.0642181626026409
ACH-000018,-0.3017368991199473
ACH-000019,0.051507690437726614
ACH-000021,-0.12419611339838205
ACH-000022,-0.1341117879287081
ACH-000025,-0.047233494517432965
ACH-000028,-0.05298409713982287
ACH-000030,-0.09079112049569636
ACH-000035,-0.1486028462446815
ACH-000036,-0.2231953004450038
ACH-000037,0.11957816811305876
ACH-000039,-0.2827911041363945
ACH-000040,-0.12122121308079473
ACH-000041,0.04659234501213669
ACH-000042,-0.036712693547232035
ACH-000045,-0.1241212536714551
ACH-000047,-0.03776785014780227
ACH-000052,-0.12393808108172022
ACH-000053,-0.023870894281421327
ACH-000054,-0.10472031774050476
ACH-000055,-0.10040049478650448
ACH-000060,-0.029357978937394964
ACH-000067,-0.28608219301122906
ACH-000070,0.0595091292677965
ACH-000075,-0.09907739147143446
ACH-000078,-0.03174815520166985
ACH-000082,0.0009952169228340704
ACH-000085,-0.05065664468867536
ACH-000086,-0.02505192363715222
ACH-000087,-0.10925891595352966
ACH-000092,-0.041607616089091394
ACH-000095,-0.0062302861519013975
ACH-000097,-0.13292710272032934
ACH-000098,0.015213645021802882
ACH-000099,-0.08248731864821163
ACH-000108,-0.04229296164602087
ACH-000113,-0.06931393193685302
ACH-000116,0.06797570647425394
ACH-000118,-0.16512433479523927
ACH-000120,-0.07615431983150253
ACH-000123,-0.12420334669972645
ACH-000127,-0.18697048018309284
ACH-000128,-0.10727983066444248
ACH-000132,-0.1660845422737834
ACH-000133,-0.09762222714532397
ACH-000137,-0.003366370255436329
ACH-000138,-0.06842615104153542
ACH-000142,-0.02868839202415661
ACH-000143,-0.07964661148930187
ACH-000146,-0.06891705685185295
ACH-000148,-0.06414244358521512
ACH-000150,-0.029776833097654026
ACH-000152,-0.10097378443523174
ACH-000153,-0.21499405656159715
ACH-000159,-0.02303605747639172
ACH-000160,0.0842713916888513
ACH-000163,-0.038245245223737186
ACH-000167,0.006570875165027218
ACH-000168,-0.36459662931155057
ACH-000169,-0.14235687091659804
ACH-000178,-0.13304723405726265
ACH-000183,0.07355800266955655
ACH-000188,0.006863971295910018
ACH-000189,0.17436683783163062
ACH-000190,-0.3413238106561722
ACH-000198,-0.04500655568962597
ACH-000203,-0.12730471048848813
ACH-000204,0.0763026152839772
ACH-000206,0.1194750768169732
ACH-000207,0.017438351836799468
ACH-000208,-0.010589373512137163
ACH-000210,0.002075684046702529
ACH-000211,-0.14359794282633748
ACH-000215,-0.0681637447111515
ACH-000221,0.1264521684975173
ACH-000222,0.02097349916860237
ACH-000223,-0.04948385851038223
ACH-000226,0.026369631838527224
ACH-000227,-0.006967916870070692
ACH-000228,-0.08834739324519703
ACH-000231,-0.018839323011928213
ACH-000232,-0.23118189417349044
ACH-000233,-0.04450424956703785
ACH-000234,-0.08973325443941939
ACH-000235,0.008503991969914209
ACH-000237,-0.1997712705561503
ACH-000238,-0.023032676030634268
ACH-000242,0.09022097799819978
ACH-000243,-0.014012607442015016
ACH-000244,0.1374672350586894
ACH-000246,-0.0727325156717525
ACH-000248,-0.09277260223356376
ACH-000250,-0.027072997077535618
ACH-000251,0.16788333265345964
ACH-000252,0.2491516419747433
ACH-000253,-0.1417242295488558
ACH-000255,0.04188732680933597
ACH-000256,0.04961862394549741
ACH-000257,0.07250596892780753
ACH-000258,-0.010707959695191515
ACH-000259,0.04027803564283392
ACH-000260,-0.015843003910979866
ACH-000261,-0.02993426285769856
ACH-000262,-0.04755729328506948
ACH-000263,-0.09299095498467366
ACH-000264,-0.16806242335575355
ACH-000265,0.04688329629300558
ACH-000266,-0.0367308158581606
ACH-000272,-0.16113323920119368
ACH-000274,-0.05050871434864762
ACH-000277,-0.10896466417650708
ACH-000278,-0.07986817543517725
ACH-000279,-0.09255726220088216
ACH-000280,-0.14524287512977144
ACH-000281,-0.14024772019445256
ACH-000288,0.003785657209437255
ACH-000291,-0.12792641753290748
ACH-000293,-0.08555786345127678
ACH-000294,-0.11096707201350553
ACH-000295,-0.19464899418341705
ACH-000296,0.004488258502304728
ACH-000302,0.0024778028556152764
ACH-000304,-0.30464660960621004
ACH-000307,-0.050269287422280214
ACH-000308,-0.09297727933548673
ACH-000310,-0.13701736988483906
ACH-000311,0.015148805154388637
ACH-000312,-0.05416822125769062
ACH-000315,0.04509896132108671
ACH-000316,-0.2301486003724105
ACH-000317,-0.1971499184480054
ACH-000318,0.061078000362214425
ACH-000319,0.06115462780942444
ACH-000320,-0.011244919896099406
ACH-000322,-0.08418003541699094
ACH-000323,-0.01149180203798702
ACH-000324,-0.2286258589082863
ACH-000329,-0.07227613014734871
ACH-000330,0.0010067719421279686
ACH-000331,-0.08870967318244778
