,DLD (1738)
ACH-000589,-0.4573647502434258
ACH-000591,-0.09977196542249092
ACH-000593,-0.136502394253237
ACH-000600,-0.0435015085925739
ACH-000601,-0.3712687264941443
ACH-000605,-0.005408524645535981
ACH-000606,-0.13252399671319848
ACH-000608,-0.1187358314590862
ACH-000614,-0.43726483178277936
ACH-000616,-0.17305573294473892
ACH-000618,-0.4960773944289795
ACH-000619,-0.08970872720039216
ACH-000620,-0.327631393869942
ACH-000621,-0.2541269471655157
ACH-000622,-0.1267263961485126
ACH-000623,-0.012015055934955006
ACH-000624,-0.8592648026484938
ACH-000627,-0.00148065569123096
ACH-000630,-0.050221234616148
ACH-000631,-0.46408497245973795
ACH-000632,-0.19540874557534332
ACH-000633,-0.3559663661606173
ACH-000637,-0.16441722800165073
ACH-000638,-0.04416757841422796
ACH-000646,-0.3252311089962333
ACH-000647,-0.04326770866370062
ACH-000648,-0.227588168734295
ACH-000649,0.06422003544453317
ACH-000651,-0.7351117964867994
ACH-000652,-0.3168155261283105
ACH-000653,-0.5089743644707261
ACH-000657,-0.049101866234650515
ACH-000658,-0.6547796111619039
ACH-000661,-0.4560393559407121
ACH-000662,-0.1176287792198214
ACH-000663,-0.3700139005899205
ACH-000665,-0.10745898394538164
ACH-000671,-0.36261325144096784
ACH-000672,-0.8667762096084649
ACH-000673,-0.12785457999582656
ACH-000676,-0.7668808131631549
ACH-000677,-0.5484013462682665
ACH-000681,0.04352299139026995
ACH-000683,-0.09753545553599599
ACH-000684,-0.5593579794136241
ACH-000688,-0.17227153229092174
ACH-000693,-0.09021736318012348
ACH-000694,-0.292472326620782
ACH-000695,-0.2991116236672233
ACH-000696,-0.1559061239680084
ACH-000697,-0.5109129227373299
ACH-000699,-0.07591662062314139
ACH-000701,-0.08799711606268518
ACH-000706,-0.3382712586732011
ACH-000711,-0.23297670316545555
ACH-000713,-0.14146528244646786
ACH-000714,0.2493164275081265
ACH-000718,-0.010106661499933393
ACH-000720,-0.053390806519134464
ACH-000721,-0.31350575251096
ACH-000724,-0.05659723442337551
ACH-000725,-0.346568507158615
ACH-000732,0.038169269560686135
ACH-000734,-0.10197582792966313
ACH-000735,-0.09137884284874576
ACH-000736,-0.31311171110649794
ACH-000738,-0.1515177516992288
ACH-000746,-0.7970558740372113
ACH-000747,-0.6092006355238654
ACH-000748,0.031567044989055736
ACH-000753,-0.3251345714484805
ACH-000756,0.06374716274933162
ACH-000757,-0.16727647408165405
ACH-000758,-0.3729620659141478
ACH-000760,-0.061448054826591166
ACH-000762,-0.14059950094751902
ACH-000763,-0.27716317237436394
ACH-000764,-0.4484772712869159
ACH-000765,-0.4539665322631376
ACH-000766,-0.2303067790208677
ACH-000767,-0.34346712648264993
ACH-000768,-0.4202160254135
ACH-000769,-0.0834851960964935
ACH-000770,-0.0045609880119036545
ACH-000771,-0.008748584298380614
ACH-000773,-0.2149315773972233
ACH-000776,0.021987095173779808
ACH-000777,-0.0713599364237949
ACH-000778,-0.07869135946306444
ACH-000781,0.21544852030953845
ACH-000782,-0.7470257939761785
ACH-000783,0.052414920069577736
ACH-000784,-0.08117222265077081
ACH-000785,-0.08414660478094389
ACH-000787,-0.36301261358880577
ACH-000788,-0.13764838484763753
ACH-000791,-0.014685544973887524
ACH-000792,-0.1343287905212177
ACH-000794,-0.238400729891992
ACH-000796,-0.2501796450176463
ACH-000798,-0.08727879273962068
ACH-000799,-0.4364389736348132
ACH-000800,-0.3806336250084674
ACH-000802,-0.13690500664966054
ACH-000804,0.08029163813418601
ACH-000805,-0.014475574689724569
ACH-000809,0.01629940148215156
ACH-000810,-0.09701226572204133
ACH-000811,-0.17807805554125655
ACH-000817,-0.28213274940131605
ACH-000819,-0.10837574136367636
ACH-000820,-0.16888669924687955
ACH-000821,-0.566924539475988
ACH-000822,-0.3445445502960465
ACH-000823,0.12139398872521938
ACH-000824,0.062359738881193685
ACH-000827,-0.06579785754730315
ACH-000829,-0.4538331239387936
ACH-000831,-0.4706963818018393
ACH-000832,-0.3375748255950617
ACH-000833,-0.19508539396768448
ACH-000834,-0.02368991673712353
ACH-000835,-0.16148432029501394
ACH-000836,0.16442895433154164
ACH-000837,-0.8275878983434373
ACH-000838,-0.2741732483049393
ACH-000839,0.2373209556110969
ACH-000840,-0.11351327906550608
ACH-000841,-0.10014282726130752
ACH-000843,-0.3951651369365157
ACH-000846,-0.3157752651820865
ACH-000847,0.015901673589997806
ACH-000848,-0.12812112835795658
ACH-000849,-0.4905247553462898
ACH-000851,-0.4678532157086672
ACH-000855,-0.13125388874761876
ACH-000856,-0.4098520556342814
ACH-000858,-0.20762799680329824
ACH-000859,-0.0599739469054153
ACH-000861,-0.21890406150348102
ACH-000862,-0.18664607241741493
ACH-000865,-0.027390985462682704
ACH-000866,-0.4550665676383556
ACH-000867,0.02267042927993034
ACH-000869,-0.29114465615490903
ACH-000872,-0.3186703247299517
ACH-000873,-0.6811022743392161
ACH-000876,-0.5579779722909547
ACH-000878,-0.36145186427689263
ACH-000880,-0.2887474610690817
ACH-000881,-0.2457271158290517
ACH-000882,-0.1780094503262079
ACH-000884,-0.24188415431036786
ACH-000885,-0.4787758234506598
ACH-000887,-0.08966636146643939
ACH-000889,-0.4826997992968534
ACH-000896,-0.7308932355645321
ACH-000898,-0.21872916474007428
ACH-000900,-0.18699649164733265
ACH-000901,-0.0751254732406205
ACH-000905,-0.15639703798388885
ACH-000906,-0.3202482192577882
ACH-000907,-0.20374012671692726
ACH-000910,-0.7906391362973779
ACH-000911,-0.3889880269882254
ACH-000912,-0.04942593789753556
ACH-000913,-0.13407809428325154
ACH-000915,-0.5573766412138442
ACH-000916,-0.4057577473699053
ACH-000917,-0.4930188044371331
ACH-000920,-0.3866297203954696
ACH-000921,-0.5235981846547654
ACH-000924,-0.4545612027038933
ACH-000926,-0.18816579330486544
ACH-000928,-0.7185101711021018
ACH-000929,-0.21990557449008424
ACH-000932,-0.3068143662858885
ACH-000935,-0.21923021024454176
ACH-000936,-0.3805459083338017
ACH-000937,-0.6884704334950795
ACH-000938,-0.6603640936450644
ACH-000939,-0.01816775702953175
ACH-000941,-0.6470823771629234
ACH-000943,-0.4316260862293037
ACH-000946,-0.5872454873642701
ACH-000947,-0.6505912339839056
ACH-000948,-0.3015865841725531
ACH-000950,0.02356470532271608
ACH-000953,-0.1438782646606269
ACH-000954,-0.3788938577913208
ACH-000957,-0.4498746684871177
ACH-000958,-0.08885167293344894
ACH-000960,-0.8023319508576372
ACH-000963,-0.19941747232588794
ACH-000968,-0.6690601828874579
ACH-000969,-0.4743383401195264
ACH-000972,-0.30454422213187216
ACH-000973,-0.16416966034240746
ACH-000974,-0.3857023538165281
ACH-000978,-0.7407512556699515
ACH-000984,-0.2591641097377629
ACH-000986,-0.4121860571896491
ACH-000988,0.06328478171184139
ACH-000993,-0.07624913898691175
ACH-000994,-0.7177033132675774
ACH-000996,-0.534166049801634
ACH-001001,-0.5817004076794308
ACH-001020,-0.03651875339263807
ACH-001028,-0.10124486380472787
ACH-001031,0.04479696416779271
ACH-001038,-0.3758237291718581
ACH-001048,-0.41729825840163787
ACH-001050,0.09541480915206063
ACH-001053,-0.0361459778505514
ACH-001054,-0.11433295547993187
ACH-001061,0.04043431405317354
ACH-001067,-0.046538523017192114
ACH-001075,-0.2759631759804009
ACH-001096,-0.2060098097541108
ACH-001111,-0.1262243543107608
ACH-001119,-0.16600335481049314
ACH-001128,0.6105875668030238
ACH-001134,0.09626629129783773
ACH-001151,-0.5122525948551135
ACH-001163,-0.28097140950556715
ACH-001164,-0.3480825747754086
ACH-001183,-0.1233576765691159
ACH-001192,-0.23649182691521564
ACH-001193,-0.1764658667632242
ACH-001196,-0.03428725376829464
ACH-001197,-0.3369389839642585
ACH-001205,-0.09465455548562336
ACH-001211,0.06678584470425313
ACH-001212,-0.005668864501752131
ACH-001228,-0.045570265254035965
ACH-001232,-0.2146595367854826
ACH-001239,-0.167276093822729
ACH-001270,0.008193611314645473
ACH-001274,-0.4996133160832574
ACH-001275,0.03459668997374815
ACH-001277,-0.12814577099684507
ACH-001278,-0.3792264772967153
ACH-001280,-0.2953590129512164
ACH-001283,0.19244931066956808
ACH-001289,-0.5320477099730886
ACH-001300,-0.23581892319545505
ACH-001301,-0.008864145081850539
ACH-001302,-0.2775748015026717
ACH-001306,-0.2484243595337883
ACH-001318,-0.31067202915510983
ACH-001322,0.042166507054619384
ACH-001328,-0.1186069181378169
ACH-001332,-0.3770965521408293
ACH-001336,-0.1972921380747111
ACH-001346,-0.20830332134376908
ACH-001353,-0.1336141017722879
ACH-001354,-0.12857782368867438
ACH-001367,-0.08084145193105081
ACH-001368,-0.3637152935116839
ACH-001374,0.3145597262398889
ACH-001377,-0.2612714250848922
ACH-001380,-0.4943393755431919
ACH-001391,-0.12051108301847392
ACH-001408,0.0865680678376347
ACH-001430,-0.13864150789532856
ACH-001431,-0.2668140264685814
ACH-001450,-0.7747225198994289
ACH-001496,0.05488444814107569
ACH-001500,0.01665701654790235
ACH-001523,-0.19840681793189904
ACH-001532,0.009991198036886086
ACH-001550,-0.036599326706710095
ACH-001552,-0.28442734637013944
ACH-001554,-0.18504749467928314
ACH-001654,-0.08252928596331663
ACH-001735,-0.16161742122218864
ACH-001736,-0.6933472952113341
ACH-001737,0.07698967120776519
ACH-001740,-0.2330351224294717
ACH-001745,-0.2398739037920564
ACH-001765,-0.1049348320322394
