,EIF3I (8668)
ACH-000318,-0.915072045387218
ACH-000319,-1.2201058913514162
ACH-000320,-0.9686048397666044
ACH-000322,-1.1130415835183778
ACH-000323,-1.2194433448407371
ACH-000324,-0.8434612358687308
ACH-000329,-1.0015838842030438
ACH-000330,-1.2098198778528406
ACH-000331,-0.9653973203131084
ACH-000332,-1.1517582470514232
ACH-000334,-1.0226763318304068
ACH-000335,-0.6889982024800995
ACH-000336,-0.971173397212227
ACH-000337,-0.8130684531648682
ACH-000338,-1.6980375106902053
ACH-000339,-1.0583132755097835
ACH-000341,-1.110689255009493
ACH-000348,-0.9477692500469658
ACH-000350,-1.0064188067561757
ACH-000352,-1.1707214524497362
ACH-000356,-0.9968532080784877
ACH-000361,-1.224006710001402
ACH-000362,-0.9554657746932834
ACH-000363,-1.0038904725253934
ACH-000364,-1.0928838550098374
ACH-000365,-1.0465637053086647
ACH-000366,-1.1368359854222132
ACH-000368,-1.02639110040194
ACH-000374,-0.7007061926620675
ACH-000375,-0.9646712340360042
ACH-000376,-0.969530653157848
ACH-000381,-1.0168093881923912
ACH-000383,-1.1418524534091343
ACH-000387,-0.9969070894497144
ACH-000389,-0.9285127825120738
ACH-000390,-1.1417291095495885
ACH-000393,-1.1168353885775495
ACH-000395,-0.991830310955536
ACH-000396,-0.9654875285887714
ACH-000397,-1.0757100812825071
ACH-000401,-0.9236910564703102
ACH-000402,-0.9144513809152222
ACH-000403,-1.1627831456071958
ACH-000404,-0.8394253797497732
ACH-000406,-0.9400409296955328
ACH-000407,-1.1685815413766734
ACH-000408,-1.2594271158167412
ACH-000410,-1.129562347617067
ACH-000411,-0.8052498397928496
ACH-000414,-0.9880545439459772
ACH-000415,-0.7972164915386312
ACH-000416,-1.1232862123148584
ACH-000420,-1.3003789743678569
ACH-000421,-0.9876094387469332
ACH-000424,-1.1304140432177423
ACH-000425,-1.052834228334682
ACH-000426,-0.7878402098943211
ACH-000427,-0.9575338282683101
ACH-000433,-0.9352754800389752
ACH-000435,-0.8586628659370127
ACH-000436,-1.1167074090131217
ACH-000444,-1.1908300265271572
ACH-000445,-1.2796235840299128
ACH-000448,-0.8620708611054432
ACH-000450,-0.9891559867585384
ACH-000452,-1.1453155146636904
ACH-000454,-1.038853342427421
ACH-000458,-0.9907401909153144
ACH-000459,-0.66228003645467
ACH-000460,-1.10087448836472
ACH-000461,-1.0250954817395113
ACH-000463,-1.1593591860457824
ACH-000464,-0.9310008936603488
ACH-000466,-1.0101728552872806
ACH-000467,-0.7606233210555977
ACH-000468,-1.1224585732019896
ACH-000469,-0.968717027425132
ACH-000470,-0.9022819378221312
ACH-000471,-1.0855898161245159
ACH-000472,-0.983711605033358
ACH-000473,-0.9870975847042844
ACH-000475,-0.9585557911105428
ACH-000476,-1.1089646511765672
ACH-000477,-1.1180058424161468
ACH-000479,-1.3235333737680457
ACH-000480,-1.094443781162435
ACH-000481,-0.9969119418797948
ACH-000483,-0.9184376687794122
ACH-000484,-1.0275526238869108
ACH-000485,-1.000674792249042
ACH-000486,-0.8224034841287967
ACH-000487,-0.8908565646998998
ACH-000488,-0.8765161616516735
ACH-000490,-1.0442127227842335
ACH-000491,-0.7680436369399052
ACH-000495,-0.8975165463834527
ACH-000496,-1.031918547830371
ACH-000499,-1.0075084469811306
ACH-000500,-1.2421670949194428
ACH-000502,-1.090418277403428
ACH-000503,-1.2153314257490944
ACH-000505,-1.1518496592634373
ACH-000507,-0.8671285440196164
ACH-000510,-1.0854751660157225
ACH-000511,-0.9430575002889018
ACH-000512,-1.0727952923040749
ACH-000516,-0.912633258247028
ACH-000517,-1.0400959190362673
ACH-000518,-0.9862186743013628
ACH-000520,-0.9749361926058798
ACH-000521,-1.0014013372944943
ACH-000522,-1.095980791031174
ACH-000524,-1.0379642606488346
ACH-000527,-0.8988122567948658
ACH-000528,-1.0068973929854899
ACH-000537,-0.8593536353492414
ACH-000541,-1.0366041361487135
ACH-000542,-1.009836618333148
ACH-000544,-1.0624584688521432
ACH-000545,-1.1939039800884799
ACH-000547,-1.0153379375662874
ACH-000548,-1.032048261653087
ACH-000549,-0.9128710228829569
ACH-000550,-1.2195667388278737
ACH-000552,-0.972064489919112
ACH-000556,-1.1229331480769462
ACH-000557,-1.105274456907485
ACH-000569,-0.9019587279578754
ACH-000570,-1.086709143807899
ACH-000571,-1.0264986886453702
ACH-000573,-0.9095801873166044
ACH-000576,-1.003586459962543
ACH-000579,-1.3266360354963125
ACH-000580,-1.2059703362504388
ACH-000584,-1.0518532875029278
ACH-000585,-1.0281642966875315
ACH-000588,-1.1786114965636647
ACH-000589,-1.0467531457891337
ACH-000591,-1.1226801953509504
ACH-000593,-0.9969330309490574
ACH-000600,-0.8959260749062757
ACH-000601,-1.0030208085990258
ACH-000605,-0.971608063263108
ACH-000606,-1.0011597884746737
ACH-000608,-1.240043666950403
ACH-000614,-0.9114722003127641
ACH-000616,-0.9294199947863048
ACH-000618,-0.9263760712103772
ACH-000619,-1.1822385376683309
ACH-000620,-1.0775276349907426
ACH-000621,-0.9032812548296254
ACH-000622,-1.1442128338818098
ACH-000623,-1.004692426320324
ACH-000624,-0.9477784605588574
ACH-000627,-1.012634278012476
ACH-000630,-0.911235337054874
ACH-000631,-1.0849404530766331
ACH-000632,-1.173269520586162
ACH-000633,-1.307842963126688
ACH-000637,-1.1001688662128737
ACH-000638,-1.0355362486261932
ACH-000646,-0.6719299742857312
ACH-000647,-1.126820942934384
ACH-000648,-0.7489694629138898
ACH-000649,-1.0034680326529095
ACH-000651,-0.988229974340148
ACH-000652,-1.0132709234612478
ACH-000653,-1.002499974152634
ACH-000657,-1.0221952865023536
ACH-000658,-1.2619011617764238
ACH-000661,-0.8584430141334741
ACH-000662,-1.371512421884313
ACH-000663,-0.9260928134534124
ACH-000665,-1.1211824781654505
ACH-000671,-1.0405197323700601
ACH-000672,-1.1802779379453
ACH-000673,-1.0862995087485376
ACH-000676,-1.1044676106453586
ACH-000677,-0.9343090196172416
ACH-000681,-1.04808755687883
ACH-000683,-1.1331536084771403
ACH-000684,-1.0122926108445325
ACH-000688,-0.9539001405885384
ACH-000693,-0.9993310470698504
ACH-000694,-1.0757513129705176
ACH-000695,-1.042123107742449
ACH-000696,-0.9735343876154184
ACH-000697,-1.0737211502766908
ACH-000699,-0.9997213134924192
ACH-000701,-0.803004189036843
ACH-000706,-1.0646592024233104
ACH-000711,-0.9750882826056186
ACH-000713,-1.2107556388273129
ACH-000714,-1.2866684849637258
ACH-000718,-1.008361956973869
ACH-000720,-1.0850851056401138
ACH-000721,-0.9996970536073356
ACH-000724,-0.8481451030512073
ACH-000725,-1.0000733738962715
ACH-000732,-0.8509950994351828
ACH-000734,-1.005744857265915
ACH-000735,-1.0521285433862388
ACH-000736,-1.109391962565502
ACH-000738,-0.8376144346263574
ACH-000746,-0.9969453791353414
ACH-000747,-0.8415973527442907
ACH-000748,-1.2174659299808126
ACH-000753,-1.0195456653743782
ACH-000756,-1.110476015738414
ACH-000757,-0.9671064478067244
ACH-000758,-1.1626186371759917
ACH-000760,-1.0783144094493835
ACH-000762,-0.9871121217944184
ACH-000763,-1.0887831030358184
ACH-000764,-1.3319697782060822
ACH-000765,-1.014818345442262
ACH-000766,-1.1125516403282207
ACH-000767,-1.0521637470217
ACH-000768,-0.9143623680492496
ACH-000769,-1.082118811785769
ACH-000770,-1.1634907049272742
ACH-000771,-0.8500998974227338
ACH-000773,-1.3100651761256967
ACH-000776,-0.8697242532461332
ACH-000777,-0.9173744825030492
ACH-000778,-0.6859850946103001
ACH-000781,-0.8779451006089984
ACH-000782,-1.0097749139180343
ACH-000783,-1.2340152036298824
ACH-000784,-1.1031898830179971
ACH-000785,-0.9134882604072768
ACH-000787,-1.0151039776011437
ACH-000788,-0.9957100338798706
ACH-000791,-1.0272985096116296
ACH-000792,-1.0886294695607484
ACH-000794,-1.0159388272003738
ACH-000796,-1.0906909768474
ACH-000798,-1.346495762517707
ACH-000799,-1.0649566733099152
ACH-000800,-0.873168859856976
ACH-000802,-1.0981050353153146
ACH-000804,-1.0398563488059998
ACH-000805,-0.9753752850139986
ACH-000809,-1.1863602665480453
ACH-000810,-1.039689177713795
ACH-000811,-1.0461472209795302
ACH-000817,-0.689029609176107
ACH-000819,-1.0112673935834082
ACH-000820,-1.2619389617038823
ACH-000821,-0.8619358782658745
ACH-000822,-1.2828407453222594
ACH-000823,-1.0656044256174384
ACH-000824,-0.9136421951519308
ACH-000827,-0.996850340871244
ACH-000829,-1.0104234130781018
ACH-000831,-1.03026007315941
ACH-000832,-0.9295481508948156
ACH-000833,-1.1008536568923182
ACH-000834,-0.9500403091595728
ACH-000835,-1.1791420727385866
ACH-000836,-1.2172465186557966
ACH-000837,-1.0491993254286582
ACH-000838,-1.200453540581231
ACH-000839,-0.9986134141012036
ACH-000840,-0.7599151612441356
ACH-000841,-0.9598237259667068
ACH-000843,-0.9641164169733336
ACH-000846,-1.1296290110996638
ACH-000847,-1.2937895422402956
ACH-000848,-0.9113455844841644
ACH-000849,-0.9355883293903524
ACH-000851,-1.1029295521020723
ACH-000855,-0.8726888770278545
ACH-000856,-0.7994289718319199
ACH-000858,-0.9890155277926448
ACH-000859,-0.9167336431204429
ACH-000861,-1.1727831244041538
ACH-000862,-1.000466144459398
ACH-000865,-1.062542139517057
ACH-000866,-0.967638001051172
ACH-000867,-1.0668521166227354
ACH-000869,-1.0219994755092234
ACH-000872,-1.146705336810762
ACH-000873,-1.1712380109227158
ACH-000876,-1.0570691891490187
ACH-000878,-0.9379853964295692
ACH-000880,-0.8867714287928676
ACH-000881,-0.99799683917937
ACH-000882,-0.9900092196877992
ACH-000884,-1.0372401666717472
ACH-000885,-0.904813185583508
ACH-000887,-0.951292065813986
ACH-000889,-1.0821452495385022
ACH-000896,-0.7680459469276641
ACH-000898,-1.1003718417364503
ACH-000900,-1.03366286832413
ACH-000901,-0.9294456600092642
ACH-000905,-1.0321386153415142
ACH-000906,-1.1163475539994487
ACH-000907,-1.1894147470849556
ACH-000910,-1.0549680298671706
ACH-000911,-0.9531732567952912
ACH-000912,-0.8078494198254142
ACH-000913,-1.0183744550934526
ACH-000915,-1.1893444373469362
ACH-000916,-1.1355148788389453
ACH-000917,-1.0019891568766681
ACH-000920,-1.0284871064878471
ACH-000921,-0.9990548872310616
ACH-000924,-1.0069782563691407
ACH-000926,-1.1337213393883343
ACH-000928,-0.9210427263806988
ACH-000929,-0.993035068202682
ACH-000932,-1.0464823324993622
ACH-000935,-1.1777134296763392
ACH-000936,-0.9784302891179985
ACH-000937,-0.9071289840259266
ACH-000938,-1.0359357442919133
ACH-000939,-1.0577813756275165
ACH-000941,-1.081053887330826
ACH-000943,-0.9201782436796128
ACH-000946,-0.9998088153592796
ACH-000947,-0.9223709519619856
ACH-000948,-0.8444283121849336
ACH-000950,-1.096135529217682
ACH-000953,-0.8143979066959101
ACH-000954,-0.9636375070227328
ACH-000957,-0.8773412312098524
ACH-000958,-0.9841895021019552
ACH-000960,-1.0473182046640157
ACH-000963,-0.732959827476335
ACH-000968,-1.2807903772049354
ACH-000969,-1.0601874392114583
ACH-000972,-1.122502598922571
ACH-000973,-1.0018994914799304
ACH-000974,-1.002373825124656
ACH-000978,-1.2058977214256763
ACH-000984,-1.2431332390434733
ACH-000986,-0.9694228212930656
ACH-000988,-1.0958995419800244
ACH-000993,-0.9031847672335732
ACH-000994,-0.7670237003492694
ACH-000996,-0.9206568256793244
ACH-001001,-1.228301662056199
ACH-001020,-1.1776751236850924
ACH-001028,-1.1468384860211929
ACH-001031,-0.9676598548045632
ACH-001038,-0.9388460852204408
ACH-001048,-1.1901157614852558
ACH-001050,-1.1935858907049888
ACH-001053,-1.1056844417398266
ACH-001054,-0.93565332631771
ACH-001061,-1.0586197880798462
ACH-001067,-1.023134362582542
ACH-001075,-0.9254037675341776
ACH-001096,-0.9969232371835152
ACH-001111,-1.0856876342726065
ACH-001119,-0.9701001173839212
ACH-001128,-0.9202303869887244
ACH-001134,-1.1393788356050103
ACH-001151,-0.9919247576160704
ACH-001163,-0.9420790835551344
ACH-001164,-1.178267981066257
ACH-001183,-0.8829182357289044
ACH-001192,-0.9869023057819128
ACH-001193,-1.3061792301459507
ACH-001196,-1.1711640716903051
ACH-001197,-1.0313553328240828
ACH-001205,-0.8957435551716996
ACH-001211,-0.9064606890144288
ACH-001212,-1.3334070640704212
ACH-001228,-0.9770291649366378
ACH-001232,-1.0246589543641935
ACH-001239,-0.9443044043225488
ACH-001270,-0.7393519226420039
ACH-001274,-0.9916855699513786
ACH-001275,-1.1731847308868728
ACH-001277,-1.421009123510883
ACH-001278,-0.9406698003323464
ACH-001280,-1.0288399655531657
ACH-001283,-0.9728885778397992
ACH-001289,-0.9758823109623086
ACH-001300,-1.016455720771005
ACH-001301,-1.130486264056207
ACH-001302,-1.0570903523270518
ACH-001306,-1.1054117649510635
ACH-001318,-1.049249902279452
ACH-001322,-1.039137458495634
ACH-001328,-0.7540880856256724
ACH-001332,-1.1836913255897787
ACH-001336,-1.0457610841421443
ACH-001346,-0.918268311424176
ACH-001353,-1.1488852262100049
ACH-001354,-1.143192222486466
ACH-001367,-0.9561133491527763
ACH-001368,-0.9503010216451464
ACH-001374,-0.7713413635006406
ACH-001377,-1.192083573832763
ACH-001380,-0.9699377796136082
ACH-001391,-1.115775979208783
ACH-001408,-0.906449048531729
ACH-001430,-1.0692090402521448
ACH-001431,-0.9464103843716336
ACH-001450,-0.9387371776769295
ACH-001496,-1.0314961434069192
ACH-001500,-1.2195595546007263
ACH-001523,-0.904666629159714
ACH-001532,-0.9096991761357236
ACH-001550,-1.2351946628124004
ACH-001552,-0.9575664942514076
ACH-001554,-0.9526449618297572
ACH-001654,-1.0092174365893654
ACH-001735,-1.1011267846896458
ACH-001736,-0.9559489682511716
ACH-001737,-1.220394660217143
ACH-001740,-0.9809058845283506
ACH-001745,-0.8878521101907293
ACH-001765,-1.0453383630269553
