,EPB41L5 (57669)
ACH-000004,0.054085125486829234
ACH-000005,-0.15522558903975986
ACH-000007,0.029028959504004533
ACH-000009,-0.021555275873472984
ACH-000011,0.061912954237705466
ACH-000012,-0.2161906411655495
ACH-000013,-0.05550066954061119
ACH-000014,-0.07286051063882723
ACH-000015,-0.06648032005223364
ACH-000017,-0.20253935833665554
ACH-000018,-0.15483422598541005
ACH-000019,-0.11744203605734845
ACH-000021,0.09050954510907644
ACH-000022,-0.1904319128340566
ACH-000025,-0.057611952991405625
ACH-000028,-0.03861312592274311
ACH-000030,-0.04920646494496087
ACH-000035,-0.15544435194165124
ACH-000036,-0.029358489450511168
ACH-000037,-0.12245008190336396
ACH-000039,-0.05526590421447319
ACH-000040,-0.013090927598149312
ACH-000041,-0.3139992882963057
ACH-000042,0.028948753783194562
ACH-000045,-0.0747025239646562
ACH-000047,0.0111252828955283
ACH-000052,-0.15794675604620714
ACH-000053,0.06772875252462457
ACH-000054,-0.03675845898958262
ACH-000055,0.0791525537795733
ACH-000060,0.007162130368181695
ACH-000067,-0.06761433706457345
ACH-000070,-0.07288628218049159
ACH-000075,-0.10556821775044238
ACH-000078,-0.13781120642908504
ACH-000082,-0.09143094425351407
ACH-000085,-0.000340440163502684
ACH-000086,-0.01834125142005965
ACH-000087,-0.11713333240528832
ACH-000092,-0.19098052169032104
ACH-000095,-0.10108651709568464
ACH-000097,-0.049525375704269264
ACH-000098,-0.13687423779522312
ACH-000099,-0.0071136698671219675
ACH-000108,0.2931561895848459
ACH-000113,0.05936707866130586
ACH-000116,0.1093212857381474
ACH-000118,-0.15792951538557676
ACH-000120,-0.10527345433162466
ACH-000123,-0.055983956341872455
ACH-000127,0.004976947799688604
ACH-000128,-0.07741308035322142
ACH-000132,0.042301131033930385
ACH-000133,-0.11541725984117547
ACH-000137,-0.07261324392463486
ACH-000138,0.054030714806798164
ACH-000142,0.10397278904304603
ACH-000143,-0.11780324245312927
ACH-000146,-0.09198280612544743
ACH-000148,-0.0410153254786999
ACH-000150,0.015574325484902937
ACH-000152,-0.09753264453113107
ACH-000153,-0.12836730201130875
ACH-000159,-0.13294494741331386
ACH-000160,-0.05013043445063562
ACH-000163,-0.13727315620026298
ACH-000167,0.108860833334814
ACH-000168,-0.14690312132266234
ACH-000169,0.14756519717431346
ACH-000178,-0.11707810738298073
ACH-000183,-0.1368763970815346
ACH-000188,0.06516288768686933
ACH-000189,-0.10831242699852066
ACH-000190,0.21761060061335002
ACH-000198,0.029644886545906645
ACH-000203,-0.202294887384504
ACH-000204,-0.21556087863852436
ACH-000206,-0.04278845251653777
ACH-000207,-0.02805098686534996
ACH-000208,-0.06832225742324705
ACH-000210,0.1502983060769314
ACH-000211,-0.09194926354760133
ACH-000215,-0.08566107042709135
ACH-000221,-0.10614484452302583
ACH-000222,-0.08418771641189905
ACH-000223,-0.12004214277552913
ACH-000226,-0.19358894557102352
ACH-000227,-0.2252781353122122
ACH-000228,0.0028391987328000075
ACH-000231,-0.0931195108231069
ACH-000232,-0.11611157411366987
ACH-000233,-0.0841160238860222
ACH-000234,-0.14316332323442968
ACH-000235,-0.02389879575240772
ACH-000237,-0.04422704953224547
ACH-000238,0.11072469828652766
ACH-000242,0.07339990495755451
ACH-000243,0.02446448248596471
ACH-000244,0.1942703690251978
ACH-000246,0.0606959939807814
ACH-000248,-0.002234669111971656
ACH-000250,-0.046252494547023286
ACH-000251,0.10557054705575464
ACH-000252,0.08157666824429044
ACH-000253,-0.01907360377549584
ACH-000255,-0.2709080383592564
ACH-000256,-0.03638656625170876
ACH-000257,-0.12475405357195316
ACH-000258,-0.13658918457807906
ACH-000259,-0.012083436084691488
ACH-000260,0.07460480738656676
ACH-000261,-0.09264375625432952
ACH-000262,-0.13678220920934034
ACH-000263,-0.32706559274407865
ACH-000264,-0.014539426627990971
ACH-000265,0.03405665809893516
ACH-000266,0.09941413461144702
ACH-000272,-0.2018092523014139
ACH-000274,0.0037782175262950006
ACH-000277,0.006638667992649196
ACH-000278,0.06370740964038574
ACH-000279,-0.04234936810693372
ACH-000280,0.002128429593510017
ACH-000281,0.09439007014108247
ACH-000288,-0.01428864464997708
ACH-000291,-0.07824492353055552
ACH-000293,0.04360000639629171
ACH-000294,-0.15949961043612715
ACH-000295,0.13920534674891644
ACH-000296,0.10056461351078698
ACH-000302,-0.06470488285387578
ACH-000304,0.2420478661185641
ACH-000307,-0.14547427916770606
ACH-000308,-0.0448023489027055
ACH-000310,-0.08418953770105506
ACH-000311,-0.046817905790640116
ACH-000312,-0.015686546181261522
ACH-000315,0.1836411622514276
ACH-000316,0.07903306101423059
ACH-000317,-0.1943559735851039
ACH-000318,0.003884406923277529
ACH-000319,0.03345951183533925
ACH-000320,-0.018209109635570816
ACH-000322,-0.058378383804074674
ACH-000323,-0.054893172612971546
ACH-000324,-0.13579505780938295
ACH-000329,-0.16702156555823205
ACH-000330,-0.2628207677770564
ACH-000331,0.053877883483253834
ACH-000332,-0.06103380580864212
ACH-000334,-0.06262548811256972
ACH-000335,-0.15539606566519887
ACH-000336,-0.16449508612832053
ACH-000337,-0.006676805926375086
ACH-000338,-0.0049913977987365325
ACH-000339,-0.058106360246905776
ACH-000341,-0.159393854136194
ACH-000348,0.04322434566037727
ACH-000350,-0.0011598674291045685
ACH-000352,-0.08215243755577581
ACH-000356,0.05020319388148568
ACH-000361,-0.054637739913181736
ACH-000362,-0.19498205546225314
ACH-000363,-0.09226500918250632
ACH-000364,0.026874469749022682
ACH-000365,-0.09154324983588334
ACH-000366,0.033523252975810006
ACH-000368,0.1519840731956034
ACH-000374,-0.05247565878349508
ACH-000375,0.06139724100270135
ACH-000376,-0.10205234747183983
ACH-000381,-0.11596752127219068
ACH-000383,-0.022956903810616488
ACH-000387,0.035863701056911064
ACH-000389,-0.0017214121752798653
ACH-000390,-0.13009490970257576
ACH-000393,-0.057148151493772774
ACH-000395,-0.0512930689460195
ACH-000396,0.025766858376626862
ACH-000397,0.1623606262288768
ACH-000401,-0.06365390974298349
ACH-000402,-0.03923554746508681
ACH-000403,-0.07961343944608562
ACH-000404,-0.2125745744276149
ACH-000406,0.03228913662750009
ACH-000407,-0.06465101252876476
ACH-000408,0.0690024190189539
ACH-000410,-0.13486026068320414
ACH-000411,0.05305949848668395
ACH-000414,-0.04964633951031154
ACH-000415,-0.00468111163546859
ACH-000416,-0.014959641015047388
ACH-000420,-0.0830475049925268
ACH-000421,-0.13532278239919365
ACH-000424,0.05934608934021945
ACH-000425,-0.1223825601405985
ACH-000426,-0.21283789708558531
ACH-000427,-0.003850254442258087
ACH-000433,-0.06693719567303345
ACH-000435,0.03596266493773125
ACH-000436,0.08566984167966601
ACH-000444,-0.014992240200773338
ACH-000445,0.10134744402340393
ACH-000448,-0.1135847397123477
ACH-000450,-0.08611584871757334
ACH-000452,-0.06750320178864981
ACH-000454,-0.0918832343636543
ACH-000458,-0.046736749337581526
ACH-000459,-0.099187818026055
ACH-000460,0.2788832448972187
ACH-000461,-0.037946382948291266
ACH-000463,0.12773805764802054
ACH-000464,-0.11634821043683985
ACH-000466,-0.13058365720109974
ACH-000467,-0.0299646606838006
ACH-000468,-0.1009381141806627
ACH-000469,-0.13961546131327096
ACH-000470,-0.16509506391423415
ACH-000471,-0.05834432876764002
ACH-000472,-0.050411713474851925
ACH-000473,-0.09645038001877768
ACH-000475,-0.05688731214836945
ACH-000476,0.004415039940499366
ACH-000477,-0.09452580308897617
ACH-000479,0.4310150534580046
ACH-000480,0.07448344261721601
ACH-000481,-0.09389511503783644
ACH-000483,-0.03474959718254096
ACH-000484,0.15887808839279774
ACH-000485,-0.12991920500565055
ACH-000486,0.016727738891890925
ACH-000487,-0.06301832553588832
ACH-000488,0.03743145245795945
ACH-000490,-0.20445042050386664
ACH-000491,-0.11172148658205146
ACH-000495,-0.32361301261053266
ACH-000496,-0.06973308769161872
ACH-000499,-0.02606313264327646
ACH-000500,0.3101691436504055
ACH-000502,0.13224223173055213
ACH-000503,0.0003153327146931803
ACH-000505,-0.1591186604896571
ACH-000507,0.0227324803703479
ACH-000510,-0.09367383466304297
ACH-000511,0.027460768137327885
ACH-000512,9.781639498492012e-05
ACH-000516,-0.1011773898725204
ACH-000517,-0.029617584022153406
ACH-000518,-0.1427317215857648
ACH-000520,-0.06877449230158925
ACH-000521,0.08311743701980398
ACH-000522,-0.20918150761398493
ACH-000524,-0.03533959813781374
ACH-000527,0.07608651421235252
ACH-000528,0.06939972653975192
ACH-000537,0.16529028633910572
ACH-000541,0.012210221572760664
ACH-000542,-0.059886960083397174
ACH-000544,0.0029618275818427586
ACH-000545,0.09473767023128696
ACH-000547,0.10589233360722047
ACH-000548,0.0668053865549464
ACH-000549,-0.2372025972388299
ACH-000550,0.10430916752182623
ACH-000552,-0.1254614392018494
ACH-000556,0.012154505028161691
ACH-000557,-0.1869232793605827
ACH-000569,0.3308320366328524
ACH-000570,-0.03030164180398037
ACH-000571,-0.03367038919662399
ACH-000573,-0.08720423224074986
ACH-000576,-0.1448094297623656
ACH-000579,-0.2857930909535339
ACH-000580,-0.04769634735165531
ACH-000584,0.03757144211383817
ACH-000585,-0.19952174954440816
ACH-000588,-0.057702606217985175
ACH-000589,-0.03883826038956813
ACH-000591,0.0001943802610831173
ACH-000593,0.09959935223623992
ACH-000600,-0.024637029847618824
ACH-000601,0.02653060580603049
ACH-000605,-0.10594206395021577
ACH-000606,-0.01861549445778242
ACH-000608,-0.12810727950351605
ACH-000614,-0.04945641527631822
ACH-000616,-0.048260481093179666
ACH-000618,-0.11375175434622208
ACH-000619,0.0726164566255146
ACH-000620,-0.11774560699426598
ACH-000621,-0.012282215424333404
ACH-000622,0.055541822599168726
ACH-000623,-0.07651974368457204
ACH-000624,-0.06312577346423337
ACH-000627,-0.0566519759450908
ACH-000630,-0.04127944624031098
ACH-000631,0.00022142495474476538
ACH-000632,-0.05936387315335929
ACH-000633,-0.11490210029082758
ACH-000637,0.023242758177960524
