,LUZP6 (767558)
ACH-000004,-0.045429049900540516
ACH-000005,-0.05212247204197188
ACH-000007,0.1839883184539834
ACH-000009,0.09887530809526053
ACH-000011,-0.029698848691651868
ACH-000012,-0.0458605762116234
ACH-000013,-0.03743487140376165
ACH-000014,-0.01242262311005619
ACH-000015,0.051776472652301335
ACH-000017,-0.02225263529956221
ACH-000018,0.0797278799643373
ACH-000019,0.11408621770050348
ACH-000021,-0.08161043491056713
ACH-000022,-0.088134023897683
ACH-000025,-0.06280140270056092
ACH-000028,0.1189332553828934
ACH-000030,0.07874508081203993
ACH-000035,0.012382275416877869
ACH-000036,-0.01708161542023046
ACH-000037,-0.06245079012077144
ACH-000039,0.06041578122048449
ACH-000040,0.0395219043532781
ACH-000041,-0.032612944438104065
ACH-000042,0.007826492252198393
ACH-000045,0.01905148380071869
ACH-000047,0.10504478729102472
ACH-000052,0.21760787661800693
ACH-000053,0.014426792131756926
ACH-000054,0.05789213791104818
ACH-000055,0.11424604288355998
ACH-000060,-0.10858213297314853
ACH-000067,0.057914537652518326
ACH-000070,0.05163992249410992
ACH-000075,-0.16006015849981184
ACH-000078,0.044619221074795205
ACH-000082,-0.009570771113394107
ACH-000085,0.120296320947078
ACH-000086,0.018043661573496773
ACH-000087,0.05390543565909737
ACH-000092,0.05517725535081824
ACH-000095,0.003539906024823379
ACH-000097,-0.02309670730976765
ACH-000098,0.015303563628312797
ACH-000099,0.04405819637595852
ACH-000108,-0.023592287370051427
ACH-000113,0.10544401757797307
ACH-000116,0.03208531881789626
ACH-000118,0.08445082402303282
ACH-000120,0.1982883903173323
ACH-000123,0.12714609041872638
ACH-000127,-0.004251302723017248
ACH-000128,0.06142988740278287
ACH-000132,-0.0058118077111886145
ACH-000133,-0.021071476890376185
ACH-000137,0.07667460762980277
ACH-000138,0.038537429565531016
ACH-000142,0.07938906531571308
ACH-000143,0.11089244291364553
ACH-000146,0.09863475866482606
ACH-000148,0.018921178760598543
ACH-000150,-0.015531476124700325
ACH-000152,-0.019825421714672067
ACH-000153,0.1264946899867885
ACH-000159,-0.03214140374484952
ACH-000160,-0.0185257710800552
ACH-000163,0.03998772391687492
ACH-000167,-0.17967430899139458
ACH-000168,-0.003202843563131967
ACH-000169,-0.019970207886096263
ACH-000178,0.030955816708018686
ACH-000183,0.10249875666619357
ACH-000188,0.013274578368840216
ACH-000189,-0.10262568684563723
ACH-000190,-0.02901115554746657
ACH-000198,0.062076136477848674
ACH-000203,0.1642659467446526
ACH-000204,-0.12130720764834554
ACH-000206,0.028794642884914613
ACH-000207,-0.02449324540678554
ACH-000208,-0.013302579635455478
ACH-000210,0.02799993805199062
ACH-000211,-0.019339542103160204
ACH-000215,0.13725166544799364
ACH-000221,0.08921476844182218
ACH-000222,0.08896122031422855
ACH-000223,-0.06418684552043911
ACH-000226,0.02874071113229917
ACH-000227,-0.09934860696555567
ACH-000228,-0.010006447206292866
ACH-000231,0.0045541318617736545
ACH-000232,-0.07300603645719334
ACH-000233,0.003357581007032552
ACH-000234,-0.055697868060794166
ACH-000235,-0.003583377733237747
ACH-000237,0.00016592695770217193
ACH-000238,0.06018794167770765
ACH-000242,0.02175467899556121
ACH-000243,-0.008269243055941107
ACH-000244,0.01830397033113273
ACH-000246,0.006236563073328624
ACH-000248,-0.09687227646272144
ACH-000250,0.01935620556453473
ACH-000251,-0.1787251008109242
ACH-000252,-0.0617419461074341
ACH-000253,0.0011522471907213145
ACH-000255,0.03162875468063493
ACH-000256,0.0034035165836828066
ACH-000257,0.05879130667478868
ACH-000258,-0.015992364409712672
ACH-000259,-0.01974896536239613
ACH-000260,-0.003160868890801902
ACH-000261,0.0027586847467444085
ACH-000262,0.1121104367071421
ACH-000263,0.022281683527090743
ACH-000264,-0.014430689268686668
ACH-000265,0.10711163142179543
ACH-000266,-0.0901405518012702
ACH-000272,-0.027952213533404317
ACH-000274,-0.06948070764441285
ACH-000277,-0.08453784883047752
ACH-000278,0.09248780915288976
ACH-000279,-0.0260245210463346
ACH-000280,-0.07987483061211167
ACH-000281,0.0719524503429775
ACH-000288,0.02267347312841312
ACH-000291,-0.003209275031493884
ACH-000293,-0.2875571451737481
ACH-000294,0.17254451430637058
ACH-000295,0.1392366656533508
ACH-000296,-0.11433124561780655
ACH-000302,0.02045933755133033
ACH-000304,0.003227551741432625
ACH-000307,0.10534575849527043
ACH-000308,-0.018701719865944055
ACH-000310,-0.16851597464877216
ACH-000311,0.01143463861422638
ACH-000312,-0.09473661211537523
ACH-000315,0.05652693163954633
ACH-000316,-0.07470996610083863
ACH-000317,0.1060220075795634
ACH-000318,-0.02678958797137229
ACH-000319,-0.04134704486767423
ACH-000320,-0.03243892243845069
ACH-000322,0.013366327124322123
ACH-000323,-0.07154231745284106
ACH-000324,0.09788628967300686
ACH-000329,0.05069257101197358
ACH-000330,0.040986709193469036
ACH-000331,0.02423393887896394
ACH-000332,0.02412978295925974
ACH-000334,0.2337325149033221
ACH-000335,0.06364760480574183
ACH-000336,-0.0490833009152177
ACH-000337,0.1265808642460124
ACH-000338,0.4806924926369784
ACH-000339,-0.03808691259744042
ACH-000341,0.0014381861778092226
ACH-000348,0.04104991445310751
ACH-000350,-0.09447582254476036
ACH-000352,0.08466047378827239
ACH-000356,-0.10606381123310657
ACH-000361,0.14171356623243528
ACH-000362,-0.03100709758778368
ACH-000363,-0.012469933775224649
ACH-000364,0.040463417546046966
ACH-000365,0.0247016182726329
ACH-000366,-0.029996312020804782
ACH-000368,-0.021876583926380203
ACH-000374,-0.041669672330867664
ACH-000375,-0.06627536731885672
ACH-000376,-0.0531325429832763
ACH-000381,0.1881381696679389
ACH-000383,-0.019292689839024026
ACH-000387,0.08158507678654811
ACH-000389,0.10789392978063736
